ffmpeg_write_finished_ms,ffmpeg_write_started_ms,frame_scheduled_ms,future_completed_ms,in_flight_at_ordered,in_flight_at_schedule,index,job_submitted_ms,ordered_output_ms,queue_put_finished_ms,queue_put_started_ms,result_observed_ms,shm_copy_finished_ms,shm_released_ms,shm_view_ready_ms,slot_acquired_ms,submit_started_ms,worker_clear_finished_ms,worker_clear_started_ms,worker_done_ms,worker_pid,worker_render_finished_ms,worker_render_started_ms,worker_started_ms,worker_zero_copy,writer_dequeued_ms,writer_queue_depth_after_get,writer_requested_bytes,writer_returned_bytes,writer_write_calls
4266.9856,4265.3243,4233.5655,4248.0141,6,4,47,4235.3725,4248.0686,4248.0811,4248.0715,4248.0163,4247.377,4267.0156,4248.0757,4235.2386,4235.2505,4238.231,4235.8244,4247.377,45892,4247.377,4238.2545,4235.7356,True,4265.3221,0,4206272,4206272,1
4269.1232,4267.3032,4235.3838,4267.1901,8,5,48,4238.3753,4267.2041,4267.2214,4267.2051,4267.1909,4251.622,4269.136,4267.2126,4238.3144,4238.3201,4240.4872,4238.8146,4251.622,33572,4251.622,4240.5022,4238.7316,True,4267.2993,4,4206272,4206272,1
4270.7017,4269.1484,4238.3806,4267.1828,7,6,49,4239.8937,4267.2243,4267.2296,4267.2254,4267.1837,4255.7506,4270.7157,4267.2275,4239.7993,4239.8065,4246.3207,4244.3198,4255.7506,21648,4255.7506,4246.3524,4244.2741,True,4269.1469,3,4206272,4206272,1
4272.9228,4270.7313,4239.9013,4267.1969,6,7,50,4242.5129,4267.2468,4267.253,4267.2485,4267.1979,4255.9487,4272.9513,4267.2507,4242.4732,4242.4765,4246.7814,4244.5457,4255.9487,32160,4255.9487,4246.8101,4244.4967,True,4270.7296,2,4206272,4206272,1
4276.2531,4272.9773,4242.5805,4267.1757,5,6,51,4246.4013,4267.2544,4267.26,4267.2555,4267.1768,4256.844,4276.2662,4267.2582,4246.344,4246.3488,4247.9628,4247.6725,4256.844,45892,4256.844,4247.9729,4247.5946,True,4272.9745,1,4206272,4206272,1
4310.3714,4276.2807,4246.4052,4267.1622,4,7,52,4247.9886,4267.2608,4267.2651,4267.2617,4267.1653,4260.8896,4310.3914,4267.2635,4247.919,4247.9302,4252.1501,4251.7851,4260.8896,33572,4260.8896,4252.169,4251.7436,True,4276.2791,0,4206272,4206272,1
4312.3091,4310.7227,4248.0849,4310.563,8,5,53,4263.7998,4310.59,4310.6153,4310.592,4310.5655,4274.8418,4312.3213,4310.6024,4263.6984,4263.7064,4266.3448,4264.6819,4274.8418,21648,4274.8418,4266.356,4264.6291,True,4310.7162,6,4206272,4206272,1
4314.0194,4312.333,4263.806,4310.5214,7,6,54,4265.5694,4310.6204,4310.6295,4310.622,4310.5224,4277.9271,4314.0281,4310.6257,4265.398,4265.409,4266.7324,4266.491,4277.9271,32160,4277.9271,4266.7427,4266.4283,True,4312.3315,5,4206272,4206272,1
4315.6093,4314.0368,4265.5734,4310.5306,6,7,55,4267.1232,4310.6322,4310.6404,4310.634,4310.532,4277.4467,4315.6228,4310.6371,4267.0765,4267.0809,4268.3855,4267.8685,4277.4467,45892,4277.4467,4268.4357,4267.748,True,4314.0356,4,4206272,4206272,1
4317.5806,4315.636,4267.2666,4310.5083,5,3,56,4269.383,4310.6427,4310.6469,4310.6436,4310.511,4281.3512,4317.5964,4310.6453,4269.2462,4269.2625,4270.1527,4269.8431,4281.3512,33572,4281.3512,4270.1711,4269.7706,True,4315.6344,3,4206272,4206272,1
