ffmpeg_write_finished_ms,ffmpeg_write_started_ms,frame_scheduled_ms,future_completed_ms,in_flight_at_ordered,in_flight_at_schedule,index,job_submitted_ms,ordered_output_ms,queue_put_finished_ms,queue_put_started_ms,result_observed_ms,shm_copy_finished_ms,shm_released_ms,shm_view_ready_ms,slot_acquired_ms,submit_started_ms,worker_clear_finished_ms,worker_clear_started_ms,worker_done_ms,worker_pid,worker_render_finished_ms,worker_render_started_ms,worker_started_ms,worker_zero_copy,writer_dequeued_ms,writer_queue_depth_after_get,writer_requested_bytes,writer_returned_bytes,writer_write_calls
3884.8982,3883.0902,3689.6938,3712.2673,3,6,17,3690.6769,3877.6023,3877.6063,3877.6031,3712.271,3711.8894,3884.9151,3877.6047,3690.5285,3690.5382,3701.7399,3701.5347,3711.8894,8828,3711.8894,3701.7519,3701.4651,True,3883.0889,2,3813888,3813888,1
3900.1477,3884.9291,3690.6867,3716.1296,2,7,18,3692.696,3877.6071,3877.611,3877.608,3716.1332,3715.8597,3900.1827,3877.6094,3692.5861,3692.5945,3704.4316,3702.5771,3715.8597,8088,3715.8597,3704.4513,3702.5211,True,3884.9274,1,3813888,3813888,1
3901.7674,3900.2066,3692.7785,3723.0517,1,7,19,3705.2453,3877.6131,3877.617,3877.614,3723.0549,3722.7663,3901.7814,3877.6155,3705.0913,3705.1016,3713.5704,3712.1354,3722.7663,8828,3722.7663,3713.5835,3712.08,True,3900.2037,0,3813888,3813888,1
3903.9713,3902.086,3877.6185,3901.9586,8,0,20,3878.3752,3901.9668,3901.9825,3901.9681,3901.9597,3892.6541,3903.9841,3901.9741,3878.2706,3878.2779,3880.527,3878.8615,3892.6541,45944,3892.6541,3880.546,3878.7758,True,3902.0747,3,3813888,3813888,1
3905.3898,3903.997,3878.3856,3901.9219,7,1,21,3879.7565,3901.987,3901.9929,3901.9882,3901.9265,3895.3153,3905.4119,3901.9907,3879.6678,3879.6746,3882.4414,3880.5679,3895.3153,8088,3895.3153,3882.4567,3880.494,True,3903.995,2,3813888,3813888,1
3915.3438,3905.4351,3879.7612,3901.9499,6,2,22,3880.8851,3901.9941,3901.9985,3901.995,3901.9507,3894.3765,3915.3607,3901.9968,3880.7945,3880.8013,3883.0144,3881.4115,3894.3765,8828,3894.3765,3883.0527,3881.3301,True,3905.4323,1,3813888,3813888,1
3917.2691,3915.3776,3880.8906,3901.9415,5,3,23,3882.1692,3901.9994,3902.0033,3902.0003,3901.9427,3898.1091,3917.2835,3902.0017,3882.1282,3882.1322,3884.308,3882.4973,3898.1091,9232,3898.1091,3884.3245,3882.4201,True,3915.3752,0,3813888,3813888,1
3919.2219,3917.5999,3882.1726,3917.4397,8,4,24,3883.2733,3917.4574,3917.4826,3917.4586,3917.443,3906.0716,3919.2353,3917.4663,3883.1417,3883.1512,3893.2803,3892.8968,3906.0716,45944,3906.0716,3893.3003,3892.846,True,3917.5949,4,3813888,3813888,1
3920.398,3919.2489,3883.2819,3917.4083,7,5,25,3885.145,3917.4909,3917.5012,3917.4926,3917.4128,3903.5643,3920.4088,3917.4977,3885.0026,3885.0141,3894.7979,3894.5861,3903.5643,8828,3903.5643,3894.8116,3894.5353,True,3919.2471,3,3813888,3813888,1
3922.3182,3920.4205,3885.1518,3917.4319,6,6,26,3900.4319,3917.5025,3917.5104,3917.5039,3917.4327,3914.5285,3922.3368,3917.5065,3900.2992,3900.3116,3901.3192,3901.0385,3914.5285,8088,3914.5285,3901.3314,3900.9748,True,3920.4193,2,3813888,3813888,1
3923.9393,3922.3541,3900.4373,3917.4499,5,7,27,3901.8827,3917.5133,3917.5248,3917.5155,3917.4507,3916.8951,3923.9537,3917.5221,3901.8321,3901.8371,3904.21,3902.6678,3916.8951,9232,3916.8951,3904.2495,3902.5805,True,3922.3508,1,3813888,3813888,1
3925.3598,3923.9683,3902.0047,3917.4242,4,4,28,3904.0739,3917.5263,3917.5353,3917.528,3917.4254,3915.2005,3925.3734,3917.5312,3904.0326,3904.0362,3904.675,3904.4197,3915.2005,8828,3915.2005,3904.696,3904.3469,True,3923.9671,0,3813888,3813888,1
3927.0006,3925.5664,3904.0774,3925.4949,8,5,29,3905.5862,3925.5104,3925.5236,3925.5115,3925.5002,3921.061,3927.0126,3925.5162,3905.5043,3905.5115,3908.4365,3906.371,3921.061,45944,3921.061,3908.4624,3906.2734,True,3925.5629,0,3813888,3813888,1
3932.7494,3932.0875,3905.5909,3932.0205,8,6,30,3915.6618,3932.0316,3932.0458,3932.0328,3932.0224,3931.778,3932.7569,3932.0374,3915.4759,3915.4935,3918.1942,3916.1969,3931.778,8088,3931.778,3918.2105,3916.1187,True,3932.0837,1,3813888,3813888,1
3934.5108,3932.7642,3915.6699,3931.0838,7,7,31,3917.3713,3932.0487,3932.054,3932.0498,3931.0871,3930.7033,3934.5331,3932.052,3917.3221,3917.3266,3920.0921,3918.3602,3930.7033,8828,3930.7033,3920.1239,3918.2654,True,3932.7634,0,3813888,3813888,1
3948.7057,3934.7476,3917.5382,3934.6924,8,3,32,3919.3471,3934.7051,3934.7219,3934.7063,3934.694,3933.4195,3948.7245,3934.7116,3919.2867,3919.2909,3921.6365,3919.8459,3933.4195,9232,3933.4195,3921.6568,3919.7605,True,3934.743,0,3813888,3813888,1
3950.6686,3948.9432,3919.3534,3948.8462,8,4,33,3920.6038,3948.8767,3948.8878,3948.8779,3948.8489,3935.0352,3950.6828,3948.8813,3920.4843,3920.4946,3922.0821,3921.4387,3935.0352,45944,3935.0352,3922.1282,3921.3414,True,3948.9384,2,3813888,3813888,1
3952.6532,3950.6947,3920.6131,3948.8686,7,5,34,3922.6428,3948.8905,3948.8953,3948.8915,3948.8697,3941.7581,3952.6713,3948.8933,3922.4152,3922.4277,3931.2216,3931.015,3941.7581,8828,3941.7581,3931.23,3930.9528,True,3950.6933,1,3813888,3813888,1
3954.0084,3952.6892,3922.6496,3948.8602,6,6,35,3924.1995,3948.8963,3948.9009,3948.8971,3948.8623,3944.7,3954.9665,3948.8991,3924.038,3924.0483,3932.3195,3932.0457,3944.7,8088,3944.7,3932.3364,3931.9878,True,3952.6873,0,3813888,3813888,1
3956.388,3955.5813,3924.2088,3955.2942,8,7,36,3925.4602,3955.3041,3955.3208,3955.3054,3955.2956,3949.0947,3956.4009,3955.3108,3925.4082,3925.4117,3933.9305,3933.6474,3949.0947,9232,3949.0947,3933.9419,3933.5978,True,3955.5746,1,3813888,3813888,1
3958.536,3956.4137,3925.5279,3955.2796,7,7,37,3927.1259,3955.3239,3955.33,3955.325,3955.2827,3949.772,3958.5496,3955.3275,3927.0605,3927.0652,3935.832,3935.4352,3949.772,45944,3949.772,3935.8509,3935.367,True,3956.412,0,3813888,3813888,1
3959.6126,3958.7327,3932.0557,3958.6635,8,6,38,3933.1627,3958.6752,3958.6891,3958.6763,3958.666,3955.2021,3959.6225,3958.68,3932.8525,3932.8676,3942.413,3942.1861,3955.2021,8828,3955.2021,3942.4218,3942.1058,True,3958.7283,0,3813888,3813888,1
3963.3932,3962.8257,3933.1782,3962.7183,8,7,39,3934.6619,3962.731,3962.7466,3962.7323,3962.72,3962.4812,3963.403,3962.7371,3934.6048,3934.6086,3945.1563,3944.9378,3962.4812,8088,3962.4812,3945.1666,3944.8825,True,3962.8225,1,3813888,3813888,1
