ffmpeg_write_finished_ms,ffmpeg_write_started_ms,frame_scheduled_ms,future_completed_ms,in_flight_at_ordered,in_flight_at_schedule,index,job_submitted_ms,ordered_output_ms,queue_put_finished_ms,queue_put_started_ms,result_observed_ms,shm_copy_finished_ms,shm_released_ms,shm_view_ready_ms,slot_acquired_ms,submit_started_ms,worker_clear_finished_ms,worker_clear_started_ms,worker_done_ms,worker_pid,worker_render_finished_ms,worker_render_started_ms,worker_started_ms,worker_zero_copy,writer_dequeued_ms,writer_queue_depth_after_get,writer_requested_bytes,writer_returned_bytes,writer_write_calls
3836.1365,3835.0579,3792.6235,3812.8115,3,6,17,3793.4838,3830.4469,3830.4545,3830.4485,3812.8145,3812.5039,3836.1481,3830.4516,3793.3576,3793.3674,3802.9228,3801.7434,3812.5039,34636,3812.5039,3802.9415,3801.6909,True,3835.0561,2,3094080,3094080,1
3837.3865,3836.1594,3793.4891,3814.0672,2,7,18,3794.6376,3830.4559,3830.4629,3830.4576,3814.0706,3813.6421,3837.4033,3830.4603,3794.6022,3794.6049,3803.4037,3802.2469,3813.6421,2932,3813.6421,3803.4192,3802.2017,True,3836.1582,1,3094080,3094080,1
3838.2887,3837.4165,3794.6842,3818.1027,1,7,19,3796.1591,3830.4643,3830.4722,3830.466,3818.106,3817.8036,3838.3007,3830.4694,3796.0983,3796.1056,3810.3166,3809.0548,3817.8036,44372,3817.8036,3810.3257,3809.0011,True,3837.415,0,3094080,3094080,1
3846.1207,3845.4983,3830.4749,3845.4211,8,0,20,3831.0357,3845.4328,3845.4522,3845.434,3845.4231,3845.1761,3846.1298,3845.4399,3830.9353,3830.9431,3833.0341,3831.5388,3845.1761,34636,3845.1761,3833.0713,3831.4396,True,3845.4932,1,3094080,3094080,1
3852.3967,3846.1421,3831.0431,3845.0783,7,1,21,3832.092,3845.4553,3845.4606,3845.4563,3845.0827,3844.5743,3852.4194,3845.4583,3832.0189,3832.0265,3834.1166,3832.6947,3844.5743,2932,3844.5743,3834.1388,3832.5787,True,3846.1398,0,3094080,3094080,1
3853.9771,3852.8494,3832.0946,3852.6576,8,2,22,3833.3661,3852.7213,3852.7534,3852.7237,3852.6686,3846.721,3853.9916,3852.7337,3833.2742,3833.286,3835.2303,3833.9179,3846.721,44372,3846.721,3835.2613,3833.8301,True,3852.8427,1,3094080,3094080,1
3854.7571,3854.0066,3833.3697,3852.7019,7,3,23,3834.435,3852.7609,3852.7718,3852.7631,3852.7048,3847.3941,3854.7691,3852.7677,3834.3208,3834.3339,3836.6298,3834.8877,3847.3941,21104,3847.3941,3836.6581,3834.8071,True,3854.005,0,3094080,3094080,1
3858.7698,3858.1733,3834.4392,3858.0855,8,4,24,3835.1394,3858.1046,3858.1251,3858.1065,3858.0882,3857.7844,3858.7855,3858.1119,3835.0905,3835.0953,3846.274,3844.8211,3857.7844,2932,3857.7844,3846.2879,3844.7714,True,3858.17,0,3094080,3094080,1
3860.4569,3859.032,3835.1432,3858.9051,8,5,25,3836.3041,3858.9232,3858.9553,3858.925,3858.9076,3857.9202,3860.4686,3858.9341,3836.2007,3836.2068,3845.5249,3845.3746,3857.9202,34636,3857.9202,3845.535,3845.322,True,3859.0271,1,3094080,3094080,1
3861.4385,3860.4808,3836.3099,3856.9258,7,6,26,3837.5601,3858.9612,3858.9717,3858.9646,3856.9293,3856.5428,3861.4509,3858.9686,3837.4821,3837.4945,3847.193,3847.0305,3856.5428,44372,3856.5428,3847.2033,3846.9805,True,3860.479,0,3094080,3094080,1
3862.4927,3861.6522,3837.5644,3861.5741,8,7,27,3838.381,3861.5901,3861.6075,3861.5917,3861.5768,3859.8467,3862.5062,3861.5964,3838.3375,3838.3419,3848.8433,3847.6343,3859.8467,21104,3859.8467,3848.8527,3847.5789,True,3861.6483,0,3094080,3094080,1
3871.3493,3870.6377,3845.4624,3870.5561,8,6,28,3846.2554,3870.5691,3870.5899,3870.5703,3870.5589,3870.0906,3871.3661,3870.5768,3846.1831,3846.1886,3856.9448,3856.739,3870.0906,44372,3870.0906,3856.9545,3856.7008,True,3870.6325,1,3094080,3094080,1
3878.9058,3871.3818,3846.2608,3869.8559,7,7,29,3852.5611,3870.5937,3870.5995,3870.5949,3869.8612,3869.2639,3878.9409,3870.5973,3852.4819,3852.4871,3858.0811,3857.9331,3869.2639,2932,3869.2639,3858.0882,3857.8958,True,3871.3806,0,3094080,3094080,1
3880.1342,3879.4211,3852.7774,3879.3211,8,6,30,3854.1983,3879.3347,3879.3541,3879.3362,3879.3225,3871.6786,3880.1443,3879.3423,3854.1136,3854.1256,3859.5233,3858.1146,3871.6786,34636,3871.6786,3859.5333,3858.0652,True,3879.4127,1,3094080,3094080,1
3881.521,3880.156,3854.2049,3879.3018,7,7,31,3854.8508,3879.358,3879.3651,3879.3596,3879.3063,3871.6086,3881.5313,3879.3622,3854.8026,3854.8057,3860.4659,3860.1615,3871.6086,21104,3871.6086,3860.4751,3860.0573,True,3880.155,0,3094080,3094080,1
3883.9769,3882.2558,3858.1296,3882.1114,8,7,32,3858.8795,3882.1302,3882.1514,3882.1321,3882.1145,3881.474,3883.9956,3882.1397,3858.8273,3858.8321,3869.7716,3869.5727,3881.474,2932,3881.474,3869.7843,3869.5029,True,3882.2411,1,3094080,3094080,1
3887.143,3884.0173,3858.975,3881.6334,7,6,33,3860.6438,3882.1555,3882.165,3882.1575,3881.637,3880.7483,3887.1648,3882.1609,3860.55,3860.5639,3870.526,3870.3527,3880.7483,44372,3880.7483,3870.5374,3870.2715,True,3884.0142,0,3094080,3094080,1
3889.6266,3887.6808,3860.648,3887.5226,8,7,34,3861.5471,3887.5634,3887.5905,3887.5654,3887.5286,3885.7372,3889.6532,3887.5735,3861.4978,3861.5036,3873.2222,3871.9602,3885.7372,21104,3885.7372,3873.2325,3871.8871,True,3887.6733,1,3094080,3094080,1
3891.8249,3889.6754,3861.6112,3887.5479,7,7,35,3862.6397,3887.5952,3887.6049,3887.597,3887.5502,3883.2231,3891.841,3887.6014,3862.5497,3862.556,3872.1784,3872.0014,3883.2231,34636,3883.2231,3872.1876,3871.9332,True,3889.673,0,3094080,3094080,1
3900.8249,3900.2806,3870.6013,3900.1843,8,6,36,3871.5995,3900.1976,3900.2262,3900.2003,3900.1864,3899.765,3900.8519,3900.2108,3871.4421,3871.4521,3881.1406,3880.986,3899.765,44372,3899.765,3881.1499,3880.9327,True,3900.2733,0,3094080,3094080,1
3904.2671,3901.797,3871.6061,3901.6947,8,7,37,3879.2491,3901.7096,3901.73,3901.7111,3901.697,3901.3587,3904.2881,3901.7171,3879.045,3879.0641,3881.9189,3881.7338,3901.3587,2932,3901.3587,3881.9311,3881.671,True,3901.7928,1,3094080,3094080,1
3905.5039,3904.3116,3879.3674,3899.8964,7,6,38,3880.3906,3901.7332,3901.7421,3901.7353,3899.9058,3899.3662,3905.5202,3901.7388,3880.2793,3880.3011,3883.8409,3883.5782,3899.3662,34636,3899.3662,3883.8577,3883.4885,True,3904.3098,0,3094080,3094080,1
3907.8828,3906.9799,3880.395,3906.9017,8,7,39,3881.6004,3906.9201,3906.939,3906.9221,3906.9051,3906.5888,3907.8947,3906.9278,3881.5598,3881.5637,3886.4646,3886.1898,3906.5888,21104,3906.5888,3886.4809,3886.112,True,3906.977,0,3094080,3094080,1
3913.4267,3912.4354,3882.1674,3912.3082,8,6,40,3884.1425,3912.3271,3912.36,3912.3298,3912.3114,3911.9982,3913.4581,3912.3402,3884.0612,3884.0704,3901.0971,3899.6549,3911.9982,34636,3911.9982,3901.1094,3899.5798,True,3912.4281,1,3094080,3094080,1
3915.3924,3913.4896,3884.149,3911.8304,7,7,41,3887.3447,3912.366,3912.3764,3912.3681,3911.836,3911.3731,3915.4155,3912.3721,3887.2478,3887.2563,3900.2395,3900.0292,3911.3731,44372,3911.3731,3900.2496,3899.9693,True,3913.4871,0,3094080,3094080,1
3916.8012,3915.6478,3887.6121,3915.5584,8,6,42,3889.8421,3915.5759,3915.5949,3915.5779,3915.5617,3914.4347,3916.8175,3915.5822,3889.7526,3889.7627,3901.7785,3901.5877,3914.4347,2932,3914.4347,3901.7878,3901.5249,True,3915.6423,0,3094080,3094080,1
3923.1056,3922.0777,3889.849,3921.8141,8,7,43,3891.9384,3921.9092,3921.9814,3921.9108,3921.8498,3921.2899,3923.1227,3921.9184,3891.8861,3891.8902,3906.9211,3906.7578,3921.2899,21104,3921.2899,3906.9309,3906.7117,True,3922.0701,1,3094080,3094080,1
3927.1419,3923.14,3900.2322,3921.8964,7,7,44,3901.0009,3921.9867,3921.9955,3921.9884,3921.8986,3921.097,3927.1595,3921.9922,3900.9237,3900.9288,3911.8509,3911.6108,3921.097,44372,3921.097,3911.8632,3911.5501,True,3923.1387,0,3094080,3094080,1
3928.9528,3928.3191,3901.7472,3928.2304,8,6,45,3904.5204,3928.2468,3928.2646,3928.2481,3928.2329,3926.895,3928.9647,3928.2533,3904.4044,3904.4193,3914.6816,3912.2643,3926.895,34636,3926.895,3914.7052,3912.1971,True,3928.3148,1,3094080,3094080,1
3930.5918,3928.9766,3904.5257,3927.9459,7,7,46,3905.6139,3928.2676,3928.2733,3928.2689,3927.9499,3926.9036,3930.6031,3928.2709,3905.5615,3905.5675,3915.0838,3914.8339,3926.9036,2932,3926.9036,3915.0978,3914.7537,True,3928.9755,0,3094080,3094080,1
3937.9616,3937.1354,3906.9438,3936.9821,8,7,47,3908.0061,3937.0053,3937.0329,3937.0074,3936.9855,3936.381,3937.9769,3937.0156,3907.9324,3907.9359,3923.047,3921.359,3936.381,44372,3936.381,3923.0629,3921.3009,True,3937.1268,2,3094080,3094080,1
3939.4286,3937.9943,3912.38,3934.7053,7,6,48,3913.8127,3937.0358,3937.0432,3937.0377,3934.7087,3934.1597,3939.4435,3937.0407,3913.5521,3913.5657,3923.2903,3921.519,3934.1597,21104,3934.1597,3923.3411,3921.4484,True,3937.9934,1,3094080,3094080,1
3940.5843,3939.4583,3913.8193,3936.3006,6,7,49,3915.5284,3937.0442,3937.0497,3937.0455,3936.3036,3936.0415,3940.5962,3937.0478,3915.4672,3915.4742,3927.3843,3927.1906,3936.0415,2932,3936.0415,3927.3956,3927.1292,True,3939.4566,0,3094080,3094080,1
3956.8464,3940.7419,3915.5996,3940.6905,8,7,50,3916.9369,3940.7026,3940.7141,3940.7036,3940.693,3938.9486,3956.8634,3940.7069,3916.8665,3916.8716,3928.7286,3927.3476,3938.9486,34636,3938.9486,3928.7506,3927.1898,True,3940.7397,0,3094080,3094080,1
3957.6314,3957.2573,3921.9988,3957.1253,8,6,51,3923.4607,3957.1579,3957.1753,3957.1595,3957.1267,3943.3096,3957.6393,3957.1653,3923.2287,3923.2441,3934.6129,3934.4339,3943.3096,21104,3943.3096,3934.6198,3934.3565,True,3957.2527,6,3094080,3094080,1
3960.1213,3957.6473,3923.478,3957.1029,7,7,52,3927.4571,3957.1795,3957.1873,3957.1813,3957.1052,3947.8353,3960.131,3957.1851,3927.2845,3927.2975,3937.6171,3936.1991,3947.8353,2932,3947.8353,3937.6343,3936.1576,True,3957.6464,5,3094080,3094080,1
3960.8352,3960.1419,3928.2754,3957.0586,6,6,53,3929.2669,3957.1885,3957.1934,3957.1895,3957.0686,3948.8389,3960.842,3957.1914,3929.1934,3929.1998,3937.3474,3936.9252,3948.8389,44372,3948.8389,3937.3575,3936.8557,True,3960.1409,4,3094080,3094080,1
