frame,surf_acquire,vp_total,vp_setup,vp_create_view,vp_set_stream,vp_setter_fmt,vp_setter_src_rect,vp_setter_dst_rect,vp_blt,vp_submit_window,vp_range_pass,clear_prev_above,vp_chart_blend,chart_flush,vp_gauge_blend,gauge_flush,map_resample,vp_map_blend,map_flush1,map_flush2,above_blend,above_flush,flush_total,vp_hud_compute,vp_release_view,amf_create_surface,amf_submit_input,amf_query,amf_packet_write,process_frame_total,pool_index,decoder_tex_id,vp_out_tex_id,array_index,setters_skipped,state_sig,amf_submitted,amf_received,amf_query_calls,amf_outputs,retries,submit_result,query_result,decoder_copy
27,0.041,1.693,0.9023,0.0025,0.8996,0.8902,0.0075,0.0008,0.224,0.7552,0.0101,0.0052,0.006,0.1492,0.0179,0.0601,0.0076,0.007,0.0683,0.1101,0.0047,0.0687,0.4564,0.0074,0.0257,0.021,0.312,0.1709,0.2805,2.7134,3,411553056,2147203424,0,0,116476604,28,22,1,1,0,0,0,0
28,0.0438,1.6158,0.7734,0.0024,0.7706,0.7642,0.0055,0.0006,0.2349,0.8324,0.0083,0.0053,0.0148,0.2129,0.0214,0.0963,0.0079,0.0098,0.1033,0.0556,0.0028,0.0468,0.5149,0.0036,0.0028,0.0154,0.2561,0.2191,0.2444,2.6092,4,411553056,2147208352,1,0,116476604,29,23,1,1,0,0,0,0
29,0.0415,1.4897,0.6641,0.0024,0.6615,0.6535,0.0056,0.0013,0.3179,0.8011,0.0121,0.01,0.0178,0.1575,0.0114,0.0694,0.0062,0.0057,0.0615,0.0569,0.0042,0.057,0.4023,0.0056,0.0145,0.0205,0.3733,0.2361,0.4558,2.8563,5,411553056,2147200608,2,0,116476604,30,24,1,1,0,0,0,0
30,0.0444,1.5263,0.6695,0.0024,0.6668,0.6586,0.0064,0.0008,0.2087,0.8269,0.0084,0.0046,0.0051,0.3554,0.0131,0.0393,0.0033,0.0036,0.03,0.0664,0.0098,0.0643,0.5554,0.0078,0.0204,0.0681,1.3036,0.761,1.3004,6.0793,6,411553056,2147194976,0,0,116476604,31,25,1,1,0,0,0,0
31,0.0505,1.3547,0.8186,0.0024,0.8156,0.8082,0.0054,0.0011,0.1964,0.5015,0.0096,0.0068,0.0102,0.1018,0.018,0.0421,0.006,0.0028,0.035,0.0313,0.0015,0.029,0.2392,0.005,0.0198,0.037,0.3139,0.2081,0.394,2.5563,7,411553056,2147206944,1,0,116476604,32,26,1,1,0,0,0,0
32,0.0504,1.3773,0.6299,0.0033,0.6263,0.6196,0.0051,0.001,0.2005,0.7322,0.008,0.0046,0.0076,0.3037,0.0045,0.0459,0.0034,0.0027,0.0339,0.0553,0.0024,0.0526,0.4914,0.003,0.0036,0.0292,0.4526,0.2455,0.2973,2.6858,0,411553056,2147202016,2,0,116476604,33,27,1,1,0,0,0,0
33,0.052,1.6117,0.7697,0.0039,0.7654,0.758,0.0057,0.001,0.216,0.8202,0.0086,0.0044,0.008,0.2801,0.0038,0.0845,0.0041,0.0032,0.0718,0.0721,0.0029,0.0498,0.5583,0.0065,0.0071,0.0761,0.6164,0.3185,0.3994,3.3409,1,411553056,2147204128,0,0,116476604,34,28,1,1,0,0,0,0
34,0.0431,1.3973,0.6979,0.0033,0.6944,0.6882,0.005,0.0007,0.2283,0.683,0.0079,0.0035,0.008,0.1294,0.0086,0.0656,0.0056,0.0047,0.0975,0.0572,0.0027,0.0555,0.4052,0.0032,0.0042,0.0209,0.2734,0.1891,0.2173,2.3051,2,411553056,2147210464,1,0,116476604,35,29,1,1,0,0,0,0
35,0.0738,1.8254,1.1182,0.0043,1.1133,1.1012,0.0092,0.001,0.263,0.6791,0.0086,0.0051,0.0083,0.0805,0.0041,0.0633,0.0084,0.0079,0.0738,0.0568,0.0041,0.0856,0.36,0.0042,0.0172,0.028,0.3534,0.1534,0.3363,2.9546,3,411553056,2147203424,2,0,116476604,36,30,1,1,0,0,0,0
36,0.042,1.0918,0.6522,0.0024,0.6496,0.6429,0.0045,0.0009,0.1871,0.4168,0.0082,0.0043,0.0054,0.0642,0.005,0.03,0.0029,0.0037,0.036,0.031,0.0025,0.029,0.1902,0.0039,0.0151,0.0269,0.2876,0.1892,0.5097,2.4815,4,411553056,2147208352,0,0,116476604,37,31,1,1,0,0,0,0
37,0.0577,1.3591,0.7332,0.0032,0.7298,0.7246,0.0034,0.001,0.1692,0.6036,0.0085,0.0041,0.0079,0.0861,0.0101,0.0957,0.0122,0.0056,0.0865,0.0545,0.0017,0.053,0.3758,0.0024,0.0104,0.0299,0.2848,0.7141,1.754,4.9524,5,411553056,2147200608,1,0,116476604,38,32,1,1,0,0,0,0
38,0.0395,1.4175,0.6178,0.0026,0.615,0.6082,0.0046,0.001,0.2021,0.7835,0.0084,0.0038,0.0054,0.1302,0.0109,0.1585,0.0146,0.0067,0.09,0.0584,0.0033,0.079,0.5161,0.0039,0.0102,0.0158,1.3688,1.0542,1.0263,5.7626,6,411553056,2147194976,2,0,116476604,39,33,1,1,0,0,0,0
39,0.0398,1.5385,0.6836,0.0026,0.6803,0.6725,0.0058,0.0014,0.2891,0.8293,0.0108,0.007,0.0127,0.1025,0.0055,0.0511,0.0088,0.0042,0.0689,0.156,0.0117,0.0857,0.4642,0.0077,0.0162,0.0223,0.4336,0.3045,1.1717,3.9128,7,411553056,2147206944,0,0,116476604,40,34,1,1,0,0,0,0
40,0.0405,1.1469,0.6365,0.0023,0.634,0.6257,0.0067,0.0009,0.1786,0.4853,0.0081,0.0048,0.0056,0.1124,0.0057,0.0367,0.0079,0.0064,0.0382,0.0353,0.0024,0.0342,0.2568,0.0034,0.0183,0.0991,0.3174,0.1823,0.2158,2.1393,0,411553056,2147202016,1,0,116476604,41,35,1,1,0,0,0,0
41,0.0448,1.1775,0.6866,0.0021,0.6842,0.6766,0.0061,0.0008,0.1905,0.4582,0.0077,0.0047,0.0054,0.0913,0.0068,0.0339,0.0073,0.0038,0.0354,0.0322,0.0022,0.0298,0.2226,0.0029,0.0187,0.0368,0.31,0.4122,0.2811,2.4199,1,411553056,2147204128,2,0,116476604,42,36,1,1,0,0,0,0
42,0.0413,1.3891,0.6845,0.0026,0.6816,0.6767,0.0039,0.0006,0.1854,0.69,0.0077,0.0045,0.0075,0.1771,0.0175,0.1111,0.009,0.0051,0.058,0.0457,0.002,0.0483,0.4402,0.0034,0.0031,0.0261,4.5591,1.2883,0.8902,9.1273,2,411553056,2147210464,0,0,116476604,43,37,1,1,0,0,0,0
43,0.0399,1.4498,0.6417,0.0025,0.639,0.6328,0.0044,0.0011,0.3308,0.7897,0.0105,0.0071,0.0133,0.1577,0.0108,0.064,0.0064,0.005,0.0581,0.0572,0.0044,0.053,0.39,0.0046,0.0114,0.0169,0.3674,0.0048,0,1.8825,3,411553056,2147203424,1,0,116476604,44,37,1,0,0,0,24,0
44,0.0408,1.2256,0.7166,0.0024,0.714,0.7061,0.0057,0.0011,0.2245,0.475,0.0093,0.005,0.0065,0.0674,0.0035,0.035,0.0043,0.0043,0.0374,0.0341,0.0025,0.0331,0.207,0.0034,0.0183,0.0294,0.685,0.2244,0.2504,2.6195,4,411553056,2147208352,2,0,116476604,45,38,1,1,0,0,0,0
45,0.0444,1.2815,0.7249,0.0024,0.7223,0.7151,0.0048,0.001,0.2034,0.5232,0.0083,0.0056,0.0065,0.0828,0.0068,0.0538,0.0054,0.0035,0.0376,0.0453,0.0031,0.0519,0.2714,0.0049,0.0193,0.0338,0.2629,0.1672,0.2124,2.1611,5,411553056,2147200608,0,0,116476604,46,39,1,1,0,0,0,0
46,0.0414,1.6794,0.69,0.0021,0.6876,0.6805,0.0053,0.0011,0.5023,0.9718,0.0103,0.0057,0.0096,0.1499,0.0063,0.0992,0.0042,0.0046,0.0637,0.0623,0.0021,0.0394,0.4145,0.0063,0.011,0.0172,0.2689,0.2351,0.2262,2.6956,6,411553056,2147194976,1,0,116476604,47,40,1,1,0,0,0,0
47,0.0408,1.8638,0.6907,0.0027,0.6877,0.6726,0.0118,0.002,0.4037,1.1272,0.0174,0.0097,0.0159,0.2384,0.0315,0.103,0.0077,0.0066,0.0618,0.0864,0.0044,0.1184,0.608,0.0088,0.0277,0.05,2.1959,1.1315,1.1061,7.0914,7,411553056,2147206944,2,0,116476604,48,41,1,1,0,0,0,0
48,0.0394,1.5428,0.6918,0.0022,0.6893,0.6814,0.0057,0.0012,0.3119,0.8109,0.0251,0.0157,0.0143,0.1616,0.0078,0.0647,0.0059,0.0063,0.0633,0.0604,0.0044,0.0574,0.4074,0.0053,0.0177,0.0304,0.393,0.2255,0.8035,3.3285,0,411553056,2147202016,0,0,116476604,49,42,1,1,0,0,0,0
49,0.0409,1.12,0.663,0.0024,0.6603,0.6529,0.0056,0.0011,0.1866,0.4278,0.0086,0.0041,0.006,0.0635,0.0036,0.0362,0.0043,0.0025,0.0338,0.0353,0.0023,0.0336,0.2024,0.0031,0.0186,0.0252,0.4092,0.1498,0.1948,2.0796,1,411553056,2147204128,1,0,116476604,50,43,1,1,0,0,0,0
50,0.0422,1.8242,0.6283,0.0028,0.6253,0.6181,0.005,0.0011,0.4239,1.1679,0.0245,0.0151,0.0183,0.2196,0.0232,0.2015,0.0112,0.0056,0.0861,0.0726,0.0016,0.0512,0.631,0.0034,0.0171,0.0255,0.3658,0.2346,0.4083,3.1836,2,411553056,2147210464,2,0,116476604,51,44,1,1,0,0,0,0
51,0.0384,1.3577,0.6577,0.0023,0.6552,0.6474,0.0059,0.0013,0.2697,0.6814,0.0105,0.0064,0.0095,0.1225,0.0077,0.0584,0.0057,0.0065,0.058,0.0558,0.0045,0.0551,0.3498,0.0045,0.0111,0.0194,0.2374,0.1956,0.1976,2.3218,3,411553056,2147203424,0,0,116476604,52,45,1,1,0,0,0,0
52,0.0443,1.2035,0.6703,0.0029,0.6669,0.6581,0.0067,0.0012,0.2512,0.5031,0.0091,0.0051,0.0085,0.0801,0.0052,0.0425,0.0036,0.0029,0.0314,0.0268,0.0017,0.0262,0.207,0.0036,0.0159,0.0293,0.3245,0.1561,0.282,2.2343,4,411553056,2147208352,1,0,116476604,53,46,1,1,0,0,0,0
53,0.0397,1.3841,0.6809,0.0022,0.6785,0.6699,0.0067,0.0012,0.273,0.6694,0.0112,0.0054,0.0098,0.1123,0.0072,0.0571,0.0055,0.0064,0.0567,0.0551,0.0039,0.0541,0.3353,0.0046,0.0183,0.0212,0.3129,0.2299,0.2216,2.4055,5,411553056,2147200608,2,0,116476604,54,47,1,1,0,0,0,0
54,0.0408,1.4761,0.672,0.0026,0.6692,0.6615,0.0056,0.0011,0.2924,0.784,0.012,0.0068,0.0104,0.1265,0.0085,0.1045,0.0106,0.007,0.0671,0.0611,0.0045,0.0596,0.4188,0.0053,0.0121,0.0204,0.359,0.1877,0.4087,2.8728,6,411553056,2147194976,0,0,116476604,55,48,1,1,0,0,0,0
55,0.0397,1.2906,0.6763,0.0024,0.6737,0.6658,0.0063,0.0008,0.1828,0.5845,0.0081,0.0047,0.0053,0.072,0.0099,0.0943,0.0091,0.0048,0.0617,0.0585,0.0044,0.0579,0.3444,0.0048,0.019,0.0315,0.3334,0.1624,0.2883,2.3742,7,411553056,2147206944,1,0,116476604,56,49,1,1,0,0,0,0
56,0.0418,2.0983,0.9382,0.0029,0.9347,0.9134,0.0171,0.0025,0.5231,1.1238,0.0209,0.0146,0.019,0.2152,0.0124,0.1138,0.0091,0.0032,0.0427,0.0736,0.004,0.0566,0.5019,0.0055,0.0218,0.0296,0.3431,0.1981,0.3567,3.3493,0,411553056,2147202016,2,0,116476604,57,50,1,1,0,0,0,0
57,0.0754,1.4066,0.62,0.0049,0.6148,0.598,0.0133,0.0018,0.3179,0.7672,0.0095,0.0057,0.0082,0.1268,0.0196,0.0976,0.0086,0.0057,0.0568,0.0539,0.0027,0.043,0.3781,0.0041,0.0114,0.0172,0.3247,0.1884,0.2959,2.5344,1,411553056,2147204128,0,0,116476604,58,51,1,1,0,0,0,0
58,0.0476,1.9176,0.7083,0.0027,0.7054,0.695,0.0081,0.0012,0.5043,1.1835,0.0199,0.0155,0.0162,0.2167,0.0067,0.0783,0.0036,0.0053,0.1215,0.0778,0.0119,0.095,0.5893,0.0039,0.0149,0.0219,0.5414,0.3456,0.8808,4.1865,2,411553056,2147210464,1,0,116476604,59,52,1,1,0,0,0,0
59,0.0438,1.5925,0.6748,0.0028,0.6717,0.6628,0.0071,0.001,0.4472,0.8947,0.0166,0.01,0.0146,0.1459,0.0104,0.0631,0.0055,0.0047,0.0548,0.0539,0.0041,0.0513,0.369,0.0057,0.013,0.0218,0.2871,0.1691,0.2684,2.5508,3,411553056,2147203424,2,0,116476604,60,53,1,1,0,0,0,0
60,0.046,1.4412,0.7823,0.003,0.7787,0.7689,0.0067,0.0009,0.2803,0.6167,0.0099,0.0054,0.0095,0.113,0.0057,0.0631,0.0053,0.0041,0.0405,0.0343,0.0014,0.0332,0.2841,0.0055,0.0253,0.0316,0.2734,0.2697,0.2058,2.4857,4,411553056,2147208352,0,0,116476604,61,54,1,1,0,0,0,0
61,0.0413,1.5161,0.6507,0.0026,0.6479,0.6411,0.0052,0.0009,0.1838,0.8419,0.0078,0.0042,0.0073,0.1089,0.0052,0.131,0.0116,0.0104,0.1941,0.0912,0.0057,0.0699,0.5951,0.0048,0.015,0.0225,0.676,0.7514,1.4542,5.969,5,411553056,2147200608,1,0,116476604,62,55,1,1,0,0,0,0
62,0.0421,1.3005,0.7036,0.0025,0.7008,0.6933,0.0058,0.0008,0.2695,0.5725,0.0117,0.0068,0.0135,0.1152,0.0053,0.0367,0.0045,0.0041,0.0318,0.0308,0.0026,0.0303,0.2448,0.0041,0.0141,0.0282,0.2651,0.1974,0.185,2.1837,6,411553056,2147194976,2,0,116476604,63,56,1,1,0,0,0,0
63,0.0402,1.2112,0.6698,0.0023,0.6673,0.6596,0.0059,0.0009,0.1989,0.5266,0.0074,0.0062,0.0113,0.1227,0.0061,0.0356,0.0064,0.0065,0.0399,0.0369,0.0022,0.038,0.2731,0.0028,0.0081,0.0189,0.2978,0.223,0.3315,2.3414,7,411553056,2147206944,0,0,116476604,64,57,1,1,0,0,0,0
64,0.0402,1.6406,0.6698,0.0023,0.6673,0.6594,0.0057,0.0012,0.3549,0.9479,0.0154,0.0166,0.0174,0.2022,0.0107,0.07,0.0052,0.0055,0.0592,0.1058,0.0048,0.0677,0.5049,0.0055,0.0134,0.0206,0.4235,0.3049,0.3199,2.9845,0,411553056,2147202016,1,0,116476604,65,58,1,1,0,0,0,0
65,0.0394,1.3892,0.6538,0.0022,0.6513,0.644,0.0056,0.0009,0.273,0.7137,0.0109,0.0067,0.0124,0.1422,0.0096,0.0659,0.0062,0.0047,0.0568,0.0552,0.0042,0.0544,0.3745,0.0045,0.0132,0.0185,0.3043,0.2039,0.2412,2.3685,1,411553056,2147204128,2,0,116476604,66,59,1,1,0,0,0,0
66,0.0451,1.4411,0.719,0.0024,0.7163,0.7087,0.0058,0.0012,0.286,0.6975,0.0108,0.006,0.0101,0.1147,0.0071,0.0603,0.0056,0.0053,0.059,0.0564,0.0042,0.0613,0.3517,0.0046,0.0161,0.0183,0.3131,0.1707,0.3606,2.5023,2,411553056,2147210464,0,0,116476604,67,60,1,1,0,0,0,0
67,0.0487,1.2957,0.7244,0.0053,0.7188,0.7112,0.0059,0.0007,0.1934,0.5532,0.0089,0.0043,0.0057,0.0861,0.0071,0.0701,0.0114,0.0105,0.0614,0.0433,0.0026,0.0378,0.2987,0.0048,0.0116,0.0148,0.304,0.2684,0.5405,2.8388,3,411553056,2147203424,1,0,116476604,68,61,1,1,0,0,0,0
68,0.0616,1.7566,1.307,0.0035,1.3032,1.2956,0.0058,0.0009,0.19,0.4235,0.0084,0.0047,0.0058,0.06,0.0059,0.0306,0.0045,0.0043,0.0355,0.0313,0.0026,0.0308,0.1882,0.0036,0.0142,0.0309,0.2711,0.1437,0.2219,2.6266,4,411553056,2147208352,2,0,116476604,69,62,1,1,0,0,0,0
69,0.0463,1.5004,0.744,0.0038,0.7399,0.729,0.0083,0.0013,0.3404,0.7386,0.0145,0.0131,0.0141,0.14,0.0089,0.0499,0.0051,0.0055,0.0481,0.0437,0.0031,0.0411,0.3228,0.0042,0.0102,0.0162,0.2764,0.1785,0.2191,2.4115,5,411553056,2147200608,0,0,116476604,70,63,1,1,0,0,0,0
70,0.0454,1.3012,0.6981,0.0038,0.6941,0.6845,0.0071,0.0012,0.2208,0.583,0.0098,0.0049,0.0138,0.1146,0.0068,0.0527,0.0055,0.0054,0.0465,0.0446,0.0034,0.0438,0.3022,0.0042,0.0129,0.0175,0.3377,0.233,0.5384,2.6771,6,411553056,2147194976,1,0,116476604,71,64,1,1,0,0,0,0
71,0.038,1.188,0.6581,0.0025,0.655,0.6458,0.007,0.0013,0.1878,0.5013,0.0071,0.0047,0.0051,0.1211,0.0073,0.0381,0.0054,0.0047,0.0382,0.0331,0.0022,0.0348,0.2653,0.0053,0.0209,0.0187,1.2641,0.0295,0,2.5428,7,411553056,2147206944,2,0,116476604,72,64,1,0,0,0,24,0
