frame,surf_acquire,vp_total,vp_setup,vp_create_view,vp_set_stream,vp_setter_fmt,vp_setter_src_rect,vp_setter_dst_rect,vp_blt,vp_submit_window,vp_range_pass,clear_prev_above,vp_chart_blend,chart_flush,vp_gauge_blend,gauge_flush,map_resample,vp_map_blend,map_flush1,map_flush2,above_blend,above_flush,flush_total,vp_hud_compute,vp_release_view,amf_create_surface,amf_submit_input,amf_query,amf_packet_write,process_frame_total,pool_index,decoder_tex_id,vp_out_tex_id,array_index,setters_skipped,state_sig,amf_submitted,amf_received,amf_query_calls,amf_outputs,retries,submit_result,query_result,decoder_copy
15,0.0406,1.5022,0.7113,0.0022,0.7089,0.6971,0.0094,0.0013,0.2356,0.7687,0.0154,0.0057,0.009,0.1,0.0078,0.0402,0.0047,0.0207,0.1159,0.0687,0.0046,0.1108,0.4356,0.0075,0.0165,0.0235,0.3565,0.2599,0.4781,2.8295,7,735676448,735687008,0,0,116476604,16,14,1,1,0,0,0,0
16,0.041,3.0274,0.8728,0.0024,0.8703,0.8592,0.0084,0.0018,0.1849,2.0543,0.0121,0.0051,0.0053,0.2573,0.0088,0.077,0.0131,0.0202,0.2573,0.6102,0.0384,0.4888,1.6906,0.0425,0.0564,0.0614,1.7524,1.2114,0.9914,7.6849,0,735676448,694906272,1,0,116476604,17,15,1,1,0,0,0,0
17,0.0421,1.7452,0.7048,0.0024,0.7022,0.6902,0.0095,0.0012,0.2803,1.0196,0.0157,0.0054,0.0094,0.1383,0.0133,0.1358,0.0188,0.0125,0.1169,0.1479,0.0071,0.0885,0.6274,0.0037,0.0075,0.0179,0.3922,0.3548,0.4133,3.1854,1,735676448,694904864,2,0,116476604,18,16,1,1,0,0,0,0
18,0.0389,1.476,0.6963,0.0024,0.6938,0.6852,0.0066,0.001,0.2291,0.7575,0.0149,0.0064,0.0097,0.0975,0.005,0.0741,0.0051,0.006,0.0767,0.0567,0.0033,0.1414,0.4464,0.0085,0.0112,0.0148,0.2638,0.1484,0.2103,2.2581,2,735676448,694905568,0,0,116476604,19,17,1,1,0,0,0,0
19,0.1063,2.9668,1.3991,0.0093,1.3895,1.3638,0.0199,0.0029,0.5124,1.529,0.04,0.0168,0.0176,0.2951,0.0149,0.2111,0.0091,0.0087,0.1527,0.1063,0.0054,0.0788,0.844,0.0053,0.026,0.0329,0.7407,0.4001,0.4784,4.9564,3,735676448,694906976,1,0,116476604,20,18,1,1,0,0,0,0
20,0.0403,1.4373,0.6695,0.0032,0.6661,0.6575,0.0066,0.0009,0.1984,0.7434,0.0112,0.0042,0.0059,0.0892,0.0081,0.0657,0.0034,0.0262,0.1146,0.0938,0.0052,0.0914,0.4547,0.0067,0.0135,0.0151,0.3961,0.2524,0.3978,2.7415,4,735676448,735686304,2,0,116476604,21,19,1,1,0,0,0,0
21,0.0723,2.5187,0.9058,0.0064,0.8988,0.8869,0.008,0.002,0.4286,1.5632,0.0255,0.0091,0.0177,0.1917,0.0111,0.3254,0.0097,0.0104,0.1619,0.1897,0.0209,0.1104,0.9791,0.0099,0.0312,0.0856,0.5376,0.3026,0.3868,4.1068,5,735676448,735678560,0,0,116476604,22,20,1,1,0,0,0,0
22,0.0608,142.014,0.9,0.0029,0.897,0.8814,0.0121,0.0018,0.3089,141.071,0.0496,0.0169,0.0094,0.1676,0.0149,0.081,0.0062,0.0085,0.0801,0.069,0.0039,0.0654,0.4631,0.0049,0.0322,0.0403,0.5392,0.4016,0.2574,143.445,6,735676448,735682784,1,0,116476604,23,21,1,1,0,0,0,0
23,0.0427,1.4805,0.7356,0.0022,0.7333,0.7232,0.0073,0.0015,0.2212,0.7153,0.017,0.0065,0.0097,0.0931,0.0181,0.0831,0.0108,0.0089,0.0826,0.075,0.0015,0.0581,0.3919,0.0037,0.0158,0.021,0.3497,0.3341,0.315,2.7081,7,735676448,735687008,2,0,116476604,24,22,1,1,0,0,0,0
24,0.0429,1.688,0.6664,0.0022,0.6641,0.653,0.0084,0.0017,0.3212,0.9835,0.0381,0.0062,0.0099,0.245,0.0163,0.1118,0.008,0.0027,0.0825,0.0592,0.0014,0.0419,0.5404,0.0083,0.0166,0.0303,0.4,0.2861,0.3406,2.9593,0,735676448,694906272,0,0,116476604,25,23,1,1,0,0,0,0
25,0.0473,140.867,0.7696,0.0022,0.7673,0.7542,0.0097,0.0017,0.2486,140.069,0.0276,0.0118,0.0074,0.138,0.0067,0.0731,0.0038,0.0042,0.0812,0.0749,0.0021,0.0742,0.4414,0.0054,0.0155,0.0237,0.3846,0.3288,0.2706,142.115,1,735676448,694904864,1,0,116476604,26,24,1,1,0,0,0,0
26,0.0418,1.4332,0.6782,0.0021,0.6759,0.6666,0.0066,0.0014,0.2328,0.7377,0.0193,0.0076,0.0112,0.121,0.0063,0.0785,0.0057,0.0039,0.0754,0.07,0.0028,0.07,0.4149,0.0052,0.0085,0.0181,0.276,0.1733,0.261,2.3098,2,735676448,694905568,2,0,116476604,27,25,1,1,0,0,0,0
27,0.0444,1.4458,0.7379,0.0022,0.7356,0.7218,0.0106,0.0018,0.257,0.6867,0.0148,0.006,0.009,0.12,0.0146,0.0625,0.0064,0.003,0.0817,0.0454,0.0015,0.0411,0.3507,0.0031,0.0104,0.0299,0.3225,0.2693,0.2909,2.5671,3,735676448,694906976,0,0,116476604,28,26,1,1,0,0,0,0
28,0.04,1.5767,0.7667,0.0026,0.764,0.7535,0.0074,0.0014,0.2289,0.7906,0.0162,0.006,0.0091,0.0925,0.0045,0.0913,0.0051,0.0195,0.1112,0.0672,0.0063,0.1045,0.4667,0.0047,0.0116,0.0181,0.3838,0.3509,0.3121,2.9359,4,735676448,735686304,1,0,116476604,29,27,1,1,0,0,0,0
29,0.049,1.586,0.7781,0.003,0.7748,0.7656,0.0061,0.0019,0.2198,0.7787,0.0201,0.0129,0.0126,0.133,0.0065,0.0792,0.0071,0.0055,0.0996,0.0808,0.0028,0.0719,0.4645,0.0038,0.0162,0.027,1.4354,0.9941,1.1008,5.6899,5,735676448,735678560,2,0,116476604,30,28,1,1,0,0,0,0
30,0.0401,98.0548,0.6977,0.0022,0.6954,0.6828,0.0097,0.0017,0.2217,97.342,0.0198,0.0122,0.0061,0.1131,0.009,0.0702,0.0051,0.0022,0.0362,0.0307,0.0044,0.0395,0.2897,0.0034,0.0091,0.0172,0.3055,0.2927,0.2556,99.1445,6,735676448,735682784,0,0,116476604,31,29,1,1,0,0,0,0
31,0.0534,1.2131,0.7169,0.0021,0.7147,0.707,0.006,0.0009,0.1509,0.4783,0.0109,0.0049,0.0049,0.0765,0.0101,0.0303,0.0032,0.0022,0.0511,0.0468,0.0015,0.0654,0.2701,0.0026,0.01,0.0195,0.2875,0.2449,0.2032,2.1569,7,735676448,735687008,1,0,116476604,32,30,1,1,0,0,0,0
32,0.0516,4.0747,0.8523,0.0024,0.8497,0.8356,0.0103,0.0017,0.2401,3.1336,0.0111,0.0052,0.006,1.157,0.0379,0.3746,0.013,0.0157,0.3281,0.4749,0.0142,0.4001,2.7347,0.0178,0.0418,0.0585,2.6224,1.2293,1.0495,9.5962,0,735676448,694906272,2,0,116476604,33,31,1,1,0,0,0,0
33,0.0542,1.7574,0.8005,0.0028,0.7976,0.7845,0.0101,0.0015,0.3163,0.9214,0.0118,0.0044,0.0064,0.1308,0.0096,0.0844,0.0066,0.0055,0.0928,0.1312,0.0079,0.0856,0.5248,0.0084,0.0215,0.036,0.461,0.3157,0.5704,3.4245,1,735676448,694904864,0,0,116476604,34,32,1,1,0,0,0,0
34,0.0529,1.5092,0.8117,0.0032,0.8083,0.8023,0.004,0.0011,0.1938,0.6651,0.0123,0.0054,0.0071,0.1122,0.0071,0.0648,0.0058,0.0035,0.0753,0.0744,0.0019,0.0758,0.4025,0.0036,0.0169,0.0398,0.3901,0.3426,0.4485,2.995,2,735676448,694905568,1,0,116476604,35,33,1,1,0,0,0,0
35,0.0606,1.6008,0.8317,0.0026,0.8289,0.818,0.0085,0.0015,0.2373,0.7261,0.0158,0.0058,0.0093,0.0934,0.0078,0.0555,0.005,0.0041,0.0744,0.1062,0.0077,0.0752,0.4047,0.0053,0.027,0.0286,3.1384,0.0321,0,4.8699,3,735676448,694906976,2,0,116476604,36,33,1,0,0,0,24,0
36,0.0397,1.5465,0.7781,0.0022,0.7758,0.7642,0.0094,0.0011,0.1969,0.7355,0.0108,0.0041,0.0051,0.0883,0.0077,0.09,0.0072,0.0184,0.1046,0.0714,0.0039,0.1011,0.4554,0.0076,0.0202,0.0316,0.6005,0.1769,0.2798,2.7901,4,735676448,735686304,0,0,116476604,37,34,1,1,0,0,0,0
37,0.0664,2.1897,0.9211,0.0052,0.9155,0.9,0.012,0.0013,0.3227,1.2376,0.0175,0.0076,0.0115,0.2253,0.01,0.2549,0.0141,0.0042,0.1165,0.1079,0.003,0.1094,0.814,0.0053,0.0188,0.0269,0.5098,0.3555,0.4668,3.8077,5,735676448,735678560,1,0,116476604,38,35,1,1,0,0,0,0
38,0.0434,1.8591,0.8667,0.0024,0.8641,0.8519,0.0096,0.0013,0.2432,0.9391,0.017,0.0072,0.0091,0.1231,0.0094,0.1149,0.0173,0.0071,0.135,0.1321,0.0062,0.0847,0.5898,0.0067,0.034,0.0317,1.7208,0.8218,1.5759,6.6042,6,735676448,735682784,2,0,116476604,39,36,1,1,0,0,0,0
39,0.0412,1.5361,0.6928,0.0023,0.6904,0.6822,0.0064,0.001,0.1603,0.8079,0.0108,0.0049,0.0051,0.1418,0.0078,0.142,0.0065,0.0743,0.072,0.063,0.0024,0.0936,0.5124,0.0047,0.0203,0.049,1.7308,0.9744,1.4076,6.318,7,735676448,735687008,0,0,116476604,40,37,1,1,0,0,0,0
40,0.043,1.5505,0.7232,0.0024,0.7207,0.7084,0.0098,0.0013,0.2591,0.8033,0.0149,0.0064,0.0091,0.1452,0.0186,0.0548,0.0057,0.0095,0.0911,0.0496,0.0032,0.1031,0.4438,0.0072,0.0147,0.0194,0.3539,0.2306,0.3517,2.7273,0,735676448,694906272,1,0,116476604,41,38,1,1,0,0,0,0
