ffmpeg_write_finished_ms,ffmpeg_write_started_ms,frame_scheduled_ms,future_completed_ms,in_flight_at_ordered,in_flight_at_schedule,index,job_submitted_ms,ordered_output_ms,queue_put_finished_ms,queue_put_started_ms,result_observed_ms,shm_copy_finished_ms,shm_released_ms,shm_view_ready_ms,slot_acquired_ms,submit_started_ms,worker_clear_finished_ms,worker_clear_started_ms,worker_done_ms,worker_pid,worker_render_finished_ms,worker_render_started_ms,worker_started_ms,worker_zero_copy,writer_dequeued_ms,writer_queue_depth_after_get,writer_requested_bytes,writer_returned_bytes,writer_write_calls
2021.6852,2020.4598,1945.1856,2020.3156,24,17,42,1948.164,2020.3425,2020.3573,2020.3435,2020.3163,1976.3686,2021.6841,2020.3483,1948.0605,1948.0713,1965.487,1961.7603,1976.3686,42056,1976.3686,1965.5016,1961.7124,True,2020.4537,7,5791200,5791200,1
2023.6188,2021.7042,1948.1692,1970.5345,23,18,43,1951.4354,2020.3603,2020.3689,2020.3618,1970.5354,1964.7773,2023.6176,2020.3654,1951.1044,1951.124,1962.4455,1961.9297,1964.7773,51156,1964.7773,1962.4584,1961.8906,True,2021.7025,7,5791200,5791200,1
2025.0504,2023.6384,1951.4436,1970.4909,22,19,44,1954.6585,2020.3705,2020.3757,2020.3717,1970.4915,1969.6926,2025.0492,2020.3741,1954.5259,1954.5387,1967.1021,1964.8984,1969.6926,51156,1969.6926,1967.1429,1964.8658,True,2023.6366,7,5791200,5791200,1
2027.0878,2025.0725,1954.6682,1970.5555,21,20,45,1958.0237,2020.3767,2020.3812,2020.3777,1970.5568,1968.5454,2027.0866,2020.3796,1957.5334,1957.5457,1966.2308,1965.8683,1968.5454,47572,1968.5454,1966.2492,1965.8199,True,2025.0701,7,5791200,5791200,1
2028.8716,2027.1066,1958.0303,1970.5147,20,21,46,1960.6678,2020.3826,2020.3866,2020.3834,1970.5155,1969.5516,2028.8707,2020.3851,1960.5066,1960.5269,1967.3327,1967.0911,1969.5516,49112,1969.5516,1967.339,1967.0593,True,2027.1048,7,5791200,5791200,1
2038.1286,2028.8918,1960.673,2020.3314,19,22,47,1964.2882,2020.3873,2020.3915,2020.3881,2020.3321,1973.7362,2038.1276,2020.39,1964.2269,1964.2343,1970.8187,1968.6801,1973.7362,47572,1973.7362,1970.8505,1968.6495,True,2028.8896,7,5791200,5791200,1
2039.583,2038.1486,1964.2927,2020.2993,18,23,48,1970.3237,2020.3923,2020.3961,2020.393,2020.3001,1974.4847,2039.5823,2020.3947,1970.2641,1970.2688,1971.566,1971.2641,1974.4847,49112,1974.4847,1971.575,1971.2203,True,2038.1469,7,5791200,5791200,1
2041.5738,2039.6011,1993.4164,2020.2449,17,7,49,1993.5314,2020.3968,2020.4007,2020.3975,2020.2462,2001.681,2041.5722,2020.3993,1993.4422,1993.4462,1997.4977,1995.1586,2001.681,51156,2001.681,1997.5249,1995.0563,True,2039.5994,7,5791200,5791200,1
2042.862,2041.5912,1993.5347,2020.3099,16,8,50,1993.5786,2020.4168,2020.4943,2020.4178,2020.3107,2001.2529,2042.8612,2020.4202,1993.5467,1993.5517,1997.6384,1995.2337,2001.2529,47572,2001.2529,1997.6736,1995.139,True,2041.5895,7,5791200,5791200,1
2044.5388,2042.879,1993.5827,2020.3261,15,9,51,1993.6439,2020.5,2021.7466,2020.5024,2020.3269,2001.101,2044.538,2020.5101,1993.5943,1993.5976,1997.7338,1995.3358,2001.101,49112,2001.101,1997.7643,1995.2197,True,2042.8774,7,5791200,5791200,1
