ffmpeg_write_finished_ms,ffmpeg_write_started_ms,frame_scheduled_ms,future_completed_ms,in_flight_at_ordered,in_flight_at_schedule,index,job_submitted_ms,ordered_output_ms,queue_put_finished_ms,queue_put_started_ms,result_observed_ms,shm_copy_finished_ms,shm_released_ms,shm_view_ready_ms,slot_acquired_ms,submit_started_ms,worker_clear_finished_ms,worker_clear_started_ms,worker_done_ms,worker_pid,worker_render_finished_ms,worker_render_started_ms,worker_started_ms,worker_zero_copy
2083.127,2081.2125,2044.1268,2061.4836,3,5,22,2046.335,2061.5479,2061.551,2061.5487,2061.4847,2052.9671,2083.1239,2061.5496,2046.1299,2046.1489,2050.2306,2048.1969,2052.9671,53352,2052.9671,2050.2425,2048.1051,True
2084.9001,2083.3466,2046.3446,2083.2725,8,6,23,2059.6725,2083.2793,2083.2933,2083.2802,2083.2732,2065.0399,2084.8976,2083.2852,2059.3667,2059.3811,2060.8046,2060.3658,2065.0399,55412,2065.0399,2060.8456,2060.2641,True
2086.8083,2084.9086,2059.6913,2083.2601,7,7,24,2061.4375,2083.2958,2083.3003,2083.2968,2083.2609,2071.2758,2086.8054,2083.2981,2061.3892,2061.3951,2064.6929,2062.1393,2071.2758,51580,2071.2758,2064.7303,2062.0551,True
2088.4736,2086.8197,2061.5526,2083.2662,6,2,25,2063.0585,2083.3015,2083.3052,2083.3024,2083.267,2069.2778,2088.4716,2083.3034,2062.8917,2062.905,2065.6281,2063.5233,2069.2778,49500,2069.2778,2065.6876,2063.4107,True
2090.1333,2088.481,2063.0703,2083.2531,5,3,26,2065.1486,2083.3061,2083.3101,2083.3069,2083.2543,2069.3833,2090.1313,2083.3083,2064.9733,2064.9918,2065.8322,2065.5803,2069.3833,53352,2069.3833,2065.8487,2065.495,True
2092.1525,2090.1428,2065.1519,2083.2408,4,4,27,2066.6681,2083.311,2083.3145,2083.3118,2083.244,2072.3189,2092.1506,2083.313,2066.5921,2066.6008,2069.1823,2067.1474,2072.3189,55412,2072.3189,2069.2034,2067.0676,True
2094.2091,2092.3499,2066.6723,2092.2912,8,5,28,2079.6667,2092.2975,2092.3089,2092.2985,2092.292,2086.9628,2094.2064,2092.3019,2079.5155,2079.5288,2082.6584,2080.3675,2086.9628,49500,2086.9628,2082.7003,2080.2783,True
2104.9515,2094.223,2079.6786,2092.2777,7,6,29,2081.3608,2092.3112,2092.3155,2092.3121,2092.2787,2087.9754,2104.9445,2092.3135,2081.2513,2081.2632,2084.1074,2081.8179,2087.9754,53352,2087.9754,2084.1547,2081.7343,True
2107.3364,2104.9792,2081.3678,2092.2843,6,7,30,2083.2027,2092.3166,2092.3203,2092.3174,2092.2857,2088.2764,2107.3328,2092.3188,2083.1631,2083.1675,2084.2504,2083.9539,2088.2764,51580,2088.2764,2084.2731,2083.8316,True
2109.1754,2107.3482,2083.3159,2092.2647,5,3,31,2085.0589,2092.3212,2092.3245,2092.322,2092.2676,2089.4088,2109.1732,2092.323,2084.9429,2084.9528,2085.7744,2085.4507,2089.4088,55412,2089.4088,2085.7959,2085.3763,True
2111.3596,2109.4768,2085.0687,2109.3318,8,4,32,2086.9014,2109.3797,2109.3975,2109.3811,2109.3353,2093.3971,2111.3566,2109.3863,2086.8492,2086.8566,2089.3498,2087.415,2093.3971,49500,2093.3971,2089.366,2087.3644,True
2113.5149,2111.3705,2086.905,2109.3717,7,5,33,2088.6376,2109.4,2109.4055,2109.4012,2109.3727,2095.1683,2113.5124,2109.4027,2088.5241,2088.5353,2091.4196,2088.9535,2095.1683,53352,2095.1683,2091.4398,2088.8995,True
2115.9,2113.5272,2088.6443,2109.3646,6,6,34,2090.2729,2109.407,2109.4115,2109.408,2109.3655,2097.3562,2115.8968,2109.4094,2090.1771,2090.187,2093.2974,2090.7878,2097.3562,51580,2097.3562,2093.3186,2090.7318,True
2117.9713,2115.9112,2090.2835,2109.3566,5,7,35,2092.2277,2109.4126,2109.4167,2109.4135,2109.3576,2097.2812,2117.9691,2109.4148,2092.1814,2092.187,2093.2037,2092.8812,2097.2812,55412,2097.2812,2093.2204,2092.7799,True
2120.3323,2117.9812,2092.326,2109.3478,4,4,36,2094.3326,2109.4178,2109.422,2109.4188,2109.3491,2098.6756,2120.3288,2109.4202,2094.2492,2094.2534,2095.7117,2095.3391,2098.6756,49500,2098.6756,2095.725,2095.2362,True
2121.9817,2120.5425,2094.3357,2120.4777,8,5,37,2105.2506,2120.4839,2120.4942,2120.485,2120.4785,2110.5432,2121.98,2120.488,2105.0646,2105.0843,2106.4371,2106.086,2110.5432,53352,2110.5432,2106.4601,2105.9766,True
2133.8491,2121.9888,2105.2549,2120.4657,7,6,38,2107.5129,2120.4962,2120.5004,2120.4971,2120.4666,2114.7092,2133.8343,2120.4986,2107.3933,2107.4039,2110.4741,2108.0055,2114.7092,55412,2114.7092,2110.5048,2107.9032,True
2135.8541,2133.8972,2107.5191,2120.4717,6,7,39,2109.2823,2120.5019,2120.5053,2120.5027,2120.4725,2117.8726,2135.8518,2120.5037,2109.2192,2109.2267,2112.4156,2110.0881,2117.8726,51580,2117.8726,2112.4322,2109.9914,True
2137.3986,2135.8663,2109.4239,2120.447,5,3,40,2111.5204,2120.5062,2120.5094,2120.507,2120.4499,2117.814,2137.3963,2120.5079,2111.4102,2111.4241,2112.3363,2111.9563,2117.814,49500,2117.814,2112.3661,2111.8636,True
2139.7152,2137.41,2111.5295,2120.459,4,4,41,2113.8784,2120.5103,2120.5136,2120.5111,2120.4601,2120.0931,2139.7104,2120.5121,2113.6923,2113.7109,2115.0903,2114.5942,2120.0931,53352,2120.0931,2115.1121,2114.5054,True
2141.8021,2140.006,2113.8925,2139.9243,8,5,42,2116.1006,2139.9395,2139.9523,2139.9405,2139.9253,2120.9364,2141.799,2139.9439,2115.954,2115.966,2116.805,2116.4628,2120.9364,55412,2120.9364,2116.8163,2116.4088,True
2143.9267,2141.8154,2116.109,2139.9023,7,6,43,2118.2548,2139.9545,2139.9594,2139.9554,2139.9061,2121.7917,2143.924,2139.9569,2118.0379,2118.0496,2119.3575,2119.0506,2121.7917,49500,2121.7917,2119.3698,2118.9706,True
2145.4629,2143.9421,2118.265,2139.9165,6,7,44,2120.4141,2139.9605,2139.9641,2139.9613,2139.9178,2124.6536,2145.4606,2139.9624,2120.3811,2120.385,2121.3426,2121.0038,2124.6536,51580,2124.6536,2121.3615,2120.9289,True
2147.5182,2145.4783,2120.5153,2139.9321,5,3,45,2122.0941,2139.9653,2139.9686,2139.9661,2139.9335,2128.2024,2147.5156,2139.9671,2122.0265,2122.0357,2123.3243,2122.6589,2128.2024,53352,2128.2024,2123.3411,2122.5985,True
2149.1539,2147.7412,2122.0982,2147.639,8,4,46,2134.1623,2147.6646,2147.6761,2147.6661,2147.6403,2139.6568,2149.152,2147.6687,2133.9813,2134.0002,2135.4747,2134.9507,2139.6568,55412,2139.6568,2135.5042,2134.7908,True
2160.9893,2149.1626,2134.1735,2147.6468,7,5,47,2136.0532,2147.6784,2147.6825,2147.6793,2147.6477,2143.2537,2160.9821,2147.6806,2135.918,2135.9303,2139.4018,2136.4955,2143.2537,49500,2143.2537,2139.4491,2136.4004,True
2162.674,2161.0121,2136.0607,2147.6236,6,6,48,2137.5668,2147.6835,2147.6873,2147.6843,2147.6278,2142.8191,2162.6715,2147.6856,2137.4511,2137.4606,2138.6717,2138.1855,2142.8191,51580,2142.8191,2138.7176,2138.1198,True
2164.9571,2162.684,2137.5768,2147.6528,5,7,49,2139.8556,2147.6881,2147.6919,2147.6888,2147.6535,2145.0897,2164.9538,2147.6903,2139.7732,2139.7802,2140.7881,2140.4571,2145.0897,53352,2145.0897,2140.813,2140.371,True
2166.545,2164.9706,2139.9703,2147.6585,4,4,50,2142.0881,2147.7078,2147.7118,2147.7087,2147.6593,2146.6017,2166.5427,2147.7097,2141.8654,2141.8848,2143.1382,2142.6176,2146.6017,55412,2146.6017,2143.1729,2142.5132,True
2168.7932,2166.7372,2142.111,2166.6766,8,5,51,2144.1773,2166.6832,2166.696,2166.6856,2166.6774,2149.6728,2168.79,2166.6887,2144.0131,2144.0259,2146.4591,2144.4754,2149.6728,51580,2149.6728,2146.478,2144.4246,True
2170.2887,2168.8015,2144.1856,2166.6638,7,6,52,2145.6658,2166.6979,2166.702,2166.6988,2166.6648,2150.0939,2170.2856,2166.7,2145.5203,2145.536,2146.4861,2146.0303,2150.0939,49500,2150.0939,2146.5101,2145.967,True
2172.563,2170.2985,2145.6763,2166.6519,6,7,53,2147.5886,2166.7029,2166.7064,2166.7037,2166.655,2151.6081,2172.5592,2166.7048,2147.553,2147.5575,2148.4709,2148.154,2151.6081,53352,2151.6081,2148.4839,2148.0871,True
2185.6238,2172.5775,2147.7135,2166.6705,5,3,54,2149.4062,2166.7073,2166.7108,2166.7081,2166.6714,2153.0212,2185.6165,2166.7093,2149.2216,2149.2345,2150.0441,2149.7301,2153.0212,55412,2153.0212,2150.0561,2149.6861,True
2187.7969,2186.0536,2149.4133,2185.8163,8,4,55,2161.1985,2185.847,2185.8833,2185.8493,2185.8173,2166.6187,2187.7941,2185.8651,2161.0578,2161.0684,2162.1247,2161.7865,2166.6187,51580,2166.6187,2162.1546,2161.7343,True
2189.1643,2187.8076,2161.2079,2185.7828,7,5,56,2162.8086,2185.8906,2185.9023,2185.8923,2185.7859,2168.6289,2189.1627,2185.8974,2162.7234,2162.7319,2163.8587,2163.3572,2168.6289,49500,2168.6289,2163.9212,2163.251,True
2191.2305,2189.1713,2162.8143,2185.8039,6,6,57,2165.1582,2185.9039,2185.9126,2185.9061,2185.8049,2168.476,2191.2284,2185.909,2165.0195,2165.0333,2165.9528,2165.6206,2168.476,53352,2168.476,2165.9745,2165.539,True
2193.1598,2191.2384,2165.1651,2185.8103,5,7,58,2166.6152,2185.965,2185.9732,2185.967,2185.8113,2171.7184,2193.1567,2185.9697,2166.5731,2166.5788,2167.7896,2167.3684,2171.7184,55412,2171.7184,2167.8173,2167.2359,True
2195.7112,2193.1702,2166.7124,2185.8326,4,4,59,2169.2455,2185.9749,2185.9812,2185.9765,2185.8343,2172.2512,2195.7072,2185.9783,2168.86,2168.8741,2169.9095,2169.6106,2172.2512,51580,2172.2512,2169.9232,2169.5652,True
2198.8062,2195.7264,2169.2517,2185.8226,3,5,60,2170.4444,2185.9829,2185.9897,2185.9844,2185.8232,2175.3807,2198.8027,2185.9863,2170.3498,2170.3577,2171.1468,2170.8473,2175.3807,53352,2175.3807,2171.1685,2170.7576,True
2211.8473,2198.8222,2170.4508,2185.7969,2,6,61,2172.7682,2185.9934,2186.0027,2185.9956,2185.7982,2178.3129,2211.8406,2185.9996,2172.6268,2172.6379,2175.2316,2173.2678,2178.3129,49500,2178.3129,2175.2475,2173.1692,True
2214.0753,2212.4121,2172.7755,2212.2833,8,7,62,2185.7428,2212.3246,2212.3393,2212.3255,2212.2848,2190.6507,2214.072,2212.329,2185.68,2185.6862,2187.1869,2186.7737,2190.6507,55412,2190.6507,2187.2081,2186.615,True
2215.4971,2214.0878,2186.0059,2212.3001,7,1,63,2187.9537,2212.3413,2212.3456,2212.3422,2212.301,2191.9133,2215.4953,2212.3436,2187.8517,2187.864,2188.6551,2188.3727,2191.9133,51580,2191.9133,2188.6742,2188.2985,True
2217.2955,2215.5067,2187.9581,2212.3126,6,2,64,2189.2828,2212.3467,2212.3506,2212.3475,2212.3133,2195.4066,2217.2932,2212.3487,2189.2049,2189.2159,2191.9081,2189.654,2195.4066,53352,2195.4066,2191.9464,2189.5758,True
2221.228,2217.3176,2189.287,2212.3181,5,3,65,2191.3921,2212.3515,2212.3549,2212.3524,2212.3189,2201.4418,2221.2226,2212.3534,2191.2966,2191.311,2192.696,2192.1552,2201.4418,49500,2201.4418,2192.7718,2191.945,True
2225.3338,2221.2489,2191.3974,2212.261,4,4,66,2193.3313,2212.3558,2212.3598,2212.3566,2212.2687,2197.3307,2225.3303,2212.3582,2193.2222,2193.2327,2193.9936,2193.7141,2197.3307,55412,2197.3307,2194.0084,2193.6483,True
2227.2755,2225.3524,2193.3386,2212.2929,3,5,67,2196.0102,2212.3607,2212.364,2212.3615,2212.2939,2199.9373,2227.2734,2212.3625,2195.9523,2195.9631,2196.7301,2196.4162,2199.9373,51580,2199.9373,2196.7499,2196.3236,True
2242.0975,2227.2874,2196.015,2212.3068,2,6,68,2198.9879,2212.3648,2212.3682,2212.3656,2212.3076,2202.5357,2242.0914,2212.3666,2198.8672,2198.8805,2199.7921,2199.4572,2202.5357,53352,2202.5357,2199.8096,2199.3727,True
2244.3598,2242.4054,2198.9948,2242.3149,8,7,69,2212.1329,2242.3335,2242.3466,2242.3346,2242.3156,2218.6427,2244.3579,2242.3386,2211.9008,2211.9194,2213.4634,2213.0488,2218.6427,55412,2218.6427,2213.4892,2212.9524,True
2245.7701,2244.3687,2212.3697,2242.3023,7,1,70,2214.2661,2242.3486,2242.3529,2242.3496,2242.3031,2221.1599,2245.7683,2242.3509,2214.1445,2214.1556,2215.0545,2214.7445,2221.1599,51580,2221.1599,2215.0768,2214.6459,True
2248.071,2245.7778,2214.2736,2242.2956,6,2,71,2215.706,2242.3539,2242.3572,2242.3546,2242.2966,2224.9636,2248.0667,2242.3556,2215.5461,2215.5584,2216.5274,2216.1576,2224.9636,49500,2224.9636,2216.5437,2216.0534,True
2249.5011,2248.0924,2215.7151,2242.2785,5,3,72,2217.5867,2242.3586,2242.3621,2242.3593,2242.283,2223.6038,2249.4982,2242.3605,2217.3715,2217.381,2218.4837,2218.0913,2223.6038,53352,2223.6038,2218.5081,2217.9729,True
2252.1388,2249.5132,2217.5941,2242.3261,4,4,73,2221.5418,2242.3629,2242.3663,2242.3636,2242.3268,2225.8827,2252.133,2242.3648,2221.3201,2221.336,2222.4312,2222.0421,2225.8827,55412,2225.8827,2222.4471,2221.9447,True
2256.0967,2252.1647,2221.5472,2242.3085,3,5,74,2225.5558,2242.3672,2242.3705,2242.3679,2242.3094,2230.1858,2256.0925,2242.3689,2225.4139,2225.4268,2226.6222,2226.1917,2230.1858,51580,2230.1858,2226.6542,2226.1005,True
2269.984,2256.1158,2225.5641,2242.3205,2,6,75,2227.5092,2242.3713,2242.3746,2242.3721,2242.3213,2231.2228,2269.9735,2242.3731,2227.3502,2227.365,2228.1558,2227.8536,2231.2228,53352,2231.2228,2228.1719,2227.7742,True
2271.8162,2270.6522,2227.5122,2270.4636,8,7,76,2242.2323,2270.5268,2270.5485,2270.5297,2270.4656,2248.0042,2271.8099,2270.5362,2242.1453,2242.1547,2243.8993,2243.5193,2248.0042,49500,2248.0042,2243.9302,2243.436,True
2273.6396,2271.8543,2242.376,2270.515,7,1,77,2244.5112,2270.553,2270.5603,2270.5548,2270.5165,2249.1803,2273.6379,2270.5569,2244.4088,2244.4163,2245.2234,2244.9455,2249.1803,55412,2249.1803,2245.2407,2244.8729,True
2275.6639,2273.6478,2244.5177,2270.4898,6,2,78,2245.9261,2270.5621,2270.5686,2270.5636,2270.4925,2250.5483,2275.6611,2270.5657,2245.8265,2245.8355,2246.8609,2246.4851,2250.5483,51580,2250.5483,2246.8847,2246.3621,True
2277.1797,2275.6751,2245.932,2270.2915,5,3,79,2248.2007,2270.5704,2270.5768,2270.5719,2270.396,2252.4946,2277.1781,2270.5742,2248.1531,2248.1579,2248.9907,2248.6215,2252.4946,53352,2252.4946,2249.0098,2248.5245,True
2278.8478,2277.1875,2248.2043,2270.4765,4,4,80,2249.7877,2270.5786,2270.5845,2270.5798,2270.4786,2253.6906,2278.8448,2270.5818,2249.5965,2249.6128,2250.4637,2250.1266,2253.6906,49500,2253.6906,2250.4765,2250.0682,True
2282.8305,2278.8602,2249.7927,2270.5028,3,5,81,2252.2582,2270.5866,2270.5924,2270.5881,2270.5054,2256.6243,2282.8234,2270.5898,2252.1957,2252.2023,2253.0383,2252.7167,2256.6243,55412,2256.6243,2253.063,2252.628,True
2297.1946,2282.8531,2252.2622,2270.4388,2,6,82,2256.5136,2270.5942,2270.6011,2270.5961,2270.4479,2260.2541,2297.18,2270.5982,2256.2137,2256.2388,2257.3615,2256.9835,2260.2541,51580,2260.2541,2257.3832,2256.8932,True
2299.2353,2297.5491,2256.5177,2297.457,8,7,83,2270.2083,2297.4638,2297.4761,2297.4651,2297.4578,2276.1367,2299.2335,2297.4688,2270.0732,2270.0806,2271.9108,2271.465,2276.1367,53352,2276.1367,2271.9468,2271.3453,True
2300.8692,2299.245,2270.6038,2297.4236,7,1,84,2271.9863,2297.4783,2297.4831,2297.4793,2297.4247,2276.8944,2300.8666,2297.4806,2271.9173,2271.925,2272.9343,2272.4299,2276.8944,49500,2276.8944,2272.956,2272.3284,True
2302.9836,2300.8802,2271.9951,2297.4311,6,2,85,2273.7623,2297.4842,2297.4878,2297.485,2297.432,2278.0939,2302.9807,2297.4861,2273.6886,2273.6959,2274.6133,2274.3157,2278.0939,55412,2278.0939,2274.6338,2274.2149,True
2305.6219,2302.9939,2273.7684,2297.4446,5,3,86,2275.8315,2297.4887,2297.4921,2297.4895,2297.4457,2280.5668,2305.6169,2297.4905,2275.7181,2275.7285,2276.6055,2276.2949,2280.5668,51580,2280.5668,2276.625,2276.1976,True
2307.605,2305.6387,2275.8386,2297.451,4,4,87,2277.7402,2297.4931,2297.4967,2297.4939,2297.4518,2282.1709,2307.6023,2297.4949,2277.4717,2277.4757,2278.4102,2278.1274,2282.1709,53352,2282.1709,2278.4195,2278.0853,True
2309.4895,2307.6157,2277.7439,2297.4099,3,5,88,2279.0749,2297.4976,2297.5009,2297.4984,2297.4139,2283.0516,2309.4852,2297.4994,2278.9125,2278.9236,2279.7276,2279.4143,2283.0516,49500,2283.0516,2279.7371,2279.3591,True
2322.672,2309.5088,2279.0902,2297.4381,2,6,89,2282.9624,2297.5017,2297.5054,2297.5026,2297.4391,2287.0818,2322.6622,2297.5038,2282.8959,2282.9041,2283.7432,2283.398,2287.0818,55412,2287.0818,2283.7739,2283.315,True
2324.3552,2323.3474,2282.9664,2323.224,8,7,90,2297.3601,2323.2391,2323.2601,2323.2402,2323.2253,2303.5692,2324.3536,2323.2471,2297.2806,2297.289,2298.7932,2298.2615,2303.5692,51580,2303.5692,2298.8159,2298.1228,True
2326.8127,2324.3656,2297.5069,2323.177,7,1,91,2299.4701,2323.2635,2323.2685,2323.2645,2323.183,2304.3283,2326.809,2323.2664,2299.2988,2299.311,2300.2462,2299.9566,2304.3283,53352,2304.3283,2300.2701,2299.8752,True
2328.7296,2326.829,2299.4826,2323.2314,6,2,92,2301.0558,2323.2696,2323.2732,2323.2704,2323.2322,2305.0112,2328.7271,2323.2715,2300.9222,2300.9355,2302.1373,2301.7733,2305.0112,49500,2305.0112,2302.1606,2301.6848,True
2330.6559,2328.7446,2301.0639,2323.1946,5,3,93,2303.2259,2323.2746,2323.2779,2323.2754,2323.1958,2307.6375,2330.6534,2323.2765,2303.0542,2303.0711,2304.0878,2303.7644,2307.6375,55412,2307.6375,2304.1062,2303.6734,True
2332.9429,2330.6674,2303.229,2323.2115,4,4,94,2305.8909,2323.2789,2323.2826,2323.2796,2323.2125,2309.9689,2332.9411,2323.281,2305.7066,2305.7208,2306.7622,2306.3667,2309.9689,51580,2309.9689,2306.7767,2306.3026,True
2344.276,2332.9551,2305.906,2323.2182,3,5,95,2307.7735,2323.2838,2323.2876,2323.2846,2323.2189,2312.4599,2344.2726,2323.2861,2307.6596,2307.6715,2308.7714,2308.2259,2312.4599,53352,2312.4599,2308.7984,2308.1397,True
2346.1268,2344.2935,2307.7803,2323.2016,2,6,96,2309.7302,2323.2889,2323.293,2323.2898,2323.2025,2313.095,2346.1244,2323.2914,2309.5715,2309.5872,2310.5605,2310.154,2313.095,49500,2313.095,2310.5803,2310.0466,True
2347.9841,2346.4097,2309.7365,2346.3093,8,7,97,2323.0835,2346.3157,2346.3306,2346.3166,2346.3102,2329.1475,2347.9799,2346.3198,2322.8637,2322.8981,2324.7039,2324.3858,2329.1475,55412,2329.1475,2324.7283,2324.297,True
2349.8393,2348.0017,2323.2954,2346.2894,7,1,98,2324.6228,2346.3326,2346.3368,2346.3335,2346.2904,2329.3822,2349.8369,2346.3348,2324.4307,2324.4465,2325.5569,2325.1671,2329.3822,51580,2329.3822,2325.5913,2325.054,True
2353.5397,2349.8491,2324.6366,2346.3039,6,2,99,2326.8959,2346.338,2346.3415,2346.3389,2346.3045,2334.0708,2353.5348,2346.3398,2326.8542,2326.8582,2327.9473,2327.5152,2334.0708,53352,2334.0708,2327.9891,2327.3882,True
2355.4012,2353.5578,2326.899,2346.2971,5,3,100,2328.8472,2346.3559,2346.3599,2346.3568,2346.2979,2334.6396,2355.3982,2346.3579,2328.7823,2328.7872,2329.7386,2329.3594,2334.6396,49500,2334.6396,2329.7643,2329.2743,True
2366.34,2355.4128,2328.8518,2346.265,4,4,101,2330.9237,2346.3612,2346.3647,2346.362,2346.2698,2341.1455,2366.3329,2346.3631,2330.715,2330.7261,2331.8308,2331.4315,2341.1455,55412,2341.1455,2331.8462,2331.3832,True
2367.8469,2366.359,2330.9425,2346.2822,3,5,102,2333.0381,2346.3655,2346.3689,2346.3664,2346.2834,2338.5152,2367.8442,2346.3674,2332.9837,2332.9895,2333.8404,2333.4961,2338.5152,51580,2338.5152,2333.8611,2333.4349,True
2369.4697,2368.0604,2333.0414,2367.9703,8,6,103,2344.6571,2367.9956,2368.0083,2367.9965,2367.9713,2349.9455,2369.4673,2367.9996,2344.4041,2344.4161,2345.7797,2345.3999,2349.9455,53352,2349.9455,2345.8267,2345.2972,True
