frame,surf_acquire,vp_total,vp_setup,vp_create_view,vp_set_stream,vp_setter_fmt,vp_setter_src_rect,vp_setter_dst_rect,vp_blt,vp_submit_window,vp_range_pass,clear_prev_above,vp_chart_blend,chart_flush,vp_gauge_blend,gauge_flush,map_resample,vp_map_blend,map_flush1,map_flush2,above_blend,above_flush,flush_total,vp_hud_compute,vp_release_view,amf_create_surface,amf_submit_input,amf_query,amf_packet_write,process_frame_total,pool_index,decoder_tex_id,vp_out_tex_id,array_index,setters_skipped,state_sig,amf_submitted,amf_received,amf_query_calls,amf_outputs,retries,submit_result,query_result,decoder_copy
15,0.0414,1.3406,0.7019,0.0026,0.6991,0.6867,0.0096,0.0013,0.2682,0.6209,0.0095,0.0116,0.0103,0.1066,0.0124,0.0314,0.0042,0.0062,0.0564,0.0381,0.0027,0.0361,0.2686,0.0101,0.0165,0.0273,0.3218,0.2404,0.5125,2.6575,7,3222483744,3222473184,0,0,116476604,16,12,1,1,0,0,0,0
16,0.043,1.2717,0.6723,0.0024,0.6694,0.6584,0.0086,0.0014,0.2218,0.5646,0.0092,0.0115,0.0106,0.1034,0.0124,0.0337,0.0041,0.0042,0.0473,0.04,0.0028,0.0316,0.256,0.0142,0.0135,0.0324,0.2775,0.17,0.342,2.2648,0,3222483744,3142833248,1,0,116476604,17,13,1,1,0,0,0,0
17,0.0507,1.5034,0.667,0.0026,0.6642,0.6483,0.0129,0.0013,0.2779,0.8131,0.0094,0.0116,0.0111,0.0851,0.005,0.0474,0.0057,0.0097,0.1692,0.0818,0.0152,0.0494,0.4329,0.0113,0.0112,0.0271,0.3951,0.3273,0.3238,2.7938,1,3222483744,3142834656,2,0,116476604,18,14,1,1,0,0,0,0
18,0.0403,1.4369,0.6908,0.0028,0.6878,0.6792,0.0062,0.0008,0.2128,0.708,0.0074,0.0087,0.0073,0.0844,0.0108,0.1077,0.0039,0.0042,0.0759,0.065,0.0027,0.0726,0.4056,0.0281,0.0208,0.0221,0.2546,0.1717,0.2043,2.2272,2,3222483744,3142838176,0,0,116476604,19,15,1,1,0,0,0,0
19,0.0414,1.162,0.6605,0.0028,0.6574,0.6527,0.0031,0.0008,0.1702,0.4817,0.006,0.0082,0.0067,0.0708,0.0023,0.0358,0.0029,0.0056,0.0484,0.0625,0.0017,0.0395,0.257,0.0094,0.0087,0.0257,0.2946,0.1584,0.3071,2.1022,3,3222483744,3222477408,1,0,116476604,20,16,1,1,0,0,0,0
20,0.0492,1.2702,0.6814,0.0023,0.6788,0.6731,0.0036,0.0011,0.1631,0.5526,0.0063,0.0091,0.007,0.0805,0.0145,0.0408,0.004,0.0108,0.0833,0.0583,0.0025,0.0419,0.3048,0.0166,0.0194,0.0308,0.3162,0.3173,0.4993,2.6768,4,3222483744,3222485152,2,0,116476604,21,17,1,1,0,0,0,0
21,0.0455,1.1414,0.6867,0.0023,0.6842,0.6777,0.0045,0.001,0.1683,0.4277,0.0057,0.0082,0.0068,0.0496,0.002,0.0231,0.0022,0.0072,0.0384,0.0526,0.002,0.0391,0.2028,0.0104,0.0113,0.0401,0.3068,0.2361,0.2968,2.2116,5,3222483744,3222487264,0,0,116476604,22,18,1,1,0,0,0,0
22,0.0373,1.0673,0.6024,0.0021,0.6001,0.5938,0.0044,0.0009,0.1764,0.4482,0.0059,0.0078,0.0065,0.0471,0.0021,0.0226,0.0027,0.0067,0.0566,0.0514,0.0027,0.0375,0.2152,0.011,0.0077,0.024,0.2573,0.1589,0.2375,1.8822,6,3222483744,3222483040,1,0,116476604,23,19,1,1,0,0,0,0
23,0.0444,1.2864,0.7236,0.0027,0.7206,0.7126,0.0048,0.0021,0.1676,0.533,0.0065,0.0106,0.0061,0.0598,0.0022,0.0824,0.0071,0.0044,0.065,0.0494,0.0041,0.0441,0.3007,0.0103,0.017,0.0337,0.275,0.1418,0.242,2.1325,7,3222483744,3222473184,2,0,116476604,24,20,1,1,0,0,0,0
24,0.0523,1.3607,0.8403,0.0027,0.8374,0.8322,0.0033,0.0011,0.2002,0.5055,0.0074,0.0348,0.0089,0.094,0.0022,0.0271,0.0021,0.0022,0.0402,0.0353,0.0017,0.0283,0.2249,0.0067,0.0031,0.0172,0.252,0.1605,0.3128,2.2654,0,3222483744,3142833248,0,0,116476604,25,21,1,1,0,0,0,0
