ffmpeg_write_finished_ms,ffmpeg_write_started_ms,frame_scheduled_ms,future_completed_ms,in_flight_at_ordered,in_flight_at_schedule,index,job_submitted_ms,ordered_output_ms,queue_put_finished_ms,queue_put_started_ms,result_observed_ms,shm_copy_finished_ms,shm_released_ms,shm_view_ready_ms,slot_acquired_ms,submit_started_ms,worker_done_ms,worker_pid,worker_render_finished_ms,worker_render_started_ms,worker_started_ms
1972.6799,1970.8076,1933.0524,1970.7061,8,6,31,1936.0738,1970.7266,1970.7561,1970.729,1970.7117,1965.2507,1972.6769,1970.7345,1935.941,1935.9517,1965.2507,44248,1954.4059,1949.4085,1949.4068
1986.169,1984.6393,1936.0818,1984.5173,8,7,32,1937.9778,1984.5471,1984.573,1984.5486,1984.5235,1982.9665,1986.1607,1984.5559,1937.8529,1937.861,1982.9665,7252,1968.8713,1953.0108,1953.0082
1992.0062,1986.4838,1953.0995,1986.3742,8,4,33,1954.4942,1986.3949,1986.4078,1986.3958,1986.377,1984.1651,1991.9915,1986.3993,1954.2732,1954.2963,1984.1651,36704,1972.8446,1964.7404,1964.7356
1994.3844,1992.0541,1954.504,1981.2365,7,5,34,1959.3413,1986.4088,1986.4141,1986.4104,1981.2419,1980.1878,1994.3796,1986.4122,1959.1391,1959.1602,1980.1878,55156,1972.98,1965.6979,1965.6926
1996.6732,1994.4064,1959.353,1986.3864,6,6,35,1961.8561,1986.4148,1986.42,1986.4157,1986.3873,1983.8581,1996.6709,1986.4183,1961.5872,1961.6145,1983.8581,44248,1974.2681,1966.2563,1966.2498
2002.1001,1999.9461,1961.8686,1999.8195,8,7,36,1964.2834,1999.8468,1999.876,1999.8482,1999.825,1998.5991,2002.0956,1999.8582,1964.2348,1964.2402,1998.5991,55156,1988.7191,1980.9482,1980.9446
2005.2356,2003.1079,1965.8417,2003.052,8,6,37,1967.6101,2003.0613,2003.0744,2003.0623,2003.0538,2001.8904,2005.2333,2003.0656,1967.3055,1967.3284,2001.8904,7252,1990.6501,1984.3137,1984.3086
2007.3201,2005.2496,1967.6366,2002.765,7,7,38,1970.6491,2003.0757,2003.0804,2003.0767,2002.7675,2001.2495,2007.3174,2003.0782,1970.5793,1970.5842,2001.2495,44248,1990.0514,1984.3653,1984.3621
2010.1501,2007.4904,1970.7583,2007.4361,8,7,39,1972.7444,2007.4489,2007.4618,2007.4501,2007.4395,2006.3196,2010.1462,2007.4531,1972.7101,1972.7139,2006.3196,36704,1993.3462,1985.3101,1985.3031
2023.3909,2020.0137,1984.5758,2019.8717,8,7,40,1986.3295,2019.9011,2019.9286,2019.9024,2019.8799,2019.0495,2023.3869,2019.9104,1986.228,1986.2412,2019.0495,55156,2009.5456,1999.4831,1999.4802
2026.1548,2023.6519,1986.4212,2023.5684,8,5,41,1992.2231,2023.5813,2023.5991,2023.5829,2023.5694,2021.4356,2026.1512,2023.5892,1992.1168,1992.1291,2021.4356,44248,2011.2168,2002.6782,2002.6746
2027.7775,2026.1713,1992.2339,2023.5548,7,6,42,1994.468,2023.6002,2023.6047,2023.6011,2023.5592,2019.6413,2027.7751,2023.6025,1994.434,1994.4378,2019.6413,7252,2011.3496,2002.721,2002.7182
2030.3137,2027.7926,1994.4709,2023.5744,6,7,43,1997.0491,2023.6054,2023.6095,2023.6062,2023.5751,2021.1778,2030.3105,2023.608,1996.8721,1996.9066,2021.1778,36704,2012.5087,2007.0043,2007.0003
2039.5484,2038.0812,1999.8786,2037.9966,8,7,44,2002.265,2038.0111,2038.0275,2038.0123,2038.0,2036.8618,2039.5431,2038.0168,2002.1665,2002.1788,2036.8618,55156,2027.4496,2019.6363,2019.63
2045.406,2039.5827,2003.0822,2037.4911,7,6,45,2005.5632,2038.029,2038.0341,2038.0303,2037.4963,2035.9202,2045.4019,2038.0316,2005.3343,2005.355,2035.9202,7252,2027.1254,2020.0255,2020.0209
2048.0346,2045.7421,2005.5727,2045.6397,8,7,46,2007.4062,2045.6485,2045.6699,2045.6505,2045.6411,2037.0159,2048.0303,2045.6594,2007.3541,2007.3591,2037.0159,36704,2027.9863,2021.9592,2021.9563
2050.7162,2048.0578,2007.4636,2045.6183,7,7,47,2010.2478,2045.672,2045.6813,2045.6737,2045.625,2037.8122,2050.7105,2045.6767,2010.1991,2010.2046,2037.8122,44248,2028.963,2022.0091,2022.0049
2057.2525,2056.0755,2019.9315,2055.9595,8,7,48,2023.518,2055.9827,2056.0079,2055.9844,2055.9656,2055.3646,2057.2509,2055.9908,2023.4417,2023.4508,2055.3646,7252,2044.4382,2037.2772,2037.2746
2062.2242,2060.8383,2023.6112,2060.7239,8,5,49,2026.2578,2060.735,2060.7526,2060.7362,2060.7258,2059.6749,2062.2225,2060.7413,2026.2039,2026.2114,2059.6749,55156,2046.3926,2037.8777,2037.8743
2067.4082,2062.2368,2026.2616,2059.6247,7,6,50,2027.906,2060.7751,2060.7813,2060.7767,2059.6287,2058.6802,2067.3999,2060.7787,2027.8336,2027.8425,2058.6802,36704,2045.7369,2037.9263,2037.9224
2069.551,2067.4489,2027.9126,2058.8057,6,7,51,2030.4189,2060.7822,2060.7873,2060.7838,2058.8095,2057.0329,2069.5488,2060.7855,2030.3632,2030.3686,2057.0329,44248,2046.2761,2038.8245,2038.8171
2076.9694,2075.2862,2038.0357,2075.1093,8,6,52,2039.6761,2075.1327,2075.1585,2075.1343,2075.1159,2073.967,2076.9631,2075.1425,2039.6206,2039.6282,2073.967,7252,2064.0681,2055.8367,2055.8341
2083.0576,2082.111,2039.6807,2081.9946,8,7,53,2045.5499,2082.0173,2082.0438,2082.0187,2081.9992,2080.3801,2083.0563,2082.0266,2045.4654,2045.4739,2080.3801,44248,2064.8941,2058.66,2058.6547
2086.1795,2083.0674,2045.6839,2077.1167,7,6,54,2048.4459,2082.0457,2082.0528,2082.0471,2077.1192,2075.5139,2086.1763,2082.05,2048.147,2048.1682,2075.5139,36704,2067.7414,2059.5277,2059.5249
2088.0771,2086.2035,2048.4581,2081.0971,6,7,55,2050.8558,2082.0538,2082.0605,2082.0567,2081.1005,2080.6106,2088.0749,2082.0581,2050.7663,2050.7741,2080.6106,55156,2069.7896,2060.6811,2060.6766
2092.6479,2091.3658,2056.0111,2091.3055,8,7,56,2057.391,2091.3246,2091.3439,2091.3258,2091.3095,2090.3901,2092.6461,2091.3297,2057.3101,2057.3224,2090.3901,7252,2081.6747,2074.8338,2074.8277
2100.7135,2092.8274,2060.7889,2092.7457,8,5,57,2062.5608,2092.7581,2092.7701,2092.7594,2092.7487,2091.0526,2100.7042,2092.7626,2062.3131,2062.3406,2091.0526,36704,2082.4362,2076.3087,2076.304
2104.7264,2100.9681,2062.5655,2100.8998,8,6,58,2067.7152,2100.9148,2100.9321,2100.9162,2100.905,2096.9469,2104.7169,2100.9228,2067.5066,2067.5246,2096.9469,55156,2088.2688,2080.9608,2080.9587
2109.9871,2105.1371,2067.7218,2105.0172,8,7,59,2069.6513,2105.0382,2105.0652,2105.04,2105.0247,2102.976,2109.9831,2105.0481,2069.5954,2069.6012,2102.976,44248,2094.7072,2081.9712,2081.9666
2113.0551,2111.0374,2075.1605,2110.9754,8,7,60,2077.0919,2110.9902,2111.0047,2110.9916,2110.9792,2110.1195,2113.0515,2110.9958,2077.0422,2077.0481,2110.1195,7252,2099.0121,2091.1709,2091.1693
2115.6604,2113.209,2082.0623,2113.165,8,5,61,2083.2476,2113.1758,2113.1858,2113.1769,2113.1677,2111.3739,2115.6581,2113.1798,2083.1074,2083.1155,2111.3739,36704,2099.2861,2091.8088,2091.8029
2118.3015,2115.7761,2083.2547,2115.7403,8,6,62,2086.3257,2115.7497,2115.7604,2115.7507,2115.7427,2114.3966,2118.2966,2115.7541,2086.2399,2086.2566,2114.3966,55156,2103.5654,2097.4154,2097.4132
2127.7079,2122.5699,2086.3284,2122.4835,8,7,63,2088.1423,2122.5017,2122.5209,2122.5031,2122.4872,2121.4251,2127.6984,2122.5065,2088.1061,2088.1094,2121.4251,44248,2110.7915,2103.6904,2103.6878
2132.8617,2131.2493,2091.3477,2131.1095,8,7,64,2092.7212,2131.1425,2131.1707,2131.1448,2131.1191,2129.8248,2132.8587,2131.1506,2092.6821,2092.6883,2129.8248,7252,2120.686,2110.9486,2110.9424
2136.1017,2132.8884,2092.7719,2130.3753,7,7,65,2100.8593,2131.1726,2131.1818,2131.1741,2130.3808,2129.4775,2136.0979,2131.1766,2100.7899,2100.7983,2129.4775,36704,2121.2877,2112.4346,2112.4286
2142.0899,2139.9409,2100.934,2139.8212,8,7,66,2104.966,2139.8442,2139.8675,2139.8459,2139.8276,2138.5815,2142.081,2139.8524,2104.8238,2104.8358,2138.5815,55156,2128.5393,2115.1288,2115.1231
2146.921,2142.3408,2105.068,2142.2698,8,7,67,2110.1088,2142.2811,2142.2959,2142.2822,2142.2724,2140.0273,2146.9172,2142.286,2110.0358,2110.0434,2140.0273,44248,2130.0138,2122.2885,2122.2852
2149.8777,2148.8866,2111.0069,2148.836,8,7,68,2113.1452,2148.8484,2148.8593,2148.8496,2148.839,2148.0625,2149.8761,2148.8521,2113.0972,2113.1034,2148.0625,36704,2139.2888,2130.1711,2130.1677
2162.6548,2161.7323,2113.1875,2161.6144,8,7,69,2115.722,2161.6347,2161.657,2161.6364,2161.6183,2160.9138,2162.6534,2161.6426,2115.6856,2115.689,2160.9138,7252,2150.6676,2130.7216,2130.7125
2166.2311,2162.667,2115.762,2159.0607,7,7,70,2118.4866,2161.6611,2161.6687,2161.6625,2159.0651,2158.2268,2166.229,2161.6648,2118.3665,2118.3771,2158.2268,55156,2150.1753,2139.6366,2139.6301
2168.3693,2166.2447,2122.5235,2157.7437,6,7,71,2127.901,2161.67,2161.6755,2161.6716,2157.7478,2156.6351,2168.3659,2161.673,2127.785,2127.7969,2156.6351,44248,2148.7797,2141.2491,2141.2432
2176.5591,2168.539,2131.1852,2168.4855,8,6,72,2133.1624,2168.4987,2168.511,2168.4999,2168.4891,2162.0389,2176.5484,2168.5041,2132.9583,2132.9799,2162.0389,36704,2156.5717,2148.7527,2148.7504
2179.1181,2177.0897,2133.1739,2176.9788,8,7,73,2136.2293,2177.0101,2177.0394,2177.0126,2176.9906,2173.671,2179.1126,2177.0237,2136.1622,2136.1713,2173.671,44248,2163.7108,2157.4421,2157.44
2181.8123,2179.38,2139.871,2179.2985,8,7,74,2142.2401,2179.3192,2179.3386,2179.3206,2179.3054,2177.0674,2181.8066,2179.3249,2142.1737,2142.1806,2177.0674,55156,2165.2209,2158.9242,2158.9212
2194.5648,2193.5689,2142.2977,2193.4578,8,7,75,2146.9986,2193.4797,2193.5003,2193.4811,2193.461,2192.8364,2194.5631,2193.4872,2146.9579,2146.9624,2192.8364,7252,2176.8887,2161.491,2161.4885
2198.0715,2194.5778,2148.8612,2181.9421,7,7,76,2149.9492,2193.5019,2193.5086,2193.5038,2181.9452,2178.8169,2198.0688,2193.5053,2149.9026,2149.9108,2178.8169,36704,2170.7334,2162.8359,2162.8284
2200.2843,2198.0869,2161.6787,2190.605,6,5,77,2163.0139,2193.5096,2193.5139,2193.5107,2190.6137,2189.9078,2200.2817,2193.512,2162.7449,2162.7626,2189.9078,44248,2183.8086,2174.4622,2174.4582
2202.9145,2200.4994,2163.0179,2200.4158,8,6,78,2166.5409,2200.4224,2200.4378,2200.4241,2200.417,2195.6888,2202.9106,2200.4278,2166.3189,2166.3441,2195.6888,55156,2187.5427,2178.0481,2178.0431
2205.5619,2202.9278,2166.5536,2200.4024,7,7,79,2168.4526,2200.4392,2200.4436,2200.4401,2200.4063,2192.9749,2205.5593,2200.4414,2168.4076,2168.4129,2192.9749,36704,2186.0509,2179.3495,2179.3468
2215.8633,2209.2078,2168.5138,2209.1067,8,7,80,2176.8807,2209.1376,2209.1593,2209.1391,2209.1115,2208.1705,2215.8606,2209.1478,2176.7179,2176.74,2208.1705,44248,2196.3357,2190.3076,2190.3041
2224.0792,2222.8291,2177.0434,2222.7361,8,7,81,2179.2507,2222.7466,2222.7591,2222.7477,2222.7379,2222.0842,2224.0771,2222.7518,2179.1739,2179.1829,2222.0842,7252,2206.5791,2193.3032,2193.3004
2226.7636,2224.1005,2179.3415,2216.0081,7,7,82,2181.9138,2222.7608,2222.7661,2222.7618,2216.0154,2211.8878,2226.7551,2222.7639,2181.8612,2181.8665,2211.8878,36704,2201.6518,2193.5429,2193.5405
2228.7127,2226.7859,2193.5154,2216.0306,6,5,83,2194.8462,2222.7668,2222.7714,2222.7677,2216.0316,2214.5029,2228.7107,2222.7689,2194.63,2194.6424,2214.5029,55156,2203.6511,2196.2401,2196.2345
2231.1991,2228.8444,2194.8563,2228.796,8,6,84,2198.3572,2228.8025,2228.8129,2228.8037,2228.797,2223.8827,2231.1941,2228.8063,2198.1633,2198.1815,2223.8827,44248,2216.4881,2208.9476,2208.9407
2233.4718,2231.2232,2198.3822,2228.7872,7,7,85,2200.3707,2228.8142,2228.8197,2228.8152,2228.7889,2225.5152,2233.4681,2228.817,2200.3228,2200.3298,2225.5152,36704,2217.7386,2212.2646,2212.2627
2236.6822,2233.9788,2200.445,2233.8899,8,6,86,2203.1952,2233.9141,2233.9385,2233.917,2233.8984,2232.9071,2236.6792,2233.9243,2202.9994,2203.0158,2232.9071,55156,2222.1631,2215.1694,2215.1662
2255.2792,2254.3694,2203.2063,2254.2763,8,7,87,2205.7715,2254.2901,2254.3117,2254.2924,2254.2793,2253.1779,2255.2777,2254.2997,2205.651,2205.6653,2253.1779,7252,2237.7891,2222.6815,2222.6787
2258.8845,2255.2902,2209.1626,2242.8489,7,7,88,2215.958,2254.3133,2254.3198,2254.3151,2242.857,2241.6274,2258.8773,2254.3171,2215.8957,2215.9033,2241.6274,44248,2233.3578,2224.9278,2224.9192
2261.033,2258.9137,2222.7728,2244.521,6,5,89,2224.1895,2254.3207,2254.3257,2254.3222,2244.5252,2243.4787,2261.0288,2254.3236,2224.1369,2224.1435,2243.4787,36704,2234.7945,2226.4969,2226.4914
2263.3119,2261.0502,2224.1931,2249.9809,5,6,90,2226.8458,2254.3264,2254.3306,2254.3274,2249.9848,2248.4571,2263.3096,2254.3288,2226.8113,2226.8155,2248.4571,55156,2241.0478,2233.7252,2233.7231
2265.8099,2263.6705,2226.8483,2263.5448,8,7,91,2228.7715,2263.5583,2263.5812,2263.5602,2263.5467,2256.3054,2265.807,2263.5673,2228.7417,2228.7448,2256.3054,44248,2248.857,2242.4357,2242.4309
2268.2156,2265.8241,2228.8211,2263.5239,7,6,92,2231.2936,2263.5832,2263.5911,2263.5849,2263.5308,2256.9765,2268.21,2263.5875,2231.256,2231.2635,2256.9765,36704,2249.1172,2244.3641,2244.3612
2270.6723,2268.4162,2231.2963,2268.361,8,7,93,2233.5989,2268.374,2268.3901,2268.3753,2268.3652,2266.5036,2270.6684,2268.3813,2233.5243,2233.5312,2266.5036,55156,2255.9831,2249.7635,2249.7555
2291.8214,2290.7441,2233.9416,2290.6355,8,7,94,2236.7743,2290.6572,2290.6794,2290.6595,2290.639,2289.8078,2291.8202,2290.6643,2236.7156,2236.7219,2289.8078,7252,2269.8284,2254.202,2254.1988
2295.4686,2291.8365,2254.3324,2277.1413,7,4,95,2255.7496,2290.6812,2290.6879,2290.6829,2277.1538,2275.8307,2295.4621,2290.6847,2255.401,2255.4368,2275.8307,44248,2265.0507,2257.167,2257.1648
2298.1724,2295.4974,2255.7666,2277.4945,6,5,96,2259.0175,2290.6889,2290.6939,2290.69,2277.4963,2276.221,2298.168,2290.6917,2258.9574,2258.9642,2276.221,36704,2265.7007,2259.5748,2259.5708
2300.8645,2298.1986,2259.0204,2286.2456,5,6,97,2261.122,2290.6948,2290.7,2290.6963,2286.2523,2285.0324,2300.8619,2290.6978,2261.0776,2261.0827,2285.0324,55156,2277.0017,2267.8487,2267.8446
2304.123,2301.0969,2261.1253,2301.0225,8,7,98,2263.4708,2301.0285,2301.0407,2301.0295,2301.0236,2292.2357,2304.1188,2301.0339,2263.3749,2263.3843,2292.2357,44248,2283.5913,2276.8919,2276.8877
2305.8993,2304.1466,2263.5938,2301.0086,7,6,99,2266.1237,2301.042,2301.0466,2301.0429,2301.0143,2291.8832,2305.8966,2301.0444,2265.9036,2265.9261,2291.8832,36704,2285.8312,2276.9277,2276.9248
2317.0419,2306.0674,2266.1337,2306.0136,8,7,100,2268.3224,2306.0265,2306.0397,2306.0276,2306.0168,2302.8355,2317.0157,2306.0325,2268.2781,2268.2828,2302.8355,55156,2292.6206,2285.9238,2285.9207
2325.529,2324.3244,2268.392,2324.206,8,7,101,2270.7853,2324.2307,2324.2538,2324.2325,2324.2118,2322.828,2325.5277,2324.2384,2270.7177,2270.7271,2322.828,7252,2308.8732,2290.5139,2290.5098
2329.2118,2325.5489,2290.7017,2317.4429,7,4,102,2292.12,2324.2556,2324.2633,2324.2572,2317.444,2309.9192,2329.2085,2324.2595,2291.9116,2291.9332,2309.9192,36704,2299.8803,2292.6436,2292.6404
2331.7231,2329.236,2292.1347,2317.4256,6,5,103,2295.5988,2324.2644,2324.2695,2324.2659,2317.4311,2312.9649,2331.7201,2324.2675,2295.5253,2295.5335,2312.9649,44248,2303.5124,2295.8894,2295.8856
2334.618,2331.7381,2295.6022,2320.5693,5,6,104,2298.2787,2324.2704,2324.2758,2324.2721,2320.5746,2319.678,2334.6144,2324.2741,2298.2297,2298.2355,2319.678,55156,2312.3835,2304.1729,2304.165
2337.5595,2334.8017,2298.2833,2334.7369,8,7,105,2300.9737,2334.7555,2334.768,2334.7567,2334.7404,2325.2941,2337.5502,2334.7612,2300.911,2300.9171,2325.2941,36704,2317.1218,2310.8335,2310.831
2347.6698,2337.6022,2301.062,2334.7486,7,6,106,2304.5013,2334.7691,2334.7733,2334.77,2334.7498,2326.7331,2347.6624,2334.7714,2304.2438,2304.2617,2326.7331,44248,2318.5324,2313.3923,2313.389
2350.1308,2347.9766,2304.5101,2347.887,8,7,107,2305.9705,2347.9026,2347.9211,2347.9037,2347.8883,2338.2577,2350.1276,2347.9108,2305.9235,2305.9283,2338.2577,55156,2327.5573,2320.432,2320.429
2358.151,2356.9207,2306.0418,2356.7904,8,7,108,2317.3811,2356.8134,2356.8361,2356.8146,2356.7959,2355.0543,2358.1413,2356.8214,2317.2684,2317.2913,2355.0543,7252,2337.7154,2324.0072,2324.0031
2362.2861,2358.1936,2324.2775,2347.8961,7,4,109,2325.6216,2356.8379,2356.8442,2356.8399,2347.8969,2343.1212,2362.2828,2356.8418,2325.577,2325.5829,2343.1212,36704,2333.1742,2326.243,2326.2373
2364.7655,2362.3084,2325.6256,2347.8716,6,5,110,2329.3844,2356.845,2356.85,2356.8461,2347.8771,2346.0289,2364.7627,2356.8479,2329.2908,2329.3021,2346.0289,44248,2338.369,2329.9129,2329.9076
2371.3071,2364.7861,2329.391,2356.383,5,6,111,2331.8398,2356.8506,2356.8563,2356.8519,2356.3933,2355.3644,2371.3004,2356.8543,2331.7726,2331.7832,2355.3644,55156,2345.4971,2339.3637,2339.3598
2373.3056,2371.5719,2331.8455,2371.5124,8,7,112,2334.7052,2371.5189,2371.5316,2371.5199,2371.5135,2359.1218,2373.3014,2371.5237,2334.6517,2334.6565,2359.1218,36704,2350.1073,2343.5997,2343.5972
2376.0684,2373.3234,2334.7747,2371.4981,7,6,113,2337.8522,2371.5334,2371.5385,2371.5344,2371.5032,2365.0155,2376.0658,2371.5364,2337.6774,2337.6956,2365.0155,44248,2354.5969,2346.6334,2346.6301
2378.8198,2376.3526,2337.8678,2376.2597,8,7,114,2347.8239,2376.2735,2376.2901,2376.2747,2376.2651,2373.4304,2378.8166,2376.2795,2347.7554,2347.7653,2373.4304,55156,2366.1131,2356.0737,2356.0677
2393.1597,2392.0845,2347.9232,2391.9604,8,7,115,2350.2548,2391.9876,2392.0167,2391.9889,2391.9662,2390.65,2393.1574,2391.9969,2350.1833,2350.1905,2390.65,7252,2372.4236,2356.4266,2356.4228
2396.8168,2393.1759,2356.8582,2380.2188,7,4,116,2358.3013,2392.0185,2392.0247,2392.0199,2380.2235,2379.0891,2396.8104,2392.0214,2358.2401,2358.2475,2379.0891,36704,2368.789,2359.7937,2359.786
