ffmpeg_write_finished_ms,ffmpeg_write_started_ms,frame_scheduled_ms,future_completed_ms,in_flight_at_ordered,in_flight_at_schedule,index,job_submitted_ms,ordered_output_ms,queue_put_finished_ms,queue_put_started_ms,result_observed_ms,shm_copy_finished_ms,shm_released_ms,shm_view_ready_ms,slot_acquired_ms,submit_started_ms,worker_done_ms,worker_pid,worker_render_finished_ms,worker_render_started_ms,worker_started_ms
1884.503,1881.4123,1814.8187,1881.3624,16,12,29,1818.7295,1881.3771,1881.3922,1881.3785,1881.3674,1871.9111,1884.4993,1881.3832,1818.5431,1818.5577,1871.9111,48580,1862.5919,1852.4577,1852.4554
1887.3214,1885.2447,1818.7413,1885.152,16,13,30,1821.9378,1885.1619,1885.1745,1885.1631,1885.154,1883.8011,1887.3189,1885.1672,1821.7999,1821.814,1883.8011,18272,1870.1558,1859.3383,1859.3308
1889.5215,1887.338,1821.9442,1884.6504,15,14,31,1826.3995,1885.1758,1885.1809,1885.1769,1884.6538,1883.1368,1889.5199,1885.1784,1826.1739,1826.1936,1883.1368,52148,1871.6574,1863.7088,1863.7033
1892.1091,1889.6763,1826.4113,1889.612,16,15,32,1834.1455,1889.6226,1889.6351,1889.6236,1889.6142,1887.5525,1892.1066,1889.6287,1834.0696,1834.0779,1887.5525,55276,1875.1778,1867.3531,1867.3446
1894.4071,1892.3226,1834.324,1892.2725,16,11,33,1836.6079,1892.282,1892.294,1892.2832,1892.2746,1891.3091,1894.4042,1892.286,1836.4107,1836.4282,1891.3091,48580,1879.271,1872.7856,1872.7818
1908.917,1902.0256,1836.6196,1901.8017,16,12,34,1839.3693,1901.8272,1901.858,1901.8288,1901.8068,1900.9718,1908.9054,1901.8343,1839.3171,1839.3219,1900.9718,52148,1892.2976,1884.2647,1884.2602
1911.3358,1909.2248,1839.3726,1909.1569,16,13,35,1842.1011,1909.1638,1909.1817,1909.1649,1909.1579,1904.5179,1911.332,1909.1709,1841.9295,1841.9419,1904.5179,18272,1896.0883,1884.9365,1884.8559
1920.5552,1918.6901,1842.1132,1918.5865,16,14,36,1844.5342,1918.6169,1918.6386,1918.6182,1918.5928,1916.5956,1920.5514,1918.623,1844.3873,1844.4003,1916.5956,55276,1898.3978,1888.6398,1888.6373
1924.7706,1920.5819,1844.543,1909.144,15,15,37,1847.4433,1918.6402,1918.6459,1918.6419,1909.148,1906.6858,1924.7609,1918.6435,1847.3694,1847.3788,1906.6858,48580,1898.093,1892.0177,1892.0142
1928.6712,1925.0647,1847.5782,1925.0077,16,13,38,1856.3476,1925.0145,1925.0273,1925.016,1925.0089,1917.6305,1928.6674,1925.0199,1856.2716,1856.2827,1917.6305,52148,1908.7442,1901.5483,1901.5411
1931.2236,1928.6956,1856.3527,1924.9933,15,14,39,1859.3587,1925.0284,1925.033,1925.0294,1924.9973,1920.6454,1931.2182,1925.0307,1859.3189,1859.3227,1920.6454,18272,1913.4881,1905.0444,1905.0419
1934.2219,1931.4548,1859.3616,1931.3959,16,15,40,1862.3259,1931.4084,1931.4216,1931.4095,1931.3993,1926.325,1934.2196,1931.4129,1862.2308,1862.2421,1926.325,48580,1915.5324,1907.2408,1907.2382
1948.816,1947.7055,1862.4957,1947.5578,16,14,41,1865.0154,1947.5709,1947.5906,1947.5724,1947.5603,1946.9763,1948.8134,1947.5771,1864.9637,1864.9687,1946.9763,55276,1939.5017,1918.5469,1918.5384
1952.5634,1948.8389,1865.0214,1936.7661,15,15,42,1867.6359,1947.5922,1947.5986,1947.594,1936.7692,1936.0878,1952.5599,1947.5958,1867.5955,1867.6007,1936.0878,52148,1926.2476,1918.5996,1918.596
1954.8545,1952.5816,1867.7313,1939.004,14,14,43,1878.5987,1947.5996,1947.6042,1947.601,1939.0065,1938.3047,1954.8526,1947.6022,1878.3526,1878.3739,1938.3047,18272,1929.3737,1921.4708,1921.4659
1957.0859,1954.865,1878.6154,1942.3284,13,15,44,1881.3069,1947.605,1947.6105,1947.6067,1942.3311,1941.6985,1957.0838,1947.6083,1881.2673,1881.2715,1941.6985,48580,1933.899,1926.9666,1926.9644
1959.2298,1957.2612,1881.3945,1957.1932,16,15,45,1884.6063,1957.2121,1957.2223,1957.2132,1957.1968,1949.5604,1959.2275,1957.2161,1884.5595,1884.5649,1949.5604,52148,1942.0015,1936.6487,1936.6457
1967.3336,1959.2396,1885.1823,1957.2047,15,14,46,1887.5295,1957.2233,1957.2278,1957.2242,1957.2059,1949.3323,1967.3251,1957.2257,1887.3905,1887.4042,1949.3323,18272,1943.403,1938.9163,1938.9129
1969.7137,1967.6676,1887.538,1967.5908,16,15,47,1889.584,1967.6138,1967.6285,1967.6149,1967.5954,1957.7636,1969.7096,1967.6193,1889.5497,1889.5532,1957.7636,48580,1946.9698,1942.1307,1942.1282
1974.8102,1973.4427,1889.6366,1973.2728,16,15,48,1892.2471,1973.2966,1973.3195,1973.2978,1973.2779,1972.6336,1974.8086,1973.3057,1892.1863,1892.1895,1972.6336,55276,1961.3366,1947.4696,1947.467
1983.8114,1982.9569,1892.296,1982.8468,16,15,49,1894.5336,1982.865,1982.8821,1982.8664,1982.8505,1982.1555,1983.8099,1982.8715,1894.4673,1894.4743,1982.1555,18272,1970.6762,1950.0203,1950.0167
1987.8626,1983.8258,1901.862,1967.6056,15,15,50,1909.0845,1982.9014,1982.9078,1982.903,1967.6066,1964.6643,1987.859,1982.9052,1909.0018,1909.0114,1964.6643,52148,1957.891,1950.2551,1950.2492
1990.317,1987.879,1909.184,1976.5405,14,15,51,1911.4433,1982.9088,1982.9136,1982.9099,1976.5444,1975.9296,1990.3133,1982.9115,1911.3848,1911.3908,1975.9296,48580,1964.949,1958.5625,1958.5571
1992.9105,1990.3311,1918.6477,1981.288,13,14,52,1920.7181,1982.9142,1982.9183,1982.9153,1981.2913,1980.7106,1992.9073,1982.9165,1920.6211,1920.6332,1980.7106,52148,1972.9329,1965.1526,1965.1502
1996.4586,1993.1122,1920.7236,1993.0382,16,15,53,1924.9158,1993.0562,1993.069,1993.0572,1993.042,1990.7363,1996.4554,1993.0624,1924.8342,1924.8426,1990.7363,55276,1980.2769,1973.1799,1973.1753
2004.0751,1996.4789,1925.0345,1993.0496,15,14,54,1928.9178,1993.0704,1993.0755,1993.0712,1993.0505,1991.6899,2004.0696,1993.073,1928.7584,1928.7692,1991.6899,48580,1982.543,1976.4223,1976.419
2006.2569,2004.3168,1928.9253,2004.2375,16,15,55,1931.3418,2004.2448,2004.2652,2004.2463,2004.2386,2000.1761,2006.2549,2004.2533,1931.2787,1931.2849,2000.1761,52148,1988.9624,1981.16,1981.1575
2008.4447,2006.2686,1931.4234,2004.2246,15,15,56,1934.3062,2004.2669,2004.2725,2004.2679,2004.2282,2000.6633,2008.4403,2004.2697,1934.2621,1934.2665,2000.6633,18272,1992.0881,1982.745,1982.7427
2010.5953,2008.976,1947.6122,2008.8993,16,12,57,1949.034,2008.9158,2008.9338,2008.9169,2008.9035,2007.7387,2010.5928,2008.9218,1948.896,1948.91,2007.7387,55276,1999.7686,1991.9161,1991.913
2023.1051,2022.2008,1949.0423,2022.0584,16,13,58,1952.9374,2022.076,2022.0934,2022.0775,2022.0616,2021.4698,2023.1039,2022.0819,1952.6584,1952.6727,2021.4698,48580,2003.6541,1992.4755,1992.4709
2026.743,2023.1182,1952.947,2016.1462,15,14,59,1955.0997,2022.0953,2022.1014,2022.0967,2016.151,2015.6272,2026.7408,2022.0987,1954.9494,1954.9622,2015.6272,52148,2007.433,2000.8002,2000.797
2029.6166,2026.7546,1955.1079,2019.1847,14,15,60,1957.1563,2022.1022,2022.1068,2022.1034,2019.1883,2018.507,2029.6129,2022.1048,1957.1176,1957.121,2018.507,18272,2008.2133,2001.1143,2001.1108
2031.8427,2029.8138,1957.2292,2029.7586,16,14,61,1959.4397,2029.7697,2029.7824,2029.7712,2029.7618,2023.9971,2031.8409,2029.7758,1959.2897,1959.3043,2023.9971,55276,2015.6066,2008.5861,2008.5831
2034.4118,2033.5491,1959.4466,2033.4306,16,15,62,1967.5307,2033.445,2033.4569,2033.4461,2033.4347,2032.6772,2034.4106,2033.4491,1967.4114,1967.4201,2032.6772,52148,2021.9617,2016.0105,2016.0081
2040.773,2036.0223,1967.6311,2035.8767,16,15,63,1969.8098,2035.8974,2035.9204,2035.8994,2035.883,2035.1142,2040.7695,2035.9091,1969.7545,1969.7602,2035.1142,18272,2024.6745,2019.046,2019.0428
2049.1235,2048.0762,1973.3219,2047.962,16,15,64,1974.9449,2047.9728,2047.9886,2047.9741,2047.9641,2047.472,2049.1213,2047.979,1974.8497,1974.8575,2047.472,48580,2036.0162,2021.9271,2021.9245
2052.8942,2049.148,1982.9197,2043.1614,15,12,65,1984.1019,2047.9899,2047.9961,2047.9914,2043.1673,2042.3459,2052.8904,2047.9937,1983.8625,1983.8743,2042.3459,55276,2032.9159,2024.7653,2024.7602
2055.621,2052.9094,1984.114,2047.2255,14,13,66,1988.1128,2047.9969,2048.0015,2047.998,2047.2293,2046.6321,2055.6155,2047.9996,1987.9393,1987.9534,2046.6321,52148,2040.6695,2033.3223,2033.3198
2060.53,2056.0097,1988.122,2055.9317,16,14,67,1990.4227,2055.9558,2055.9738,2055.9578,2055.9405,2049.9574,2060.5271,2055.9647,1990.3639,1990.3704,2049.9574,18272,2043.1585,2035.7497,2035.7439
2062.7977,2060.7467,1990.4269,2060.6861,16,15,68,1992.9842,2060.7018,2060.718,2060.7031,2060.6907,2058.3609,2062.7945,2060.7083,1992.9409,1992.9448,2058.3609,55276,2049.4487,2043.0497,2043.0473
2066.0225,2065.1763,1993.0767,2065.041,16,14,69,1996.796,2065.0618,2065.0808,2065.0629,2065.0444,2064.3634,2066.0212,2065.068,1996.6804,1996.7004,2064.3634,52148,2056.5285,2047.1088,2047.1052
2077.5434,2076.5351,1996.799,2076.4288,16,15,70,2004.1833,2076.449,2076.4695,2076.4507,2076.4331,2075.7671,2077.5421,2076.4549,2004.1255,2004.1322,2075.7671,48580,2064.9808,2047.9074,2047.9046
2081.4194,2077.559,2004.2739,2069.145,15,14,71,2006.4447,2076.4716,2076.4809,2076.4747,2069.1486,2068.5726,2081.4169,2076.4766,2006.3244,2006.3353,2068.5726,18272,2060.1406,2050.62,2050.6172
2084.0311,2081.5877,2006.4521,2081.5409,16,15,72,2008.56,2081.5471,2081.5567,2081.5482,2081.5419,2075.9561,2084.0289,2081.5504,2008.5043,2008.51,2075.9561,55276,2068.1451,2058.9044,2058.8997
2086.3381,2084.0429,2008.9363,2081.529,15,15,73,2010.6959,2081.5578,2081.5625,2081.5589,2081.5321,2080.0046,2086.3358,2081.5603,2010.6431,2010.6482,2080.0046,52148,2071.6879,2064.8614,2064.8573
2088.6174,2086.5213,2022.1086,2086.4593,16,13,74,2023.3302,2086.4701,2086.4834,2086.4713,2086.4621,2083.9253,2088.6136,2086.4748,2023.1784,2023.1909,2083.9253,18272,2075.149,2069.0285,2069.0265
2103.4213,2102.4867,2023.3383,2102.3344,16,14,75,2026.9887,2102.3504,2102.3689,2102.352,2102.3381,2101.8173,2103.4196,2102.3567,2026.8242,2026.8375,2101.8173,48580,2089.9038,2076.4109,2076.4082
2107.2787,2103.4353,2026.9948,2092.5484,15,15,76,2029.7175,2102.3706,2102.3773,2102.3722,2092.5538,2091.7951,2107.2735,2102.3747,2029.6646,2029.6716,2091.7951,55276,2084.7612,2076.5441,2076.5412
2110.054,2107.313,2029.7848,2096.2957,14,15,77,2031.9111,2102.3782,2102.3833,2102.3796,2096.3002,2095.6783,2110.05,2102.3812,2031.8737,2031.877,2095.6783,52148,2088.2977,2080.6188,2080.612
2112.6863,2110.07,2033.4589,2098.9512,13,15,78,2034.4736,2102.384,2102.3888,2102.3854,2098.9548,2098.4375,2112.6832,2102.3867,2034.4383,2034.4408,2098.4375,18272,2091.3519,2084.8764,2084.8724
2115.4698,2112.8897,2035.9245,2112.8253,16,15,79,2040.8592,2112.8426,2112.8598,2112.8445,2112.83,2105.2444,2115.465,2112.8493,2040.8092,2040.8132,2105.2444,55276,2099.0676,2092.3424,2092.3399
2117.4661,2115.7012,2048.0033,2115.6181,16,13,80,2049.405,2115.6399,2115.6557,2115.641,2115.6231,2112.1258,2117.4632,2115.6446,2049.2107,2049.2245,2112.1258,52148,2101.2524,2096.1427,2096.1406
2120.0267,2117.4827,2049.416,2115.6327,15,14,81,2053.0037,2115.6571,2115.6622,2115.6581,2115.6339,2113.5978,2120.0247,2115.66,2052.9428,2052.9499,2113.5978,18272,2103.9192,2098.8058,2098.804
2135.8508,2134.9997,2053.0086,2134.8392,16,15,82,2055.8425,2134.854,2134.8729,2134.8555,2134.8418,2134.2377,2135.8487,2134.8599,2055.7313,2055.7411,2134.2377,48580,2116.9292,2102.2282,2102.2248
2139.7528,2135.8704,2055.9768,2123.4389,15,15,83,2060.6361,2134.8751,2134.8821,2134.8772,2123.4466,2122.5398,2139.7489,2134.8793,2060.5764,2060.5845,2122.5398,55276,2113.7746,2105.678,2105.6755
2142.7804,2139.7678,2060.7205,2129.6829,14,15,84,2062.8707,2134.8831,2134.888,2134.8845,2129.6873,2129.01,2142.7757,2134.8859,2062.8328,2062.8373,2129.01,52148,2120.6385,2112.6814,2112.6792
2145.5685,2142.8016,2065.0869,2130.9718,13,15,85,2066.1131,2134.8887,2134.894,2134.8902,2130.9755,2130.2825,2145.5637,2134.8916,2066.0586,2066.066,2130.2825,18272,2122.2275,2114.4629,2114.4597
2149.7424,2145.8132,2076.483,2145.7437,16,14,86,2077.7536,2145.7582,2145.7745,2145.7592,2145.7476,2138.8713,2149.7377,2145.764,2077.605,2077.6201,2138.8713,55276,2130.547,2123.0601,2123.0574
2151.8454,2149.9888,2077.7624,2149.9167,16,15,87,2081.4943,2149.9234,2149.9339,2149.9246,2149.9177,2144.9349,2151.8433,2149.9274,2081.4507,2081.4563,2144.9349,52148,2134.8657,2129.5018,2129.4993
2158.0977,2151.8578,2081.5638,2149.9042,15,14,88,2084.2497,2149.9353,2149.9397,2149.9362,2149.9077,2145.8484,2158.0913,2149.9375,2084.1058,2084.1194,2145.8484,18272,2135.7752,2130.7785,2130.7754
2164.9036,2164.1259,2084.2601,2164.0554,16,15,89,2086.4206,2164.0667,2164.08,2164.0679,2164.0574,2163.6118,2164.9022,2164.0709,2086.3755,2086.3811,2163.6118,48580,2149.038,2134.7289,2134.7264
2167.9567,2164.9151,2086.4853,2158.7531,15,15,90,2088.6933,2164.0815,2164.0866,2164.0827,2158.7575,2157.7832,2167.9545,2164.0842,2088.6459,2088.6496,2157.7832,55276,2147.9167,2139.6562,2139.6521
2170.1496,2167.9688,2102.3909,2162.0942,14,12,91,2103.6499,2164.0875,2164.091,2164.0883,2162.0974,2161.3549,2170.1465,2164.0893,2103.4878,2103.501,2161.3549,52148,2152.8679,2145.7877,2145.7843
2173.1709,2170.1606,2103.661,2162.3729,13,13,92,2107.6364,2164.0916,2164.0954,2164.0928,2162.3755,2161.406,2173.163,2164.0938,2107.4325,2107.4554,2161.406,18272,2153.3025,2146.651,2146.6488
2179.8011,2176.3918,2107.6429,2176.3079,16,14,93,2110.3934,2176.3374,2176.3568,2176.3389,2176.3161,2175.1895,2179.799,2176.347,2110.138,2110.1565,2175.1895,55276,2165.3552,2158.5857,2158.5809
2182.0928,2180.0145,2110.4004,2179.9601,16,15,94,2112.7782,2179.967,2179.9785,2179.968,2179.9612,2178.4879,2182.091,2179.9725,2112.7331,2112.7378,2178.4879,52148,2168.5647,2161.8686,2161.8656
2184.5151,2182.1025,2112.8627,2179.9449,15,15,95,2115.571,2179.9801,2179.9844,2179.981,2179.9501,2176.3506,2184.5133,2179.9826,2115.5152,2115.5209,2176.3506,18272,2167.525,2161.9025,2161.9006
2195.082,2194.0234,2115.664,2193.8964,16,14,96,2117.737,2193.9065,2193.923,2193.9076,2193.8982,2193.2898,2195.081,2193.9125,2117.5606,2117.5788,2193.2898,48580,2178.7661,2163.9499,2163.948
2198.5255,2195.0942,2117.7563,2192.7517,15,15,97,2120.1266,2193.9244,2193.9297,2193.9255,2192.7551,2191.9933,2198.5237,2193.9275,2120.067,2120.0739,2191.9933,55276,2183.9894,2175.9974,2175.9918
2200.4097,2198.5348,2134.8962,2193.1513,14,12,98,2136.1032,2193.9304,2193.9349,2193.9313,2193.1533,2192.4946,2200.4057,2193.9326,2135.9226,2135.9406,2192.4946,18272,2184.6908,2177.2768,2177.2743
2202.594,2200.5977,2136.1134,2200.5342,16,13,99,2140.101,2200.5445,2200.5544,2200.5455,2200.537,2197.7941,2202.5917,2200.5484,2139.8759,2139.8947,2197.7941,52148,2187.4806,2179.082,2179.0741
2210.7548,2209.4674,2140.1056,2209.3579,16,14,100,2142.8788,2209.3893,2209.4139,2209.3908,2209.3646,2208.5226,2210.75,2209.3971,2142.8318,2142.8365,2208.5226,55276,2200.9627,2192.5703,2192.5684
2214.5534,2211.0368,2142.8828,2210.965,16,15,101,2145.6915,2210.981,2210.9973,2210.9823,2210.9686,2209.9119,2214.5515,2210.9859,2145.6258,2145.6324,2209.9119,18272,2202.3822,2193.0541,2193.0492
2222.4257,2221.2751,2145.7775,2221.112,16,15,102,2149.8575,2221.1326,2221.1541,2221.1343,2221.1157,2220.4757,2222.4233,2221.14,2149.7912,2149.7995,2220.4757,48580,2210.1072,2193.8067,2193.8032
2226.1759,2222.439,2149.9414,2215.0239,15,14,103,2152.0088,2221.1563,2221.1632,2221.1581,2215.0271,2214.4398,2226.1734,2221.16,2151.8982,2151.9071,2214.4398,52148,2205.0146,2198.4387,2198.4357
2228.8122,2226.4806,2152.0153,2226.397,16,15,104,2158.2485,2226.4046,2226.419,2226.4055,2226.3979,2224.5459,2228.8093,2226.411,2158.1681,2158.1755,2224.5459,55276,2217.4322,2209.0214,2209.0186
2230.7377,2228.8301,2164.0968,2226.3821,15,12,105,2165.1055,2226.4204,2226.4255,2226.4213,2226.3853,2225.0738,2230.7357,2226.4235,2164.9653,2164.9783,2225.0738,18272,2217.6954,2210.5629,2210.5592
2233.1952,2230.8971,2165.1157,2230.8444,16,13,106,2168.0518,2230.855,2230.8656,2230.856,2230.8477,2228.9144,2233.1919,2230.8589,2167.9973,2168.0027,2228.9144,52148,2219.682,2214.9157,2214.9132
2246.4189,2245.5726,2168.0548,2245.4519,16,14,107,2170.5612,2245.4641,2245.4787,2245.4653,2245.4546,2245.0363,2246.4174,2245.4686,2170.2285,2170.2433,2245.0363,48580,2234.3677,2220.9387,2220.9355
2249.6927,2246.4332,2170.5769,2239.9448,15,15,108,2173.3084,2245.4802,2245.4853,2245.4815,2239.9488,2239.1948,2249.6907,2245.4829,2173.2453,2173.2535,2239.1948,55276,2232.2411,2225.2985,2225.2943
2252.1495,2249.7115,2176.361,2242.8195,14,15,109,2179.8879,2245.4861,2245.4906,2245.4876,2242.8223,2242.2838,2252.1462,2245.4888,2179.833,2179.8389,2242.2838,18272,2233.5511,2225.7869,2225.7828
2255.4632,2252.1647,2179.9857,2244.0016,13,14,110,2182.2751,2245.4913,2245.4959,2245.4924,2244.0045,2243.481,2255.4605,2245.494,2182.1558,2182.1662,2243.481,52148,2236.5381,2229.5206,2229.5169
2258.9754,2256.6871,2182.281,2256.5582,16,15,111,2184.5825,2256.6005,2256.6296,2256.6024,2256.5682,2255.5849,2258.9729,2256.6103,2184.5403,2184.5441,2255.5849,55276,2245.865,2239.8038,2239.8012
2261.5828,2259.1649,2193.9362,2259.105,16,13,112,2195.2907,2259.1165,2259.1301,2259.1177,2259.1078,2257.615,2261.5783,2259.1213,2195.1454,2195.1576,2257.615,18272,2247.6468,2242.7091,2242.7076
2270.1903,2261.8351,2195.3004,2261.7362,16,14,113,2198.7719,2261.7565,2261.7818,2261.7578,2261.7415,2259.0609,2270.184,2261.7638,2198.7087,2198.7151,2259.0609,52148,2249.5201,2243.9237,2243.9223
2277.4018,2276.451,2198.7758,2276.3592,16,15,114,2200.5034,2276.3768,2276.3957,2276.3779,2276.3633,2274.7036,2277.4003,2276.3834,2200.4514,2200.458,2274.7036,48580,2259.0288,2245.4187,2245.417
2280.6717,2277.4169,2200.5695,2274.3494,15,15,115,2202.6524,2276.3974,2276.4032,2276.3989,2274.3547,2273.2944,2280.6684,2276.4011,2202.6181,2202.6212,2273.2944,55276,2265.0841,2256.2594,2256.2548
2282.5815,2280.6872,2209.4172,2275.9981,14,15,116,2210.9178,2276.404,2276.4079,2276.4054,2276.0013,2275.3269,2282.5777,2276.4064,2210.8606,2210.867,2275.3269,18272,2265.4723,2258.2974,2258.2921
2285.1493,2282.5981,2210.9997,2275.4814,13,15,117,2214.6156,2276.4085,2276.4125,2276.4097,2275.4849,2274.9048,2285.1454,2276.411,2214.5789,2214.5836,2274.9048,52148,2266.5173,2259.7759,2259.7729
