ffmpeg_write_finished_ms,ffmpeg_write_started_ms,frame_scheduled_ms,future_completed_ms,in_flight_at_ordered,in_flight_at_schedule,index,job_submitted_ms,ordered_output_ms,queue_put_finished_ms,queue_put_started_ms,result_observed_ms,shm_copy_finished_ms,shm_released_ms,shm_view_ready_ms,slot_acquired_ms,submit_started_ms,worker_done_ms,worker_pid,worker_render_finished_ms,worker_render_started_ms,worker_started_ms
2441.3187,2438.7805,2404.3403,2438.6646,8,5,95,2407.1975,2438.6723,2438.6936,2438.6734,2438.666,2431.7786,2441.3157,2438.6802,2407.0384,2407.0541,2431.7786,34340,2420.7822,2413.6059,2413.6011
2443.3442,2441.3355,2407.2072,2438.6448,7,6,96,2409.7049,2438.6949,2438.7012,2438.696,2438.6515,2427.7406,2443.3372,2438.6986,2409.6606,2409.6656,2427.7406,40188,2419.2238,2413.8829,2413.8783
2446.0,2443.6725,2409.7081,2443.5717,8,7,97,2412.0683,2443.6061,2443.6288,2443.6081,2443.5799,2437.9601,2445.9979,2443.6158,2412.0215,2412.026,2437.9601,56296,2430.8545,2423.2507,2423.2484
2448.1867,2446.0105,2412.1468,2443.5938,7,7,98,2415.4851,2443.6307,2443.6389,2443.6324,2443.5955,2441.4112,2448.1844,2443.6354,2415.4224,2415.4282,2441.4112,34272,2432.8068,2425.5461,2425.5417
2450.3918,2448.3645,2415.599,2448.2724,8,6,99,2417.7711,2448.2831,2448.2943,2448.2841,2448.2748,2444.9139,2450.3866,2448.2875,2417.7246,2417.7297,2444.9139,40188,2435.56,2428.1791,2428.1766
2469.2082,2468.0619,2417.7746,2467.9336,8,7,100,2419.1627,2467.9555,2467.9794,2467.9567,2467.9376,2466.6248,2469.2062,2467.9623,2419.1362,2419.139,2466.6248,34340,2452.6137,2432.6259,2432.6212
2472.372,2469.2241,2423.4551,2455.9667,7,7,101,2424.947,2467.9815,2467.9881,2467.983,2455.9746,2454.9361,2472.368,2467.9851,2424.7878,2424.7991,2454.9361,56296,2447.191,2438.6081,2438.5984
2474.6765,2472.3955,2425.7448,2459.2977,6,7,102,2438.5818,2467.9891,2467.9947,2467.9903,2459.3026,2458.4191,2474.673,2467.9916,2438.3283,2438.3444,2458.4191,34272,2450.6562,2441.7976,2441.7941
2477.6264,2474.6946,2438.7029,2461.0529,5,6,103,2441.5992,2467.9956,2468.0002,2467.997,2461.0589,2460.4602,2477.6229,2467.9982,2441.4096,2441.4304,2460.4602,40188,2452.2329,2445.4689,2445.4643
2479.8224,2477.8883,2441.6102,2477.7904,8,7,104,2443.5135,2477.7969,2477.811,2477.798,2477.7913,2467.7036,2479.8183,2477.8027,2443.4428,2443.4528,2467.7036,56296,2461.9794,2455.6143,2455.6092
