frame,surf_acquire,vp_total,vp_setup,vp_create_view,vp_set_stream,vp_setter_fmt,vp_setter_src_rect,vp_setter_dst_rect,vp_blt,vp_submit_window,vp_range_pass,clear_prev_above,vp_chart_blend,chart_flush,vp_gauge_blend,gauge_flush,map_resample,vp_map_blend,map_flush1,map_flush2,above_blend,above_flush,flush_total,vp_hud_compute,vp_release_view,amf_create_surface,amf_submit_input,amf_query,amf_packet_write,process_frame_total,pool_index,decoder_tex_id,vp_out_tex_id,array_index,setters_skipped,state_sig,amf_submitted,amf_received,amf_query_calls,amf_outputs,retries,submit_result,query_result,decoder_copy
16,0.1671,8.4395,4.4591,0.0253,4.4324,4.3465,0.0676,0.012,1.3192,3.9025,0.141,0.0451,0.0623,0.8294,0.0449,0.3681,0.0244,0.0199,0.2356,0.2652,0.0177,0.2684,1.9667,0.0587,0.0314,0.0425,0.9776,0.5651,0.5259,10.949,0,482829408,411903712,1,0,116476604,17,15,1,1,0,0,0,0
17,0.0701,2.4913,1.1022,0.007,1.0948,1.082,0.0095,0.0015,0.3346,1.3388,0.0298,0.0073,0.0121,0.2212,0.0131,0.0986,0.0114,0.0127,0.251,0.1411,0.0064,0.1224,0.8343,0.0415,0.0273,0.0353,0.6769,0.5366,0.4661,4.5668,1,482829408,411905120,2,0,116476604,18,16,1,1,0,0,0,0
18,0.0555,1.6735,0.9267,0.0049,0.9215,0.9145,0.0048,0.0011,0.2682,0.7266,0.0227,0.0068,0.0116,0.1281,0.006,0.0564,0.0061,0.0038,0.081,0.0539,0.0026,0.0437,0.3631,0.0105,0.0094,0.0163,0.3365,0.3275,0.4207,3.0025,2,482829408,411892448,0,0,116476604,19,17,1,1,0,0,0,0
19,0.0615,1.6288,0.8449,0.0031,0.8416,0.8318,0.007,0.001,0.2704,0.7647,0.0218,0.0067,0.0085,0.1046,0.013,0.0703,0.0031,0.0087,0.0928,0.0669,0.0041,0.0519,0.3865,0.0185,0.0119,0.0171,0.3159,0.3772,0.307,2.8515,3,482829408,482830816,1,0,116476604,20,18,1,1,0,0,0,0
20,0.0576,4.4436,1.0743,0.0056,1.0633,1.0547,0.0063,0.0012,0.2851,3.2702,0.0251,0.0104,0.0084,0.9522,0.0445,0.4124,0.0323,0.034,0.3783,0.4117,0.0289,0.5064,2.661,0.0975,0.0545,0.0665,1.8356,1.1845,1.0637,9.2653,4,482829408,482837856,2,0,116476604,21,19,1,1,0,0,0,0
21,0.0554,2.5985,1.2081,0.0038,1.2039,1.1904,0.01,0.0018,0.5445,1.3474,0.0419,0.0176,0.0159,0.158,0.0104,0.0634,0.0093,0.0102,0.2059,0.0783,0.0048,0.0846,0.5902,0.031,0.0255,0.0404,0.6113,0.4406,0.3413,4.2377,5,482829408,482831520,0,0,116476604,22,20,1,1,0,0,0,0
22,0.1699,273.529,2.1348,0.0247,2.1091,2.0737,0.0271,0.0039,0.6682,271.366,0.0281,0.0179,0.0113,0.1516,0.0054,0.0476,0.0034,0.0034,0.0452,0.048,0.0032,0.0683,0.3607,0.0228,0.0139,0.025,0.4604,0.3653,0.3649,275.082,6,482829408,482835040,1,0,116476604,23,21,1,1,0,0,0,0
23,0.0786,2.3558,0.9686,0.0031,0.965,0.9553,0.0073,0.001,0.2758,1.3145,0.0175,0.0054,0.0072,0.0682,0.003,0.0385,0.0097,0.017,0.2709,0.256,0.0153,0.2432,0.8768,0.058,0.0443,0.0624,1.3752,1.2205,1.4012,7.0514,7,482829408,482835744,2,0,116476604,24,22,1,1,0,0,0,0
24,0.0437,3.888,0.6897,0.0031,0.6863,0.6782,0.006,0.0009,0.912,3.1219,0.2011,0.0308,0.056,0.5208,0.0238,0.4033,0.0347,0.0152,0.2759,0.2374,0.0128,0.2417,1.6791,0.0545,0.0351,0.0567,1.2456,1.0065,1.1662,8.0082,0,482829408,411903712,0,0,116476604,25,23,1,1,0,0,0,0
25,0.0467,177.254,0.642,0.0031,0.6386,0.6327,0.0044,0.0008,0.1576,176.593,0.031,0.0159,0.0073,0.1527,0.0127,0.1387,0.0043,0.0565,0.2289,0.766,0.0251,0.3108,1.5971,0.0895,0.0091,0.0175,0.2506,0.1814,0.2095,178.052,1,482829408,411905120,1,0,116476604,26,24,1,1,0,0,0,0
26,0.0415,1.9253,0.6677,0.0025,0.665,0.6538,0.009,0.0013,0.2225,1.2077,0.0186,0.0089,0.009,0.6241,0.0075,0.0836,0.0063,0.0028,0.0512,0.0641,0.002,0.0433,0.8663,0.0381,0.0306,0.0423,0.4777,0.372,1.4432,4.4375,2,482829408,411892448,2,0,116476604,27,25,1,1,0,0,0,0
