ffmpeg_write_finished_ms,ffmpeg_write_started_ms,frame_scheduled_ms,future_completed_ms,in_flight_at_ordered,in_flight_at_schedule,index,job_submitted_ms,ordered_output_ms,queue_put_finished_ms,queue_put_started_ms,result_observed_ms,shm_copy_finished_ms,shm_released_ms,shm_view_ready_ms,slot_acquired_ms,submit_started_ms,worker_done_ms,worker_pid,worker_render_finished_ms,worker_render_started_ms,worker_started_ms
1993.5933,1991.0531,1938.1049,1990.9774,12,11,53,1940.1712,1990.9986,1991.0257,1991.0002,1990.9825,1989.5798,1993.591,1991.0152,1940.1196,1940.1247,1989.5798,32216,1980.992,1975.3281,1975.3233
1997.2849,1996.2412,1949.3823,1996.1422,12,8,54,1950.5632,1996.1591,1996.1733,1996.1605,1996.1459,1995.5248,1997.2828,1996.1648,1950.4267,1950.4374,1995.5248,51640,1984.9166,1979.3143,1979.3115
2003.009,1998.955,1950.5703,1998.8512,12,9,55,1953.9326,1998.8653,1998.8798,1998.8664,1998.8549,1997.9131,2003.0051,1998.8715,1953.7976,1953.8087,1997.9131,54348,1987.2509,1980.7728,1980.7712
2011.7343,2010.7383,1953.9392,2010.6736,12,10,56,1956.4397,2010.6835,2010.6968,2010.6847,2010.6751,2010.1401,2011.7332,2010.6887,1956.3462,1956.3566,2010.1401,52824,1994.5075,1981.0671,1981.0641
2015.0514,2011.7441,1956.4518,2007.0143,11,11,57,1961.2883,2010.6979,2010.7025,2010.6991,2007.0179,2006.325,2015.0483,2010.7007,1961.2172,1961.2248,2006.325,32216,1998.4988,1990.0301,1990.0254
2017.0304,2015.0636,1961.3833,2009.586,10,11,58,1963.5304,2010.7031,2010.7063,2010.704,2009.5887,2009.1284,2017.0285,2010.7049,1963.4932,1963.4966,2009.1284,51640,2002.8722,1996.0243,1996.0221
2019.6203,2017.1751,1966.2923,2017.1274,12,10,59,1967.6273,2017.1389,2017.1499,2017.14,2017.1302,2011.5732,2019.6166,2017.1444,1967.444,1967.456,2011.5732,54348,2005.7057,1998.8032,1998.7983
2023.0972,2022.0569,1967.6352,2021.9188,12,11,60,1970.6574,2021.9409,2021.9589,2021.9421,2021.9241,2020.9783,2023.0959,2021.9485,1970.6003,1970.6071,2020.9783,32216,2012.2101,2006.8839,2006.8809
2030.3965,2025.1835,1981.164,2025.0545,12,8,61,1982.2673,2025.0689,2025.0817,2025.0701,2025.0572,2024.2791,2030.392,2025.0738,1982.1427,1982.1526,2024.2791,51640,2015.5098,2009.472,2009.4703
2038.7308,2037.7958,1982.2741,2037.6977,12,9,62,1985.8329,2037.7198,2037.7423,2037.7212,2037.7019,2036.8933,2038.7297,2037.7282,1985.698,1985.7088,2036.8933,52824,2024.6394,2010.5995,2010.5964
2042.5618,2038.7426,1985.8398,2030.5572,11,10,63,1988.4909,2037.7441,2037.7509,2037.7459,2030.5618,2027.5243,2042.5579,2037.748,1988.3569,1988.3683,2027.5243,54348,2019.123,2012.1693,2012.1665
2044.7022,2042.8485,1988.5047,2042.7725,12,11,64,1990.9325,2042.7797,2042.7961,2042.7808,2042.7732,2037.5094,2044.6996,2042.7859,1990.8933,1990.8987,2037.5094,32216,2029.1927,2021.7876,2021.7846
2046.8167,2044.7145,1991.0302,2042.7663,11,11,65,1993.6604,2042.7978,2042.8027,2042.7987,2042.7674,2039.5929,2046.8144,2042.8001,1993.6257,1993.6296,2039.5929,51640,2031.2488,2024.9813,2024.9763
2048.9441,2046.8307,1996.1756,2042.7521,10,11,66,1997.3878,2042.8033,2042.808,2042.8041,2042.7559,2039.9001,2048.9418,2042.8063,1997.3283,1997.3345,2039.9001,54348,2033.3972,2027.9647,2027.963
2063.7085,2062.769,1998.8819,2062.6406,12,11,67,2003.1744,2062.655,2062.6768,2062.6564,2062.643,2062.0528,2063.7072,2062.6621,2003.0877,2003.0955,2062.0528,52824,2049.5427,2037.4691,2037.4647
2067.9555,2063.7188,2010.7079,2053.6434,11,9,68,2011.9052,2062.6784,2062.6845,2062.6802,2053.6476,2052.8797,2067.9505,2062.6818,2011.7917,2011.8018,2052.8797,32216,2045.2972,2038.1954,2038.1881
2070.3872,2067.9853,2011.9131,2058.2887,10,10,69,2015.2796,2062.6853,2062.6896,2062.6864,2058.2908,2057.7417,2070.3826,2062.6876,2015.1152,2015.1291,2057.7417,51640,2048.8964,2040.2035,2040.2011
2072.958,2070.4047,2015.29,2057.589,9,11,70,2017.0948,2062.6903,2062.6949,2062.692,2057.593,2056.8987,2072.9552,2062.693,2017.0588,2017.0635,2056.8987,54348,2049.5248,2040.2999,2040.2981
2075.7817,2073.1197,2017.1519,2073.0672,12,11,71,2019.7001,2073.0732,2073.0842,2073.0742,2073.068,2067.9863,2075.7792,2073.0783,2019.6553,2019.6605,2067.9863,32216,2060.794,2053.4469,2053.4428
2083.0761,2075.7946,2021.9609,2073.0616,11,11,72,2023.1503,2073.0853,2073.0899,2073.0861,2073.0625,2071.7343,2083.0648,2073.088,2023.1185,2023.1227,2071.7343,54348,2062.0924,2057.4575,2057.4553
2084.8769,2083.1324,2025.084,2073.052,10,11,73,2030.5108,2073.0905,2073.094,2073.0913,2073.0548,2072.1489,2084.8745,2073.0925,2030.4456,2030.4544,2072.1489,51640,2062.6181,2058.2145,2058.2126
2093.4427,2092.5087,2037.753,2092.3578,12,10,74,2038.9269,2092.3731,2092.3915,2092.3743,2092.36,2091.8326,2093.4414,2092.3799,2038.7968,2038.8089,2091.8326,52824,2079.4174,2062.5237,2062.5214
2097.1897,2093.4524,2038.935,2085.0259,11,11,75,2042.7029,2092.3937,2092.3989,2092.3953,2085.0314,2083.3891,2097.1874,2092.3966,2042.6229,2042.6325,2083.3891,32216,2076.7805,2068.8015,2068.7949
2100.4921,2097.2029,2042.8095,2087.3769,10,9,76,2044.8927,2092.3996,2092.4031,2092.4006,2087.3791,2086.9303,2100.4887,2092.4015,2044.7675,2044.7803,2086.9303,54348,2079.4574,2072.4031,2072.4005
2105.0381,2102.5542,2044.9012,2102.4538,12,10,77,2046.9217,2102.4633,2102.4767,2102.4644,2102.4554,2101.9418,2105.0356,2102.4689,2046.8681,2046.876,2101.9418,51640,2092.4232,2072.5839,2072.58
2106.8986,2105.0479,2046.9263,2100.8698,11,11,78,2049.0361,2102.4782,2102.4834,2102.4796,2100.8756,2099.4045,2106.8969,2102.481,2048.9794,2048.9884,2099.4045,32216,2090.0574,2084.0643,2084.0617
2108.8735,2106.9072,2062.6967,2102.2089,10,8,79,2063.8714,2102.4842,2102.4878,2102.4851,2102.2114,2101.5874,2108.8695,2102.4863,2063.7508,2063.7607,2101.5874,54348,2092.2053,2087.2851,2087.2836
2120.8447,2120.0967,2063.8782,2120.0137,12,9,80,2068.2318,2120.0237,2120.0401,2120.0248,2120.0154,2119.5866,2120.8434,2120.0291,2068.0596,2068.0762,2119.5866,52824,2108.3638,2092.2262,2092.2241
2123.5503,2120.8546,2068.2421,2115.9917,11,10,81,2070.4776,2120.0415,2120.0464,2120.0426,2115.9945,2115.3901,2123.5486,2120.0441,2070.4338,2070.439,2115.3901,32216,2107.9484,2100.6683,2100.6639
2125.6242,2123.5605,2070.4809,2117.5373,10,11,82,2073.02,2120.0472,2120.0523,2120.0483,2117.5394,2116.8521,2125.6222,2120.0505,2072.985,2072.9891,2116.8521,54348,2109.3692,2102.1289,2102.1263
2128.5716,2125.6339,2073.0952,2117.9106,9,9,83,2075.9638,2120.053,2120.0572,2120.0541,2117.9123,2116.8774,2128.5677,2120.0554,2075.8437,2075.857,2116.8774,51640,2109.4473,2102.4031,2102.3999
2133.1956,2132.0017,2075.9694,2131.8843,12,10,84,2083.4601,2131.9002,2131.9189,2131.9013,2131.8876,2131.1367,2133.1936,2131.9066,2083.2254,2083.2449,2131.1367,32216,2121.8945,2115.8374,2115.8353
2140.0942,2134.8658,2083.4677,2134.709,12,11,85,2084.9581,2134.7253,2134.7413,2134.7264,2134.7121,2133.6077,2140.0911,2134.7308,2084.9161,2084.9197,2133.6077,54348,2123.6409,2117.3449,2117.3408
