ffmpeg_write_finished_ms,ffmpeg_write_started_ms,frame_scheduled_ms,future_completed_ms,in_flight_at_ordered,in_flight_at_schedule,index,job_submitted_ms,ordered_output_ms,queue_put_finished_ms,queue_put_started_ms,result_observed_ms,shm_copy_finished_ms,shm_released_ms,shm_view_ready_ms,slot_acquired_ms,submit_started_ms,worker_done_ms,worker_pid,worker_render_finished_ms,worker_render_started_ms,worker_started_ms
2075.3336,2073.3748,2041.5659,2073.3241,8,7,41,2044.0122,2073.3358,2073.3478,2073.3369,2073.3275,2066.2865,2075.3319,2073.3413,2043.9492,2043.9542,2066.2865,34396,2059.811,2053.2051,2053.2025
2082.6723,2081.4912,2044.0964,2081.3913,8,7,42,2046.5121,2081.4167,2081.4359,2081.4181,2081.3956,2080.4098,2082.6709,2081.4233,2046.4153,2046.4233,2080.4098,52676,2069.9974,2063.0543,2063.0513
2088.1266,2083.1573,2046.5895,2082.9894,8,7,43,2049.3555,2083.019,2083.0548,2083.0202,2082.9972,2080.6802,2088.1206,2083.0265,2049.3121,2049.3169,2080.6802,52392,2070.3408,2063.0995,2063.0955
2095.8842,2094.7533,2049.3959,2094.5744,8,7,44,2052.2585,2094.6058,2094.6412,2094.607,2094.5797,2093.8454,2095.8813,2094.6151,2052.2202,2052.2242,2093.8454,36208,2079.3955,2063.6913,2063.6878
2099.6171,2095.9089,2064.0394,2088.2712,7,4,45,2065.272,2094.6436,2094.6528,2094.6457,2088.2744,2083.4031,2099.6143,2094.6492,2065.2132,2065.2204,2083.4031,34396,2073.5626,2066.8253,2066.8229
2101.714,2099.8027,2065.2759,2099.7315,8,5,46,2068.7533,2099.754,2099.7659,2099.755,2099.7343,2095.4574,2101.7112,2099.7592,2068.7019,2068.7094,2095.4574,52676,2088.3777,2081.0588,2081.0528
2103.5291,2101.7275,2068.7561,2099.7482,7,6,47,2070.9407,2099.7669,2099.7709,2099.7677,2099.7489,2095.3249,2103.5262,2099.769,2070.8216,2070.8344,2095.3249,52392,2088.346,2081.3651,2081.3616
2105.9257,2103.5402,2070.948,2099.7422,6,7,48,2073.2923,2099.7715,2099.775,2099.7723,2099.7432,2096.4664,2105.9225,2099.7734,2073.2581,2073.2622,2096.4664,34396,2089.3969,2084.2479,2084.245
2121.5531,2120.5564,2073.3495,2120.3986,8,7,49,2075.3903,2120.4214,2120.444,2120.4226,2120.403,2119.7546,2121.5514,2120.4279,2075.3589,2075.3619,2119.7546,36208,2108.1427,2094.3793,2094.3772
2125.689,2121.5744,2081.4387,2113.8666,7,7,50,2082.9287,2120.4691,2120.4767,2120.4711,2113.869,2113.0907,2125.6871,2120.4731,2082.7598,2082.7788,2113.0907,52392,2103.8231,2096.1312,2096.126
2128.2109,2125.7038,2083.0578,2113.4308,6,7,51,2088.2414,2120.478,2120.4836,2120.4797,2113.4334,2112.7888,2128.2069,2120.4811,2088.1784,2088.1848,2112.7888,52676,2103.2053,2096.2691,2096.2617
2130.4069,2128.2293,2094.6553,2112.8797,5,6,52,2096.111,2120.4842,2120.4886,2120.4857,2112.8836,2112.1026,2130.4049,2120.4868,2095.9603,2095.9712,2112.1026,34396,2104.4688,2097.2781,2097.2736
2132.6305,2130.5826,2096.1177,2130.5235,8,7,53,2099.7016,2130.5286,2130.5402,2130.5295,2130.5242,2124.5001,2132.6274,2130.5329,2099.6568,2099.6615,2124.5001,34396,2117.5351,2112.6798,2112.6766
2134.6927,2132.6459,2099.7763,2130.5066,7,5,54,2101.8276,2130.5411,2130.5448,2130.5419,2130.5101,2126.7224,2134.689,2130.5431,2101.7662,2101.7747,2126.7224,52676,2118.4122,2113.3399,2113.3362
2144.7266,2134.7065,2101.8311,2130.5181,6,6,55,2103.7355,2130.5454,2130.5487,2130.5461,2130.5192,2127.3951,2144.7039,2130.5472,2103.5871,2103.6059,2127.3951,52392,2119.0335,2113.7846,2113.7777
2147.2275,2146.4572,2103.7422,2146.3578,8,7,56,2106.0212,2146.3755,2146.3988,2146.377,2146.3616,2145.6985,2147.2263,2146.3838,2105.9689,2105.9739,2145.6985,36208,2135.8893,2120.2313,2120.228
2149.8973,2147.2368,2120.4902,2145.0248,7,4,57,2121.7851,2146.4003,2146.4056,2146.4014,2145.0288,2140.4119,2149.8921,2146.4032,2121.6203,2121.6325,2140.4119,34396,2132.0613,2125.2571,2125.2505
2151.491,2149.9122,2121.7926,2145.0388,6,5,58,2125.897,2146.4063,2146.411,2146.4074,2145.0399,2142.5204,2151.4896,2146.409,2125.7639,2125.7768,2142.5204,52676,2134.0601,2127.3488,2127.3415
2153.8343,2151.6869,2125.9053,2151.6236,8,6,59,2128.47,2151.6341,2151.6468,2151.6352,2151.6264,2149.4886,2153.8312,2151.639,2128.3627,2128.3762,2149.4886,52392,2135.7435,2128.8993,2128.8937
2157.9823,2156.4421,2128.474,2156.3061,8,7,60,2130.4745,2156.3279,2156.3577,2156.3291,2156.3105,2155.5851,2157.9796,2156.3352,2130.4364,2130.4396,2155.5851,34396,2147.4781,2140.8881,2140.8836
2161.6094,2158.7206,2130.55,2158.6537,8,5,61,2132.8924,2158.6673,2158.682,2158.6685,2158.6562,2157.7802,2161.6076,2158.6735,2132.7292,2132.7415,2157.7802,52676,2149.07,2142.8409,2142.8381
2175.3233,2162.1627,2132.9025,2162.1064,8,6,62,2134.8219,2162.1199,2162.1322,2162.1211,2162.1088,2161.585,2175.3107,2162.1243,2134.7451,2134.7511,2161.585,36208,2152.485,2146.2471,2146.2441
2180.9922,2180.2016,2134.8286,2180.1062,8,7,63,2144.9809,2180.1233,2180.1426,2180.1244,2180.1089,2179.4135,2180.9912,2180.1297,2144.901,2144.9123,2179.4135,52392,2165.8168,2151.0249,2151.019
2185.0878,2181.0116,2146.4127,2175.5025,7,5,64,2147.6717,2180.1451,2180.1514,2180.1466,2175.5054,2170.104,2185.0845,2180.1484,2147.3182,2147.3585,2170.104,34396,2164.0715,2156.187,2156.185
2187.77,2185.1074,2147.6775,2175.5135,6,6,65,2150.1115,2180.1523,2180.1579,2180.1537,2175.5146,2171.9752,2187.7667,2180.1554,2149.9548,2149.9694,2171.9752,52676,2165.6433,2158.5623,2158.5578
2190.1982,2187.7891,2150.1259,2176.1566,5,7,66,2151.6004,2180.1587,2180.1631,2180.1597,2176.1612,2175.2165,2190.1944,2180.161,2151.5539,2151.5584,2175.2165,36208,2168.0968,2162.0449,2162.0426
2195.6249,2190.5498,2151.6485,2190.4247,8,7,67,2153.9459,2190.4343,2190.4499,2190.4359,2190.4263,2186.4723,2195.622,2190.4409,2153.8691,2153.8775,2186.4723,34396,2177.4973,2170.5282,2170.5229
2197.4971,2195.6361,2156.3645,2190.4035,7,7,68,2158.1746,2190.4516,2190.4576,2190.4529,2190.4096,2188.0606,2197.4941,2190.4549,2158.04,2158.0515,2188.0606,52676,2178.3831,2172.3852,2172.3791
2199.9648,2197.671,2158.685,2197.6011,8,7,69,2161.6886,2197.6129,2197.6247,2197.6141,2197.6045,2192.7976,2199.9594,2197.6176,2161.6377,2161.643,2192.7976,36208,2182.7274,2175.77,2175.7675
2212.6575,2211.6915,2162.1351,2211.5877,8,7,70,2175.4697,2211.6016,2211.6228,2211.603,2211.5897,2211.0616,2212.6556,2211.6072,2175.4064,2175.4137,2211.0616,52392,2202.2827,2180.7169,2180.686
2216.5558,2212.6745,2180.165,2204.7813,7,4,71,2181.2507,2211.6244,2211.6325,2211.6262,2204.7847,2203.5292,2216.5508,2211.6297,2181.0649,2181.0808,2203.5292,34396,2196.6452,2187.389,2187.3793
2219.3444,2216.5866,2181.258,2205.7267,6,5,72,2185.1774,2211.6339,2211.6386,2211.6352,2205.7295,2204.7229,2219.3365,2211.6364,2185.132,2185.1365,2204.7229,52676,2197.4295,2188.9252,2188.92
2222.269,2219.3739,2185.1809,2208.0558,5,6,73,2188.1062,2211.6393,2211.6455,2211.6405,2208.0579,2207.4884,2222.2661,2211.6435,2187.8913,2187.9175,2207.4884,36208,2200.5282,2193.3112,2193.3062
2225.2879,2222.4419,2188.1157,2222.3833,8,7,74,2190.3488,2222.3904,2222.4035,2222.3916,2222.3843,2220.4663,2225.2847,2222.3951,2190.2511,2190.2614,2220.4663,34396,2210.9517,2204.5613,2204.5573
2233.0558,2225.3029,2190.4601,2222.3728,7,6,75,2195.9069,2222.4047,2222.4092,2222.4056,2222.3759,2220.8712,2233.0491,2222.4071,2195.6964,2195.7148,2220.8712,52676,2211.1898,2205.5625,2205.5588
2235.9214,2233.4053,2195.9143,2233.273,8,7,76,2197.5718,2233.3026,2233.3195,2233.3039,2233.2763,2223.7296,2235.9035,2233.3093,2197.5302,2197.5362,2223.7296,36208,2212.8964,2207.9121,2207.9106
2244.612,2243.7909,2197.6263,2243.6968,8,7,77,2200.0812,2243.7102,2243.7259,2243.7114,2243.6992,2243.1023,2244.6108,2243.7159,2200.0105,2200.0169,2243.1023,52392,2226.6579,2211.4668,2211.4638
2247.532,2244.6296,2211.6472,2239.625,7,4,78,2212.8862,2243.7275,2243.7347,2243.7293,2239.6278,2238.6336,2247.5281,2243.7317,2212.7285,2212.7422,2238.6336,34396,2229.3966,2221.5141,2221.5109
2249.421,2247.5595,2212.8945,2241.8699,6,5,79,2216.6733,2243.7356,2243.7402,2243.7367,2241.8727,2241.0455,2249.417,2243.7383,2216.6174,2216.6235,2241.0455,52676,2229.4796,2221.7188,2221.7102
2252.1744,2249.4392,2216.6765,2240.0439,5,6,80,2219.5083,2243.7408,2243.7453,2243.742,2240.0477,2239.3587,2252.1696,2243.7436,2219.4404,2219.4486,2239.3587,36208,2230.2862,2224.5736,2224.5681
2259.684,2255.7562,2219.5131,2255.5661,8,7,81,2222.3449,2255.6,2255.6456,2255.6025,2255.5737,2254.7098,2259.6806,2255.6147,2222.3101,2222.3138,2254.7098,34396,2245.9418,2239.4929,2239.4897
2261.421,2259.7054,2222.4106,2255.2768,7,6,82,2225.4595,2255.6481,2255.6578,2255.6504,2255.2863,2254.3054,2261.419,2255.6539,2225.3581,2225.3671,2254.3054,36208,2245.485,2239.9283,2239.9253
2263.4281,2261.5821,2225.466,2261.5327,8,7,83,2233.2192,2261.5444,2261.5593,2261.5456,2261.5361,2255.7638,2263.425,2261.5498,2233.1182,2233.1266,2255.7638,52676,2247.2234,2241.7313,2241.727
2273.9311,2273.0258,2233.3216,2272.9499,8,7,84,2236.019,2272.9626,2272.9817,2272.9638,2272.9521,2271.8798,2273.9299,2272.9687,2235.9717,2235.9767,2271.8798,52392,2256.5186,2243.6044,2243.6018
2276.8373,2273.959,2243.7487,2269.9685,7,4,85,2244.8467,2272.9831,2272.988,2272.9846,2269.9721,2269.2176,2276.8349,2272.9857,2244.6812,2244.6942,2269.2176,36208,2261.4513,2255.0878,2255.0832
2279.4895,2277.087,2244.8562,2276.9846,8,5,86,2247.6335,2276.9942,2277.0052,2276.9951,2276.9864,2272.6755,2279.4872,2276.9976,2247.5894,2247.5941,2272.6755,34396,2264.8082,2255.4384,2255.4341
2282.5408,2279.5032,2247.6365,2270.1974,7,6,87,2249.4983,2277.0063,2277.0118,2277.0074,2270.1991,2269.5874,2282.5378,2277.0084,2249.4628,2249.4669,2269.5874,52676,2261.984,2256.5837,2256.5802
2291.276,2290.1549,2249.501,2290.0135,8,7,88,2252.3843,2290.0474,2290.0784,2290.0485,2290.0176,2288.6839,2291.2746,2290.059,2252.2484,2252.2644,2288.6839,36208,2277.2314,2269.7847,2269.783
2295.5721,2291.2967,2255.6615,2289.439,7,6,89,2260.1129,2290.0809,2290.0918,2290.083,2289.4451,2288.2567,2295.5645,2290.0877,2259.8518,2259.8758,2288.2567,52676,2277.2735,2270.0307,2270.0273
2305.5741,2304.6771,2260.1257,2304.5906,8,7,90,2261.5013,2304.6013,2304.6199,2304.6024,2304.5925,2303.8842,2305.573,2304.608,2261.4581,2261.4627,2303.8842,52392,2292.4644,2272.8607,2272.8579
2308.9842,2305.5863,2261.5611,2295.768,7,7,91,2263.5115,2304.6215,2304.6267,2304.623,2295.773,2290.3388,2308.9823,2304.6244,2263.4612,2263.4667,2290.3388,34396,2280.9656,2273.2027,2273.1986
2311.4801,2308.9962,2272.9895,2303.5528,6,6,92,2274.1037,2304.6276,2304.6316,2304.6288,2303.5592,2302.7819,2311.4769,2304.63,2274.0106,2274.0205,2302.7819,52676,2296.2451,2289.2043,2289.1996
2313.7681,2311.4937,2274.1084,2304.165,5,7,93,2276.951,2304.6324,2304.6359,2304.6332,2304.167,2302.9735,2313.7645,2304.6343,2276.8763,2276.8848,2302.9735,36208,2296.6102,2289.3486,2289.346
2316.3997,2313.9954,2277.0131,2313.9345,8,6,94,2279.6077,2313.9486,2313.9616,2313.9498,2313.9392,2304.1258,2316.3962,2313.9541,2279.5345,2279.5413,2304.1258,34396,2297.4898,2291.0451,2291.0417
2325.2682,2322.369,2279.6136,2322.2777,8,7,95,2282.6176,2322.2942,2322.3128,2322.2953,2322.2808,2321.4464,2325.2641,2322.2999,2282.5741,2282.579,2321.4464,52676,2311.8916,2303.2835,2303.2809
2327.2093,2325.2896,2290.0941,2318.4151,7,6,96,2291.4093,2322.3148,2322.3213,2322.3167,2318.4187,2317.6149,2327.2073,2322.3186,2291.3407,2291.3504,2317.6149,36208,2309.3613,2303.4594,2303.4542
2332.4407,2330.9181,2291.4128,2330.8033,8,7,97,2295.718,2330.8271,2330.8487,2330.8285,2330.8079,2329.5323,2332.4309,2330.8348,2295.633,2295.6416,2329.5323,52392,2312.6566,2304.414,2304.411
2336.7689,2332.4836,2304.6374,2327.3063,7,4,98,2305.7378,2330.8509,2330.8585,2330.8528,2327.3086,2321.8054,2336.7576,2330.8551,2305.6248,2305.6365,2321.8054,34396,2312.6236,2306.1411,2306.1355
2341.4928,2337.7131,2305.7443,2337.6175,8,5,99,2309.1785,2337.6374,2337.6549,2337.6392,2337.6237,2336.7217,2341.4881,2337.6438,2309.0453,2309.0559,2336.7217,36208,2327.9554,2318.3279,2318.3225
2344.1938,2341.8514,2309.1897,2341.7354,8,6,100,2311.579,2341.7479,2341.7687,2341.7496,2341.7376,2338.9981,2344.1908,2341.7586,2311.526,2311.5321,2338.9981,52676,2329.602,2322.1478,2322.1435
2346.3247,2344.2099,2311.5833,2341.7102,7,7,101,2313.8878,2341.7705,2341.7778,2341.7718,2341.7188,2340.1297,2346.322,2341.7745,2313.8152,2313.8214,2340.1297,34396,2330.3832,2322.3354,2322.333
2361.2673,2360.2257,2313.9638,2360.0998,8,7,102,2316.5131,2360.123,2360.1475,2360.1249,2360.1031,2359.4546,2361.266,2360.1304,2316.4584,2316.4659,2359.4546,52392,2351.4107,2330.8915,2330.8854
