ffmpeg_write_finished_ms,ffmpeg_write_started_ms,frame_scheduled_ms,future_completed_ms,in_flight_at_ordered,in_flight_at_schedule,index,job_submitted_ms,ordered_output_ms,queue_put_finished_ms,queue_put_started_ms,result_observed_ms,shm_copy_finished_ms,shm_released_ms,shm_view_ready_ms,slot_acquired_ms,submit_started_ms,worker_clear_finished_ms,worker_clear_started_ms,worker_done_ms,worker_pid,worker_render_finished_ms,worker_render_started_ms,worker_started_ms,worker_zero_copy
3856.1316,3853.9303,3825.9445,3850.0992,6,2,565,3828.0304,3850.1505,3850.156,3850.1519,3850.1003,3831.2944,3856.1289,3850.1535,3827.9585,3827.9632,3828.9665,3828.5538,3831.2944,50164,3831.2944,3828.9948,3828.4685,True
3858.1682,3856.1418,3828.0363,3850.1104,5,3,566,3829.9391,3850.1572,3850.1629,3850.1585,3850.1117,3836.4922,3858.1656,3850.1605,3829.8759,3829.8803,3830.6744,3830.3222,3836.4922,44740,3836.4922,3830.7154,3830.2525,True
3862.1552,3858.1839,3829.9438,3850.024,4,4,567,3831.4015,3850.1645,3850.1702,3850.1658,3850.0312,3834.6689,3862.1526,3850.1679,3831.34,3831.345,3832.1898,3831.835,3834.6689,54520,3834.6689,3832.2028,3831.7885,True
3864.1891,3862.1685,3831.4058,3850.0561,3,5,568,3833.2816,3850.1715,3850.1767,3850.1729,3850.0576,3836.8682,3864.1855,3850.1744,3833.1375,3833.1493,3834.0749,3833.7127,3836.8682,21052,3836.8682,3834.0965,3833.6224,True
3876.0118,3864.2016,3833.2915,3850.0697,2,6,569,3835.5938,3850.1779,3850.1834,3850.1793,3850.071,3838.7692,3875.999,3850.181,3835.5439,3835.5506,3836.2713,3835.9164,3838.7692,50164,3838.7692,3836.2961,3835.8353,True
3878.1718,3876.3873,3835.5972,3876.2546,8,7,570,3849.9263,3876.267,3876.2838,3876.2679,3876.2552,3856.2421,3878.1705,3876.2734,3849.8186,3849.8297,3851.6212,3851.0756,3856.2421,54520,3856.2421,3851.66,3850.9224,True
3879.8391,3878.1788,3850.1857,3876.2034,7,1,571,3851.9206,3876.2878,3876.2952,3876.2899,3876.2102,3857.4865,3879.8353,3876.2928,3851.6947,3851.7134,3852.929,3852.4951,3857.4865,44740,3857.4865,3852.954,3852.3733,True
3881.8321,3879.8502,3851.9245,3876.2472,6,2,572,3854.2627,3876.2968,3876.3012,3876.2977,3876.2482,3859.2744,3881.8269,3876.2996,3853.9939,3854.0078,3855.2964,3854.8059,3859.2744,21052,3859.2744,3855.3258,3854.7004,True
3883.4985,3881.8528,3854.2663,3876.2333,5,3,573,3856.2363,3876.3028,3876.308,3876.3037,3876.234,3861.004,3883.4951,3876.3059,3856.1717,3856.1783,3857.3123,3856.8922,3861.004,50164,3861.004,3857.3432,3856.7675,True
3885.2483,3883.5099,3856.2413,3876.2403,4,4,574,3858.4173,3876.3098,3876.3146,3876.3107,3876.2415,3862.9067,3885.2456,3876.3122,3858.2353,3858.2496,3859.4184,3858.9723,3862.9067,54520,3862.9067,3859.4426,3858.8491,True
3888.3952,3885.2594,3858.4277,3876.2255,3,5,575,3862.4443,3876.3156,3876.3216,3876.3165,3876.2266,3866.3585,3888.3913,3876.3188,3862.2203,3862.2306,3863.3915,3862.9769,3866.3585,44740,3866.3585,3863.4184,3862.865,True
3901.9252,3888.4125,3862.4627,3876.2605,2,6,576,3864.2754,3876.3229,3876.3284,3876.3238,3876.2612,3867.8207,3901.9172,3876.3263,3864.228,3864.2331,3865.2938,3864.855,3867.8207,21052,3867.8207,3865.3122,3864.7477,True
3904.1584,3902.4787,3864.2789,3902.3316,8,7,577,3876.151,3902.3672,3902.3892,3902.3683,3902.3325,3882.2818,3904.1565,3902.3755,3876.0775,3876.0846,3877.4862,3877.1357,3882.2818,50164,3882.2818,3877.5169,3876.9943,True
3906.3854,3904.1731,3876.33,3902.3002,7,1,578,3878.3525,3902.3936,3902.3985,3902.3945,3902.3057,3883.1667,3906.3825,3902.3962,3878.2296,3878.2395,3879.2127,3878.8563,3883.1667,54520,3883.1667,3879.2487,3878.7561,True
3908.3811,3906.3989,3878.3598,3902.3229,6,2,579,3879.9617,3902.4001,3902.4041,3902.401,3902.3242,3886.5119,3908.3785,3902.4022,3879.8702,3879.8753,3881.2131,3880.811,3886.5119,44740,3886.5119,3881.2483,3880.6562,True
3910.3801,3908.3918,3879.9756,3902.3599,5,3,580,3882.0267,3902.4054,3902.4097,3902.4063,3902.3609,3887.6221,3910.3771,3902.4078,3881.8927,3881.9021,3883.0476,3882.5921,3887.6221,21052,3887.6221,3883.0699,3882.4271,True
3912.3092,3910.3939,3882.0329,3902.3532,4,4,581,3883.5826,3902.4106,3902.4144,3902.4115,3902.354,3889.0007,3912.3033,3902.413,3883.5373,3883.5423,3884.3484,3883.9927,3889.0007,50164,3889.0007,3884.3596,3883.9415,True
3914.7348,3912.3371,3883.5855,3902.3451,3,5,582,3885.3304,3902.4154,3902.4193,3902.4163,3902.3458,3890.693,3914.732,3902.4178,3885.2875,3885.292,3886.2246,3885.8707,3890.693,54520,3890.693,3886.2452,3885.8078,True
3927.3164,3914.7472,3885.3332,3902.3382,2,6,583,3888.614,3902.4204,3902.4244,3902.4212,3902.3391,3892.2245,3927.3041,3902.4228,3888.4646,3888.4743,3889.3466,3889.011,3892.2245,44740,3892.2245,3889.3656,3888.9581,True
3929.4036,3928.2189,3888.6238,3927.7041,8,7,584,3902.2068,3928.0316,3928.0753,3928.0349,3927.7088,3907.9523,3929.4011,3928.0467,3902.0558,3902.0712,3904.1091,3903.5582,3907.9523,21052,3907.9523,3904.1376,3903.3856,True
3932.1645,3929.4222,3902.4261,3927.7994,7,1,585,3904.3342,3928.0802,3928.0903,3928.082,3927.8004,3910.5041,3932.1617,3928.0861,3904.2186,3904.2337,3905.3921,3905.0762,3910.5041,50164,3910.5041,3905.4231,3904.9735,True
3933.9777,3932.1761,3904.3413,3927.7918,6,2,586,3906.4739,3928.0932,3928.1013,3928.0949,3927.7929,3911.0865,3933.9738,3928.0973,3906.4256,3906.43,3907.3507,3906.9977,3911.0865,54520,3911.0865,3907.3821,3906.8941,True
3935.7417,3933.9882,3906.4768,3927.785,5,3,587,3908.4688,3928.1036,3928.1113,3928.1053,3927.7861,3913.1456,3935.739,3928.1086,3908.4323,3908.4358,3909.1754,3908.8393,3913.1456,44740,3913.1456,3909.2019,3908.7471,True
3937.8679,3935.7541,3908.4717,3927.7774,4,4,588,3910.6629,3928.113,3928.1198,3928.1153,3927.7786,3915.4038,3937.8651,3928.1173,3910.4543,3910.4712,3911.7542,3911.2892,3915.4038,21052,3915.4038,3911.7769,3911.1945,True
3939.9924,3937.8785,3910.6821,3927.7664,3,5,589,3912.4187,3928.1226,3928.1293,3928.1243,3927.7697,3916.4351,3939.9895,3928.1265,3912.3741,3912.3779,3913.2878,3912.8704,3916.4351,50164,3916.4351,3913.3017,3912.7965,True
3951.5387,3940.0038,3912.4215,3928.0075,2,6,590,3914.9017,3928.1311,3928.1382,3928.133,3928.0156,3918.5595,3951.5339,3928.1352,3914.7881,3914.7971,3915.7032,3915.372,3918.5595,54520,3918.5595,3915.7289,3915.2984,True
3953.5743,3951.8846,3914.9096,3951.796,8,7,591,3927.6497,3951.8025,3951.8146,3951.8035,3951.7968,3937.8088,3953.5719,3951.8069,3927.5108,3927.5222,3930.0095,3929.1386,3937.8088,44740,3937.8088,3930.0532,3929.0391,True
3955.1992,3953.5869,3928.1412,3951.7568,7,1,592,3929.6759,3951.8176,3951.8223,3951.8186,3951.7595,3933.1068,3955.196,3951.8199,3929.4972,3929.5197,3930.5657,3930.2113,3933.1068,21052,3933.1068,3930.5822,3930.1437,True
3956.9959,3955.2113,3929.6829,3951.7346,6,2,593,3932.3917,3951.8233,3951.8271,3951.8242,3951.7435,3937.5473,3956.9938,3951.8254,3932.2384,3932.2518,3933.4534,3932.9553,3937.5473,50164,3937.5473,3933.4953,3932.8617,True
3958.6649,3957.0064,3932.4021,3951.7833,5,3,594,3934.1319,3951.8281,3951.8326,3951.829,3951.7841,3937.8371,3958.6612,3951.8305,3934.0291,3934.038,3934.7836,3934.5497,3937.8371,54520,3937.8371,3934.7991,3934.4718,True
3962.5567,3958.6781,3934.1375,3951.7699,4,4,595,3935.884,3951.8335,3951.8368,3951.8344,3951.7707,3939.9079,3962.5537,3951.8354,3935.7916,3935.7989,3936.8673,3936.3063,3939.9079,21052,3939.9079,3936.8969,3936.2444,True
3971.7671,3962.5696,3935.891,3951.7762,3,5,596,3938.0779,3951.8377,3951.8411,3951.8385,3951.7772,3942.0966,3971.7617,3951.8397,3937.9822,3937.9909,3939.2698,3938.679,3942.0966,50164,3942.0966,3939.293,3938.6266,True
3973.5392,3971.7882,3938.0843,3951.7897,2,6,597,3940.2453,3951.842,3951.8458,3951.8429,3951.7904,3947.0102,3973.5367,3951.844,3940.1124,3940.1261,3941.261,3940.8546,3947.0102,44740,3947.0102,3941.2905,3940.669,True
3975.6007,3973.7916,3940.2481,3973.6756,8,7,598,3951.6616,3973.7015,3973.7119,3973.7024,3973.6763,3957.026,3975.5989,3973.705,3951.5878,3951.5929,3952.8883,3952.5549,3957.026,54520,3957.026,3952.9186,3952.4214,True
3977.7041,3975.6109,3951.8487,3973.6894,7,1,599,3953.7339,3973.7141,3973.7191,3973.715,3973.6902,3958.0055,3977.7025,3973.7167,3953.6281,3953.6376,3954.5104,3954.2217,3958.0055,21052,3958.0055,3954.5301,3954.1383,True
3979.4959,3977.7158,3953.7402,3973.6822,6,2,600,3955.3517,3973.7343,3973.7387,3973.7354,3973.6829,3960.0508,3979.4939,3973.7366,3955.2598,3955.2691,3956.2714,3955.925,3960.0508,50164,3960.0508,3956.2924,3955.7988,True
3981.653,3979.5046,3955.3589,3973.6953,5,3,601,3957.1402,3973.7398,3973.7434,3973.7407,3973.696,3960.556,3981.6488,3973.7418,3957.0405,3957.0493,3957.9531,3957.6008,3960.556,44740,3960.556,3957.9811,3957.521,True
3983.792,3981.668,3957.1491,3973.6568,4,4,602,3958.8441,3973.745,3973.7486,3973.746,3973.6594,3961.7511,3983.7877,3973.7469,3958.7253,3958.7344,3959.65,3959.2912,3961.7511,54520,3961.7511,3959.67,3959.2122,True
3996.941,3983.8074,3958.8524,3973.669,3,5,603,3962.7587,3973.7497,3973.7533,3973.7506,3973.6699,3966.6023,3996.9322,3973.7517,3962.6211,3962.6305,3963.7357,3963.2666,3966.6023,21052,3966.6023,3963.7681,3963.1629,True
3999.2935,3997.2453,3962.7688,3997.1156,8,6,604,3972.0216,3997.1532,3997.1649,3997.1546,3997.1167,3980.1687,3999.2909,3997.1579,3971.852,3971.8656,3973.1897,3972.7246,3980.1687,50164,3980.1687,3973.2111,3972.5761,True
4000.8803,3999.3076,3972.0321,3997.1414,7,7,605,3973.6144,3997.1671,3997.1711,3997.1681,3997.142,3977.3273,4000.8767,3997.1691,3973.5723,3973.5767,3974.666,3974.291,3977.3273,44740,3977.3273,3974.6819,3974.2335,True
4002.6635,4000.8953,3973.7554,3997.101,6,2,606,3975.8142,3997.1722,3997.1757,3997.1732,3997.1041,3979.1773,4002.6613,3997.1741,3975.6627,3975.6739,3976.7809,3976.3157,3979.1773,54520,3979.1773,3976.8026,3976.2201,True
4004.3382,4002.6754,3975.8239,3997.1357,5,3,607,3977.8797,3997.1767,3997.1805,3997.1776,3997.1364,3981.6212,4004.3362,3997.1789,3977.7718,3977.7811,3978.6147,3978.2524,3981.6212,21052,3981.6212,3978.6407,3978.1684,True
4014.1137,4004.3515,3977.8877,3997.1287,4,4,608,3979.6856,3997.1814,3997.1855,3997.1823,3997.1295,3984.2716,4014.1082,3997.1834,3979.5495,3979.5596,3980.6656,3980.1709,3984.2716,44740,3984.2716,3980.6867,3980.0882,True
4015.9201,4014.1335,3979.6959,3997.147,3,5,609,3981.9247,3997.1864,3997.1901,3997.1872,3997.1476,3986.5298,4015.918,3997.1886,3981.7344,3981.7479,3982.7222,3982.305,3986.5298,54520,3986.5298,3982.7317,3982.2704,True
4017.4828,4015.933,3981.9312,3997.1226,2,6,610,3984.0264,3997.1908,3997.1939,3997.1916,3997.1234,3988.3701,4017.4804,3997.1925,3983.8621,3983.8735,3984.8568,3984.548,3988.3701,50164,3988.3701,3984.8806,3984.4443,True
4023.1888,4017.6795,3984.0401,4017.5978,8,7,611,3997.0598,4017.6173,4017.6294,4017.6183,4017.5985,4003.7188,4023.186,4017.6223,3996.993,3996.9996,3998.4074,3998.0177,4003.7188,21052,4003.7188,3998.4435,3997.9242,True
4029.4964,4023.2007,3997.1959,4017.5777,7,1,612,3999.6239,4017.6315,4017.6353,4017.6324,4017.5801,4006.2558,4029.4916,4017.6334,3999.3733,3999.3834,4001.2444,4000.892,4006.2558,44740,4006.2558,4001.2863,4000.8153,True
4031.9476,4029.5137,3999.6348,4017.5909,6,2,613,4001.3239,4017.6363,4017.6397,4017.6371,4017.592,4005.0103,4031.9411,4017.6382,4001.2409,4001.2511,4002.0998,4001.7574,4005.0103,54520,4005.0103,4002.1189,4001.662,True
4033.7483,4031.9725,4001.329,4017.604,5,3,614,4002.8089,4017.6405,4017.6437,4017.6414,4017.6047,4006.5057,4033.7441,4017.6422,4002.7097,4002.7182,4003.7003,4003.357,4006.5057,50164,4006.5057,4003.7303,4003.1921,True
4035.4802,4033.7673,4002.8165,4017.61,4,4,615,4004.48,4017.6445,4017.6475,4017.6453,4017.6108,4009.318,4035.4747,4017.6462,4004.3844,4004.3916,4005.6167,4005.0912,4009.318,21052,4009.318,4005.6347,4005.0347,True
4037.5845,4035.7244,4004.4875,4035.5914,8,5,616,4014.3423,4035.6295,4035.6402,4035.6306,4035.5939,4018.7472,4037.5818,4035.6332,4014.1785,4014.19,4015.2114,4014.8595,4018.7472,54520,4018.7472,4015.2431,4014.7726,True
4039.2673,4037.5963,4014.3493,4035.6172,7,6,617,4016.0653,4035.6423,4035.6469,4035.6433,4035.618,4019.6037,4039.2626,4035.6448,4015.972,4015.9787,4016.815,4016.4608,4019.6037,44740,4019.6037,4016.8354,4016.3894,True
4040.8156,4039.288,4016.0709,4035.6045,6,7,618,4017.5399,4035.6478,4035.6512,4035.6486,4035.6054,4020.8224,4040.8137,4035.6496,4017.5099,4017.5127,4018.5945,4018.2417,4020.8224,50164,4020.8224,4018.6305,4018.1569,True
4042.592,4040.8244,4017.6489,4035.623,5,3,619,4023.4029,4035.6893,4035.6936,4035.6903,4035.6237,4032.379,4042.5894,4035.6918,4023.2609,4023.2711,4024.4504,4024.0892,4032.379,21052,4032.379,4024.4825,4023.8755,True
4053.6538,4042.6069,4023.4133,4035.6113,4,4,620,4029.696,4035.6945,4035.6977,4035.6953,4035.612,4034.8308,4053.6384,4035.6963,4029.5645,4029.5751,4031.1,4030.7234,4034.8308,54520,4034.8308,4031.1327,4030.5541,True
4055.7742,4053.9866,4029.7108,4053.8871,8,5,621,4032.1851,4053.9007,4053.9153,4053.9017,4053.8879,4038.0665,4055.7718,4053.9053,4032.0366,4032.0494,4032.9265,4032.5682,4038.0665,44740,4038.0665,4032.9462,4032.5121,True
4057.4775,4055.7861,4032.1955,4053.8809,7,6,622,4033.9812,4053.9175,4053.9217,4053.9185,4053.8816,4038.2094,4057.4733,4053.9196,4033.8213,4033.8337,4034.9389,4034.4659,4038.2094,50164,4038.2094,4034.9734,4034.3653,True
4059.2149,4057.4951,4033.9889,4053.8748,6,7,623,4035.5559,4053.9227,4053.9278,4053.9237,4053.8756,4039.3067,4059.2123,4053.9247,4035.5217,4035.5254,4036.5989,4036.2299,4039.3067,21052,4039.3067,4036.623,4036.1498,True
4060.6418,4059.2362,4035.6992,4053.8679,5,3,624,4037.7874,4053.9292,4053.933,4053.93,4053.8691,4041.7904,4060.6406,4053.9311,4037.6405,4037.65,4038.6514,4038.2445,4041.7904,54520,4041.7904,4038.6868,4038.1439,True
4062.3108,4060.6484,4037.7973,4053.8944,4,4,625,4039.5185,4053.934,4053.938,4053.9348,4053.8952,4044.3503,4062.3082,4053.9365,4039.3707,4039.3841,4040.6471,4040.3068,4044.3503,44740,4044.3503,4040.6593,4040.1985,True
4066.0061,4062.3203,4039.5287,4053.8471,3,5,626,4041.1346,4053.9389,4053.9429,4053.9397,4053.8502,4044.7221,4066.0009,4053.9413,4040.971,4040.9788,4041.8963,4041.5512,4044.7221,50164,4044.7221,4041.9122,4041.4866,True
4078.0406,4066.0251,4041.1405,4053.8602,2,6,627,4042.7627,4053.944,4053.9489,4053.9452,4053.8615,4045.8672,4078.0346,4053.9468,4042.6619,4042.6693,4043.5283,4043.2584,4045.8672,21052,4045.8672,4043.5451,4043.1493,True
4080.2934,4078.3892,4042.7708,4078.2573,8,7,628,4053.8076,4078.3006,4078.3132,4078.3016,4078.2583,4058.7457,4080.2915,4078.3058,4053.7312,4053.741,4055.0384,4054.6881,4058.7457,54520,4058.7457,4055.0871,4054.5859,True
4081.9655,4080.3029,4053.9509,4078.2726,7,1,629,4055.9485,4078.3154,4078.3196,4078.3164,4078.2736,4059.8117,4081.9625,4078.3173,4055.8296,4055.8414,4056.687,4056.3453,4059.8117,44740,4059.8117,4056.7091,4056.2739,True
4084.1967,4081.9798,4055.9553,4078.2865,6,2,630,4057.6623,4078.3207,4078.3244,4078.3217,4078.2875,4061.2002,4084.1937,4078.3227,4057.5357,4057.5452,4058.3682,4058.021,4061.2002,50164,4061.2002,4058.387,4057.9687,True
4086.2301,4084.2128,4057.6706,4078.235,5,3,631,4059.4248,4078.3254,4078.3291,4078.3262,4078.2412,4063.6758,4086.2245,4078.3274,4059.2907,4059.3008,4060.1273,4059.8207,4063.6758,21052,4063.6758,4060.15,4059.742,True
4089.8348,4086.253,4059.4336,4078.2797,4,4,632,4060.8381,4078.33,4078.3332,4078.3307,4078.2806,4064.2232,4089.8311,4078.3318,4060.6996,4060.7118,4061.6783,4061.1269,4064.2232,54520,4064.2232,4061.6937,4061.0739,True
4091.9299,4089.8571,4060.8489,4078.2941,3,5,633,4062.5962,4078.334,4078.3372,4078.3348,4078.2948,4065.9933,4091.9259,4078.3358,4062.3674,4062.3776,4063.4201,4063.0472,4065.9933,44740,4065.9933,4063.4406,4062.9858,True
4102.3513,4091.943,4062.6179,4078.2658,2,6,634,4066.3756,4078.338,4078.3413,4078.3388,4078.2667,4073.3253,4102.3386,4078.3399,4066.0948,4066.1069,4067.934,4067.0567,4073.3253,50164,4073.3253,4068.3992,4066.9275,True
4104.3473,4102.6942,4066.3811,4102.5325,8,7,635,4078.1638,4102.5935,4102.6154,4102.595,4102.5371,4089.9432,4104.3458,4102.604,4078.0992,4078.1046,4080.6705,4079.5147,4089.9432,21052,4089.9432,4080.7066,4079.1773,True
4106.0043,4104.3573,4078.3428,4102.5797,7,1,636,4080.3988,4102.6193,4102.6248,4102.6203,4102.5804,4085.1138,4106.0015,4102.6226,4080.3373,4080.3439,4081.2503,4080.9261,4085.1138,54520,4085.1138,4081.2707,4080.845,True
4107.8666,4106.0197,4080.4032,4102.5665,6,2,637,4082.157,4102.6268,4102.6311,4102.6277,4102.5673,4087.0266,4107.8646,4102.6293,4082.0305,4082.0409,4083.1179,4082.6803,4087.0266,44740,4087.0266,4083.1477,4082.5679,True
4109.6629,4107.8755,4082.1695,4102.5592,5,3,638,4084.3174,4102.6327,4102.6377,4102.6336,4102.5601,4088.7286,4109.6587,4102.6354,4084.2447,4084.2514,4085.0937,4084.6866,4088.7286,50164,4088.7286,4085.1228,4084.6202,True
4112.792,4109.6783,4084.3224,4102.551,4,4,639,4086.449,4102.6393,4102.6444,4102.6402,4102.5525,4091.7938,4112.7891,4102.6422,4086.3045,4086.3162,4087.371,4086.874,4091.7938,54520,4091.7938,4087.3917,4086.7864,True
4114.744,4112.8055,4086.4622,4102.5858,3,5,640,4090.058,4102.6453,4102.6497,4102.6461,4102.5866,4095.4375,4114.7424,4102.6479,4089.9137,4089.9254,4090.9854,4090.5727,4095.4375,44740,4095.4375,4091.0042,4090.4639,True
4125.2989,4114.7526,4090.0666,4102.5729,2,6,641,4092.3153,4102.6512,4102.6554,4102.6523,4102.5737,4097.181,4125.2913,4102.6538,4092.0882,4092.1018,4093.0504,4092.7249,4097.181,50164,4097.181,4093.0683,4092.6616,True
4127.0886,4125.7617,4092.3194,4125.6089,8,7,642,4102.479,4125.6404,4125.658,4125.6414,4125.6113,4108.8309,4127.0869,4125.646,4102.4081,4102.414,4103.7458,4103.3788,4108.8309,21052,4108.8309,4103.7724,4103.246,True
4129.1964,4127.1135,4102.6568,4125.6192,7,1,643,4104.5093,4125.6607,4125.6655,4125.6617,4125.6204,4108.3751,4129.1927,4125.6632,4104.4062,4104.4162,4105.2655,4104.9093,4108.3751,54520,4108.3751,4105.2901,4104.8277,True
4131.0733,4129.2125,4104.5187,4125.597,6,2,644,4106.2026,4125.6665,4125.6713,4125.6675,4125.5982,4110.1217,4131.07,4125.6686,4106.0716,4106.0806,4107.1925,4106.709,4110.1217,44740,4110.1217,4107.2227,4106.6138,True
4139.8015,4131.0904,4106.2125,4125.6339,5,3,645,4108.0173,4125.6735,4125.6801,4125.6753,4125.6346,4111.9518,4139.796,4125.6773,4107.9139,4107.9228,4108.7425,4108.3948,4111.9518,50164,4111.9518,4108.7605,4108.3206,True
4141.5715,4139.8211,4108.0229,4125.586,4,4,646,4109.7723,4125.6816,4125.6874,4125.6831,4125.5883,4113.3236,4141.5682,4125.6845,4109.7226,4109.7273,4110.4554,4110.0996,4113.3236,54520,4113.3236,4110.467,4110.0395,True
4143.2278,4141.5852,4109.7779,4125.5618,3,5,647,4112.9598,4125.6889,4125.6946,4125.6901,4125.5653,4117.1526,4143.2243,4125.6921,4112.8511,4112.8602,4113.7327,4113.4111,4117.1526,21052,4117.1526,4113.7563,4113.3165,True
4145.1399,4143.2418,4112.9658,4125.6261,2,6,648,4114.8809,4125.696,4125.7014,4125.6973,4125.6279,4118.4179,4145.1346,4125.6989,4114.7955,4114.8026,4115.6385,4115.2678,4118.4179,44740,4118.4179,4115.6655,4115.185,True
4147.421,4146.2284,4114.8867,4146.0407,8,7,649,4125.4888,4146.1106,4146.1251,4146.1117,4146.0423,4129.5366,4147.4191,4146.1154,4125.4075,4125.4171,4127.0639,4126.5574,4129.5366,50164,4129.5366,4127.107,4126.469,True
4149.8868,4147.4335,4125.7039,4146.103,7,1,650,4127.3124,4146.1418,4146.1475,4146.143,4146.1041,4131.3555,4149.8833,4146.1445,4127.1702,4127.1812,4128.2076,4127.8998,4131.3555,54520,4131.3555,4128.2326,4127.781,True
4158.7323,4149.8995,4127.3246,4146.049,6,2,651,4129.4825,4146.1488,4146.1527,4146.1499,4146.0507,4133.3801,4158.7271,4146.151,4129.2725,4129.2914,4130.5213,4129.994,4133.3801,21052,4133.3801,4130.5593,4129.8629,True
4160.5759,4158.7503,4129.4918,4145.9935,5,3,652,4131.2468,4146.1536,4146.1866,4146.1545,4146.0293,4134.6401,4160.5737,4146.1555,4131.1467,4131.1559,4132.0801,4131.7504,4134.6401,44740,4134.6401,4132.1031,4131.6313,True
4162.084,4160.5866,4131.2538,4146.0565,4,4,653,4140.0558,4146.1881,4146.1929,4146.1892,4146.0971,4144.8558,4162.0812,4146.1905,4139.8925,4139.9101,4141.1783,4140.7423,4144.8558,50164,4144.8558,4141.2221,4140.6494,True
4164.2647,4162.366,4140.0641,4162.2397,8,5,654,4141.8322,4162.2864,4162.3027,4162.288,4162.241,4145.7956,4164.2613,4162.292,4141.6587,4141.6715,4142.631,4142.2965,4145.7956,54520,4145.7956,4142.6645,4142.2144,True
4165.8003,4164.2755,4141.8475,4162.2562,7,6,655,4143.5117,4162.3053,4162.3105,4162.3065,4162.2624,4147.7348,4165.7972,4162.3079,4143.3376,4143.3515,4144.318,4143.9819,4147.7348,21052,4147.7348,4144.3594,4143.8782,True
4167.6928,4165.8129,4143.5226,4162.2234,6,7,656,4145.8787,4162.3126,4162.3174,4162.3138,4162.2274,4153.0388,4167.69,4162.3152,4145.4984,4145.5029,4147.3092,4146.899,4153.0388,44740,4153.0388,4147.3454,4146.7959,True
4170.4341,4167.71,4146.1947,4162.2742,5,3,657,4147.6872,4162.3187,4162.3231,4162.3198,4162.2757,4151.3943,4170.4253,4162.3211,4147.4957,4147.5089,4148.7344,4148.3911,4151.3943,50164,4151.3943,4148.7695,4148.2976,True
4183.3702,4170.4598,4147.6966,4162.2485,4,4,658,4149.9877,4162.3241,4162.3281,4162.3252,4162.2495,4154.0063,4183.3643,4162.3263,4149.9313,4149.9372,4151.0936,4150.6731,4154.0063,54520,4154.0063,4151.1155,4150.5772,True
4184.9658,4183.7269,4149.9917,4183.5893,8,5,659,4159.0404,4183.6468,4183.6605,4183.6478,4183.5926,4163.5572,4184.9633,4183.651,4158.8127,4158.8299,4160.0402,4159.6509,4163.5572,21052,4163.5572,4160.077,4159.5359,True
4187.387,4184.9902,4159.0555,4183.627,7,6,660,4160.7792,4183.663,4183.6674,4183.664,4183.6277,4165.1069,4187.3827,4183.6652,4160.6297,4160.6394,4161.4753,4161.2151,4165.1069,50164,4165.1069,4161.494,4161.1442,True
4189.4062,4187.4021,4160.7907,4183.6203,6,7,661,4162.1764,4183.6685,4183.6722,4183.6694,4183.6211,4167.1187,4189.4034,4183.6705,4162.1228,4162.1296,4163.3753,4162.9073,4167.1187,44740,4167.1187,4163.4125,4162.6886,True
4191.0624,4189.4186,4162.3304,4183.6137,5,3,662,4164.3602,4183.673,4183.6764,4183.6739,4183.6147,4169.2912,4191.0601,4183.6748,4164.3084,4164.3135,4165.2078,4164.7936,4169.2912,54520,4169.2912,4165.233,4164.6645,True
4200.7384,4191.0744,4164.3628,4183.6049,4,4,663,4165.9282,4183.6773,4183.6808,4183.6781,4183.6059,4170.029,4200.7323,4183.6792,4165.8491,4165.8557,4166.8745,4166.2946,4170.029,21052,4170.029,4166.9014,4166.2179,True
4202.462,4200.756,4165.9327,4183.6398,3,5,664,4167.9165,4183.6819,4183.6857,4183.6829,4183.6405,4171.4857,4202.4591,4183.684,4167.7647,4167.7789,4168.7789,4168.3489,4171.4857,50164,4171.4857,4168.7973,4168.2479,True
4203.9669,4202.4778,4167.9278,4183.6332,2,6,665,4170.5964,4183.6866,4183.6901,4183.6875,4183.6339,4174.2541,4203.9655,4183.6885,4170.5295,4170.5376,4171.5248,4171.1059,4174.2541,44740,4174.2541,4171.5495,4170.9827,True
4205.8591,4204.2769,4170.601,4204.1807,8,7,666,4183.5361,4204.1892,4204.2062,4204.1907,4204.1817,4189.3139,4205.8562,4204.1945,4183.4546,4183.4655,4184.8824,4184.5331,4189.3139,54520,4189.3139,4184.9146,4184.4367,True
4208.2465,4205.8711,4183.6916,4204.138,7,1,667,4185.1325,4204.2096,4204.2153,4204.211,4204.1423,4191.0811,4208.2447,4204.2127,4185.0312,4185.0408,4186.2786,4185.8906,4191.0811,21052,4191.0811,4186.3202,4185.7768,True
4211.6407,4208.2551,4185.1416,4204.1549,6,2,668,4187.5111,4204.2166,4204.222,4204.2179,4204.1564,4191.1004,4211.6376,4204.2199,4187.4398,4187.4469,4188.4891,4188.1478,4191.1004,50164,4191.1004,4188.5165,4188.0673,True
4213.3822,4211.6515,4187.5154,4204.1722,5,3,669,4189.787,4204.2233,4204.2279,4204.2244,4204.1732,4194.769,4213.3798,4204.2257,4189.4749,4189.4919,4190.4283,4190.177,4194.769,44740,4194.769,4190.4432,4190.1123,True
4223.1191,4213.3929,4189.7928,4204.1641,4,4,670,4191.2636,4204.229,4204.2333,4204.2302,4204.1653,4195.653,4223.1136,4204.2314,4191.1178,4191.1264,4192.1434,4191.7655,4195.653,54520,4195.653,4192.1563,4191.7064,True
