ffmpeg_write_finished_ms,ffmpeg_write_started_ms,frame_scheduled_ms,future_completed_ms,in_flight_at_ordered,in_flight_at_schedule,index,job_submitted_ms,ordered_output_ms,queue_put_finished_ms,queue_put_started_ms,result_observed_ms,shm_copy_finished_ms,shm_released_ms,shm_view_ready_ms,slot_acquired_ms,submit_started_ms,worker_done_ms,worker_pid,worker_render_finished_ms,worker_render_started_ms,worker_started_ms
2326.6342,2323.0405,2271.2794,2318.0283,10,6,26,2275.4082,2318.0687,2318.0731,2318.0697,2318.0291,2298.1879,2326.6314,2318.0711,2275.2296,2275.2462,2298.1879,34792,2284.5403,2275.746,2275.7398
2330.1044,2326.649,2275.4175,2318.0143,9,7,27,2283.9821,2318.0739,2318.0782,2318.0749,2318.0156,2304.5923,2330.0935,2318.0762,2283.8763,2283.8891,2304.5923,54988,2293.6517,2284.4013,2284.397
2345.7418,2330.1619,2283.9872,2318.0402,8,8,28,2287.1644,2318.0789,2318.0831,2318.08,2318.041,2310.3185,2345.7338,2318.0813,2286.9605,2286.9779,2310.3185,52004,2298.6323,2288.0831,2288.0774
2348.0249,2345.7705,2287.1756,2318.001,7,9,29,2291.6549,2318.0838,2318.0885,2318.0853,2318.0046,2312.6122,2348.0226,2318.0867,2291.4941,2291.51,2312.6122,55604,2301.4818,2292.2592,2292.2485
2351.356,2348.0403,2291.6685,2318.0343,6,10,30,2295.7011,2318.0892,2318.0931,2318.0902,2318.0353,2316.2433,2351.3498,2318.0914,2295.6326,2295.6396,2316.2433,55908,2302.5083,2296.01,2296.0051
2354.1447,2351.7035,2295.7044,2351.607,12,11,31,2298.925,2351.6195,2351.6398,2351.6211,2351.6086,2328.4571,2354.1421,2351.6295,2298.8874,2298.8915,2328.4571,34792,2307.534,2300.1603,2300.1544
2356.95,2354.1694,2299.0438,2351.6016,11,8,32,2309.8019,2351.6414,2351.6458,2351.6422,2351.6026,2334.8149,2356.9459,2351.6433,2309.5949,2309.6061,2334.8149,54988,2320.2582,2310.7744,2310.7678
2359.4122,2356.9744,2309.825,2351.5603,10,9,33,2312.7035,2351.6465,2351.6507,2351.6473,2351.5692,2330.7332,2359.4088,2351.6489,2312.6649,2312.6691,2330.7332,19660,2320.0176,2312.9699,2312.9659
2362.7406,2359.427,2312.7067,2351.5967,9,10,34,2315.5331,2351.6513,2351.656,2351.652,2351.5974,2338.0901,2362.7382,2351.6544,2315.2211,2315.2364,2338.0901,52004,2324.5991,2315.9353,2315.9298
2376.6234,2362.7546,2315.5467,2351.584,8,11,35,2317.9553,2351.6565,2351.6603,2351.6575,2351.5855,2338.2751,2376.6122,2351.6587,2317.9058,2317.9111,2338.2751,55604,2326.8729,2318.5979,2318.5923
2378.9932,2376.6587,2318.0946,2351.5913,7,5,36,2321.0319,2351.6611,2351.6656,2351.6618,2351.5922,2340.9927,2378.9865,2351.6638,2320.7599,2320.775,2340.9927,55908,2329.6941,2321.5237,2321.5187
2382.3695,2379.3355,2321.0482,2379.183,12,6,37,2323.4036,2379.2351,2379.2527,2379.2369,2379.1884,2356.8484,2382.3661,2379.2431,2323.1414,2323.1704,2356.8484,34792,2344.0606,2330.8922,2330.8858
2385.4456,2382.3862,2323.4182,2351.6135,11,7,38,2326.9221,2379.2542,2379.26,2379.2556,2351.6146,2343.984,2385.4394,2379.2573,2326.7124,2326.7281,2343.984,19660,2336.9337,2331.3125,2331.3092
2387.8848,2385.4683,2326.9361,2379.2268,10,8,39,2330.5932,2379.2622,2379.2669,2379.2631,2379.2278,2351.6466,2387.8819,2379.2647,2330.253,2330.2751,2351.6466,54988,2343.1956,2335.6153,2335.6076
2394.365,2393.0852,2330.6084,2392.8505,12,9,40,2345.9632,2392.8861,2392.9136,2392.8886,2392.8575,2390.626,2394.3634,2392.8975,2345.8253,2345.8371,2390.626,55604,2365.7944,2346.541,2346.5322
2408.3207,2394.3854,2345.9727,2379.2151,11,10,41,2348.1396,2392.9161,2392.9271,2392.9186,2379.2159,2371.374,2408.3061,2392.9218,2348.0777,2348.0836,2371.374,52004,2358.9834,2348.7008,2348.6963
2410.4068,2408.3712,2348.1486,2379.2209,10,11,42,2351.4791,2392.9284,2392.938,2392.9308,2379.2217,2367.1824,2410.4033,2392.9345,2351.4059,2351.4135,2367.1824,55908,2359.5599,2352.1629,2352.1585
2413.0074,2410.4307,2351.6673,2379.2072,9,6,43,2354.4363,2392.9393,2392.9463,2392.941,2379.2081,2375.0091,2413.0031,2392.9438,2354.2544,2354.2698,2375.0091,19660,2363.9631,2355.0679,2355.0608
2415.0716,2413.0264,2354.4481,2379.1995,8,7,44,2357.0677,2392.9474,2392.9547,2392.9499,2379.2008,2374.6417,2415.0671,2392.9522,2357.0117,2357.0194,2374.6417,54988,2365.4448,2357.7688,2357.7641
2418.0135,2415.0967,2357.0718,2388.0679,7,8,45,2359.7346,2392.9558,2392.9624,2392.9577,2388.069,2381.3946,2418.0101,2392.96,2359.5325,2359.5493,2381.3946,34792,2369.7891,2360.1099,2360.1041
2420.6955,2418.0302,2359.7397,2388.0535,6,9,46,2363.1133,2392.9633,2392.9717,2392.9653,2388.0593,2385.2363,2420.692,2392.9689,2362.8256,2362.8443,2385.2363,55908,2372.7178,2367.6379,2367.6358
2424.1134,2421.0208,2363.1288,2420.8847,12,10,47,2376.9306,2420.9033,2420.9164,2420.9045,2420.8855,2401.0387,2424.1073,2420.9089,2376.7238,2376.7397,2401.0387,52004,2386.9805,2377.6128,2377.6063
2441.3309,2424.1245,2376.9443,2420.8576,11,11,48,2379.1141,2420.9174,2420.9216,2420.9183,2420.8627,2402.2572,2441.3195,2420.9197,2379.047,2379.0544,2402.2572,54988,2387.7867,2379.6219,2379.6178
2443.1649,2441.3739,2379.2684,2420.879,10,9,49,2382.4574,2420.9222,2420.926,2420.923,2420.8798,2402.9241,2443.1632,2420.9244,2382.4146,2382.4187,2402.9241,19660,2388.9616,2382.7073,2382.7032
2444.7514,2443.1749,2382.4622,2420.8907,9,10,50,2385.5314,2420.9573,2420.9634,2420.9584,2420.8914,2404.0554,2444.7495,2420.9605,2385.4942,2385.4986,2404.0554,34792,2392.4903,2385.7664,2385.7613
2447.6178,2444.7615,2385.5346,2420.8724,8,11,51,2388.0022,2420.964,2420.9684,2420.9648,2420.8734,2407.9017,2447.6126,2420.9666,2387.9289,2387.936,2407.9017,55908,2395.2946,2388.4766,2388.4713
2450.3496,2447.6369,2392.9756,2420.8968,7,5,52,2394.5072,2420.9689,2420.9734,2420.9697,2420.8975,2411.1614,2450.3421,2420.9718,2394.412,2394.4229,2411.1614,55604,2402.4829,2394.9637,2394.9557
2453.1777,2450.7563,2394.5118,2450.6439,12,6,53,2408.7775,2450.6588,2450.6771,2450.6602,2450.6449,2429.0846,2453.175,2450.6686,2408.4752,2408.5044,2429.0846,52004,2416.9315,2409.2888,2409.2822
2456.4657,2453.1963,2408.786,2450.6522,11,7,54,2410.7741,2450.6783,2450.6831,2450.6791,2450.6529,2434.124,2456.4638,2450.681,2410.5742,2410.6011,2434.124,54988,2419.3884,2411.3821,2411.3778
2459.7386,2456.4763,2410.7871,2450.598,10,8,55,2413.3284,2450.6837,2450.6876,2450.6845,2450.6075,2434.3728,2459.7308,2450.6861,2413.1138,2413.1337,2434.3728,19660,2422.2348,2413.8424,2413.8369
2475.0874,2459.7549,2413.3446,2450.6388,9,9,56,2415.1936,2450.6882,2450.6927,2450.689,2450.6394,2436.3109,2475.0633,2450.6911,2415.1311,2415.1371,2436.3109,34792,2423.3702,2415.634,2415.6247
2477.819,2475.1584,2415.1973,2450.6233,8,10,57,2418.3419,2450.6933,2450.698,2450.694,2450.6243,2440.0508,2477.8124,2450.6962,2418.1112,2418.1279,2440.0508,55908,2428.5533,2418.8047,2418.7988
2480.879,2477.8463,2418.3543,2450.6313,7,11,58,2420.803,2450.6986,2450.7034,2450.6994,2450.6329,2439.4142,2480.8748,2450.7018,2420.7548,2420.7607,2439.4142,55604,2429.4545,2421.8343,2421.8194
2483.7084,2481.2014,2420.9746,2481.1026,12,6,59,2424.3415,2481.1213,2481.1393,2481.1228,2481.1033,2455.8877,2483.7061,2481.129,2424.1884,2424.2033,2455.8877,52004,2439.2455,2430.1965,2430.1923
2485.8981,2483.7237,2424.3524,2481.0773,11,7,60,2441.6273,2481.1405,2481.1456,2481.1414,2481.0813,2464.5668,2485.8954,2481.1435,2441.4573,2441.476,2464.5668,54988,2450.4866,2442.4322,2442.4256
2488.3658,2485.9175,2441.6383,2481.1078,10,8,61,2443.3426,2481.1462,2481.1501,2481.147,2481.1084,2464.7387,2488.3627,2481.1486,2443.2192,2443.232,2464.7387,19660,2451.5947,2443.7359,2443.7316
2491.4154,2488.3849,2443.3521,2481.0916,9,9,62,2444.9181,2481.1507,2481.1543,2481.1514,2481.0927,2465.7756,2491.4123,2481.1528,2444.813,2444.8219,2465.7756,34792,2452.744,2445.5203,2445.5139
2494.7397,2491.429,2444.9249,2481.1135,8,10,63,2447.777,2481.155,2481.1592,2481.1559,2481.1142,2468.9433,2494.7276,2481.1575,2447.6928,2447.7029,2468.9433,55908,2457.1163,2448.2034,2448.1933
2508.9524,2494.7933,2447.7859,2481.0978,7,11,64,2450.4839,2481.1597,2481.1635,2481.1607,2481.0985,2470.5453,2508.935,2481.1621,2450.3981,2450.4072,2470.5453,55604,2459.962,2451.2984,2451.2915
2511.9292,2509.5296,2450.705,2509.3338,12,6,65,2453.4691,2509.3997,2509.4322,2509.4019,2509.3351,2500.8824,2511.9236,2509.4134,2453.2722,2453.2876,2500.8824,52004,2479.7601,2458.3309,2458.3221
2515.1841,2511.9509,2453.4843,2509.3646,11,7,66,2456.6632,2509.434,2509.4402,2509.4352,2509.3662,2483.0495,2515.1809,2509.4371,2456.5248,2456.5402,2483.0495,54988,2472.8032,2465.4165,2465.4105
2518.1502,2515.1989,2456.6715,2509.3266,10,8,67,2459.9367,2509.441,2509.4459,2509.4419,2509.3276,2482.5591,2518.1466,2509.4436,2459.8227,2459.8372,2482.5591,19660,2472.8563,2465.605,2465.6019
2520.9656,2518.1632,2459.9425,2509.355,9,9,68,2475.3534,2509.4467,2509.4512,2509.4475,2509.3568,2497.1851,2520.9581,2509.4496,2475.2366,2475.2508,2497.1851,34792,2484.3976,2475.8408,2475.8337
2524.018,2520.9816,2475.3582,2509.3463,8,10,69,2478.0987,2509.4518,2509.4558,2509.4526,2509.3474,2496.7522,2524.0144,2509.4543,2477.9052,2477.9197,2496.7522,55908,2487.4261,2478.4944,2478.4886
2537.7975,2524.0369,2478.1125,2509.3046,7,11,70,2481.0156,2509.4565,2509.461,2509.4572,2509.3122,2503.6026,2537.7938,2509.4595,2480.9481,2480.9573,2503.6026,55604,2491.9934,2481.8828,2481.8733
2540.43,2537.8189,2481.1647,2509.3747,6,6,71,2483.9584,2509.4615,2509.465,2509.4622,2509.376,2506.1608,2540.4254,2509.4635,2483.7917,2483.8073,2506.1608,19660,2494.6629,2484.5401,2484.5373
2542.2502,2540.4486,2483.9645,2509.3875,5,7,72,2486.1614,2509.4655,2509.4703,2509.4663,2509.3896,2506.9844,2542.2481,2509.4687,2485.9884,2486.0024,2506.9844,54988,2497.8146,2486.6603,2486.6497
2544.4434,2542.5315,2486.1739,2542.4354,12,8,73,2488.567,2542.456,2542.4682,2542.4569,2542.4362,2513.1978,2544.4394,2542.4609,2488.4269,2488.442,2513.1978,55908,2504.9098,2497.2375,2497.2345
2546.8005,2544.4769,2488.5752,2542.4414,11,9,74,2491.6924,2542.4693,2542.474,2542.4702,2542.4421,2519.7232,2546.7975,2542.4718,2491.496,2491.517,2519.7232,34792,2508.4777,2497.9823,2497.9755
2549.3731,2546.8125,2491.7033,2542.4293,10,10,75,2495.2576,2542.4747,2542.4784,2542.4755,2542.43,2535.7006,2549.3703,2542.4766,2494.9356,2494.975,2535.7006,52004,2525.2945,2502.1344,2502.1259
2551.808,2549.3872,2495.2677,2542.4234,9,11,76,2509.1993,2542.479,2542.4824,2542.4797,2542.4241,2531.2029,2551.8052,2542.4809,2509.0784,2509.0923,2531.2029,55604,2520.5632,2510.329,2510.3175
2567.4252,2551.8229,2509.4717,2542.4461,8,4,77,2512.2439,2542.483,2542.4867,2542.484,2542.4469,2533.3726,2567.4192,2542.4853,2512.0232,2512.0418,2533.3726,19660,2520.2022,2512.8056,2512.7984
2569.5353,2567.4525,2512.2592,2542.4173,7,5,78,2515.3357,2542.4873,2542.4904,2542.488,2542.4183,2533.418,2569.5334,2542.4889,2515.2544,2515.264,2533.418,54988,2522.7058,2516.0163,2516.0097
2572.5813,2569.5507,2515.3401,2542.451,6,6,79,2518.2417,2542.4909,2542.4952,2542.4918,2542.4517,2540.8833,2572.5778,2542.4936,2518.1946,2518.1998,2540.8833,55908,2526.0402,2518.74,2518.7345
2576.3188,2572.6045,2518.245,2542.4041,5,7,80,2521.0414,2542.4958,2542.4991,2542.4965,2542.4088,2537.5226,2576.3116,2542.4977,2521.0072,2521.0111,2537.5226,34792,2529.8606,2521.2933,2521.2874
2579.3008,2576.7367,2521.0442,2576.5956,12,8,81,2524.1684,2576.6084,2576.6427,2576.6099,2576.5972,2560.6592,2579.2969,2576.619,2524.0856,2524.0963,2560.6592,55604,2539.8418,2532.0284,2532.0203
2589.2128,2579.3206,2524.1748,2576.557,11,9,82,2537.9991,2576.6446,2576.6547,2576.6477,2576.5606,2559.8639,2589.1984,2576.6524,2537.8694,2537.8828,2559.8639,19660,2547.1208,2538.5567,2538.5512
2591.6883,2589.2767,2538.0074,2576.5894,10,10,83,2540.5719,2576.6557,2576.6602,2576.6564,2576.59,2561.4642,2591.6856,2576.6582,2540.492,2540.5014,2561.4642,54988,2548.6001,2541.1559,2541.1443
2594.7765,2591.7066,2540.5813,2576.5824,9,11,84,2542.3351,2576.6607,2576.6654,2576.6616,2576.5833,2563.1256,2594.7727,2576.6638,2542.2863,2542.2922,2563.1256,52004,2550.841,2542.9881,2542.9818
2597.3127,2594.7924,2542.5031,2576.6023,8,4,85,2544.5993,2576.666,2576.6698,2576.6668,2576.6032,2562.0809,2597.3106,2576.6681,2544.5267,2544.5366,2562.0809,34792,2552.444,2545.1521,2545.1389
2600.4761,2597.3286,2544.6049,2576.5767,7,5,86,2547.0851,2576.6704,2576.6749,2576.6711,2576.5777,2569.3197,2600.4657,2576.6733,2546.8989,2546.9142,2569.3197,55908,2556.0074,2547.3887,2547.3833
2603.4893,2600.7765,2547.0895,2600.696,12,6,87,2549.7124,2600.7023,2600.7189,2600.7032,2600.6968,2581.4114,2603.4863,2600.7082,2549.4811,2549.4992,2581.4114,19660,2566.9698,2560.431,2560.425
2617.7989,2603.513,2549.7284,2600.6906,11,7,88,2552.1424,2600.7204,2600.7259,2600.7214,2600.6915,2581.062,2617.7878,2600.7235,2551.9302,2551.952,2581.062,54988,2568.6079,2562.3791,2562.3757
2620.2461,2617.8258,2552.1541,2600.6642,10,8,89,2567.6404,2600.7269,2600.7313,2600.7279,2600.6693,2585.6925,2620.2439,2600.7291,2567.5053,2567.5177,2585.6925,34792,2576.925,2568.2324,2568.2257
2623.1661,2620.2647,2567.6491,2600.685,9,9,90,2569.7002,2600.732,2600.737,2600.7329,2600.6859,2591.8815,2623.1621,2600.7349,2569.5931,2569.6036,2591.8815,55604,2582.333,2570.0689,2570.0634
2625.5842,2623.5639,2569.7038,2623.438,12,10,91,2572.743,2623.4703,2623.495,2623.472,2623.4394,2610.2318,2625.5823,2623.479,2572.66,2572.6711,2610.2318,52004,2589.6394,2573.2847,2573.2788
2628.5101,2625.5966,2572.7495,2600.6784,11,11,92,2576.4768,2623.4966,2623.5042,2623.4983,2600.6795,2592.7809,2628.5067,2623.4997,2576.3899,2576.4004,2592.7809,55908,2584.8589,2577.3298,2577.3256
2631.2767,2628.529,2576.6761,2623.4624,10,6,93,2579.4322,2623.5055,2623.5097,2623.5063,2623.4633,2600.6835,2631.2735,2623.5081,2579.3563,2579.3626,2600.6835,54988,2587.2045,2581.6625,2581.6603
2642.2407,2631.299,2579.436,2623.4559,9,7,94,2589.4013,2623.5102,2623.5161,2623.5113,2623.4574,2608.3212,2642.2297,2623.5142,2589.3303,2589.3384,2608.3212,19660,2597.6817,2590.0946,2590.09
2645.2288,2642.8578,2589.4057,2642.6904,12,8,95,2591.7762,2642.7057,2642.7253,2642.7069,2642.6914,2623.1093,2645.2255,2642.7137,2591.737,2591.7408,2623.1093,34792,2600.3541,2592.1137,2592.1068
2647.8828,2645.2479,2591.7791,2623.4165,11,9,96,2594.9446,2642.7285,2642.7348,2642.7298,2623.4203,2614.4791,2647.8799,2642.7317,2594.856,2594.8715,2614.4791,55604,2604.4133,2595.4154,2595.4071
2649.9834,2647.9064,2594.9498,2623.4501,10,10,97,2597.4018,2642.736,2642.7414,2642.7376,2623.4514,2615.0004,2649.981,2642.7397,2597.3556,2597.3612,2615.0004,55908,2605.8213,2597.6779,2597.6726
2652.2954,2649.9955,2597.4046,2623.445,9,11,98,2600.5991,2642.7428,2642.748,2642.7443,2623.4458,2621.7176,2652.2901,2642.7462,2600.534,2600.5412,2621.7176,54988,2610.9161,2601.8454,2601.8413
2654.6513,2652.3145,2600.7385,2642.6825,8,8,99,2603.7483,2642.7488,2642.7527,2642.7495,2642.6835,2627.5229,2654.6491,2642.7509,2603.5971,2603.6135,2627.5229,19660,2617.233,2608.9973,2608.9944
2657.3123,2654.6654,2603.7534,2642.6599,7,9,100,2618.1821,2642.7849,2642.7924,2642.7859,2642.6686,2639.9581,2657.305,2642.7896,2617.9393,2617.9603,2639.9581,52004,2629.7908,2618.9059,2618.8941
2659.5815,2657.3402,2618.1962,2642.6978,6,10,101,2620.5266,2642.7931,2642.7967,2642.7939,2642.6988,2640.2242,2659.5699,2642.7949,2620.3351,2620.3508,2640.2242,55604,2630.1575,2621.0357,2621.0223
2662.8729,2659.8675,2620.5365,2659.7877,12,11,102,2623.3374,2659.7945,2659.8124,2659.7961,2659.7886,2643.4235,2662.8665,2659.8013,2623.2565,2623.2689,2643.4235,55908,2633.6134,2624.158,2624.1508
2676.9708,2662.8943,2623.5176,2659.7798,11,8,103,2626.038,2659.8138,2659.8193,2659.8149,2659.7812,2647.349,2676.9623,2659.8168,2625.661,2625.6783,2647.349,54988,2637.3861,2626.8246,2626.8191
2679.6873,2677.0045,2626.0418,2659.765,10,9,104,2628.7804,2659.8202,2659.8256,2659.8213,2659.7698,2649.3621,2679.6837,2659.8236,2628.5892,2628.6069,2649.3621,34792,2638.0411,2629.1459,2629.1382
2683.5455,2680.0294,2628.7921,2679.9238,12,10,105,2631.5844,2679.9305,2679.9527,2679.9319,2679.9245,2667.0864,2683.5432,2679.9405,2631.3672,2631.3869,2667.0864,19660,2646.4768,2632.2598,2632.2541
2685.9132,2683.5636,2631.601,2679.908,11,11,106,2642.5214,2679.9537,2679.9591,2679.9546,2679.9089,2664.9318,2685.9072,2679.9571,2642.3567,2642.3695,2664.9318,52004,2652.1197,2643.4774,2643.4719
2688.7839,2685.9299,2642.8003,2679.9179,10,5,107,2645.385,2679.9598,2679.9644,2679.9606,2679.9187,2667.7179,2688.7799,2679.9627,2645.3017,2645.3082,2667.7179,55604,2654.269,2645.767,2645.7538
2690.7831,2688.8117,2645.389,2679.8796,9,6,108,2648.2336,2679.9649,2679.9695,2679.9657,2679.8841,2666.8368,2690.78,2679.9677,2648.0201,2648.0459,2666.8368,55908,2656.2479,2648.6631,2648.6577
2693.9799,2690.8016,2648.249,2679.8961,8,7,109,2650.1692,2679.9701,2679.9742,2679.9708,2679.8971,2673.273,2693.9762,2679.9725,2650.0496,2650.0606,2673.273,54988,2658.6756,2650.4932,2650.489
2696.6894,2693.9944,2650.178,2679.9022,7,8,110,2652.3991,2679.9748,2679.9788,2679.9755,2679.9031,2670.4552,2696.6869,2679.9773,2652.3435,2652.3506,2670.4552,34792,2659.279,2652.6531,2652.6483
2712.7604,2696.9841,2652.402,2696.8845,12,9,111,2654.7855,2696.8947,2696.9206,2696.8965,2696.8863,2685.3914,2712.7463,2696.9024,2654.7037,2654.7121,2685.3914,52004,2674.5119,2665.697,2665.6926
2715.6106,2712.8089,2654.7947,2696.8732,11,10,112,2657.4323,2696.9233,2696.9308,2696.9247,2696.8753,2682.7444,2715.6047,2696.9269,2657.3742,2657.3806,2682.7444,55908,2674.5093,2667.3722,2667.3683
2718.3518,2715.6465,2657.4356,2696.852,10,11,113,2659.7074,2696.932,2696.9381,2696.9334,2696.8583,2685.5485,2718.348,2696.9354,2659.6716,2659.6755,2685.5485,55604,2674.6224,2668.6543,2668.6377
2721.8968,2718.9572,2659.8271,2718.8493,12,9,114,2663.1784,2718.8546,2718.8739,2718.8562,2718.8501,2703.3413,2721.8928,2718.8612,2662.9672,2662.9847,2703.3413,19660,2686.6907,2668.823,2668.8166
2724.9816,2721.9201,2663.1878,2718.8296,11,10,115,2677.3158,2718.8752,2718.8801,2718.8761,2718.8306,2695.822,2724.979,2718.8775,2677.0907,2677.116,2695.822,34792,2686.333,2677.9111,2677.9036
2727.2448,2725.001,2677.3321,2718.8436,10,11,116,2679.8197,2718.8807,2718.8847,2718.8815,2718.845,2703.1336,2727.2407,2718.883,2679.7442,2679.7527,2703.1336,54988,2690.0657,2680.7034,2680.6948
2731.2079,2727.27,2679.9802,2718.8051,9,6,117,2683.8657,2718.8852,2718.8895,2718.8859,2718.8111,2704.9251,2731.2026,2718.8878,2683.6693,2683.6888,2704.9251,55908,2692.4353,2684.1087,2684.105
