ffmpeg_write_finished_ms,ffmpeg_write_started_ms,frame_scheduled_ms,future_completed_ms,in_flight_at_ordered,in_flight_at_schedule,index,job_submitted_ms,ordered_output_ms,queue_put_finished_ms,queue_put_started_ms,result_observed_ms,shm_copy_finished_ms,shm_released_ms,shm_view_ready_ms,slot_acquired_ms,submit_started_ms,worker_clear_finished_ms,worker_clear_started_ms,worker_done_ms,worker_pid,worker_render_finished_ms,worker_render_started_ms,worker_started_ms,worker_zero_copy,writer_dequeued_ms,writer_queue_depth_after_get,writer_requested_bytes,writer_returned_bytes,writer_write_calls
1952.1406,1939.4951,1905.2761,1928.708,6,6,19,1908.2219,1928.7921,1928.7978,1928.7928,1928.7087,1911.6959,1952.1396,1928.7951,1908.0891,1908.1052,1908.7941,1908.5664,1911.6959,44380,1911.6959,1908.809,1908.5082,True,1939.493,4,5791200,5791200,1
1953.9952,1952.1598,1908.2302,1928.6827,5,7,20,1911.4249,1928.7997,1928.8081,1928.8012,1928.6838,1917.4502,1953.9943,1928.8051,1911.307,1911.3184,1913.8984,1911.7439,1917.4502,43500,1917.4502,1913.9484,1911.6905,True,1952.157,3,5791200,5791200,1
1955.7088,1954.0056,1911.4363,1928.6898,4,8,21,1914.0461,1928.8094,1928.953,1928.8106,1928.6907,1919.8255,1955.7079,1928.8134,1913.9324,1913.9451,1916.5049,1914.4352,1919.8255,44404,1919.8255,1916.5333,1914.3631,True,1954.0042,2,5791200,5791200,1
1957.6928,1955.7186,1914.0514,1928.702,3,9,22,1916.7235,1928.9696,1930.6189,1928.9723,1928.7028,1923.1064,1957.6919,1928.9944,1916.6222,1916.6314,1919.1902,1917.2245,1923.1064,55328,1923.1064,1919.2338,1917.147,True,1955.7171,1,5791200,5791200,1
1959.06,1957.7042,1916.7285,1928.7136,2,10,23,1919.5122,1930.6306,1932.3308,1930.633,1928.7143,1923.3989,1959.0586,1930.6447,1919.3837,1919.397,1920.5776,1920.1585,1923.3989,44380,1923.3989,1920.6154,1920.0363,True,1957.7027,0,5791200,5791200,1
1961.172,1959.3967,1919.519,1959.2025,12,11,24,1928.5832,1959.2518,1959.2641,1959.2527,1959.2053,1936.4924,1961.1709,1959.2573,1928.4915,1928.5052,1932.0343,1929.7207,1936.4924,43500,1936.4924,1932.0746,1929.5709,True,1959.3914,6,5791200,5791200,1
1962.7543,1961.1871,1932.3372,1959.2396,11,1,25,1932.4048,1959.2659,1959.2713,1959.2667,1959.2404,1939.9711,1962.7528,1959.2694,1932.3572,1932.3606,1935.5955,1933.2511,1939.9711,44404,1939.9711,1935.6245,1933.1603,True,1961.1849,5,5791200,5791200,1
1964.2532,1962.7651,1932.4073,1959.2213,10,2,26,1932.435,1959.2723,1959.2766,1959.2732,1959.2222,1939.9942,1964.2524,1959.275,1932.416,1932.4181,1935.6902,1933.3221,1939.9942,55328,1939.9942,1935.7484,1933.2271,True,1962.7637,4,5791200,5791200,1
1966.2279,1964.2624,1932.437,1959.2334,9,3,27,1934.3049,1959.2776,1959.2818,1959.2784,1959.2346,1939.9948,1966.227,1959.2804,1934.1728,1934.1831,1936.8956,1934.7029,1939.9948,44380,1939.9948,1936.9235,1934.6242,True,1964.2612,3,5791200,5791200,1
1967.5637,1966.2374,1934.3158,1959.2142,8,4,28,1935.7508,1959.2827,1959.2875,1959.2835,1959.2153,1944.0231,1967.5624,1959.2856,1935.6882,1935.6961,1937.1962,1936.7972,1944.0231,43500,1944.0231,1937.2077,1936.7178,True,1966.2363,2,5791200,5791200,1
