frame,surf_acquire,vp_total,vp_setup,vp_create_view,vp_set_stream,vp_setter_fmt,vp_setter_src_rect,vp_setter_dst_rect,vp_blt,vp_submit_window,vp_range_pass,clear_prev_above,vp_chart_blend,chart_flush,vp_gauge_blend,gauge_flush,map_resample,vp_map_blend,map_flush1,map_flush2,above_blend,above_flush,flush_total,vp_hud_compute,vp_release_view,amf_create_surface,amf_submit_input,amf_query,amf_packet_write,process_frame_total,pool_index,decoder_tex_id,vp_out_tex_id,array_index,setters_skipped,state_sig,amf_submitted,amf_received,amf_query_calls,amf_outputs,retries,submit_result,query_result,decoder_copy
15,0.0447,1.1602,0.6424,0.0028,0.6391,0.6324,0.0048,0.001,0.1936,0.4988,0.0078,0.0039,0.0055,0.0595,0.0061,0.0357,0.0052,0.0048,0.0625,0.0444,0.0031,0.0451,0.2472,0.0042,0.0175,0.0338,0.2702,0.2329,0.4032,2.3065,7,1135711904,1135719648,0,0,116476604,16,14,1,1,0,0,0,0
16,0.0406,1.7499,0.7324,0.0021,0.73,0.7228,0.0054,0.0008,0.4142,0.9922,0.0114,0.0077,0.0125,0.1998,0.0069,0.062,0.0049,0.0101,0.0793,0.0893,0.0043,0.0608,0.4912,0.0044,0.0135,0.0197,0.4437,0.2906,0.6151,3.3541,0,1135711904,1131186848,1,0,116476604,17,15,1,1,0,0,0,0
17,0.0397,1.6244,0.7466,0.0021,0.7442,0.7293,0.0114,0.0018,0.2841,0.8225,0.0181,0.0116,0.0117,0.1257,0.0219,0.0832,0.0139,0.0088,0.0978,0.0503,0.0028,0.0465,0.4035,0.0073,0.0257,0.0269,0.3539,0.3076,0.4223,2.9428,1,1135711904,1131176992,2,0,116476604,18,16,1,1,0,0,0,0
18,0.0444,1.6145,0.7711,0.0028,0.7681,0.7561,0.0093,0.0015,0.3862,0.8225,0.0096,0.0064,0.0085,0.1514,0.015,0.051,0.0059,0.0045,0.0574,0.0473,0.0036,0.0457,0.3528,0.0039,0.0108,0.0149,0.2268,0.1782,0.5374,2.7635,2,1135711904,1131181920,0,0,116476604,19,17,1,1,0,0,0,0
19,0.047,1.3466,0.7062,0.0022,0.7036,0.6937,0.0072,0.0017,0.1834,0.5997,0.0087,0.0047,0.0086,0.0875,0.0187,0.0713,0.0061,0.0065,0.0695,0.0576,0.0034,0.0489,0.3348,0.0037,0.025,0.0361,0.2293,0.237,0.426,2.46,3,1135711904,1135715424,1,0,116476604,20,18,1,1,0,0,0,0
20,0.0435,1.2346,0.6965,0.0025,0.6937,0.6868,0.005,0.0011,0.1779,0.4973,0.0078,0.0041,0.0056,0.0662,0.0044,0.0379,0.0049,0.0048,0.0602,0.0444,0.0037,0.0528,0.2615,0.0036,0.0206,0.0387,0.4301,0.2747,0.3197,2.4794,4,1135711904,1135706976,2,0,116476604,21,19,1,1,0,0,0,0
21,0.0394,1.2174,0.6934,0.0023,0.6908,0.68,0.0083,0.0008,0.2093,0.4956,0.0077,0.004,0.006,0.0576,0.0035,0.0304,0.0038,0.004,0.0604,0.042,0.0023,0.0432,0.2336,0.0049,0.0175,0.0332,0.2899,0.346,1.7073,4.1898,5,1135711904,1135718240,0,0,116476604,22,20,1,1,0,0,0,0
22,0.0488,129.64,0.7579,0.0041,0.7535,0.7459,0.0059,0.0007,0.1943,128.867,0.0094,0.0116,0.0089,0.1154,0.0047,0.0672,0.0035,0.0029,0.0408,0.0284,0.0023,0.0405,0.2923,0.0047,0.0086,0.0172,0.3434,0.2479,0.2236,130.628,6,1135711904,1135720352,1,0,116476604,23,21,1,1,0,0,0,0
23,0.0431,1.5864,0.6944,0.0022,0.692,0.6841,0.0058,0.0011,0.3215,0.8718,0.0108,0.0076,0.0108,0.1435,0.0081,0.091,0.0064,0.0062,0.1019,0.0654,0.0048,0.0632,0.465,0.0055,0.0113,0.0207,0.427,0.163,0.3157,2.6781,7,1135711904,1135719648,2,0,116476604,24,22,1,1,0,0,0,0
24,0.0401,1.3861,0.6895,0.002,0.6873,0.6795,0.0053,0.0014,0.2322,0.6815,0.0265,0.0042,0.0052,0.1401,0.0063,0.0391,0.005,0.0077,0.0851,0.0579,0.0041,0.0455,0.3677,0.0027,0.0057,0.0128,0.23,0.1783,0.2175,2.1583,0,1135711904,1131186848,0,0,116476604,25,23,1,1,0,0,0,0
