frame,surf_acquire,vp_total,vp_setup,vp_create_view,vp_set_stream,vp_setter_fmt,vp_setter_src_rect,vp_setter_dst_rect,vp_blt,vp_submit_window,vp_range_pass,clear_prev_above,vp_chart_blend,chart_flush,vp_gauge_blend,gauge_flush,map_resample,vp_map_blend,map_flush1,map_flush2,above_blend,above_flush,flush_total,vp_hud_compute,vp_release_view,amf_create_surface,amf_submit_input,amf_query,amf_packet_write,process_frame_total,pool_index,decoder_tex_id,vp_out_tex_id,array_index,setters_skipped,state_sig,amf_submitted,amf_received,amf_query_calls,amf_outputs,retries,submit_result,query_result,decoder_copy
25,0.0421,1.5309,0.8265,0.0037,0.8225,0.8135,0.0068,0.0008,0.2007,0.6794,0.008,0.0046,0.0065,0.1407,0.0033,0.1013,0.0034,0.003,0.0512,0.0883,0.0021,0.0495,0.431,0.0032,0.0116,0.0263,0.3028,0.1819,0.2144,2.4952,1,1994869664,1996047392,1,0,116476604,26,23,1,1,0,0,0,0
26,0.0449,1.598,0.6971,0.0035,0.6933,0.6863,0.0053,0.0009,0.2194,0.8768,0.0073,0.0039,0.0086,0.1376,0.0052,0.1406,0.0055,0.0044,0.099,0.0706,0.003,0.1472,0.595,0.0093,0.0113,0.0244,0.5009,0.4366,0.4081,3.364,2,1994869664,1996055136,2,0,116476604,27,24,1,1,0,0,0,0
27,0.0442,1.2961,0.6364,0.0037,0.6322,0.6251,0.0053,0.0013,0.2092,0.6447,0.008,0.0039,0.0068,0.085,0.005,0.0427,0.0057,0.0038,0.082,0.0808,0.0154,0.0713,0.3618,0.0077,0.0067,0.0188,0.3031,0.263,0.3401,2.5507,3,1994869664,1996060768,0,0,116476604,28,25,1,1,0,0,0,0
28,0.0435,1.3315,0.6944,0.0022,0.692,0.6834,0.0065,0.0011,0.2445,0.6032,0.009,0.0043,0.0066,0.1157,0.0046,0.0486,0.0034,0.0034,0.0498,0.0471,0.0021,0.043,0.3042,0.0049,0.02,0.0297,0.2999,0.2063,0.3033,2.4539,4,1994869664,1996060064,1,0,116476604,29,26,1,1,0,0,0,0
29,0.0438,1.624,0.8088,0.0025,0.806,0.7971,0.0065,0.001,0.2294,0.797,0.0097,0.006,0.0068,0.1499,0.0048,0.0861,0.0042,0.0036,0.1102,0.0934,0.004,0.0719,0.5115,0.0031,0.0104,0.0218,1.0036,1.1569,1.1565,5.9902,5,1994869664,1996045984,2,0,116476604,30,27,1,1,0,0,0,0
30,0.0459,1.6671,0.699,0.0032,0.6956,0.6848,0.0088,0.001,0.2301,0.9506,0.0094,0.0059,0.0079,0.4397,0.006,0.0985,0.0029,0.0039,0.0454,0.0413,0.0019,0.0392,0.6641,0.0033,0.0086,0.0224,0.3696,1.0439,1.2423,5.2505,6,1994869664,1996052320,0,0,116476604,31,28,1,1,0,0,0,0
31,0.0468,1.2872,0.6027,0.0047,0.5978,0.5901,0.0058,0.0011,0.2562,0.6663,0.0102,0.0043,0.0083,0.106,0.0056,0.1003,0.007,0.0031,0.0714,0.0361,0.002,0.0365,0.3503,0.0037,0.0068,0.0225,0.3233,0.1991,0.3155,2.3681,7,1994869664,1996053024,1,0,116476604,32,29,1,1,0,0,0,0
32,0.0449,4.7778,0.995,0.0031,0.9916,0.98,0.0075,0.0024,0.6426,3.665,0.0518,0.0373,0.0474,0.6447,0.0412,0.6001,0.0647,0.0241,0.5185,0.5205,0.0413,0.3078,2.5916,0.0268,0.0595,0.0779,1.7624,0.9626,0.8299,9.3091,0,1994869664,1996050208,2,0,116476604,33,30,1,1,0,0,0,0
33,0.0471,1.3481,0.7356,0.0025,0.7325,0.7214,0.0087,0.0012,0.2299,0.5737,0.0099,0.005,0.0067,0.0737,0.0062,0.0429,0.0043,0.0045,0.0443,0.0434,0.0023,0.065,0.2693,0.0158,0.0228,0.046,0.3665,0.3826,1.6197,4.2024,1,1994869664,1996047392,0,0,116476604,34,31,1,1,0,0,0,0
34,0.0436,1.4096,0.6995,0.0026,0.6967,0.6885,0.0058,0.0009,0.2074,0.6858,0.0098,0.0041,0.0057,0.1398,0.0221,0.0809,0.0059,0.0061,0.0653,0.0567,0.0033,0.0547,0.3974,0.0054,0.0156,0.0211,0.3982,0.354,0.8181,3.3435,2,1994869664,1996055136,1,0,116476604,35,32,1,1,0,0,0,0
35,0.047,1.6351,0.8938,0.0023,0.8912,0.8785,0.01,0.0013,0.2813,0.7174,0.01,0.0062,0.0094,0.1284,0.0089,0.0535,0.0035,0.0195,0.079,0.052,0.004,0.0403,0.3532,0.0045,0.0137,0.0252,0.291,0.2695,0.2339,2.6769,3,1994869664,1996060768,2,0,116476604,36,33,1,1,0,0,0,0
36,0.0542,1.5353,0.8523,0.004,0.8477,0.8396,0.0054,0.0021,0.2515,0.6638,0.0071,0.0036,0.0075,0.0903,0.0038,0.0612,0.0032,0.0151,0.0723,0.0646,0.0031,0.0625,0.3509,0.0035,0.0034,0.0335,0.2854,0.2687,0.2787,2.6448,4,1994869664,1996060064,0,0,116476604,37,34,1,1,0,0,0,0
37,0.0422,1.4876,0.6939,0.0028,0.6909,0.6823,0.0066,0.001,0.2727,0.7757,0.0084,0.0055,0.007,0.2035,0.0069,0.0883,0.0057,0.0078,0.0616,0.0374,0.0028,0.0506,0.4414,0.0029,0.0091,0.0154,0.261,0.1673,0.2819,2.4128,5,1994869664,1996045984,1,0,116476604,38,35,1,1,0,0,0,0
