frame,surf_acquire,vp_total,vp_setup,vp_create_view,vp_set_stream,vp_setter_fmt,vp_setter_src_rect,vp_setter_dst_rect,vp_blt,vp_submit_window,vp_range_pass,clear_prev_above,vp_chart_blend,chart_flush,vp_gauge_blend,gauge_flush,map_resample,vp_map_blend,map_flush1,map_flush2,above_blend,above_flush,flush_total,vp_hud_compute,vp_release_view,amf_create_surface,amf_submit_input,amf_query,amf_packet_write,process_frame_total,pool_index,decoder_tex_id,vp_out_tex_id,array_index,setters_skipped,state_sig,amf_submitted,amf_received,amf_query_calls,amf_outputs,retries,submit_result,query_result,decoder_copy
44,0.0888,2.0303,0.8142,0.0074,0.8064,0.7942,0.0097,0.0014,0.3444,1.1929,0.0122,0.0065,0.0124,0.2056,0.0178,0.0886,0.004,0.0092,0.1269,0.1707,0.012,0.1498,0.7416,0.0077,0.0146,0.0239,0.4572,0.3081,0.3569,3.535,4,1994856992,1135709088,2,0,116476604,45,41,1,1,0,0,0,0
45,0.0426,1.3708,0.6998,0.0028,0.6967,0.6898,0.005,0.0009,0.1912,0.6441,0.0071,0.0044,0.0056,0.1275,0.0084,0.0704,0.0047,0.0036,0.0793,0.0668,0.002,0.0548,0.3988,0.0035,0.0153,0.0302,0.505,0.3623,0.2737,2.8178,5,1994856992,1135710496,0,0,116476604,46,42,1,1,0,0,0,0
46,0.0836,2.5479,1.0608,0.0096,1.0508,1.0335,0.0125,0.0023,0.4425,1.4572,0.0164,0.0139,0.0165,0.2495,0.0134,0.1662,0.0051,0.0069,0.1921,0.18,0.004,0.1197,0.9075,0.0059,0.0171,0.0299,0.6479,0.4334,0.569,4.745,6,1994856992,1135720352,1,0,116476604,47,43,1,1,0,0,0,0
47,0.0838,1.5154,0.6872,0.0031,0.6838,0.6734,0.0073,0.0016,0.1988,0.8072,0.0089,0.0049,0.0056,0.0948,0.0099,0.1196,0.0051,0.0166,0.0958,0.0735,0.0079,0.1443,0.528,0.0052,0.0115,0.0216,0.3492,0.3456,0.4374,3.0775,7,1994856992,1135721760,2,0,116476604,48,44,1,1,0,0,0,0
48,0.0424,1.3038,0.7188,0.0025,0.7161,0.7067,0.0072,0.0011,0.1949,0.5322,0.0095,0.0054,0.005,0.0659,0.0043,0.0371,0.0059,0.0024,0.0631,0.061,0.0016,0.0496,0.2767,0.0129,0.0248,0.0352,0.4537,0.4223,0.2765,2.9512,0,1994856992,1135714720,0,0,116476604,49,45,1,1,0,0,0,0
49,0.0506,1.531,0.8374,0.0025,0.8345,0.8282,0.0039,0.0009,0.2411,0.6614,0.009,0.0045,0.0052,0.0902,0.0186,0.0964,0.0063,0.0044,0.0667,0.0485,0.0023,0.0492,0.351,0.0047,0.0173,0.0279,0.3199,0.2416,0.3051,2.8146,1,1994856992,1135718944,1,0,116476604,50,46,1,1,0,0,0,0
50,0.0383,1.4853,0.6782,0.0023,0.6753,0.6673,0.0062,0.0008,0.2552,0.7755,0.0102,0.0058,0.0098,0.1488,0.008,0.0797,0.0049,0.0029,0.0731,0.0899,0.0014,0.0654,0.4569,0.0031,0.0162,0.0271,1.6152,1.0357,1.1999,6.1744,2,1994856992,1135714016,2,0,116476604,51,47,1,1,0,0,0,0
51,0.0595,1.7487,0.722,0.0027,0.719,0.7041,0.0116,0.0015,0.3175,0.9986,0.0106,0.0062,0.0089,0.1921,0.0199,0.1,0.0061,0.0058,0.1401,0.0843,0.0072,0.0737,0.5902,0.0066,0.0166,0.0257,0.5323,0.2557,0.2505,3.1267,3,1994856992,1135721056,0,0,116476604,52,48,1,1,0,0,0,0
52,0.0436,1.4059,0.6835,0.0026,0.6807,0.6694,0.0089,0.0014,0.2304,0.6878,0.0088,0.0055,0.0066,0.147,0.0072,0.0847,0.0149,0.0046,0.0729,0.0433,0.0049,0.0347,0.3826,0.0056,0.0186,0.0326,0.2823,0.2802,0.2977,2.6151,4,1994856992,1135709088,1,0,116476604,53,49,1,1,0,0,0,0
53,0.0471,1.6362,0.7715,0.0044,0.7668,0.7548,0.0093,0.0012,0.2329,0.8454,0.0084,0.0055,0.0076,0.0912,0.0043,0.1005,0.0159,0.005,0.158,0.0925,0.0081,0.0938,0.536,0.0037,0.0119,0.018,0.3356,0.265,0.4118,2.9322,5,1994856992,1135710496,2,0,116476604,54,50,1,1,0,0,0,0
54,0.0407,1.5136,0.8076,0.0023,0.8049,0.7917,0.0102,0.0012,0.266,0.6732,0.0103,0.0062,0.0097,0.1021,0.0085,0.0549,0.0052,0.0163,0.0729,0.045,0.0084,0.0426,0.3175,0.0057,0.0181,0.0394,0.3324,0.316,0.2214,2.7358,6,1994856992,1135720352,0,0,116476604,55,51,1,1,0,0,0,0
55,0.0406,1.7231,0.7294,0.0031,0.726,0.7167,0.0072,0.0011,0.2696,0.9643,0.012,0.0069,0.0114,0.1658,0.0094,0.082,0.0049,0.009,0.1014,0.0745,0.0875,0.0973,0.521,0.0122,0.0183,0.0228,0.4493,0.2957,0.1923,2.8878,7,1994856992,1135721760,1,0,116476604,56,52,1,1,0,0,0,0
