ffmpeg_write_finished_ms,ffmpeg_write_started_ms,frame_scheduled_ms,future_completed_ms,in_flight_at_ordered,in_flight_at_schedule,index,job_submitted_ms,ordered_output_ms,queue_put_finished_ms,queue_put_started_ms,result_observed_ms,shm_copy_finished_ms,shm_released_ms,shm_view_ready_ms,slot_acquired_ms,submit_started_ms,worker_clear_finished_ms,worker_clear_started_ms,worker_done_ms,worker_pid,worker_render_finished_ms,worker_render_started_ms,worker_started_ms,worker_zero_copy
1962.9,1959.4197,1925.241,1959.324,8,5,14,1933.0941,1959.3457,1959.3593,1959.3471,1959.3249,1940.9775,1962.8966,1959.3509,1932.9662,1932.9824,1935.4703,1933.5535,1940.9775,42264,1940.9775,1935.5018,1933.4807,True
1964.9714,1962.9182,1933.1014,1959.3381,7,6,15,1935.537,1959.3614,1959.3659,1959.3625,1959.339,1942.344,1964.969,1959.3636,1935.4286,1935.4391,1938.0701,1936.0786,1942.344,4672,1942.344,1938.094,1935.9784,True
1969.8985,1964.9854,1935.5459,1959.3168,6,7,16,1937.6749,1959.3675,1959.3715,1959.3685,1959.3177,1942.8523,1969.896,1959.3696,1937.6439,1937.6474,1938.7419,1938.347,1942.8523,45600,1942.8523,1938.7806,1938.2423,True
1972.1372,1969.9115,1937.7814,1959.3314,5,3,17,1940.4716,1959.3725,1959.3761,1959.3734,1959.3322,1946.6778,1972.1346,1959.3745,1940.4185,1940.4237,1943.1143,1940.8403,1946.6778,41676,1946.6778,1943.1387,1940.7702,True
1975.6899,1972.154,1940.4753,1959.2964,4,4,18,1943.5087,1959.3773,1959.3812,1959.3782,1959.2996,1951.3134,1975.6869,1959.3797,1943.1666,1943.1771,1944.4218,1944.0246,1951.3134,42264,1951.3134,1944.4333,1943.9363,True
1978.1719,1975.7024,1943.5145,1959.3092,3,5,19,1953.2884,1959.3823,1959.3855,1959.3831,1959.3104,1957.5694,1978.1702,1959.384,1953.1488,1953.1635,1954.2081,1953.8093,1957.5694,4672,1957.5694,1954.2337,1953.7088,True
1980.0403,1978.3854,1953.2977,1978.2787,8,6,20,1956.6435,1978.3191,1978.3307,1978.3207,1978.2832,1963.006,1980.037,1978.3238,1956.5244,1956.5351,1959.1171,1957.0807,1963.006,45600,1963.006,1959.1474,1956.9894,True
1982.1107,1980.0649,1956.6552,1978.2999,7,7,21,1959.2562,1978.333,1978.3375,1978.3338,1978.3007,1971.853,1982.1084,1978.3353,1959.2174,1959.221,1962.5418,1959.9358,1971.853,41676,1971.853,1962.6638,1959.8785,True
1984.1677,1982.1207,1959.387,1978.2926,6,2,22,1963.0049,1978.3389,1978.3426,1978.3398,1978.2935,1967.6713,1984.166,1978.3408,1962.9487,1962.9538,1963.8047,1963.4225,1967.6713,42264,1967.6713,1963.8263,1963.3312,True
1986.0778,1984.1762,1963.0093,1978.3059,5,3,23,1965.2512,1978.3439,1978.3476,1978.3447,1978.3067,1969.1472,1986.0759,1978.3458,1965.0736,1965.0917,1966.1701,1965.782,1969.1472,4672,1969.1472,1966.1981,1965.6617,True
1988.6468,1986.086,1965.265,1978.3123,4,4,24,1969.9954,1978.3483,1978.352,1978.3492,1978.313,1977.9131,1988.6442,1978.3505,1969.9395,1969.9455,1970.7678,1970.4697,1977.9131,45600,1977.9131,1970.7882,1970.3998,True
1990.4161,1988.8212,1970.0002,1988.7674,8,5,25,1972.3063,1988.7805,1988.7904,1988.7815,1988.7685,1979.8882,1990.4136,1988.7841,1972.1966,1972.2067,1974.7742,1972.7886,1979.8882,42264,1979.8882,1974.7927,1972.7001,True
2003.2649,1990.4271,1972.3144,1988.7744,7,6,26,1975.8885,1988.7925,1988.7964,1988.7934,1988.7753,1982.6348,2003.2593,1988.7945,1975.7493,1975.7621,1978.7733,1976.4654,1982.6348,4672,1982.6348,1978.8012,1976.2476,True
2005.376,2003.7044,1975.8974,2003.6018,8,7,27,1978.2391,2003.6282,2003.6402,2003.6292,2003.6027,1990.4567,2005.3742,2003.6326,1978.2025,1978.2061,1981.6683,1978.8764,1990.4567,41676,1990.4567,1981.7112,1978.8222,True
2007.1348,2005.3837,1978.3536,1988.7553,7,3,28,1980.3032,2003.6431,2003.6483,2003.645,1988.758,1983.9283,2007.1327,2003.6463,1980.1383,1980.1473,1980.9855,1980.6572,1983.9283,45600,1983.9283,1980.9977,1980.6098,True
2009.4583,2007.1443,1980.3083,2003.6149,6,4,29,1982.2969,2003.6491,2003.6527,2003.65,2003.6156,1989.2308,2009.4564,2003.6511,1982.1703,1982.1809,1984.9895,1982.6375,1989.2308,42264,1989.2308,1985.0259,1982.5864,True
2011.7563,2009.4678,1982.3059,2003.572,5,5,30,1984.3245,2003.6536,2003.6571,2003.6544,2003.5771,1988.9373,2011.7538,2003.6556,1984.2257,1984.2341,1985.1597,1984.8125,1988.9373,4672,1988.9373,1985.1719,1984.7162,True
2014.0059,2011.7675,1984.3302,2003.6086,4,6,31,1986.1686,2003.6583,2003.6616,2003.6592,2003.6096,1990.3542,2014.0013,2003.6602,1986.1146,1986.1196,1987.0536,1986.6635,1990.3542,45600,1990.3542,1987.0685,1986.5996,True
2025.252,2014.0221,1986.1732,2003.6218,3,7,32,1988.7217,2003.6625,2003.6659,2003.6633,2003.6226,1994.3881,2025.2385,2003.6643,1988.6772,1988.6817,1991.3145,1989.2286,1994.3881,4672,1994.3881,1991.3725,1989.1841,True
2027.2569,2025.2822,1988.7982,2003.5935,2,6,33,1990.6959,2003.6667,2003.6707,2003.668,2003.5951,1994.2976,2027.2544,2003.6692,1990.4992,1990.5147,1991.4592,1991.1264,1994.2976,42264,1994.2976,1991.4749,1991.0626,True
2029.2736,2027.5485,1990.7027,2027.4217,8,7,34,2003.5043,2027.4294,2027.4427,2027.431,2027.4227,2008.6536,2029.2691,2027.4347,2003.3088,2003.3154,2004.8122,2004.4319,2008.6536,45600,2008.6536,2004.8285,2004.3316,True
2031.2043,2029.2871,2003.6724,2027.3993,7,1,35,2005.5412,2027.4453,2027.4509,2027.4466,2027.4004,2009.9421,2031.2009,2027.4485,2005.4293,2005.4388,2006.261,2005.9462,2009.9421,41676,2009.9421,2006.2799,2005.8647,True
2034.0999,2031.2192,2005.5483,2027.3912,6,2,36,2007.4883,2027.4519,2027.4563,2027.4531,2027.3922,2016.039,2034.097,2027.4543,2007.1962,2007.2115,2010.0814,2007.8823,2016.039,4672,2016.039,2010.1542,2007.8163,True
2036.0319,2034.1127,2007.4989,2027.3771,5,3,37,2009.5423,2027.4573,2027.4614,2027.4583,2027.3803,2014.615,2036.0277,2027.4595,2009.4959,2009.5007,2010.2538,2009.8916,2014.615,42264,2014.615,2010.2784,2009.8088,True
2038.1249,2036.0453,2009.5459,2027.4068,4,4,38,2011.954,2027.4625,2027.4667,2027.4635,2027.4078,2018.4018,2038.1228,2027.4648,2011.8231,2011.8363,2014.8491,2012.5368,2018.4018,45600,2018.4018,2014.8931,2012.4156,True
2040.6318,2038.1348,2011.9648,2027.4147,3,5,39,2014.121,2027.4676,2027.4717,2027.4687,2027.4157,2021.1623,2040.6271,2027.4699,2014.0579,2014.0648,2016.8743,2014.7665,2021.1623,41676,2021.1623,2016.9038,2014.64,True
2050.7245,2040.8798,2014.1269,2040.8054,8,6,40,2025.4961,2040.8125,2040.824,2040.8138,2040.8062,2034.0181,2050.7192,2040.8174,2025.3344,2025.3502,2028.317,2026.2116,2034.0181,42264,2034.0181,2028.3557,2026.1117,True
2053.0307,2050.7452,2025.5046,2040.7898,7,7,41,2027.3363,2040.8261,2040.8308,2040.8272,2040.791,2035.8687,2053.028,2040.8285,2027.2958,2027.2998,2030.5066,2028.1783,2035.8687,4672,2035.8687,2030.5268,2028.0636,True
2054.7416,2053.0455,2027.4754,2040.775,6,2,42,2029.3823,2040.8318,2040.8358,2040.8328,2040.7791,2035.3568,2054.7399,2040.8339,2029.3215,2029.3273,2030.1665,2029.8561,2035.3568,45600,2035.3568,2030.1874,2029.7738,True
2057.1104,2054.7539,2029.386,2040.7977,5,3,43,2031.3094,2040.8369,2040.841,2040.8379,2040.7986,2035.3281,2057.1057,2040.8392,2031.2545,2031.2606,2032.2525,2031.7703,2035.3281,41676,2035.3281,2032.2846,2031.669,True
2058.8902,2057.3462,2031.3131,2057.2407,8,4,44,2034.1761,2057.2737,2057.2895,2057.2749,2057.2441,2042.6248,2058.8877,2057.2791,2034.1383,2034.1419,2037.3657,2034.7764,2042.6248,42264,2042.6248,2037.3781,2034.7163,True
2060.994,2058.9014,2034.1796,2057.267,7,5,45,2036.332,2057.2923,2057.2973,2057.2934,2057.2678,2040.7073,2060.9918,2057.295,2036.226,2036.2369,2037.305,2037.0286,2040.7073,41676,2040.7073,2037.3145,2036.9682,True
2062.8688,2061.0041,2036.3368,2057.2537,6,6,46,2038.2988,2057.2984,2057.3021,2057.2992,2057.255,2042.124,2062.8667,2057.3004,2038.1713,2038.1802,2039.2263,2038.8257,2042.124,45600,2042.124,2039.2487,2038.6571,True
2064.9925,2062.8804,2038.3078,2057.261,5,7,47,2040.7248,2057.303,2057.3067,2057.3039,2057.2618,2044.5451,2064.9901,2057.3049,2040.6715,2040.6778,2041.7508,2041.4685,2044.5451,4672,2044.5451,2041.7694,2041.3942,True
2067.112,2065.2227,2040.843,2065.1406,8,4,48,2050.9396,2065.1468,2065.1576,2065.1479,2065.1414,2058.0612,2067.1086,2065.1506,2050.8006,2050.8129,2054.033,2051.5722,2058.0612,41676,2058.0612,2054.0527,2051.4585,True
2077.1807,2067.1251,2050.9527,2065.1088,7,5,49,2053.2339,2065.1595,2065.1638,2065.1605,2065.1118,2057.9663,2077.1716,2065.1618,2053.1001,2053.1124,2054.043,2053.7511,2057.9663,45600,2057.9663,2054.0592,2053.6523,True
2079.1995,2077.2101,2053.2405,2065.1284,6,6,50,2054.9268,2065.1774,2065.182,2065.1784,2065.1297,2060.5029,2079.1974,2065.1797,2054.8133,2054.8235,2055.872,2055.5118,2060.5029,42264,2060.5029,2055.8998,2055.373,True
2081.1087,2079.2125,2054.9363,2065.1211,5,7,51,2057.2019,2065.183,2065.1867,2065.1838,2065.1222,2060.972,2081.104,2065.1848,2057.1527,2057.157,2058.2165,2057.7393,2060.972,4672,2060.972,2058.2465,2057.6657,True
2083.3517,2081.1315,2057.3083,2065.135,4,4,52,2059.2319,2065.1876,2065.1909,2065.1885,2065.1357,2063.5583,2083.349,2065.1894,2059.1009,2059.1142,2060.0833,2059.632,2063.5583,45600,2063.5583,2060.0957,2059.5568,True
2085.3979,2083.5721,2059.2401,2083.4928,8,5,53,2061.1953,2083.5104,2083.5222,2083.5121,2083.4936,2064.9709,2085.3929,2083.5157,2061.0461,2061.0562,2061.866,2061.5699,2064.9709,41676,2064.9709,2061.8822,2061.5065,True
2087.7875,2085.4167,2061.2068,2083.5043,7,6,54,2063.0214,2083.5242,2083.5288,2083.5253,2083.5051,2066.7032,2087.7846,2083.5265,2062.922,2062.9298,2063.9138,2063.5289,2066.7032,42264,2066.7032,2063.9312,2063.433,True
2090.1751,2087.8015,2063.0268,2083.4987,6,7,55,2065.0736,2083.5297,2083.5335,2083.5307,2083.4994,2069.4946,2090.172,2083.5317,2065.0252,2065.0301,2066.0268,2065.6997,2069.4946,4672,2069.4946,2066.0411,2065.6414,True
2092.3152,2090.1887,2065.1924,2083.4722,5,3,56,2067.196,2083.5349,2083.5388,2083.5359,2083.4755,2073.5374,2092.3111,2083.5372,2067.1557,2067.1599,2067.9874,2067.5459,2073.5374,45600,2073.5374,2068.0155,2067.4691,True
2094.9209,2092.3283,2067.2007,2083.4859,4,4,57,2077.4549,2083.5397,2083.5432,2083.5406,2083.487,2082.4945,2094.9173,2083.5416,2077.2761,2077.2895,2078.5455,2078.1592,2082.4945,41676,2082.4945,2078.5685,2078.0567,True
2105.3832,2095.2505,2077.4675,2095.0939,8,5,58,2079.3918,2095.136,2095.1478,2095.1371,2095.0977,2084.3346,2105.3754,2095.1407,2079.2555,2079.2701,2080.1495,2079.858,2084.3346,42264,2084.3346,2080.169,2079.7696,True
2107.4367,2105.4161,2079.4049,2095.1084,7,6,59,2081.3194,2095.1821,2095.1899,2095.184,2095.1095,2085.937,2107.4347,2095.186,2081.1997,2081.2199,2082.3723,2082.0218,2085.937,4672,2085.937,2082.3971,2081.909,True
2109.3748,2107.4469,2081.326,2095.1225,6,7,60,2083.4333,2095.1916,2095.1975,2095.1929,2095.1234,2088.4343,2109.3727,2095.1948,2083.3939,2083.3984,2084.4189,2084.1031,2088.4343,45600,2088.4343,2084.4378,2084.03,True
2111.3662,2109.3893,2083.5446,2095.1294,5,3,61,2085.5499,2095.1991,2095.2061,2095.2005,2095.13,2090.6186,2111.3643,2095.2031,2085.4769,2085.4831,2086.5088,2086.0298,2090.6186,41676,2090.6186,2086.5525,2085.9751,True
2113.6768,2111.3757,2085.5552,2095.1162,4,4,62,2087.8889,2095.2073,2095.2135,2095.2087,2095.1169,2092.716,2113.6747,2095.2106,2087.8312,2087.8372,2088.7979,2088.4082,2092.716,42264,2092.716,2088.8231,2088.3154,True
2120.1749,2113.9077,2087.8936,2113.8299,8,5,63,2090.3861,2113.8549,2113.8675,2113.8559,2113.8319,2094.9176,2120.1701,2113.8603,2090.238,2090.2508,2091.4604,2091.0236,2094.9176,4672,2094.9176,2091.481,2090.8811,True
2122.1903,2120.1955,2090.3962,2113.7991,7,6,64,2093.1064,2113.8699,2113.874,2113.8708,2113.8034,2097.8261,2122.1884,2113.872,2092.8449,2092.8902,2093.9142,2093.6317,2097.8261,45600,2097.8261,2093.9376,2093.5625,True
2124.4019,2122.2012,2093.1204,2113.839,6,7,65,2095.0345,2113.875,2113.8785,2113.8759,2113.8415,2099.2787,2124.3994,2113.8769,2094.9715,2094.9798,2096.0927,2095.7554,2099.2787,41676,2099.2787,2096.1129,2095.6819,True
2126.3892,2124.635,2095.2161,2124.5354,8,3,66,2105.7156,2124.5497,2124.5638,2124.5512,2124.5366,2114.8383,2126.3875,2124.5558,2105.5002,2105.5156,2106.7592,2106.459,2114.8383,42264,2114.8383,2106.7802,2106.3219,True
2128.7792,2126.3984,2105.7285,2113.8191,7,4,67,2107.5849,2124.5662,2124.5725,2124.5675,2113.8202,2112.0738,2128.7768,2124.569,2107.4828,2107.4943,2108.3064,2108.0072,2112.0738,4672,2112.0738,2108.3217,2107.9207,True
2130.9562,2128.7886,2107.594,2113.8479,6,5,68,2109.5665,2124.5754,2124.5821,2124.5775,2113.8487,2113.3557,2130.9531,2124.5796,2109.4374,2109.4484,2110.5214,2110.0916,2113.3557,45600,2113.3557,2110.5509,2109.9754,True
2137.5177,2130.9689,2109.5732,2124.5424,5,6,69,2111.6155,2124.5842,2124.5898,2124.5856,2124.5441,2117.5877,2137.5145,2124.5871,2111.4416,2111.4598,2112.5265,2112.1587,2117.5877,41676,2117.5877,2112.5568,2112.066,True
2139.464,2137.5352,2111.6211,2124.5218,4,7,70,2113.7605,2124.5914,2124.5988,2124.5929,2124.525,2118.6119,2139.4619,2124.5945,2113.7136,2113.7189,2114.6811,2114.3762,2118.6119,4672,2118.6119,2114.694,2114.3232,True
2141.5621,2139.7242,2113.88,2139.6072,8,5,71,2120.3803,2139.6473,2139.6632,2139.6485,2139.6086,2134.0889,2141.5587,2139.6551,2120.2549,2120.2673,2121.4779,2121.195,2134.0889,45600,2134.0889,2121.4989,2121.1082,True
2143.7549,2141.5759,2120.3878,2139.6376,7,6,72,2122.3742,2139.6659,2139.6708,2139.667,2139.6384,2128.6043,2143.7529,2139.6684,2122.247,2122.2594,2123.2116,2122.8623,2128.6043,42264,2128.6043,2123.2323,2122.7532,True
2152.0749,2143.7635,2122.3853,2139.6157,6,7,73,2124.4767,2139.6725,2139.6771,2139.6736,2139.6167,2128.5261,2152.0665,2139.6751,2124.436,2124.4397,2125.3763,2125.0755,2128.5261,41676,2128.5261,2125.3901,2125.0274,True
2154.0296,2152.0972,2124.6013,2139.6304,5,3,74,2126.523,2139.6784,2139.6826,2139.6795,2139.6313,2131.0136,2154.0272,2139.6807,2126.4478,2126.4567,2127.5743,2127.1424,2131.0136,4672,2131.0136,2127.604,2127.0393,True
2155.9158,2154.0446,2126.528,2139.5907,4,4,75,2129.1493,2139.6835,2139.6878,2139.6844,2139.5952,2133.1935,2155.9137,2139.6859,2129.0777,2129.0828,2129.7989,2129.4226,2133.1935,41676,2133.1935,2129.8093,2129.3875,True
2158.1839,2155.9253,2129.1554,2139.6235,3,5,76,2131.1456,2139.6887,2139.6928,2139.6898,2139.6243,2134.5357,2158.1805,2139.691,2131.0161,2131.0326,2131.9278,2131.6151,2134.5357,42264,2134.5357,2131.9418,2131.5343,True
2160.8105,2158.4345,2131.1528,2158.3344,8,6,77,2137.7303,2158.3467,2158.3603,2158.3477,2158.3351,2144.732,2160.8081,2158.3522,2137.5938,2137.6071,2140.4807,2138.228,2144.732,4672,2144.732,2140.5174,2138.1211,True
2162.5566,2160.8208,2137.7409,2158.3405,7,7,78,2139.5549,2158.3644,2158.3689,2158.3654,2158.3413,2146.5723,2162.5552,2158.3666,2139.5026,2139.5074,2142.9301,2140.3542,2146.5723,41676,2146.5723,2142.9698,2140.2476,True
2165.0376,2162.5634,2139.6949,2158.3052,6,2,79,2141.7683,2158.3706,2158.3757,2158.3716,2158.3089,2148.6575,2165.0349,2158.3732,2141.6347,2141.6441,2142.9876,2142.6364,2148.6575,45600,2148.6575,2143.005,2142.4646,True
2178.3576,2165.0488,2141.778,2158.3265,5,3,80,2143.8867,2158.3767,2158.3804,2158.3775,2158.3272,2147.7895,2178.3404,2158.3787,2143.8134,2143.8201,2144.7093,2144.3675,2147.7895,42264,2147.7895,2144.736,2144.2718,True
2180.4461,2178.4141,2143.8916,2158.3193,4,4,81,2152.2792,2158.3818,2158.386,2158.3826,2158.3207,2157.4254,2180.4432,2158.3844,2152.1434,2152.1556,2153.4083,2152.9718,2157.4254,4672,2157.4254,2153.4469,2152.8413,True
2182.1338,2180.7296,2152.2902,2180.5863,8,5,82,2154.2078,2180.6577,2180.6715,2180.659,2180.5915,2161.3566,2182.1317,2180.6638,2154.0832,2154.0923,2157.3071,2154.6206,2161.3566,41676,2161.3566,2157.3257,2154.5367,True
2184.4392,2182.1435,2154.2172,2180.6265,7,6,83,2156.0924,2180.674,2180.6792,2180.6751,2180.6274,2160.6445,2184.4373,2180.6766,2155.969,2155.9787,2157.1251,2156.6978,2160.6445,42264,2160.6445,2157.1591,2156.5751,True
2186.3011,2184.4474,2156.1005,2180.6026,6,7,84,2158.2565,2180.6805,2180.6842,2180.6814,2180.604,2163.1158,2186.2993,2180.6824,2158.2175,2158.2218,2159.4981,2159.1501,2163.1158,45600,2163.1158,2159.5269,2159.0355,True
2188.5696,2186.3082,2158.3899,2180.6424,5,3,85,2161.2126,2180.6851,2180.6888,2180.6859,2180.6464,2164.8851,2188.5678,2180.6872,2161.1308,2161.1427,2161.8328,2161.5644,2164.8851,4672,2164.8851,2161.8488,2161.497,True
2191.186,2188.5773,2161.2171,2180.6195,4,4,86,2162.7257,2180.6897,2180.6935,2180.6904,2180.6204,2166.8498,2191.1834,2180.6915,2162.6126,2162.6207,2163.5892,2163.1116,2166.8498,42264,2166.8498,2163.6043,2163.0642,True
2202.9573,2191.1964,2162.7363,2180.6112,3,5,87,2165.4481,2180.6949,2180.6983,2180.6957,2180.6121,2170.3833,2202.9437,2180.6966,2165.2329,2165.2422,2166.044,2165.7899,2170.3833,41676,2170.3833,2166.0585,2165.7231,True
2204.9317,2203.5912,2165.452,2203.4804,8,6,88,2178.6911,2203.5207,2203.5324,2203.5217,2203.4815,2183.7187,2204.9298,2203.5248,2178.5226,2178.5454,2179.6141,2179.3454,2183.7187,45600,2183.7187,2179.642,2179.2467,True
2215.7729,2204.9413,2178.6998,2203.4937,7,7,89,2180.5409,2203.5344,2203.5395,2203.5353,2203.4945,2185.1024,2215.7659,2203.5374,2180.4868,2180.4933,2181.5809,2181.2594,2185.1024,4672,2185.1024,2181.6024,2181.1918,True
2218.0916,2215.7908,2180.6998,2203.4874,6,2,90,2182.2819,2203.5404,2203.5439,2203.5412,2203.4882,2186.7341,2218.0898,2203.5423,2182.1897,2182.199,2183.0869,2182.7162,2186.7341,42264,2186.7341,2183.1132,2182.6121,True
2219.6972,2218.1017,2182.2884,2203.5009,5,3,91,2184.7,2203.5447,2203.5479,2203.5455,2203.5018,2189.1112,2219.6958,2203.5465,2184.6055,2184.6177,2185.5345,2185.2816,2189.1112,41676,2189.1112,2185.5517,2185.1972,True
2221.7661,2219.704,2184.7028,2203.5146,4,4,92,2186.475,2203.5487,2203.5519,2203.5495,2203.5154,2190.1255,2221.7638,2203.5505,2186.3524,2186.3688,2187.1747,2186.8759,2190.1255,45600,2190.1255,2187.189,2186.8075,True
2223.7535,2221.7771,2186.4825,2203.509,3,5,93,2188.8273,2203.5528,2203.5561,2203.5536,2203.5098,2192.0397,2223.7513,2203.5546,2188.7098,2188.7919,2189.3926,2189.1141,2192.0397,4672,2192.0397,2189.4088,2189.05,True
2226.1104,2223.7634,2188.8305,2203.4653,2,6,94,2191.3602,2203.5569,2203.5601,2203.5577,2203.4694,2194.3463,2226.1084,2203.5586,2191.2408,2191.2514,2192.0121,2191.7336,2194.3463,42264,2194.3463,2192.0272,2191.6659,True
2227.7244,2226.3342,2191.3708,2226.2232,8,7,95,2203.3541,2226.2426,2226.2534,2226.244,2226.2244,2208.0516,2227.7215,2226.2468,2203.2212,2203.2404,2204.5099,2204.1907,2208.0516,41676,2208.0516,2204.5376,2204.1143,True
2230.0114,2227.7366,2203.5616,2226.21,7,1,96,2205.1066,2226.2558,2226.26,2226.2567,2226.2136,2210.5296,2230.0095,2226.2578,2204.9936,2205.0041,2206.0821,2205.8302,2210.5296,45600,2210.5296,2206.1003,2205.7082,True
2232.0848,2230.0212,2205.1145,2226.23,6,2,97,2215.9938,2226.2611,2226.2646,2226.2619,2226.2309,2221.0126,2232.0814,2226.2631,2215.8457,2215.8589,2217.1529,2216.8235,2221.0126,4672,2221.0126,2217.1724,2216.6703,True
2242.9352,2232.1022,2216.004,2226.2365,5,3,98,2218.3006,2226.2655,2226.2689,2226.2663,2226.2372,2222.3386,2242.9288,2226.2672,2218.1473,2218.1583,2219.0414,2218.7678,2222.3386,42264,2222.3386,2219.0584,2218.6687,True
2244.9204,2243.5452,2218.309,2243.3079,8,4,99,2219.8631,2243.3222,2243.3404,2243.3233,2243.3086,2226.5268,2244.9175,2243.3303,2219.7535,2219.7631,2220.5622,2220.2654,2226.5268,41676,2226.5268,2220.5801,2220.1953,True
2247.2311,2244.9352,2219.8709,2243.3014,7,5,100,2222.1913,2243.3946,2243.4013,2243.3961,2243.3022,2228.0617,2247.2273,2243.3986,2222.019,2222.0271,2223.0273,2222.7844,2228.0617,45600,2228.0617,2223.0418,2222.7249,True
2249.0284,2247.245,2222.2421,2243.2572,6,6,101,2223.9005,2243.4027,2243.4066,2243.4036,2243.2606,2229.6608,2249.026,2243.4049,2223.8063,2223.8157,2224.6895,2224.3537,2229.6608,4672,2229.6608,2224.705,2224.2768,True
2251.2351,2249.0388,2223.9098,2243.2782,5,7,102,2226.1717,2243.4085,2243.4128,2243.4096,2243.2801,2231.9198,2251.2335,2243.4108,2226.1353,2226.1389,2227.2205,2226.9407,2231.9198,42264,2231.9198,2227.2389,2226.8773,True
2253.767,2251.2452,2226.2704,2243.2874,4,4,103,2227.8958,2243.4136,2243.4169,2243.4144,2243.2888,2232.0601,2253.7644,2243.4154,2227.793,2227.8013,2228.6766,2228.26,2232.0601,41676,2232.0601,2228.6912,2228.2176,True
