frame,surf_acquire,vp_total,vp_setup,vp_create_view,vp_set_stream,vp_setter_fmt,vp_setter_src_rect,vp_setter_dst_rect,vp_blt,vp_submit_window,vp_range_pass,vp_chart_blend,vp_gauge_blend,vp_map_blend,vp_hud_compute,vp_release_view,amf_create_surface,amf_submit_input,amf_query,amf_packet_write,process_frame_total,pool_index,decoder_tex_id,vp_out_tex_id,array_index,setters_skipped,state_sig,amf_submitted,amf_received,amf_query_calls,amf_outputs,submit_result,query_result,decoder_copy
10,0.1482,4.6484,2.3087,0.0165,2.2914,2.2379,0.0435,0.0051,0.9694,2.3156,0.0784,0.612,0.273,0.3672,0.0127,0.0221,0.0347,15.5893,0.4017,0.146,21.0412,2,719924000,313564256,1,0,116476604,11,6,1,1,0,0,0
11,0.0418,1.1008,0.687,0.0021,0.6846,0.6797,0.0037,0.001,0.1823,0.4049,0.0083,0.1018,0.0459,0.0639,0.0023,0.0081,0.0152,0.5085,0.1538,0.1321,2.0211,3,719924000,719928224,2,0,116476604,12,7,1,1,0,0,0
12,0.0501,3.675,0.6693,0.0026,0.6664,0.6573,0.0069,0.0012,1.6839,2.9937,0.0177,0.2369,0.3289,0.7207,0.005,0.0113,0.0154,0.5111,0.1461,0.1567,4.6257,0,719924000,313562848,0,0,116476604,13,8,1,1,0,0,0
13,0.0508,1.3437,0.7279,0.0027,0.725,0.716,0.0074,0.0009,0.2275,0.6019,0.0139,0.1706,0.0806,0.1057,0.0031,0.013,0.0178,0.6025,0.1719,0.2265,2.4869,1,719924000,313563552,1,0,116476604,14,9,1,1,0,0,0
14,0.0526,1.2552,0.6735,0.0023,0.671,0.6648,0.0043,0.001,0.2261,0.5727,0.0096,0.1335,0.0839,0.1166,0.0026,0.0082,0.0156,0.2895,0.1496,0.1976,2.0317,2,719924000,313564256,2,0,116476604,15,10,1,1,0,0,0
15,0.1186,5.6764,2.5518,0.004,2.5469,2.5197,0.0208,0.0034,0.9256,3.0625,0.0926,0.8028,0.6232,0.5912,0.024,0.0596,0.0587,1.1906,1.2597,1.2253,9.9112,3,719924000,719928224,0,0,116476604,16,11,1,1,0,0,0
16,0.0694,1.2716,0.8749,0.0034,0.871,0.8601,0.0072,0.0015,0.193,0.3873,0.0102,0.0773,0.025,0.0798,0.0016,0.0088,0.016,0.2251,0.1619,0.1254,1.9461,0,719924000,313562848,1,0,116476604,17,12,1,1,0,0,0
17,0.0618,22.1775,21.3559,0.0024,21.3529,21.3397,0.0103,0.0012,0.2758,0.8107,0.0117,0.2058,0.1241,0.1866,0.006,0.0101,0.0175,0.3328,0.3204,0.2303,23.2311,1,719924000,313563552,2,0,116476604,18,13,1,1,0,0,0
18,0.1011,5.5669,4.9863,0.0041,4.9817,4.9704,0.009,0.001,0.1692,0.5677,0.0081,0.1882,0.0805,0.1156,0.0053,0.0114,0.0169,0.3152,0.2141,0.1937,6.5124,2,719924000,313564256,0,0,116476604,19,14,1,1,0,0,0
19,0.0562,22.9885,22.1123,0.0027,22.109,22.0909,0.0142,0.0018,0.328,0.8647,0.0343,0.2372,0.0859,0.1735,0.0047,0.0106,0.0211,0.4428,0.2502,0.2079,24.0793,3,719924000,719928224,1,0,116476604,20,15,1,1,0,0,0
20,0.1033,12.9995,12.5566,0.003,12.553,12.5424,0.0078,0.0013,0.2156,0.43,0.0098,0.0873,0.0315,0.0839,0.0015,0.0113,0.0256,0.1964,0.2286,0.1604,13.8093,0,719924000,313562848,2,0,116476604,21,16,1,1,0,0,0
21,0.0593,19.9821,19.0001,0.0022,18.9975,18.969,0.0235,0.0026,0.3869,0.963,0.0149,0.2139,0.1315,0.206,0.0084,0.0176,0.0307,0.5566,0.2758,0.2829,21.3376,1,719924000,313563552,0,0,116476604,22,17,1,1,0,0,0
22,0.0511,15.6965,14.988,0.0023,14.9855,14.9715,0.0112,0.0012,0.2654,0.6989,0.0117,0.1587,0.0817,0.1782,0.0027,0.0088,0.0202,0.2317,0.147,0.1544,16.3751,2,719924000,313564256,1,0,116476604,23,18,1,1,0,0,0
23,0.0811,15.7955,15.3191,0.0031,15.3156,15.3085,0.0045,0.001,0.2602,0.4638,0.0104,0.0895,0.0297,0.0724,0.0013,0.0118,0.0166,0.2223,0.1559,0.1307,16.5094,3,719924000,719928224,2,0,116476604,24,19,1,1,0,0,0
24,0.0379,22.555,21.8396,0.0021,21.837,21.824,0.0101,0.0014,0.2603,0.7026,0.011,0.1886,0.0563,0.1825,0.0031,0.0121,0.0163,0.3646,0.2906,0.1392,23.4902,0,719924000,313562848,0,0,116476604,25,20,1,1,0,0,0
25,0.0466,50.3879,49.8129,0.0023,49.8104,49.7998,0.0084,0.0012,0.256,0.5617,0.0093,0.1081,0.0348,0.1498,0.0032,0.0124,0.018,0.3196,0.2095,0.1721,51.2462,1,719924000,313563552,1,0,116476604,26,21,1,1,0,0,0
26,0.0557,1.1979,0.7564,0.0025,0.7537,0.7446,0.0071,0.0011,0.1944,0.43,0.0102,0.1001,0.0333,0.0898,0.0018,0.0103,0.0167,0.2124,0.1597,0.1517,1.8737,2,719924000,313564256,2,0,116476604,27,22,1,1,0,0,0
27,0.047,49.9381,49.449,0.003,49.4457,49.4324,0.0097,0.0021,0.2394,0.4784,0.0103,0.0921,0.0334,0.1008,0.0018,0.01,0.0169,0.2201,0.3735,0.1855,50.8725,3,719924000,719928224,0,0,116476604,28,23,1,1,0,0,0
28,0.0478,26.4424,26.0075,0.0023,26.0048,25.9961,0.0061,0.0013,0.2086,0.4236,0.0106,0.0891,0.033,0.0806,0.0015,0.0106,0.0176,0.3074,0.2529,0.2333,27.385,0,719924000,313562848,1,0,116476604,29,24,1,1,0,0,0
29,0.0424,24.6821,23.8847,0.0024,23.882,23.8677,0.0111,0.0016,0.2718,0.783,0.012,0.1545,0.1112,0.2294,0.0033,0.0134,0.0216,0.3366,0.2375,0.2576,25.6657,1,719924000,313563552,2,0,116476604,30,25,1,1,0,0,0
30,0.045,45.7239,44.2282,0.0021,44.2256,44.1863,0.0326,0.0033,0.5977,1.4685,0.0207,0.3393,0.1449,0.3564,0.0073,0.0255,0.0282,0.7173,0.31,0.2574,47.2237,2,719924000,313564256,0,0,116476604,31,26,1,1,0,0,0
31,0.0406,28.2586,27.5552,0.0021,27.5529,27.5426,0.0078,0.0011,0.2107,0.6907,0.0105,0.1412,0.1009,0.2222,0.0045,0.0118,0.0176,0.3238,0.1693,0.1669,29.0635,3,719924000,719928224,1,0,116476604,32,27,1,1,0,0,0
32,0.0403,35.693,35.0339,0.0022,35.0314,35.0163,0.0117,0.0013,0.2835,0.6465,0.0121,0.1258,0.0502,0.1722,0.002,0.0119,0.0175,0.3211,0.1691,0.1333,36.4617,0,719924000,313562848,2,0,116476604,33,28,1,1,0,0,0
33,0.0428,35.758,34.854,0.0024,34.8514,34.8341,0.0142,0.0013,0.3453,0.8887,0.0327,0.2263,0.0958,0.1828,0.0045,0.0146,0.0235,0.4688,0.265,0.1734,36.8308,1,719924000,313563552,0,0,116476604,34,29,1,1,0,0,0
34,0.1803,16.2777,15.3607,0.0288,15.3309,15.3204,0.007,0.0016,0.2283,0.8996,0.0116,0.3655,0.0928,0.1902,0.0107,0.0157,0.0204,0.394,0.225,0.1768,17.366,2,719924000,313564256,1,0,116476604,35,30,1,1,0,0,0
35,0.1175,13.0077,12.4357,0.0124,12.4226,12.4094,0.0109,0.0011,0.2549,0.5597,0.0107,0.1214,0.0471,0.123,0.002,0.011,0.0177,0.2735,0.2693,0.2964,14.2942,3,719924000,719928224,2,0,116476604,36,31,1,1,0,0,0
36,0.055,27.2985,26.5848,0.0036,26.5805,26.5678,0.0101,0.0012,0.2794,0.6954,0.0129,0.1513,0.0633,0.1815,0.0064,0.0172,0.0235,0.3355,0.1626,0.1548,28.1269,0,719924000,313562848,0,0,116476604,37,32,1,1,0,0,0
37,0.0562,21.8313,21.2898,0.0025,21.2869,21.2777,0.0068,0.0012,0.2432,0.5297,0.0109,0.0944,0.0392,0.1394,0.0021,0.0113,0.0189,0.2762,0.1644,0.1621,22.5987,1,719924000,313563552,1,0,116476604,38,33,1,1,0,0,0
38,0.0764,22.3556,21.6518,0.0036,21.6476,21.634,0.0108,0.0012,0.2435,0.689,0.0122,0.1196,0.0878,0.2198,0.0054,0.0139,0.021,0.406,0.1796,0.1546,23.2828,2,719924000,313564256,2,0,116476604,39,34,1,1,0,0,0
39,0.0563,21.5735,20.8049,0.0047,20.7999,20.7844,0.0124,0.0014,0.2685,0.75,0.0136,0.1358,0.1648,0.1539,0.0126,0.0175,0.0242,0.3483,0.2583,0.2253,22.5936,3,719924000,719928224,0,0,116476604,40,35,1,1,0,0,0
40,0.0428,33.6229,33.0471,0.0022,33.0446,33.0293,0.0122,0.0014,0.2339,0.5634,0.0108,0.1356,0.0572,0.1217,0.0037,0.0116,0.0192,0.3399,0.175,0.1643,34.4539,0,719924000,313562848,1,0,116476604,41,36,1,1,0,0,0
41,0.0464,35.0085,34.2811,0.0028,34.2779,34.2643,0.0113,0.0009,0.2288,0.7095,0.0241,0.1382,0.0929,0.2126,0.0124,0.0164,0.0241,0.4031,0.1642,0.1586,35.8805,1,719924000,313563552,2,0,116476604,42,37,1,1,0,0,0
42,0.0526,26.962,26.3827,0.0044,26.378,26.3688,0.0072,0.0009,0.2275,0.5676,0.0104,0.1138,0.105,0.1083,0.0021,0.0107,0.0183,0.2543,0.1733,0.1777,27.7331,2,719924000,313564256,0,0,116476604,43,38,1,1,0,0,0
43,0.0435,36.5535,36.0338,0.0021,36.0314,36.0203,0.0086,0.0009,0.2036,0.5015,0.0086,0.1316,0.0511,0.0961,0.0101,0.017,0.0214,0.3081,0.1978,0.1959,37.4137,3,719924000,719928224,1,0,116476604,44,39,1,1,0,0,0
44,0.0433,30.3389,29.7086,0.0023,29.7061,29.6943,0.0095,0.0009,0.292,0.6174,0.0105,0.1578,0.0548,0.0999,0.0018,0.012,0.017,0.2842,0.1539,0.2379,31.1679,0,719924000,313562848,2,0,116476604,45,40,1,1,0,0,0
45,0.0606,36.4943,35.8086,0.0027,35.8054,35.7945,0.0087,0.0009,0.2364,0.6755,0.0092,0.168,0.0758,0.1817,0.0038,0.0095,0.0168,0.3294,0.1978,0.1676,37.35,1,719924000,313563552,0,0,116476604,46,41,1,1,0,0,0
46,0.0539,32.9912,32.3147,0.0028,32.3113,32.3016,0.0072,0.001,0.2924,0.6599,0.0136,0.1598,0.0645,0.1258,0.0032,0.0153,0.0252,0.5564,0.242,0.1627,34.1169,2,719924000,313564256,1,0,116476604,47,42,1,1,0,0,0
47,0.0421,28.444,27.8077,0.0024,27.805,27.7913,0.0102,0.0021,0.2607,0.6229,0.0123,0.1032,0.0604,0.1817,0.0041,0.0125,0.0191,0.3223,0.3517,0.1489,29.4977,3,719924000,719928224,2,0,116476604,48,43,1,1,0,0,0
48,0.0514,23.5864,22.9658,0.002,22.9636,22.9524,0.0088,0.001,0.2628,0.6063,0.0102,0.1638,0.0691,0.0961,0.0037,0.0134,0.0187,0.3265,0.1655,0.172,24.4059,0,719924000,313562848,0,0,116476604,49,44,1,1,0,0,0
49,0.0402,33.5748,32.8958,0.0021,32.8935,32.8784,0.012,0.0014,0.2361,0.6638,0.0111,0.1763,0.0764,0.154,0.0095,0.0142,0.0196,0.4507,0.2552,0.3733,34.8451,1,719924000,313563552,1,0,116476604,50,45,1,1,0,0,0
50,0.0416,33.9807,33.3946,0.0022,33.392,33.3791,0.0098,0.0018,0.243,0.5706,0.0115,0.1306,0.0735,0.1016,0.0098,0.0145,0.0202,0.27,0.1868,0.1754,34.7691,2,719924000,313564256,2,0,116476604,51,46,1,1,0,0,0
51,0.0392,34.5777,33.8529,0.0024,33.8502,33.8347,0.0124,0.0015,0.2805,0.7109,0.0099,0.1394,0.0521,0.2228,0.0055,0.0133,0.0188,0.3742,0.2344,0.1474,35.5707,3,719924000,719928224,0,0,116476604,52,47,1,1,0,0,0
52,0.0423,26.3241,25.9099,0.0023,25.9073,25.8968,0.008,0.001,0.2022,0.4026,0.0096,0.0935,0.0312,0.0642,0.0014,0.0109,0.0165,0.3262,0.1766,0.2681,27.2506,0,719924000,313562848,1,0,116476604,53,48,1,1,0,0,0
53,0.0425,39.1161,37.8205,0.0024,37.8179,37.7921,0.0214,0.0021,0.4206,1.2778,0.0177,0.3652,0.1933,0.2709,0.0087,0.0162,0.027,0.6174,0.3222,0.2814,40.5544,1,719924000,313563552,2,0,116476604,54,49,1,1,0,0,0
54,0.0413,29.7996,29.1063,0.0023,29.1036,29.0935,0.0079,0.0009,0.2366,0.6776,0.0105,0.1356,0.0493,0.2388,0.0061,0.0146,0.0211,0.4955,0.2669,0.1737,30.8915,2,719924000,313564256,0,0,116476604,55,50,1,1,0,0,0
55,0.0633,13.9169,13.2901,0.0029,13.2866,13.2711,0.0126,0.0014,0.2775,0.6129,0.0125,0.1463,0.0743,0.0975,0.0038,0.0128,0.0186,0.2986,0.1573,0.1766,14.7208,3,719924000,719928224,1,0,116476604,56,51,1,1,0,0,0
56,0.0435,26.0679,25.4715,0.0033,25.468,25.4557,0.0095,0.0013,0.2601,0.5847,0.0118,0.1746,0.067,0.0689,0.0016,0.011,0.0178,0.297,0.1719,0.1588,26.8484,0,719924000,313562848,2,0,116476604,57,52,1,1,0,0,0
57,0.0419,34.3512,33.5982,0.0024,33.5956,33.5813,0.0114,0.001,0.2597,0.7367,0.011,0.1768,0.105,0.1797,0.0039,0.0152,0.0236,0.4365,0.2277,0.16,35.3638,1,719924000,313563552,0,0,116476604,58,53,1,1,0,0,0
58,0.0383,34.7192,34.0816,0.0022,34.0792,34.0682,0.0084,0.0014,0.332,0.6229,0.0132,0.1241,0.0513,0.0986,0.0031,0.0141,0.0196,0.3038,0.1852,0.2729,35.6372,2,719924000,313564256,1,0,116476604,59,54,1,1,0,0,0
59,0.0522,18.6593,17.8608,0.0024,17.858,17.8436,0.0112,0.0014,0.2799,0.7824,0.0126,0.2298,0.1185,0.1379,0.003,0.0152,0.0184,0.3667,0.2033,0.1953,19.6054,3,719924000,719928224,2,0,116476604,60,55,1,1,0,0,0
60,0.0793,13.6437,13.2573,0.0044,13.2523,13.2418,0.0082,0.0008,0.1977,0.3766,0.0105,0.0861,0.0291,0.0518,0.0013,0.009,0.016,0.2084,0.1773,0.1506,14.3669,0,719924000,313562848,0,0,116476604,61,56,1,1,0,0,0
61,0.0488,35.3194,34.6543,0.0025,34.6516,34.6415,0.0069,0.0018,0.2252,0.6483,0.0104,0.1155,0.1408,0.1471,0.0086,0.0152,0.0202,0.3541,0.3003,0.3234,36.4938,1,719924000,313563552,1,0,116476604,62,57,1,1,0,0,0
62,0.0444,27.8043,27.318,0.0021,27.3155,27.3066,0.0068,0.0008,0.2245,0.4745,0.0095,0.1228,0.0425,0.0732,0.0017,0.0108,0.0157,0.2426,0.1757,0.2258,28.6068,2,719924000,313564256,2,0,116476604,63,58,1,1,0,0,0
63,0.0385,33.1736,32.7038,0.0021,32.7014,32.6911,0.0076,0.0011,0.2379,0.4594,0.0096,0.0974,0.0355,0.0754,0.0033,0.0095,0.0181,0.3487,0.1951,0.1935,34.0704,3,719924000,719928224,0,0,116476604,64,59,1,1,0,0,0
64,0.0469,32.8359,32.2984,0.0021,32.296,32.2859,0.0073,0.0014,0.277,0.5243,0.0124,0.1098,0.0431,0.0792,0.0023,0.0126,0.024,0.3184,0.2215,0.325,33.8746,0,719924000,313562848,1,0,116476604,65,60,1,1,0,0,0
65,0.0704,20.9923,20.1238,0.0031,20.1198,20.1037,0.0127,0.0016,0.2865,0.8534,0.0131,0.2249,0.1178,0.2038,0.0064,0.0136,0.0215,0.3835,0.3206,0.2843,22.3951,1,719924000,313563552,2,0,116476604,66,61,1,1,0,0,0
66,0.0469,25.8116,25.1027,0.0023,25.1,25.0885,0.0093,0.001,0.227,0.6907,0.012,0.2192,0.1026,0.1244,0.0044,0.0174,0.0239,0.4497,0.1627,0.1348,26.7195,2,719924000,313564256,0,0,116476604,67,62,1,1,0,0,0
67,0.0439,35.3618,34.6953,0.0022,34.6928,34.6787,0.0113,0.001,0.2438,0.6516,0.01,0.1527,0.1004,0.1391,0.0047,0.0138,0.0208,0.3743,0.1597,0.1659,36.2255,3,719924000,719928224,1,0,116476604,68,63,1,1,0,0,0
68,0.0396,33.8591,32.9623,0.0025,32.9596,32.9433,0.0128,0.0015,0.3084,0.8792,0.013,0.1899,0.1434,0.2208,0.0028,0.0166,0.0219,0.4308,0.2411,0.2298,34.9447,0,719924000,313562848,2,0,116476604,69,64,1,1,0,0,0
69,0.0401,23.9679,23.4324,0.0022,23.43,23.4153,0.0114,0.0015,0.2878,0.5248,0.014,0.1227,0.0446,0.0536,0.0016,0.0099,0.0179,0.2787,0.1639,0.1446,24.7034,1,719924000,313563552,0,0,116476604,70,65,1,1,0,0,0
70,0.038,25.8062,24.9956,0.0022,24.9932,24.9767,0.0134,0.0014,0.3131,0.7956,0.0133,0.1717,0.0903,0.2031,0.0031,0.0134,0.0203,0.4219,0.18,0.2368,26.7936,2,719924000,313564256,1,0,116476604,71,66,1,1,0,0,0
71,0.0423,23.9213,23.2124,0.0025,23.2096,23.1965,0.0102,0.0014,0.2501,0.6926,0.0114,0.1319,0.0772,0.215,0.0061,0.0155,0.0229,0.3628,0.1699,0.1529,24.7636,3,719924000,719928224,2,0,116476604,72,67,1,1,0,0,0
72,0.0427,15.2879,14.5648,0.0027,14.5619,14.5479,0.011,0.0013,0.2723,0.7104,0.0107,0.1418,0.0773,0.2013,0.0059,0.0119,0.0187,0.3401,0.1382,0.1366,16.0432,0,719924000,313562848,0,0,116476604,73,68,1,1,0,0,0
73,0.0411,21.6894,20.8949,0.0026,20.892,20.8758,0.0132,0.0014,0.2819,0.7813,0.0112,0.1438,0.1372,0.2002,0.0062,0.0119,0.0171,0.4017,0.2022,0.1848,22.6405,1,719924000,313563552,1,0,116476604,74,69,1,1,0,0,0
74,0.0607,11.0498,10.2456,0.0027,10.2426,10.2293,0.0107,0.0013,0.2477,0.7915,0.0112,0.1867,0.1379,0.2012,0.0059,0.012,0.0185,0.2363,0.1444,0.1519,11.7438,2,719924000,313564256,2,0,116476604,75,70,1,1,0,0,0
75,0.0517,23.5293,22.759,0.0022,22.7566,22.7431,0.0106,0.0013,0.244,0.758,0.0105,0.1766,0.1156,0.2066,0.004,0.0116,0.0151,0.3689,0.2112,0.2477,24.5188,3,719924000,719928224,0,0,116476604,76,71,1,1,0,0,0
76,0.1319,9.2183,8.4799,0.0052,8.4739,8.4594,0.011,0.0014,0.2851,0.72,0.0125,0.1453,0.0659,0.1983,0.0121,0.0165,0.0228,0.358,0.2079,0.2003,10.2129,0,719924000,313562848,1,0,116476604,77,72,1,1,0,0,0
77,0.0373,23.6669,22.7715,0.0023,22.769,22.7575,0.0091,0.0011,0.2746,0.8837,0.011,0.1828,0.1682,0.2407,0.0056,0.011,0.0196,0.434,0.2307,0.1946,24.6988,1,719924000,313563552,2,0,116476604,78,73,1,1,0,0,0
78,0.0463,20.8455,20.1955,0.0021,20.1931,20.1782,0.0117,0.0013,0.2773,0.6341,0.0114,0.1431,0.066,0.1287,0.0068,0.0148,0.0202,0.4029,0.1822,0.1861,21.7895,2,719924000,313564256,0,0,116476604,79,74,1,1,0,0,0
79,0.0378,12.8859,12.0951,0.0021,12.0927,12.0792,0.0101,0.0016,0.2953,0.7747,0.0117,0.1584,0.1059,0.1983,0.0044,0.0153,0.0241,0.3589,0.1801,0.151,13.7341,3,719924000,719928224,1,0,116476604,80,75,1,1,0,0,0
80,0.036,11.3855,10.9347,0.0021,10.9324,10.9211,0.009,0.0013,0.2211,0.4401,0.0079,0.1005,0.0435,0.0652,0.0014,0.01,0.0158,0.2399,0.1347,0.1391,12.0362,0,719924000,313562848,2,0,116476604,81,76,1,1,0,0,0
81,0.0387,23.9492,23.0508,0.0018,23.0488,23.0352,0.0107,0.0012,0.2768,0.8866,0.0111,0.1858,0.1412,0.2652,0.0056,0.0111,0.0192,0.3541,0.172,0.1589,24.783,1,719924000,313563552,0,0,116476604,82,77,1,1,0,0,0
82,0.0375,23.518,22.7653,0.0021,22.7629,22.7462,0.0138,0.0015,0.2832,0.7372,0.0116,0.1713,0.0746,0.1895,0.0061,0.0143,0.0191,0.3791,0.1697,0.1654,24.3812,2,719924000,313564256,1,0,116476604,83,78,1,1,0,0,0
83,0.0489,11.1017,10.5829,0.0029,10.5796,10.5692,0.0079,0.0011,0.2053,0.5085,0.0098,0.116,0.0607,0.1145,0.0015,0.0095,0.0139,0.2618,0.1412,0.1346,11.7815,3,719924000,719928224,2,0,116476604,84,79,1,1,0,0,0
84,0.0392,12.9209,12.0605,0.0022,12.058,12.0438,0.0111,0.0014,0.2885,0.8482,0.013,0.1904,0.0911,0.2586,0.0056,0.0114,0.0201,0.4344,0.2119,0.1636,13.8904,0,719924000,313562848,0,0,116476604,85,80,1,1,0,0,0
85,0.0397,24.0376,23.2543,0.0022,23.2518,23.2388,0.0104,0.0012,0.2811,0.7706,0.0114,0.1704,0.0886,0.2127,0.0057,0.0119,0.0178,0.3927,0.1714,0.1454,24.8979,1,719924000,313563552,1,0,116476604,86,81,1,1,0,0,0
86,0.0416,11.5779,10.8732,0.0022,10.8707,10.8552,0.0126,0.0014,0.2551,0.6922,0.0109,0.1699,0.0818,0.1652,0.0084,0.0115,0.0182,0.3239,0.2621,0.2131,12.5757,2,719924000,313564256,2,0,116476604,87,82,1,1,0,0,0
87,0.0623,22.5321,21.7331,0.0022,21.7305,21.7145,0.0129,0.0017,0.2652,0.7872,0.0112,0.1564,0.1346,0.2128,0.006,0.0111,0.0185,0.3076,0.1512,0.1232,23.2736,3,719924000,719928224,0,0,116476604,88,83,1,1,0,0,0
88,0.0934,17.9987,16.3419,0.0032,16.3378,16.3061,0.0258,0.0027,0.5,1.6307,0.016,0.3857,0.2186,0.4866,0.0222,0.0247,0.0305,0.714,0.3336,0.2756,19.5985,0,719924000,313562848,1,0,116476604,89,84,1,1,0,0,0
89,0.0565,4.88,4.0863,0.004,4.082,4.0683,0.0104,0.0015,0.2982,0.7812,0.0266,0.1951,0.1105,0.1441,0.0057,0.0112,0.0184,0.3227,0.1679,0.1762,5.7141,1,719924000,313563552,2,0,116476604,90,85,1,1,0,0,0
90,0.0576,9.4591,8.5439,0.0026,8.5409,8.5266,0.011,0.0018,0.3058,0.9064,0.025,0.1948,0.1174,0.2584,0.0043,0.0077,0.0166,0.2434,0.1518,0.1785,10.2052,2,719924000,313564256,0,0,116476604,91,86,1,1,0,0,0
91,0.0801,9.4504,8.7608,0.0031,8.7571,8.7426,0.0116,0.0015,0.3316,0.6799,0.0101,0.1229,0.0681,0.144,0.0025,0.0083,0.0157,0.248,0.1853,0.2115,10.2766,3,719924000,719928224,1,0,116476604,92,87,1,1,0,0,0
92,0.0779,11.8326,11.0823,0.0034,11.0786,11.0631,0.0111,0.0023,0.341,0.7322,0.0147,0.1672,0.058,0.1408,0.0098,0.0169,0.0281,0.3561,0.2941,0.3445,13.0853,0,719924000,313562848,2,0,116476604,93,88,1,1,0,0,0
93,0.0748,21.8961,21.1669,0.0031,21.1622,21.1478,0.0097,0.002,0.3286,0.7146,0.0145,0.1684,0.0768,0.124,0.0015,0.0132,0.0234,0.2859,0.1462,0.1635,22.6845,1,719924000,313563552,0,0,116476604,94,89,1,1,0,0,0
94,0.1133,17.347,16.2247,0.0025,16.2204,16.201,0.0152,0.0019,0.3653,1.0988,0.016,0.2188,0.0983,0.3815,0.0175,0.0222,0.026,0.6151,0.2875,0.2512,18.7813,2,719924000,313564256,1,0,116476604,95,90,1,1,0,0,0
95,0.0761,9.3268,8.6372,0.0056,8.6312,8.6179,0.0104,0.0014,0.3174,0.6767,0.0123,0.1418,0.0825,0.118,0.0036,0.0118,0.0202,0.3616,0.2528,0.2745,10.5262,3,719924000,719928224,2,0,116476604,96,91,1,1,0,0,0
96,0.071,19.2285,18.7492,0.0025,18.7463,18.7374,0.0068,0.0008,0.1978,0.4685,0.0097,0.119,0.055,0.0844,0.0021,0.01,0.014,0.2554,0.1465,0.1544,19.9561,0,719924000,313562848,0,0,116476604,97,92,1,1,0,0,0
97,0.086,11.5206,10.7923,0.0065,10.7852,10.7672,0.0147,0.0014,0.3011,0.7131,0.0111,0.1897,0.1041,0.1035,0.0028,0.0144,0.0207,0.3308,0.2864,0.23,12.6187,1,719924000,313563552,1,0,116476604,98,93,1,1,0,0,0
