frame,surf_acquire,vp_total,vp_setup,vp_create_view,vp_set_stream,vp_setter_fmt,vp_setter_src_rect,vp_setter_dst_rect,vp_blt,vp_submit_window,vp_range_pass,vp_chart_blend,vp_gauge_blend,vp_map_blend,vp_hud_compute,vp_release_view,amf_create_surface,amf_submit_input,amf_query,amf_packet_write,process_frame_total,pool_index,decoder_tex_id,vp_out_tex_id,array_index,setters_skipped,state_sig,amf_submitted,amf_received,amf_query_calls,amf_outputs,submit_result,query_result,decoder_copy
276,0.0696,8.1662,7.6509,0.0031,7.6472,7.6335,0.0105,0.0014,0.2902,0.5016,0.0075,0.0816,0.0414,0.0774,0.0028,0.0081,0.0751,0.1989,0.0982,0.1055,8.7838,0,318363552,2131810080,0,0,116476604,277,272,1,1,0,0,0
277,0.0393,13.1609,12.5941,0.0022,12.5915,12.5787,0.0096,0.0016,0.3269,0.5534,0.0112,0.0831,0.0451,0.0824,0.0033,0.0075,0.0129,0.2412,0.1483,0.1074,13.8063,1,318363552,2131811488,1,0,116476604,278,273,1,1,0,0,0
278,0.0394,25.7798,25.1163,0.0023,25.1137,25.1009,0.01,0.0014,0.3131,0.6478,0.0094,0.1104,0.0519,0.1583,0.0039,0.0095,0.0158,0.254,0.1273,0.12,26.4213,2,318363552,2131796704,2,0,116476604,279,274,1,1,0,0,0
279,0.0365,12.3194,11.5129,0.0023,11.5103,11.4956,0.0111,0.0019,0.3602,0.7746,0.0127,0.1609,0.1022,0.1323,0.0049,0.0242,0.0187,0.2892,0.1028,0.0934,12.9298,3,318363552,2131800224,0,0,116476604,280,275,1,1,0,0,0
280,0.0392,24.3912,23.6581,0.0025,23.655,23.6416,0.0102,0.0014,0.3725,0.7176,0.0105,0.1198,0.0884,0.1218,0.0037,0.0089,0.0144,0.2325,0.1116,0.1147,24.986,0,318363552,2131810080,1,0,116476604,281,276,1,1,0,0,0
281,0.0371,12.1259,11.2444,0.0024,11.2417,11.2326,0.0068,0.0008,0.3506,0.8624,0.0135,0.1611,0.0753,0.2548,0.0061,0.0113,0.0187,0.2636,0.0971,0.1464,12.7573,1,318363552,2131811488,2,0,116476604,282,277,1,1,0,0,0
282,0.0393,24.273,23.5946,0.002,23.5923,23.5781,0.0108,0.0015,0.3008,0.6599,0.0117,0.1391,0.0709,0.1313,0.0049,0.0109,0.0182,0.2671,0.1255,0.1921,24.9958,2,318363552,2131796704,0,0,116476604,283,278,1,1,0,0,0
283,0.0491,19.558,18.5146,0.0026,18.5117,18.4938,0.0137,0.0023,0.5634,1.0214,0.0181,0.2035,0.0858,0.1438,0.0054,0.013,0.0212,0.3678,0.1799,0.1703,20.5271,3,318363552,2131800224,1,0,116476604,284,279,1,1,0,0,0
284,0.0654,11.1551,10.3816,0.0037,10.3775,10.3631,0.0111,0.0014,0.3952,0.7547,0.0117,0.1426,0.0697,0.1299,0.0045,0.0119,0.0174,0.3292,0.1686,0.1577,11.9983,0,318363552,2131810080,2,0,116476604,285,280,1,1,0,0,0
285,0.0383,14.0498,13.1681,0.0025,13.1653,13.1521,0.0104,0.0011,0.3914,0.8586,0.0133,0.1713,0.082,0.1934,0.0061,0.0129,0.0178,0.2349,0.1055,0.1159,14.6433,1,318363552,2131811488,0,0,116476604,286,281,1,1,0,0,0
286,0.0447,19.1624,18.5337,0.0024,18.531,18.5237,0.0052,0.0006,0.2819,0.6119,0.0103,0.1305,0.0649,0.1187,0.0045,0.0099,0.0169,0.196,0.0997,0.1027,19.6902,2,318363552,2131796704,1,0,116476604,287,282,1,1,0,0,0
287,0.0395,22.9557,22.1545,0.0022,22.152,22.139,0.0102,0.0014,0.308,0.783,0.0116,0.1441,0.1269,0.1855,0.0056,0.0108,0.0178,0.2802,0.1301,0.1197,23.6283,3,318363552,2131800224,2,0,116476604,288,283,1,1,0,0,0
288,0.0464,21.2518,20.5647,0.0026,20.5617,20.5474,0.0111,0.0015,0.389,0.6677,0.0111,0.1165,0.0512,0.0951,0.004,0.011,0.0187,0.2677,0.1527,0.1355,21.9544,0,318363552,2131810080,0,0,116476604,289,284,1,1,0,0,0
289,0.057,21.3768,20.5544,0.0023,20.5518,20.5355,0.0126,0.0018,0.3741,0.802,0.0132,0.1751,0.0875,0.1447,0.0057,0.0122,0.0208,0.3696,0.1839,0.1647,22.3364,1,318363552,2131811488,1,0,116476604,290,285,1,1,0,0,0
290,0.063,13.3388,10.639,0.003,10.6354,10.5714,0.0508,0.0073,1.3184,2.6543,0.0286,0.4135,0.2909,0.5877,0.012,0.0253,0.0382,0.9359,0.3596,0.2491,15.1926,2,318363552,2131796704,2,0,116476604,291,286,1,1,0,0,0
291,0.0466,3.5119,2.798,0.0024,2.7952,2.7877,0.0057,0.0007,0.325,0.6923,0.0125,0.1449,0.0693,0.1344,0.0053,0.0114,0.0193,0.3524,0.1548,0.1279,4.3032,3,318363552,2131800224,0,0,116476604,292,287,1,1,0,0,0
292,0.0399,23.574,22.6916,0.0023,22.6888,22.6785,0.0081,0.001,0.4038,0.8623,0.0115,0.1528,0.077,0.2102,0.0057,0.0115,0.0196,0.3351,0.1644,0.1727,24.3893,0,318363552,2131810080,1,0,116476604,293,288,1,1,0,0,0
293,0.0397,27.1663,26.5232,0.0022,26.5207,26.5093,0.0089,0.0012,0.3003,0.623,0.0114,0.1183,0.0524,0.1365,0.0033,0.0112,0.0184,0.2825,0.1346,0.1208,27.8461,1,318363552,2131811488,2,0,116476604,294,289,1,1,0,0,0
294,0.0383,12.4904,11.8062,0.0025,11.8034,11.7901,0.0101,0.0014,0.3186,0.6687,0.0123,0.15,0.0655,0.1186,0.003,0.0092,0.0164,0.2066,0.1139,0.1158,13.0637,2,318363552,2131796704,0,0,116476604,295,290,1,1,0,0,0
295,0.0386,25.8967,25.3005,0.0022,25.298,25.2836,0.011,0.0015,0.3397,0.579,0.0097,0.1003,0.0445,0.0809,0.0032,0.01,0.0178,0.241,0.1245,0.126,26.5168,3,318363552,2131800224,1,0,116476604,296,291,1,1,0,0,0
296,0.0388,24.8734,24.2277,0.0022,24.2251,24.2109,0.0108,0.0017,0.3359,0.6295,0.0115,0.1209,0.0521,0.1045,0.0038,0.0096,0.0152,0.2515,0.1311,0.112,25.5055,0,318363552,2131810080,2,0,116476604,297,292,1,1,0,0,0
297,0.0449,11.7748,10.9131,0.0035,10.9087,10.894,0.011,0.0017,0.3596,0.8348,0.0135,0.1947,0.091,0.1661,0.0091,0.0176,0.0236,0.3974,0.1615,0.107,12.5963,1,318363552,2131811488,0,0,116476604,298,293,1,1,0,0,0
298,0.0374,13.6131,12.9642,0.0025,12.9614,12.9516,0.0075,0.0009,0.2946,0.6315,0.0089,0.0974,0.0465,0.1365,0.0469,0.0101,0.0178,0.3166,0.1524,0.1028,14.3381,2,318363552,2131796704,1,0,116476604,299,294,1,1,0,0,0
299,0.0459,11.2163,10.6611,0.0036,10.6571,10.6442,0.01,0.0014,0.328,0.5418,0.0081,0.0828,0.0421,0.0773,0.0029,0.0079,0.0128,0.2042,0.1082,0.0966,11.7686,3,318363552,2131800224,2,0,116476604,300,295,1,1,0,0,0
300,0.0768,20.9719,20.2573,0.003,20.2539,20.2378,0.013,0.0014,0.3084,0.6986,0.0115,0.1845,0.0709,0.1184,0.004,0.0101,0.0178,0.2644,0.1312,0.1925,21.7425,0,318363552,2131810080,0,0,116476604,301,296,1,1,0,0,0
301,0.0599,11.1693,10.6418,0.0029,10.6384,10.6252,0.0101,0.0014,0.3032,0.515,0.0074,0.0803,0.0399,0.0799,0.0034,0.0076,0.0136,0.229,0.0953,0.0921,11.7269,1,318363552,2131811488,1,0,116476604,302,297,1,1,0,0,0
302,0.0385,12.542,12.1423,0.0023,12.1394,12.132,0.0057,0.0007,0.1979,0.3867,0.0079,0.0787,0.0349,0.0637,0.0032,0.0075,0.0128,0.2873,0.1518,0.1546,13.2815,2,318363552,2131796704,2,0,116476604,303,298,1,1,0,0,0
303,0.04,24.5799,23.9921,0.0023,23.9895,23.9789,0.0081,0.0013,0.3107,0.5702,0.0109,0.1073,0.0493,0.0877,0.0038,0.0105,0.018,0.2648,0.1457,0.1021,25.2299,3,318363552,2131800224,0,0,116476604,304,299,1,1,0,0,0
304,0.0387,20.0493,18.6789,0.0024,18.6762,18.6489,0.0215,0.0029,0.6109,1.3439,0.0198,0.2975,0.1505,0.2551,0.0078,0.0168,0.0259,0.5274,0.2678,0.1905,21.2387,0,318363552,2131810080,1,0,116476604,305,300,1,1,0,0,0
305,0.0409,3.2611,2.5511,0.0033,2.5475,2.5371,0.0078,0.0013,0.384,0.6947,0.0104,0.1646,0.0591,0.0723,0.0038,0.0092,0.0153,0.2072,0.1403,0.2261,3.9916,1,318363552,2131811488,2,0,116476604,306,301,1,1,0,0,0
306,0.0861,11.4542,10.6258,0.0114,10.6138,10.5994,0.011,0.0015,0.3778,0.8079,0.0138,0.2189,0.0784,0.1144,0.0037,0.0129,0.0159,0.2366,0.1162,0.0998,12.0773,2,318363552,2131796704,0,0,116476604,307,302,1,1,0,0,0
307,0.0708,10.5472,9.8423,0.003,9.8386,9.8303,0.0064,0.0008,0.2795,0.6819,0.0083,0.1431,0.0689,0.1712,0.0102,0.0153,0.0189,0.2483,0.1062,0.0826,11.1222,3,318363552,2131800224,1,0,116476604,308,303,1,1,0,0,0
308,0.4128,19.5663,19.0184,0.1113,18.9044,18.8955,0.0053,0.0008,0.2064,0.5238,0.0097,0.0924,0.0433,0.167,0.0045,0.0146,0.0188,0.2539,0.1195,0.0955,20.5187,0,318363552,2131810080,2,0,116476604,309,304,1,1,0,0,0
309,0.0377,22.3606,21.6119,0.0021,21.6094,21.5944,0.011,0.0018,0.3741,0.7307,0.0114,0.1482,0.0703,0.121,0.0043,0.0106,0.019,0.313,0.1518,0.1572,23.1249,1,318363552,2131811488,0,0,116476604,310,305,1,1,0,0,0
310,0.0594,23.4844,22.77,0.0021,22.7676,22.7535,0.0104,0.0019,0.3357,0.6954,0.0115,0.1404,0.0714,0.1301,0.0054,0.011,0.0195,0.2492,0.1428,0.097,24.1197,2,318363552,2131796704,1,0,116476604,311,306,1,1,0,0,0
311,0.0383,12.0529,11.2249,0.0022,11.2224,11.2127,0.0066,0.0017,0.4546,0.8147,0.0115,0.1503,0.0741,0.1199,0.0031,0.0079,0.0138,0.1885,0.098,0.0891,12.5428,3,318363552,2131800224,2,0,116476604,312,307,1,1,0,0,0
312,0.0393,23.2813,22.643,0.0026,22.6401,22.6284,0.0082,0.0016,0.3232,0.6202,0.0087,0.1258,0.0555,0.1033,0.003,0.01,0.0155,0.2474,0.1639,0.0979,23.9155,0,318363552,2131810080,0,0,116476604,313,308,1,1,0,0,0
313,0.0375,11.5472,10.9928,0.0021,10.9903,10.9804,0.0075,0.001,0.2785,0.5363,0.0103,0.1108,0.0461,0.0862,0.0041,0.0104,0.0188,0.2664,0.1222,0.0909,12.152,1,318363552,2131811488,1,0,116476604,314,309,1,1,0,0,0
314,0.0381,14.1188,13.5958,0.0022,13.5932,13.5752,0.0149,0.0014,0.3042,0.5093,0.0084,0.0833,0.0389,0.071,0.0031,0.0079,0.0139,0.2018,0.1139,0.0906,14.6426,2,318363552,2131796704,2,0,116476604,315,310,1,1,0,0,0
315,0.0357,12.726,12.0457,0.0022,12.0432,12.0296,0.0107,0.0014,0.3283,0.6394,0.0114,0.1407,0.0699,0.0855,0.0027,0.0346,0.014,0.1939,0.1008,0.0854,13.2168,3,318363552,2131800224,0,0,116476604,316,311,1,1,0,0,0
316,0.0391,12.1833,11.6032,0.0023,11.6005,11.5877,0.0097,0.0013,0.3162,0.567,0.0105,0.1382,0.0359,0.0632,0.0024,0.0076,0.0135,0.1891,0.0986,0.0887,12.6733,0,318363552,2131810080,1,0,116476604,317,312,1,1,0,0,0
317,0.0376,12.6697,11.8853,0.0023,11.8824,11.8689,0.0103,0.0015,0.3042,0.7621,0.0109,0.1321,0.1341,0.1737,0.0061,0.0142,0.02,0.3499,0.1675,0.0794,13.3966,1,318363552,2131811488,2,0,116476604,318,313,1,1,0,0,0
318,0.0384,12.7309,12.2176,0.0024,12.2149,12.2015,0.0102,0.0013,0.3053,0.5,0.0073,0.0789,0.037,0.0681,0.0027,0.008,0.0457,0.1956,0.1012,0.0812,13.2542,2,318363552,2131796704,0,0,116476604,319,314,1,1,0,0,0
319,0.0452,12.9571,12.1471,0.0025,12.1439,12.1309,0.0104,0.0011,0.3219,0.7937,0.0103,0.2091,0.097,0.1516,0.003,0.0097,0.0145,0.205,0.0918,0.088,13.4643,3,318363552,2131800224,1,0,116476604,320,315,1,1,0,0,0
320,0.0384,23.8676,23.1524,0.0026,23.1495,23.1365,0.01,0.0015,0.3253,0.6959,0.0111,0.149,0.0717,0.1312,0.0065,0.0115,0.0192,0.2423,0.114,0.0881,24.441,0,318363552,2131810080,2,0,116476604,321,316,1,1,0,0,0
321,0.0391,11.6033,11.1578,0.0022,11.1551,11.1472,0.0061,0.0006,0.2173,0.4314,0.0079,0.0872,0.0387,0.0769,0.003,0.008,0.0133,0.2108,0.0992,0.0947,12.1228,1,318363552,2131811488,0,0,116476604,322,317,1,1,0,0,0
322,0.0373,25.4614,24.721,0.0022,24.7185,24.7049,0.0099,0.0017,0.3547,0.7208,0.0113,0.1486,0.0716,0.1286,0.0047,0.0116,0.0179,0.2662,0.1188,0.0929,26.066,2,318363552,2131796704,1,0,116476604,323,318,1,1,0,0,0
323,0.0409,23.7634,22.9913,0.0023,22.9886,22.9735,0.0118,0.0015,0.3667,0.7488,0.0139,0.1599,0.0711,0.1305,0.0056,0.0139,0.0227,0.3615,0.1409,0.0966,24.5028,3,318363552,2131800224,2,0,116476604,324,319,1,1,0,0,0
324,0.0679,21.9116,21.0829,0.0027,21.0794,21.0647,0.0116,0.0015,0.3651,0.8086,0.0138,0.2078,0.0728,0.1434,0.0047,0.0123,0.0185,0.3072,0.1238,0.0974,22.5991,0,318363552,2131810080,0,0,116476604,325,320,1,1,0,0,0
325,0.036,11.7213,10.9686,0.0021,10.9659,10.9524,0.0104,0.0013,0.3575,0.7328,0.0131,0.1606,0.0692,0.1267,0.0047,0.0123,0.0189,0.3525,0.1644,0.1174,12.5018,1,318363552,2131811488,1,0,116476604,326,321,1,1,0,0,0
326,0.0399,12.6482,12.1172,0.0035,12.1135,12.0989,0.0115,0.0015,0.2846,0.5133,0.0094,0.0962,0.0415,0.0777,0.0033,0.01,0.0182,0.2299,0.1255,0.0793,13.2049,2,318363552,2131796704,2,0,116476604,327,322,1,1,0,0,0
327,0.0391,15.4385,14.7355,0.0027,14.7325,14.719,0.0101,0.0014,0.3059,0.6897,0.0109,0.1378,0.1329,0.0983,0.0029,0.008,0.0142,0.2031,0.1026,0.0876,15.9486,3,318363552,2131800224,0,0,116476604,328,323,1,1,0,0,0
328,0.05,11.39,10.5713,0.0063,10.5641,10.5464,0.0134,0.0022,0.2861,0.799,0.0213,0.1636,0.0935,0.2273,0.0064,0.0123,0.0203,0.2562,0.0957,0.0726,11.9521,0,318363552,2131810080,1,0,116476604,329,324,1,1,0,0,0
329,0.0383,12.8328,12.2626,0.0024,12.2599,12.2477,0.009,0.0015,0.3339,0.556,0.0082,0.0887,0.0416,0.0794,0.0036,0.0078,0.0127,0.2007,0.0967,0.1287,13.3716,1,318363552,2131811488,2,0,116476604,330,325,1,1,0,0,0
330,0.0924,8.1769,7.4284,0.003,7.4246,7.4115,0.0099,0.0016,0.3271,0.7324,0.0108,0.1473,0.1086,0.1322,0.0054,0.0102,0.0127,0.1889,0.0926,0.0761,8.6991,2,318363552,2131796704,0,0,116476604,331,326,1,1,0,0,0
331,0.0392,13.4149,12.8556,0.0021,12.8529,12.842,0.0085,0.001,0.2737,0.5471,0.0206,0.1115,0.0498,0.0871,0.0038,0.0062,0.0152,0.2378,0.1346,0.0846,13.995,3,318363552,2131800224,1,0,116476604,332,327,1,1,0,0,0
332,0.0382,12.626,11.9904,0.0022,11.9879,11.9753,0.0094,0.0013,0.352,0.6227,0.0077,0.0951,0.0526,0.1099,0.0043,0.0076,0.0133,0.2115,0.0927,0.0797,13.1214,0,318363552,2131810080,2,0,116476604,333,328,1,1,0,0,0
333,0.0395,23.4729,22.8529,0.0021,22.8505,22.8377,0.01,0.0014,0.3416,0.6056,0.0087,0.0938,0.0433,0.114,0.0036,0.0088,0.0142,0.2198,0.1036,0.0822,23.9964,1,318363552,2131811488,0,0,116476604,334,329,1,1,0,0,0
334,0.0381,11.782,11.0415,0.002,11.0391,11.0223,0.0136,0.0015,0.3077,0.7263,0.0109,0.1395,0.071,0.1924,0.0039,0.0084,0.015,0.2235,0.1081,0.0775,12.3174,2,318363552,2131796704,1,0,116476604,335,330,1,1,0,0,0
335,0.0373,24.3932,23.6245,0.0022,23.622,23.6088,0.0098,0.0016,0.3238,0.7505,0.0117,0.1475,0.0873,0.1742,0.0049,0.0108,0.0187,0.2589,0.1539,0.1733,25.1423,3,318363552,2131800224,2,0,116476604,336,331,1,1,0,0,0
336,0.0616,10.1816,9.6378,0.0031,9.6341,9.6244,0.0076,0.0011,0.2366,0.527,0.0085,0.0899,0.0423,0.1454,0.0037,0.01,0.0168,0.4109,0.2052,0.1101,11.0883,0,318363552,2131810080,0,0,116476604,337,332,1,1,0,0,0
337,0.0385,12.4083,11.7994,0.0026,11.7965,11.7834,0.0101,0.0015,0.3477,0.5948,0.0131,0.1023,0.0444,0.0828,0.0032,0.0084,0.0121,0.195,0.0859,0.0781,12.8802,1,318363552,2131811488,1,0,116476604,338,333,1,1,0,0,0
338,0.037,12.2694,11.5399,0.0023,11.537,11.5283,0.0067,0.0008,0.3263,0.7051,0.0116,0.1476,0.0733,0.1405,0.0048,0.0165,0.018,0.3208,0.0905,0.0718,12.8688,2,318363552,2131796704,2,0,116476604,339,334,1,1,0,0,0
339,0.0379,12.7259,12.2343,0.0026,12.2314,12.2179,0.0105,0.0014,0.2753,0.478,0.0082,0.0834,0.0374,0.0703,0.0028,0.0084,0.0136,0.232,0.0968,0.0982,13.2707,3,318363552,2131800224,0,0,116476604,340,335,1,1,0,0,0
340,0.0379,14.0197,13.3027,0.002,13.3004,13.2869,0.0104,0.0015,0.3371,0.6997,0.0113,0.1505,0.069,0.126,0.0046,0.0108,0.0168,0.3177,0.151,0.1124,14.7409,0,318363552,2131810080,1,0,116476604,341,336,1,1,0,0,0
341,0.068,20.5765,19.6231,0.0029,19.6193,19.6,0.0149,0.0021,0.4463,0.9307,0.014,0.208,0.0909,0.1645,0.0058,0.0142,0.0221,0.406,0.1892,0.1187,21.4809,1,318363552,2131811488,2,0,116476604,342,337,1,1,0,0,0
342,0.0618,10.715,7.6634,0.0027,7.6602,7.6097,0.0392,0.006,1.3289,2.9885,0.0402,0.5748,0.2958,0.7245,0.0199,0.0397,0.0603,1.2509,0.6247,0.4828,13.5221,2,318363552,2131796704,0,0,116476604,343,338,1,1,0,0,0
343,0.0838,3.3157,2.4346,0.0084,2.4255,2.408,0.013,0.0019,0.4258,0.8594,0.0129,0.1821,0.0872,0.1447,0.0052,0.0129,0.02,0.3654,0.165,0.1328,4.1889,3,318363552,2131800224,1,0,116476604,344,339,1,1,0,0,0
344,0.075,10.4144,9.6256,0.0069,9.6182,9.5997,0.0151,0.0015,0.3764,0.7697,0.0134,0.1555,0.0742,0.1441,0.005,0.0112,0.0166,0.2518,0.1008,0.0867,11.0192,0,318363552,2131810080,2,0,116476604,345,340,1,1,0,0,0
345,0.0382,11.8985,11.1435,0.0023,11.1409,11.1264,0.0112,0.0016,0.357,0.7364,0.0128,0.1596,0.071,0.1294,0.0051,0.0111,0.0179,0.339,0.1584,0.114,12.6587,1,318363552,2131811488,0,0,116476604,346,341,1,1,0,0,0
346,0.0397,24.3757,23.816,0.0023,23.8134,23.7969,0.0128,0.002,0.2986,0.5405,0.0108,0.1012,0.0443,0.0814,0.0035,0.0112,0.0172,0.2879,0.1048,0.0811,24.9739,2,318363552,2131796704,1,0,116476604,347,342,1,1,0,0,0
347,0.0397,24.9044,24.2644,0.0021,24.2619,24.2464,0.0127,0.0012,0.3222,0.6229,0.01,0.1226,0.0636,0.1,0.0038,0.0101,0.0166,0.2713,0.1232,0.0963,25.5286,3,318363552,2131800224,2,0,116476604,348,343,1,1,0,0,0
348,0.0721,10.5039,9.9357,0.0029,9.9324,9.9226,0.0067,0.0015,0.2524,0.541,0.0104,0.106,0.058,0.1086,0.0046,0.021,0.0139,0.225,0.1013,0.1316,11.1097,0,318363552,2131810080,0,0,116476604,349,344,1,1,0,0,0
349,0.0391,21.0739,20.1667,0.0021,20.1643,20.1465,0.0139,0.0019,0.437,0.885,0.014,0.1732,0.0897,0.1638,0.0059,0.0135,0.0214,0.4042,0.1942,0.129,21.9725,1,318363552,2131811488,1,0,116476604,350,345,1,1,0,0,0
350,0.0642,6.3938,5.6003,0.0032,5.5965,5.5846,0.0086,0.0015,0.4423,0.7806,0.0111,0.1448,0.0681,0.111,0.0024,0.0074,0.0143,0.1893,0.0925,0.0987,6.9156,2,318363552,2131796704,2,0,116476604,351,346,1,1,0,0,0
351,0.0405,25.3809,24.759,0.0022,24.7564,24.74,0.0131,0.0015,0.3583,0.6054,0.0099,0.1021,0.0473,0.0834,0.0036,0.0099,0.0146,0.2682,0.1147,0.0922,25.9952,3,318363552,2131800224,0,0,116476604,352,347,1,1,0,0,0
352,0.0788,9.2304,8.5213,0.0035,8.5171,8.505,0.0097,0.0011,0.3367,0.6917,0.0121,0.174,0.0816,0.0824,0.0041,0.0106,0.016,0.2736,0.1286,0.081,9.8859,0,318363552,2131810080,1,0,116476604,353,348,1,1,0,0,0
353,0.0373,13.3753,12.5967,0.0021,12.5943,12.5802,0.0106,0.0014,0.3731,0.7631,0.0253,0.1599,0.0701,0.1283,0.0053,0.0084,0.0185,0.3292,0.1498,0.0802,14.0754,1,318363552,2131811488,2,0,116476604,354,349,1,1,0,0,0
354,0.0376,22.2304,21.556,0.0021,21.5536,21.5413,0.0094,0.0013,0.3295,0.6567,0.0118,0.1348,0.0685,0.1068,0.0046,0.0101,0.0169,0.2783,0.1285,0.1007,22.875,2,318363552,2131796704,0,0,116476604,355,350,1,1,0,0,0
355,0.0641,11.1049,10.3495,0.0045,10.3441,10.3297,0.011,0.0013,0.3533,0.7358,0.012,0.1481,0.0852,0.1309,0.0052,0.0114,0.0183,0.3275,0.1588,0.116,11.8825,3,318363552,2131800224,1,0,116476604,356,351,1,1,0,0,0
356,0.0399,21.4597,20.2932,0.0022,20.2907,20.2656,0.0178,0.0045,0.572,1.1377,0.0145,0.2352,0.1088,0.1996,0.0061,0.0167,0.0267,0.5204,0.2539,0.1754,22.6416,0,318363552,2131810080,2,0,116476604,357,352,1,1,0,0,0
357,0.052,1.4894,0.9258,0.0035,0.922,0.9119,0.0082,0.0007,0.277,0.5447,0.0102,0.1107,0.0463,0.0854,0.0147,0.0102,0.0204,0.331,0.1379,0.1022,2.2303,1,318363552,2131811488,0,0,116476604,358,353,1,1,0,0,0
358,0.0532,15.4682,12.5458,0.0031,12.5422,12.4782,0.0518,0.0062,1.7503,2.8894,0.124,0.4432,0.249,0.3111,0.0087,0.0188,0.0321,0.6503,0.3177,0.1836,16.881,2,318363552,2131796704,1,0,116476604,359,354,1,1,0,0,0
359,0.0523,1.4232,0.8865,0.0039,0.8822,0.8725,0.0076,0.0008,0.2728,0.5199,0.0112,0.1168,0.0422,0.0728,0.0035,0.0099,0.0169,0.236,0.1091,0.1666,2.0938,3,318363552,2131800224,2,0,116476604,360,355,1,1,0,0,0
360,0.0452,1.4054,0.727,0.0026,0.7241,0.7137,0.0073,0.0016,0.3263,0.6607,0.0105,0.1345,0.0651,0.1187,0.0046,0.0106,0.0166,0.2952,0.0922,0.0985,2.0169,0,318363552,2131810080,0,0,116476604,361,356,1,1,0,0,0
361,0.0415,1.0394,0.6163,0.0027,0.6133,0.6058,0.0058,0.0008,0.2271,0.4111,0.0082,0.0779,0.0335,0.0612,0.0029,0.0062,0.0128,0.1986,0.093,0.1025,1.5618,1,318363552,2131811488,1,0,116476604,362,357,1,1,0,0,0
362,0.0648,10.8544,10.1009,0.0029,10.0976,10.0839,0.0104,0.0015,0.3754,0.7319,0.0136,0.1456,0.0674,0.1236,0.0054,0.0125,0.0211,0.3682,0.1138,0.0893,11.5873,2,318363552,2131796704,2,0,116476604,363,358,1,1,0,0,0
363,0.0384,13.9665,13.2666,0.0028,13.2635,13.2452,0.0144,0.002,0.3672,0.6842,0.0118,0.1699,0.0682,0.0633,0.0028,0.0093,0.0171,0.2167,0.0947,0.1073,14.521,3,318363552,2131800224,0,0,116476604,364,359,1,1,0,0,0
364,0.0395,23.5481,22.7302,0.0025,22.7274,22.7153,0.009,0.0011,0.4,0.7987,0.012,0.1636,0.0824,0.1345,0.0051,0.0118,0.0185,0.3322,0.1562,0.1146,24.3068,0,318363552,2131810080,1,0,116476604,365,360,1,1,0,0,0
365,0.0611,9.0508,8.3735,0.0025,8.3706,8.3563,0.011,0.0015,0.4059,0.6598,0.0134,0.121,0.0405,0.0746,0.0036,0.0097,0.0161,0.2233,0.1426,0.1814,9.7876,1,318363552,2131811488,2,0,116476604,366,361,1,1,0,0,0
366,0.0379,21.0044,20.2299,0.0022,20.2273,20.2122,0.0119,0.0016,0.3725,0.755,0.0126,0.1523,0.0711,0.1401,0.005,0.0118,0.0185,0.3211,0.1414,0.1191,21.7352,2,318363552,2131796704,0,0,116476604,367,362,1,1,0,0,0
367,0.073,21.3197,20.7027,0.0047,20.6972,20.6807,0.0129,0.0017,0.3594,0.5983,0.0097,0.101,0.0432,0.0809,0.0033,0.0107,0.0173,0.265,0.1302,0.0924,21.9714,3,318363552,2131800224,1,0,116476604,368,363,1,1,0,0,0
368,0.0464,11.7362,10.9331,0.004,10.9287,10.9139,0.0112,0.0017,0.3505,0.7828,0.013,0.1478,0.0702,0.1971,0.0032,0.0126,0.018,0.285,0.094,0.1039,12.3607,0,318363552,2131810080,2,0,116476604,369,364,1,1,0,0,0
369,0.0395,24.5452,23.8957,0.0024,23.893,23.8787,0.0113,0.0015,0.3548,0.6302,0.0101,0.1141,0.0514,0.0952,0.004,0.011,0.0186,0.2706,0.1417,0.1062,25.2091,1,318363552,2131811488,0,0,116476604,370,365,1,1,0,0,0
370,0.0479,18.8227,17.8917,0.0025,17.8886,17.8693,0.0151,0.0021,0.4462,0.9048,0.0148,0.1822,0.09,0.1637,0.0063,0.0156,0.0245,0.4205,0.1823,0.1531,19.7737,2,318363552,2131796704,1,0,116476604,371,366,1,1,0,0,0
371,0.1895,18.1428,17.1244,0.0251,17.0978,17.0824,0.0109,0.0016,0.4636,0.9951,0.0123,0.2693,0.1098,0.1321,0.0066,0.0138,0.0193,0.3464,0.1532,0.2108,19.1977,3,318363552,2131800224,2,0,116476604,372,367,1,1,0,0,0
372,0.0374,12.0556,11.4823,0.0022,11.4798,11.4653,0.0114,0.0014,0.3034,0.5605,0.0214,0.1004,0.0458,0.0854,0.0035,0.0057,0.0174,0.2215,0.1198,0.0968,12.622,0,318363552,2131810080,0,0,116476604,373,368,1,1,0,0,0
373,0.0395,12.4872,11.7319,0.0027,11.7289,11.715,0.0108,0.0016,0.3689,0.7344,0.0126,0.1463,0.0712,0.1293,0.005,0.0123,0.0199,0.3335,0.1594,0.131,13.2734,1,318363552,2131811488,1,0,116476604,374,369,1,1,0,0,0
374,0.0388,21.7499,20.7083,0.0023,20.7057,20.6831,0.0172,0.0027,0.4661,1.019,0.0154,0.2039,0.1264,0.1998,0.0061,0.0133,0.022,0.4025,0.1924,0.1617,22.6968,2,318363552,2131796704,2,0,116476604,375,370,1,1,0,0,0
