frame,surf_acquire,vp_total,vp_setup,vp_create_view,vp_set_stream,vp_setter_fmt,vp_setter_src_rect,vp_setter_dst_rect,vp_blt,vp_submit_window,vp_range_pass,vp_chart_blend,vp_gauge_blend,vp_map_blend,vp_hud_compute,vp_release_view,amf_create_surface,amf_submit_input,amf_query,amf_packet_write,process_frame_total,pool_index,decoder_tex_id,vp_out_tex_id,array_index,setters_skipped,state_sig,amf_submitted,amf_received,amf_query_calls,amf_outputs,submit_result,query_result,decoder_copy
26,0.1961,5.853,1.9939,0.0267,1.9662,1.9253,0.0303,0.0061,1.0252,3.7639,0.0348,0.8487,0.6149,1.1968,0.038,0.0598,0.0717,1.0693,0.4137,0.5754,8.5647,2,283621152,355246624,2,0,116476604,27,22,1,1,0,0,0
27,0.0533,1.4947,0.8649,0.0046,0.86,0.8522,0.0052,0.0013,0.2404,0.6064,0.0096,0.1585,0.062,0.1316,0.0036,0.015,0.0174,0.303,0.2538,0.2189,2.541,3,283621152,355249440,0,0,116476604,28,23,1,1,0,0,0
28,0.0806,1.9562,1.3618,0.0042,1.3571,1.3475,0.0072,0.0007,0.2415,0.5685,0.0209,0.1528,0.0455,0.1005,0.0069,0.0152,0.0211,0.2962,0.1935,0.2707,3.0059,4,283621152,355242400,1,0,116476604,29,24,1,1,0,0,0
29,0.0407,1.0259,0.6326,0.0026,0.6298,0.6216,0.0062,0.0009,0.1872,0.3795,0.0085,0.0676,0.0495,0.0645,0.0017,0.0068,0.0139,0.2167,0.1191,0.1768,1.7378,5,283621152,283608480,2,0,116476604,30,25,1,1,0,0,0
30,0.0623,1.6659,0.7986,0.0059,0.7924,0.7806,0.0083,0.0024,0.3404,0.8464,0.0218,0.2045,0.1005,0.1721,0.0063,0.0094,0.025,0.4035,0.2781,0.2923,3.0277,0,283621152,355250144,0,0,116476604,31,26,1,1,0,0,0
31,0.0424,1.3467,0.6587,0.0022,0.6559,0.6419,0.0113,0.0011,0.2523,0.6563,0.0107,0.127,0.0792,0.1795,0.0066,0.0179,0.0221,0.4549,0.2367,0.2242,2.5457,1,283621152,355255776,1,0,116476604,32,27,1,1,0,0,0
32,0.0407,1.3541,0.6355,0.0027,0.6326,0.6223,0.0073,0.0016,0.2296,0.6801,0.01,0.1236,0.1175,0.1936,0.0055,0.0208,0.018,0.4462,0.3302,0.3132,2.7936,2,283621152,355246624,2,0,116476604,33,28,1,1,0,0,0
33,0.05,1.4012,0.698,0.0028,0.695,0.6897,0.004,0.0009,0.2463,0.6834,0.0202,0.1237,0.0889,0.2004,0.0034,0.0036,0.0285,0.308,0.1335,0.2124,2.2682,3,283621152,355249440,0,0,116476604,34,29,1,1,0,0,0
34,0.0683,2.2804,1.0289,0.0032,1.0254,1.0116,0.0102,0.0015,0.3732,1.2098,0.0217,0.5787,0.0842,0.1478,0.0035,0.0261,0.0364,0.2864,0.1351,0.1783,3.1262,4,283621152,355242400,1,0,116476604,35,30,1,1,0,0,0
35,0.079,5.2155,1.9828,0.0036,1.9787,1.9186,0.0557,0.0018,0.3405,3.1293,0.0152,0.9563,0.5674,1.2146,0.0321,0.066,0.0795,2.2042,1.5291,1.1928,11.6166,5,283621152,283608480,2,0,116476604,36,31,1,1,0,0,0
36,0.0939,1.5588,0.9662,0.0035,0.9623,0.9533,0.0059,0.0013,0.278,0.5635,0.0174,0.1258,0.0388,0.1009,0.0023,0.0153,0.0265,0.3918,0.2304,0.2749,2.7644,0,283621152,355250144,0,0,116476604,37,32,1,1,0,0,0
37,0.0491,1.5364,0.673,0.003,0.6698,0.6601,0.0074,0.0013,0.305,0.8352,0.0309,0.2399,0.0821,0.1726,0.0042,0.0151,0.0275,0.3745,0.1409,0.2371,2.5306,1,283621152,355255776,1,0,116476604,38,33,1,1,0,0,0
38,0.0394,1.1345,0.6249,0.0023,0.6224,0.6149,0.0055,0.0009,0.2151,0.4845,0.0096,0.1008,0.0431,0.111,0.0041,0.0123,0.0317,0.3107,0.1884,0.2042,2.0827,2,283621152,355246624,2,0,116476604,39,34,1,1,0,0,0
39,0.041,1.3575,0.6732,0.0026,0.6704,0.6585,0.0093,0.001,0.2618,0.6492,0.0096,0.1142,0.0676,0.1877,0.0073,0.0213,0.0357,0.3764,0.2303,0.2507,2.5125,3,283621152,355249440,0,0,116476604,40,35,1,1,0,0,0
40,0.0475,1.4795,0.7467,0.003,0.7435,0.7356,0.0063,0.001,0.2,0.7067,0.0078,0.1818,0.1235,0.1887,0.0043,0.014,0.0351,0.3874,0.2297,0.213,2.5952,4,283621152,355242400,1,0,116476604,41,36,1,1,0,0,0
41,0.0405,1.542,0.664,0.0025,0.6613,0.6487,0.01,0.0012,0.2748,0.8584,0.0246,0.2232,0.142,0.1894,0.0036,0.0092,0.0233,0.8859,0.8255,0.7577,4.7825,5,283621152,283608480,2,0,116476604,42,37,1,1,0,0,0
42,0.1702,3.9936,2.0788,0.0186,2.0593,2.0207,0.031,0.0034,0.7522,1.8552,0.0253,0.3297,0.3183,0.405,0.0222,0.041,0.0414,0.9228,0.3986,0.3691,6.2032,0,283621152,355250144,0,0,116476604,43,38,1,1,0,0,0
43,0.1678,3.1478,1.6293,0.0187,1.6098,1.5799,0.0247,0.0023,0.5048,1.4816,0.0214,0.3352,0.1491,0.4587,0.0108,0.0214,0.0327,0.5639,0.3504,0.3213,4.859,1,283621152,355255776,1,0,116476604,44,39,1,1,0,0,0
44,0.1758,4.6783,2.5013,0.0193,2.4814,2.4162,0.0532,0.006,0.8445,2.1273,0.0369,0.4015,0.2131,0.6134,0.0149,0.0295,0.0386,0.8944,0.3504,0.4367,6.871,2,283621152,355246624,2,0,116476604,45,40,1,1,0,0,0
45,0.0522,1.3289,0.6935,0.003,0.6903,0.682,0.0065,0.0006,0.1983,0.6118,0.0094,0.1147,0.0999,0.186,0.003,0.0099,0.0347,0.3699,0.2503,0.2244,2.4437,3,283621152,355249440,0,0,116476604,46,41,1,1,0,0,0
46,0.1241,2.3564,1.6291,0.005,1.6232,1.6122,0.0081,0.0012,0.293,0.7042,0.0181,0.1483,0.0569,0.1839,0.0033,0.0123,0.0219,0.3081,0.1858,0.2977,3.5,4,283621152,355242400,1,0,116476604,47,42,1,1,0,0,0
47,0.0384,1.0228,0.5926,0.0022,0.5901,0.5824,0.0057,0.0008,0.1743,0.4158,0.0073,0.0697,0.0704,0.0921,0.0018,0.0075,0.014,0.2269,0.1469,0.1566,1.7236,5,283621152,283608480,2,0,116476604,48,43,1,1,0,0,0
48,0.0827,1.4313,1.0042,0.0045,0.9994,0.9907,0.0062,0.0009,0.18,0.3883,0.0065,0.0714,0.035,0.0937,0.0016,0.0077,0.0137,0.2205,0.1161,0.1348,2.1593,0,283621152,355250144,0,0,116476604,49,44,1,1,0,0,0
49,0.0621,2.0091,0.8891,0.007,0.8818,0.8651,0.0134,0.0015,0.3574,1.0991,0.0202,0.27,0.0978,0.3441,0.0084,0.0119,0.0234,0.4286,0.2147,0.3019,3.2888,1,283621152,355255776,1,0,116476604,50,45,1,1,0,0,0
50,0.0476,1.3201,0.6993,0.0027,0.6959,0.6896,0.0051,0.0007,0.1975,0.6099,0.0075,0.1567,0.0891,0.1559,0.0026,0.0049,0.0159,0.4162,0.2373,0.3309,2.5934,2,283621152,355246624,2,0,116476604,51,46,1,1,0,0,0
51,0.0732,2.0029,1.2346,0.0035,1.2305,1.2194,0.0089,0.0013,0.169,0.7407,0.0076,0.1964,0.1378,0.2221,0.007,0.0138,0.0287,0.6071,0.3752,0.3252,3.7405,3,283621152,355249440,0,0,116476604,52,47,1,1,0,0,0
52,0.0458,1.4273,0.6251,0.0029,0.6219,0.6088,0.0102,0.0014,0.3193,0.7829,0.0106,0.158,0.1013,0.1871,0.0058,0.011,0.0184,0.3438,0.1758,0.1615,2.3258,4,283621152,355242400,1,0,116476604,53,48,1,1,0,0,0
53,0.1039,1.6359,1.0335,0.0044,1.0283,1.0172,0.0086,0.0012,0.245,0.5859,0.0108,0.1186,0.0618,0.1446,0.0043,0.0094,0.0161,0.3084,0.1356,0.1584,2.5099,5,283621152,283608480,2,0,116476604,54,49,1,1,0,0,0
54,0.0527,1.7195,0.9042,0.0032,0.9008,0.8859,0.0113,0.0017,0.3225,0.7973,0.0114,0.1961,0.0929,0.1687,0.005,0.0116,0.0157,0.2752,0.1436,0.2217,2.5632,0,283621152,355250144,0,0,116476604,55,50,1,1,0,0,0
55,0.0434,1.3022,0.6521,0.0025,0.6493,0.6412,0.0063,0.0009,0.1815,0.6179,0.0074,0.1253,0.0964,0.2022,0.0048,0.0194,0.0335,3.0303,0.0283,0,4.445,1,283621152,355255776,1,0,116476604,56,50,1,0,0,24,0
56,0.0403,1.4774,0.6523,0.0027,0.6494,0.6443,0.0035,0.0007,0.2786,0.8054,0.0096,0.1799,0.0773,0.2529,0.0062,0.012,0.0177,0.6548,0.146,0.1676,2.6515,2,283621152,355246624,2,0,116476604,57,51,1,1,0,0,0
57,0.0428,1.82,0.883,0.0029,0.8799,0.8679,0.009,0.0014,0.3634,0.9064,0.0185,0.1987,0.1381,0.1825,0.0046,0.0175,0.0273,0.4005,0.1571,0.1731,2.7593,3,283621152,355249440,0,0,116476604,58,52,1,1,0,0,0
58,0.0432,1.3689,0.7867,0.0033,0.7832,0.7755,0.0058,0.0008,0.1767,0.5485,0.0074,0.0722,0.0634,0.2227,0.0057,0.0211,0.0289,0.3671,0.2826,0.2068,2.5677,4,283621152,355242400,1,0,116476604,59,53,1,1,0,0,0
59,0.0582,1.7531,0.9364,0.0057,0.9303,0.9182,0.0099,0.0012,0.2549,0.7935,0.0109,0.1977,0.1584,0.1656,0.0053,0.0154,0.0195,0.3975,0.2073,0.3609,3.0028,5,283621152,283608480,2,0,116476604,60,54,1,1,0,0,0
60,0.0501,1.5589,0.8149,0.0033,0.8114,0.7999,0.009,0.001,0.2307,0.7247,0.0104,0.1422,0.0905,0.2462,0.0041,0.0113,0.0188,0.3789,0.2051,0.3193,2.8341,0,283621152,355250144,0,0,116476604,61,55,1,1,0,0,0
61,0.0443,1.2413,0.681,0.0025,0.6782,0.6659,0.0098,0.0011,0.2249,0.5408,0.0074,0.0929,0.0681,0.1392,0.0074,0.012,0.0174,0.3661,0.1478,0.2149,2.1605,1,283621152,355255776,1,0,116476604,62,56,1,1,0,0,0
62,0.1761,5.2309,2.3386,0.0188,2.3189,2.2678,0.0405,0.0046,1.1103,2.8386,0.037,0.4065,0.3436,0.927,0.0115,0.0374,0.0423,0.9725,0.5324,0.3528,7.6486,2,283621152,355246624,2,0,116476604,63,57,1,1,0,0,0
63,0.0764,2.5666,1.385,0.0059,1.3786,1.3591,0.0145,0.0024,0.3507,1.1401,0.0145,0.2218,0.1644,0.3819,0.006,0.0237,0.0584,0.9942,0.501,0.5043,5.128,3,283621152,355249440,0,0,116476604,64,58,1,1,0,0,0
64,0.0406,1.1794,0.6136,0.0024,0.611,0.6,0.0083,0.0015,0.2256,0.5339,0.0083,0.0962,0.0639,0.1351,0.0042,0.0175,0.0289,0.3662,0.1968,0.1992,2.1862,4,283621152,355242400,1,0,116476604,65,59,1,1,0,0,0
65,0.0415,1.0644,0.5848,0.0027,0.5819,0.5764,0.0041,0.001,0.1669,0.4479,0.0078,0.0879,0.0504,0.1296,0.0051,0.0145,0.0306,0.4091,0.1713,0.1998,2.1315,5,283621152,283608480,2,0,116476604,66,60,1,1,0,0,0
66,0.0416,1.2066,0.6482,0.0027,0.6453,0.6343,0.0081,0.0017,0.1819,0.5349,0.0075,0.1287,0.0772,0.1353,0.0036,0.0157,0.0182,0.3181,0.2106,0.3987,2.404,0,283621152,355250144,0,0,116476604,67,61,1,1,0,0,0
67,0.0463,1.1462,0.6298,0.0028,0.6268,0.6195,0.0056,0.0009,0.1729,0.5011,0.0077,0.1254,0.0659,0.127,0.002,0.0087,0.0256,0.3121,0.219,0.2976,2.279,1,283621152,355255776,1,0,116476604,68,62,1,1,0,0,0
68,0.0446,1.5022,0.7127,0.0025,0.7099,0.6976,0.0098,0.0012,0.2706,0.7655,0.0089,0.1045,0.0754,0.3004,0.005,0.0147,0.0223,0.4571,0.1736,0.3132,2.7875,2,283621152,355246624,2,0,116476604,69,63,1,1,0,0,0
69,0.0466,1.2491,0.7093,0.0022,0.7068,0.6949,0.0093,0.0012,0.1986,0.5089,0.0087,0.1092,0.0505,0.1383,0.003,0.017,0.0335,0.4001,0.2434,0.2624,2.465,3,283621152,355249440,0,0,116476604,70,64,1,1,0,0,0
70,0.0558,1.5455,0.6902,0.0025,0.6875,0.6771,0.006,0.0018,0.1997,0.8147,0.0194,0.1833,0.1345,0.2681,0.0088,0.0252,0.036,0.5318,0.276,0.3515,3.0851,4,283621152,355242400,1,0,116476604,71,65,1,1,0,0,0
71,0.0383,1.3296,0.6209,0.0025,0.6182,0.6084,0.0075,0.001,0.1791,0.6911,0.0206,0.2124,0.1096,0.1668,0.0022,0.0102,0.0206,0.3886,0.197,0.2601,2.4555,5,283621152,283608480,2,0,116476604,72,66,1,1,0,0,0
72,0.0415,1.2962,0.6537,0.0024,0.6507,0.6387,0.0091,0.0015,0.1986,0.6137,0.0074,0.0876,0.1018,0.212,0.0057,0.0166,0.0287,0.3995,0.1637,0.2483,2.3675,0,283621152,355250144,0,0,116476604,73,67,1,1,0,0,0
73,0.0394,1.5627,0.676,0.0022,0.6736,0.6617,0.0095,0.0011,0.2722,0.8664,0.0093,0.2086,0.1477,0.2241,0.0036,0.0122,0.02,0.4674,0.2287,0.8453,3.8672,1,283621152,355255776,1,0,116476604,74,68,1,1,0,0,0
74,0.0408,1.3756,0.6706,0.0024,0.668,0.657,0.0087,0.001,0.2449,0.6888,0.009,0.1617,0.1026,0.1662,0.0038,0.0105,0.0189,0.2709,0.1365,0.2891,2.3275,2,283621152,355246624,2,0,116476604,75,69,1,1,0,0,0
75,0.0441,1.3854,0.6931,0.0022,0.6906,0.6782,0.0094,0.0018,0.2617,0.6592,0.0107,0.1484,0.0793,0.1544,0.0041,0.0174,0.031,0.3753,0.2313,0.339,2.6065,3,283621152,355249440,0,0,116476604,76,70,1,1,0,0,0
76,0.0384,1.212,0.6433,0.0027,0.6403,0.6305,0.0078,0.0011,0.1801,0.5432,0.0078,0.1193,0.0863,0.1457,0.0036,0.0141,0.0232,0.2763,0.146,0.351,2.2933,4,283621152,355242400,1,0,116476604,77,71,1,1,0,0,0
77,0.0468,1.428,0.6365,0.0022,0.6341,0.6279,0.0048,0.0008,0.2836,0.7581,0.0094,0.1578,0.0746,0.2189,0.013,0.0189,0.0295,0.46,0.1551,0.1446,2.3969,5,283621152,283608480,2,0,116476604,78,72,1,1,0,0,0
78,0.0867,2.3173,1.0984,0.0079,1.09,1.0723,0.0145,0.0018,0.4208,1.1959,0.0143,0.249,0.2197,0.2864,0.0046,0.0139,0.0222,0.547,0.2881,0.4303,3.9231,0,283621152,355250144,0,0,116476604,79,73,1,1,0,0,0
79,0.0415,1.2911,0.6225,0.0028,0.6195,0.6148,0.0034,0.001,0.1729,0.6511,0.0076,0.0983,0.0692,0.2998,0.0028,0.0037,0.0305,0.5101,0.297,0.3504,2.758,1,283621152,355255776,1,0,116476604,80,74,1,1,0,0,0
80,0.0425,1.4716,0.6947,0.0027,0.6918,0.679,0.01,0.0013,0.2131,0.7079,0.0086,0.157,0.0745,0.2502,0.0037,0.0212,0.0159,0.4312,0.3872,0.8477,3.6699,2,283621152,355246624,2,0,116476604,81,75,1,1,0,0,0
81,0.0863,2.6571,1.6703,0.0035,1.6663,1.6497,0.0125,0.002,0.3929,0.959,0.0115,0.1974,0.152,0.1997,0.0047,0.0168,0.0295,0.3684,0.2517,0.3263,3.9825,3,283621152,355249440,0,0,116476604,82,76,1,1,0,0,0
82,0.0473,1.435,0.5891,0.0033,0.5856,0.5749,0.0086,0.0011,0.2758,0.8252,0.0096,0.1912,0.1134,0.2278,0.0066,0.0119,0.0233,0.3693,0.1803,0.3084,2.5672,4,283621152,355242400,1,0,116476604,83,77,1,1,0,0,0
83,0.0492,1.3658,0.7311,0.003,0.7278,0.7205,0.006,0.0007,0.1935,0.6212,0.0064,0.1557,0.0728,0.1892,0.0031,0.0073,0.0137,0.2546,0.1418,0.205,2.1768,5,283621152,283608480,2,0,116476604,84,78,1,1,0,0,0
84,0.0389,1.2743,0.6459,0.0026,0.6431,0.6354,0.0057,0.0011,0.2132,0.5794,0.01,0.1326,0.0582,0.1619,0.003,0.0139,0.0277,0.266,0.129,0.2275,2.1105,0,283621152,355250144,0,0,116476604,85,79,1,1,0,0,0
85,0.0429,1.5072,0.6651,0.0023,0.6626,0.6495,0.0104,0.0013,0.2742,0.8221,0.0088,0.1616,0.131,0.242,0.0037,0.0118,0.0189,0.4227,0.2191,0.3381,2.7819,1,283621152,355255776,1,0,116476604,86,80,1,1,0,0,0
86,0.0724,2.3081,0.9489,0.0027,0.9456,0.935,0.0081,0.001,0.2664,1.2953,0.0085,0.2368,0.1167,0.6405,0.0251,0.0392,0.0583,1.6969,0.7918,0.7747,6.4558,2,283621152,355246624,2,0,116476604,87,81,1,1,0,0,0
87,0.0424,1.5099,0.7485,0.003,0.7453,0.7341,0.0089,0.001,0.1832,0.7404,0.008,0.1536,0.125,0.2636,0.0061,0.0136,0.0189,0.4173,0.2077,0.2353,2.612,3,283621152,355249440,0,0,116476604,88,82,1,1,0,0,0
88,0.0388,1.225,0.6934,0.0022,0.691,0.6818,0.007,0.0013,0.1846,0.4997,0.0076,0.1023,0.064,0.1375,0.0032,0.0179,0.0398,0.3132,0.1738,0.3066,2.3167,4,283621152,355242400,1,0,116476604,89,83,1,1,0,0,0
89,0.0387,1.3892,0.7434,0.0021,0.741,0.7287,0.0096,0.0014,0.2322,0.624,0.02,0.1189,0.0584,0.1919,0.0022,0.0098,0.0325,0.3688,0.1823,0.2966,2.5257,5,283621152,283608480,2,0,116476604,90,84,1,1,0,0,0
90,0.0446,1.483,0.6385,0.0023,0.636,0.625,0.0076,0.0022,0.3248,0.8245,0.0499,0.2036,0.0693,0.1673,0.0089,0.0124,0.0189,0.3638,0.2098,0.2038,2.4961,0,283621152,355250144,0,0,116476604,91,85,1,1,0,0,0
91,0.1993,2.2214,1.1489,0.0043,1.1443,1.1242,0.0159,0.0021,0.3679,1.0324,0.0157,0.2118,0.1558,0.2762,0.0044,0.0229,0.0407,0.4723,0.2613,0.4231,3.8852,1,283621152,355255776,1,0,116476604,92,86,1,1,0,0,0
92,0.0461,1.5551,0.7873,0.0022,0.7849,0.7769,0.0055,0.0017,0.2597,0.7481,0.0101,0.1551,0.0845,0.2338,0.0041,0.0122,0.0185,0.3513,0.1919,0.2269,2.5606,2,283621152,355246624,2,0,116476604,93,87,1,1,0,0,0
93,0.0402,1.2563,0.5379,0.0022,0.5355,0.5263,0.0069,0.0012,0.2652,0.7041,0.0098,0.1351,0.0928,0.1983,0.0021,0.0036,0.0136,0.7503,0.0032,0,2.0649,3,283621152,355249440,0,0,116476604,94,87,1,0,0,24,0
94,0.0405,1.5229,0.6339,0.0024,0.6313,0.6203,0.0088,0.0012,0.2722,0.8648,0.0097,0.2271,0.1404,0.2067,0.0079,0.0163,0.0235,0.8041,0.1418,0.1588,2.8472,4,283621152,355242400,1,0,116476604,95,88,1,1,0,0,0
95,0.0448,1.7321,0.6871,0.0023,0.6845,0.6721,0.0097,0.0011,0.3297,1.0242,0.009,0.2363,0.1606,0.282,0.0059,0.0122,0.0179,0.614,0.1297,0.1431,2.8111,5,283621152,283608480,2,0,116476604,96,89,1,1,0,0,0
96,0.043,2.943,0.7183,0.0027,0.7154,0.7027,0.0101,0.0011,0.7235,2.2084,0.0061,0.2007,0.2359,1.0384,0.0033,0.01,0.0134,1.246,0.0038,0,4.251,0,283621152,355250144,0,0,116476604,97,89,1,0,0,24,0
97,0.0402,57.0491,56.1693,0.0023,56.1668,56.1456,0.0186,0.0012,0.4159,0.8594,0.0113,0.1802,0.0898,0.1552,0.006,0.0119,0.0203,0.6562,0.1341,0.155,58.1934,1,283621152,355255776,1,0,116476604,98,90,1,1,0,0,0
