t,cpu_total,cpu_py_raw,cpu_py_norm,gpu_3d,gpu_decode,gpu_encode,gpu_copy
11:34:08.172,,,,22,2,0,0,0,1
11:34:13.289,,,,75,2,0,0,0
11:34:19.247,,,,75,1,0,0,0,2
11:34:23.893,,,,58,6,0,0,0
11:34:29.660,,,,74,3,0,0,0,2
11:34:34.979,,,,54,0,0,0,2
11:34:39.401,,,,63,3,0,0,0,3
11:34:45.129,,,,75,2,0,0,0,3
11:34:50.379,,,,56,0,0,0,3
11:34:55.015,,,,73,0,0,0,2
11:35:00.455,,,,74,0,0,0,2
11:35:05.702,,,,53,9,0,0,0
11:35:11.370,,,,77,4,0,0,0
11:35:16.646,,,,55,5,0,0,0,1
11:35:21.566,,,,55,2,0,0,0
