frame,frame_total_ms,producer_ms,consumer_ms,inter_frame_gap_ms,p_Telemetry/frame_data,p_compose_overlay,p_above_total,p_above_compose,p_above_region_to_bytes,p_above_region_upload,p_map_cpu_upload,p_PIL/buffer preparation,p_chart_cpu_tobytes,p_chart_dynamic_tobytes,p_gauge_tobytes,c_MF ReadSample/decode availability,c_consumer_upload,c_consumer_native_call,c_VideoProcessor CPU submit,c_VideoProcessor GPU completion,c_GPU wait/synchronization,c_AMF submit/backpressure,c_AMF QueryOutput,c_Packet write,c_pipeline_total,p_HUD dirty extract
10,43.42410000390373,36.50720001314767,6.916899990756065,0.020099992980249226,0.024499997380189598,15.609399997629225,17.432300010113977,15.429400009452365,1.9063999934587628,0.5010000022593886,1.262899997527711,0.41029999556485564,0.0,0.0,0.0,0.5245,1.6092000005301088,4.648100002668798,0.2635,3.66739,3.6447,0.1943,0.0819,0.0975,6.896599996252917,0.35489999572746456
11,28.115499997511506,21.57199999783188,6.543499999679625,0.023600005079060793,0.031799994758330286,3.9533999952254817,14.389900010428391,12.559800001326948,1.7402000084985048,0.4757999995490536,1.1192999954801053,0.30100000731181353,0.0,0.0,0.0,0.5053,1.5830999909667298,4.325999994762242,0.2752,3.2995,3.3873,0.1902,0.0798,0.0721,6.509500002721325,0.2575999969849363
12,27.87190000526607,20.9026999946218,6.969200010644272,0.02680000034160912,0.02370000584051013,3.637800007709302,14.034599997103214,12.200700002722442,1.7416000046068802,0.5837999924551696,1.1661999888019636,0.29499999072868377,0.0,0.0,0.0,0.6231,0.90819998877123,5.31520000367891,0.1802,3.17117,3.8959,0.183,0.08,0.1189,6.951999996090308,0.25040000036824495
13,28.161599999293685,21.15570000023581,7.005899999057874,0.01920000067912042,0.023200002033263445,3.7087999953655526,14.284599994425662,12.381499996990897,1.79569999454543,0.48070000775624067,1.1267999943811446,0.3036999987671152,0.0,0.0,0.0,0.522,2.012600001762621,4.324900000938214,0.1784,3.29852,3.4862,0.216,0.0818,0.0764,6.988099994487129,0.26139999681618065
14,27.393700001994148,19.821199995931238,7.57250000606291,0.018699996871873736,0.024599998141638935,2.5711999915074557,13.849099996150471,12.03049998730421,1.728000002913177,0.5061999981990084,1.1521999986143783,0.28920000477228314,0.0,0.0,0.0,0.6274,1.4038000081200153,5.397200002335012,0.2555,3.92004,4.2095,0.1795,0.0843,0.1572,7.532299990998581,0.24639999901410192
15,35.55400000186637,21.168500010389835,14.385499991476536,0.01589999010320753,0.024599998141638935,2.4747999996179715,14.943799993488938,13.013999996474013,1.8383999995421618,1.415100006852299,1.4549999905284494,0.38830000266898423,0.0,0.0,0.0,3.7548,4.875699989497662,5.490199997439049,0.4648,3.67414,3.6731,0.4516,0.1513,0.0947,14.35670000500977,0.3415000101085752
16,40.51610000897199,32.30299999995623,8.213100009015761,0.03640000068116933,0.04919999628327787,8.227999991504475,20.81360001466237,18.8890999997966,1.8315000052098185,0.7098000060068443,1.1831000010715798,0.2834999904735014,0.0,0.0,0.0,0.6029,1.14969999413006,6.309699994744733,0.236,3.10916,4.7943,0.2068,0.0844,0.0699,8.193500005290844,0.23920000239741057
17,28.55489999637939,21.341999992728233,7.212900003651157,0.01829999382607639,0.023900007363408804,2.6837000041268766,15.457800007425249,13.605800006189384,1.7608999914955348,0.7000000041443855,1.161000007414259,0.2767000114545226,0.0,0.0,0.0,0.597,1.1051000037696213,5.347199999960139,0.1782,3.37494,3.9427,0.1745,0.0839,0.0879,7.175199993071146,0.23489999875891954
18,28.669699997408316,20.07400000002235,8.595699997385964,0.017400001524947584,0.022599997464567423,2.4658999900566414,14.419600018300116,12.586900003952906,1.7423000099370256,0.6312000041361898,1.1430000013206154,0.28369999199640006,0.0,0.0,0.0,0.6599,1.010899999528192,6.784700002754107,0.21,4.53486,5.2421,0.2447,0.0825,0.138,8.579000001191162,0.24099998699966818
19,47.63430000457447,35.49070000008214,12.143600004492328,0.017099999240599573,0.024100008886307478,3.943899995647371,28.247800015378743,26.319500000681728,1.8072000093525276,0.5691000114893541,1.1605999898165464,0.30729999707546085,0.0,0.0,0.0,0.6867,0.9304999985033646,10.379200000897981,0.2059,8.19054,8.9739,0.2029,0.0729,0.0597,12.128399990615435,0.2631000097608194
20,30.101399999693967,20.869599989964627,9.23180000972934,0.016300007700920105,0.023100001271814108,3.6641999904531986,13.99090001359582,12.176900010672398,1.7245999915758148,0.625400003627874,1.130899996496737,0.28589999419637024,0.0,0.0,0.0,0.6041,1.0011999984271824,7.469200005289167,0.2026,5.23226,5.8984,0.2144,0.0855,0.0781,9.194900005240925,0.24449999909847975
21,30.789700002060272,22.108100005425513,8.681599996634759,0.019499988411553204,0.024299995857290924,3.661499998997897,15.189900004770607,13.320800004294142,1.7786999960662797,0.6458999996539205,1.1879000085173175,0.27889999910257757,0.0,0.0,0.0,0.5449,1.0679999977583066,6.927399997948669,0.2263,4.57025,5.3265,0.224,0.1005,0.0788,8.666500012623146,0.23600000713486224
22,30.914400005713105,21.553000013227575,9.36139999248553,0.02059999678749591,0.025300003471784294,3.9175999991130084,14.385700022103265,12.479000011808239,1.811600013752468,0.5736999883083627,1.150600000983104,0.3009999927598983,0.0,0.0,0.0,0.5765,1.004400008241646,7.63550000556279,0.184,5.41296,6.2291,0.2435,0.0863,0.0775,9.345899990876205,0.2562000008765608
23,35.2878999983659,22.115699990536086,13.172200007829815,0.019500002963468432,0.025699991965666413,3.8053000025684014,15.006800007540733,13.150500002666377,1.7659000004641712,0.588800001423806,1.2374999932944775,0.3205999964848161,0.0,0.0,0.0,0.5826,1.9166000129189342,10.366000002250075,0.2251,7.96308,8.2039,0.765,0.3443,0.203,13.084600010188296,0.2764999953797087
24,35.393300000578165,28.783100002328865,6.6101999982493,0.06299999949987978,0.1255999959539622,9.236300000338815,16.02519999141805,13.98699999845121,1.9462000054772943,0.5015000060666353,1.2381000124150887,0.345499996910803,0.0,0.0,0.0,0.5486,1.6381000023102388,4.252700004144572,0.1667,2.53896,3.3287,0.2057,0.0903,0.1362,6.594499995117076,0.30309999419841915
25,34.81739999551792,21.524900002987124,13.292499992530793,0.021100000594742596,0.027099988074041903,3.66480000957381,14.183200008119456,12.159799996879883,1.931000006152317,0.6903000030433759,1.4425999979721382,0.3358999965712428,0.0,0.0,0.0,0.7249,1.135500002419576,11.079500007326715,0.2581,6.89774,7.5985,1.2778,0.4679,0.2467,13.252899996587075,0.29039999935775995
26,52.77679998835083,39.199599996209145,13.577199992141686,0.05660000897478312,0.07069999992381781,6.719199998769909,28.227599992533214,25.974899996072054,2.054099997621961,0.7261999999172986,1.466500005335547,0.35870001011062413,0.0,0.0,0.0,0.6777,1.0923000081675127,11.449800003902055,0.3386,6.58381,7.9698,1.043,0.6112,0.2941,13.471800004481338,0.301499996567145
27,40.48930000863038,29.13819999957923,11.351100009051152,0.07249999907799065,0.08650000381749123,9.143700008280575,16.567999991821125,14.779000004637055,1.6980999935185537,0.6611999997403473,1.1854000040329993,0.30899999546818435,0.0,0.0,0.0,0.6186,1.123499998357147,9.432000006199814,0.2091,6.31203,7.7815,0.2992,0.0835,0.1428,11.317500000586733,0.26479999360162765
28,27.328700001817197,20.51940000092145,6.809300000895746,0.017300000763498247,0.02239999594166875,2.7652999997371808,14.49299999512732,12.605000010807998,1.7964999860851094,0.60299999313429,1.1651999957393855,0.30229998810682446,0.0,0.0,0.0,0.6565,0.997000010102056,4.996900010155514,0.1984,2.77952,3.5309,0.2149,0.0899,0.0854,6.79100000706967,0.25800000003073364
29,44.246000004932284,36.105099992710166,8.140900012222119,0.02059999678749591,0.026399997295811772,2.6375000015832484,30.14759998768568,27.146999986143783,2.885599998990074,0.9404000011272728,1.1333000002196059,0.3173000004608184,0.0,0.0,0.0,1.567,1.3768000062555075,4.979100005584769,0.2091,2.88054,3.4176,0.2115,0.0871,0.1579,8.057900005951524,0.2745000092545524
30,1558.7929000030272,36.34099999908358,1522.4519000039436,0.019399987650103867,0.024199995095841587,4.109799992875196,28.939099996932782,27.070099997217767,1.777500001480803,0.5192000098759308,1.191499992273748,0.3345000004628673,0.0,0.0,0.0,0.4876,2.1304999972926453,1519.6160999912536,369.9733,1514.99004,1.2001,0.4739,0.1463,0.1334,1522.4331999925198,0.2888000017264858
31,50.24349999439437,36.57579999708105,13.66769999731332,0.02370000584051013,0.03189999551977962,13.695699992240407,19.507100005284883,17.594099990674295,1.821800004108809,0.6117000011727214,1.1851000017486513,0.3220000071451068,0.0,0.0,0.0,0.5589,1.0230000043520704,11.849499991512857,0.2795,7.282,8.9373,0.5425,0.3723,0.2614,13.639700002386235,0.27889999910257757
32,37.933600004180335,26.90680000523571,11.026799998944625,0.07490000280085951,0.05609999061562121,8.058199993683957,15.48049999109935,13.544399989768863,1.8431000062264502,0.5200000014156103,1.1777000036090612,0.3431999939493835,0.0,0.0,0.0,0.5652,1.8914999964181334,8.28670000191778,0.1872,6.90752,7.13,0.238,0.1271,0.1875,10.92689999495633,0.298400002066046
33,49.52729999786243,36.655700008850545,12.871599989011884,0.025899993488565087,0.05509999755304307,13.965500009362586,18.68819999799598,16.49840000027325,2.0914999913657084,0.8865999989211559,1.444699999410659,0.5042999982833862,0.0,0.0,0.0,0.6106,1.426500006346032,10.55570000607986,0.2349,7.20986,7.9404,0.7097,0.2756,0.1988,12.838399998145178,0.451600004453212
34,49.87989999062847,39.39900000113994,10.480899989488535,0.05080000846646726,0.06299999949987978,8.402199993724935,26.931200016406365,24.641700001666322,2.1198000031290576,0.4802999901585281,1.40310000278987,0.42839998786803335,0.0,0.0,0.0,0.5539,1.563700003316626,8.21169999835547,0.3443,6.95823,6.8709,0.2644,0.0993,0.0867,10.463500002515502,0.37399999564513564
35,30.757699991227128,23.015899991150945,7.741800000076182,0.024200009647756815,0.031000003218650818,3.8807999953860417,15.791199984960258,13.865899993106723,1.8312999891350046,0.7533000025432557,1.1821999942185357,0.32300000020768493,0.0,0.0,0.0,0.8829,1.2421999999787658,5.454099999042228,0.2692,3.27772,3.9251,0.2354,0.0888,0.0711,7.706299991696142,0.2784000098472461
36,27.863600000273436,21.241700000246055,6.621900000027381,0.019500002963468432,0.023999993572942913,3.8406999956350774,14.11519999965094,12.169199995696545,1.8496000120649114,0.6460000004153699,1.1143000010633841,0.2969999914057553,0.0,0.0,0.0,0.5444,1.0021000052802265,4.933600008371286,0.1937,2.72432,3.4535,0.221,0.095,0.0844,6.606899987673387,0.2539999986765906
37,28.889799999888055,21.751400010543875,7.13839998934418,0.018699996871873736,0.025500004994682968,2.7741999947465956,15.706900012446567,13.69890000205487,1.9143000099575147,0.5692000122508034,1.1505000002216548,0.3141000051982701,0.0,0.0,0.0,0.5275,1.0061000066343695,5.464500005473383,0.2702,3.32476,4.0057,0.1884,0.0816,0.0801,7.124000010662712,0.2685000072233379
38,27.297499997075647,20.488800000748597,6.80869999632705,0.01960000372491777,0.0261999957729131,2.477799993357621,14.75669999490492,12.83520000288263,1.8311999883735552,0.6229999999050051,1.1726000084308907,0.29660000291187316,0.0,0.0,0.0,0.6563,0.9489999938523397,5.057899994426407,0.1785,2.91262,3.5937,0.223,0.0941,0.1535,6.772299995645881,0.2542000001994893
39,35.05149998818524,21.82699998957105,13.224499998614192,0.018400009139440954,0.02469999890308827,2.595300000393763,15.825499984202906,13.915799994720146,1.8179999897256494,0.5058999959146604,1.196700002765283,0.37149999116081744,0.0,0.0,0.0,0.5715,0.9781999979168177,11.502400011522695,0.2569,8.66823,9.5875,0.2717,0.0927,0.2059,13.207600000896491,0.3249000001233071
40,33.522900004754774,20.66690000356175,12.856000001193024,0.021900006686337292,0.028099995688535273,2.713399997446686,14.616499975090846,12.686999994912185,1.8354999920120463,0.47849999100435525,1.2321999965934083,0.29409999842755497,0.0,0.0,0.0,0.4887,1.579100004164502,10.52680000429973,0.3022,8.50288,8.4968,0.7194,0.3465,0.1922,12.822099990444258,0.24900000425986946
41,35.33729999617208,28.08289999666158,7.254399999510497,0.049700000090524554,0.05980000423733145,6.408299988834187,18.366199990850873,16.493299990543164,1.777800003765151,0.4988000000594184,1.124700007494539,0.2964000013889745,0.0,0.0,0.0,0.761,1.8743999971775338,4.451599990716204,0.1693,3.43277,3.582,0.2022,0.0918,0.079,7.216800004243851,0.2548000047681853
42,31.994699995266274,20.024700002977625,11.969999992288649,0.017300000763498247,0.02649999805726111,2.484500000718981,14.353299993672408,12.507100007496774,1.7560999986017123,0.5394000036176294,1.1236999998800457,0.29830000130459666,0.0,0.0,0.0,0.5666,1.7820000066421926,9.373500011861324,0.1784,7.31146,7.4126,0.6899,0.3486,0.2212,11.937699993723072,0.25719999393913895
43,39.719000007607974,26.980900001944974,12.738100005663,0.06649999704677612,0.06920000305399299,6.31749999593012,17.383599988534115,15.534099991782568,1.7609999922569841,0.633100004051812,1.1300000041956082,0.29240000003483146,0.0,0.0,0.0,0.664,1.16379999963101,10.68739999027457,0.2077,6.9327,8.5334,0.5517,0.2136,0.1674,12.708099995506927,0.25070000265259296
44,36.036300007253885,27.730600006179884,8.305700001074001,0.04679999256040901,0.05529999907594174,7.845799991628155,16.644400006043725,14.788700005738065,1.7657999997027218,0.7273999945027754,1.12900001113303,0.3411000070627779,0.0,0.0,0.0,0.5931,1.1290999973425642,6.415900003048591,0.3621,4.02374,4.704,0.2189,0.0789,0.096,8.265399999800138,0.2986000035889447
45,33.07730000233278,20.558999996865168,12.518300005467609,0.02469999890308827,0.0320999970426783,2.4704999959794804,14.800699995248578,12.911400001030415,1.7985000013140962,0.47870000707916915,1.1245000059716403,0.2810999867506325,0.0,0.0,0.0,0.7718,1.5003000007709488,9.963200005586259,0.2654,7.67028,7.6707,0.8773,0.3823,0.2927,12.478199991164729,0.2398000069661066
46,35.88180000951979,27.906600007554516,7.975200001965277,0.06599999323952943,0.06989999383222312,9.172999998554587,15.399099997011945,13.47959999111481,1.828599997679703,0.6886999908601865,1.1547999893082306,0.3009999927598983,0.0,0.0,0.0,0.6071,1.1267999943811446,6.08420000935439,0.216,3.73932,4.4142,0.2142,0.0946,0.0788,7.955900000524707,0.25690000620670617
47,33.18359999684617,23.07660000224132,10.106999994604848,0.020099992980249226,0.025500004994682968,4.038999992189929,15.806199997314252,13.8952999986941,1.8163999920943752,0.6204999954206869,1.146599999628961,0.294700002996251,0.0,0.0,0.0,0.5466,1.04750000173226,8.329800009960309,0.2174,5.94975,6.8114,0.2283,0.0878,0.0675,10.068100003991276,0.25009999808389693
48,38.483199998154305,24.295000010170043,14.188199987984262,0.019099999917671084,0.024900000425986946,4.236099994159304,16.49379999435041,13.774699997156858,2.626600005896762,0.9519000013824552,1.3137999922037125,0.40970000554807484,0.0,0.0,0.0,0.7497,1.413899997714907,11.764899987610988,0.2685,8.55092,9.2268,0.586,0.3123,0.1955,14.157099998556077,0.3406999894650653
49,41.34860000340268,27.384100001654588,13.964500001748092,0.05360000068321824,0.06399999256245792,6.521599992993288,17.499499997938983,15.64880000660196,1.7608999914955348,0.49920000310521573,1.202899991767481,0.3026000049430877,0.0,0.0,0.0,1.0237,1.6774999967310578,11.021900005289353,0.1619,8.01155,9.5383,0.6284,0.2224,0.1669,13.93159999861382,0.2590999938547611
50,44.236300003831275,32.361400008085184,11.874899995746091,0.049700000090524554,0.06210000719875097,6.140299999970011,15.780399990035221,13.77380000485573,1.9168999860994518,1.0297999979229644,4.920299994410016,2.035900004557334,0.0,0.0,0.0,3.0218,1.7029000009642914,6.817000001319684,0.3504,3.17808,4.6506,0.3119,0.1211,0.084,11.815799996838905,1.6494000010425225
51,45.03390000900254,35.69090001110453,9.342999997898005,0.027699992642737925,0.032100011594593525,3.2516000064788386,28.805399997509085,26.672899999539368,2.0183000015094876,0.47339999582618475,1.287799997953698,0.32469999860040843,0.0,0.0,0.0,0.5973,1.4308999961940572,7.16140000440646,0.2111,5.23944,6.0311,0.2912,0.1058,0.099,9.324300001026131,0.27720000070985407
52,69.43109999701846,55.50369998672977,13.927400010288693,0.02340000355616212,0.03060000017285347,2.9412000003503636,47.19230000046082,44.32719999749679,2.5904000067384914,0.5979999987175688,1.9930999987991527,0.5038999952375889,0.0,0.0,0.0,1.1507,2.028599992627278,10.462199992616661,0.2422,7.68704,8.584,0.6947,0.2967,0.1762,13.890200003515929,0.43030000233557075
53,66.3903999957256,58.18209999415558,8.208300001570024,0.05570000212173909,0.10060000931844115,7.8434000024572015,42.12740001094062,37.74469999189023,3.263400009018369,0.5009000014979392,2.591199998278171,0.5539999983739108,0.0,0.0,0.0,0.917,1.7271999968215823,5.336599992006086,0.2092,3.30368,4.2875,0.3141,0.1131,0.0978,8.1555000069784,0.43599998753052205
54,49.239500003750436,37.24630000942852,11.993199994321913,0.029499991796910763,0.04260000423528254,5.227499990724027,26.981599992723204,24.194099998567253,2.609399991342798,0.4495000030146912,1.9362999883014709,0.418399999034591,0.0,0.0,0.0,0.5337,1.6527999978279695,9.637499999371357,0.2073,7.59487,8.6846,0.2665,0.0936,0.0914,11.97580000734888,0.3612000000430271
55,32.90980000747368,21.585599999525584,11.324200007948093,0.02239999594166875,0.0295999925583601,2.7479999989736825,15.647500011255033,13.798900006804615,1.7586000030860305,0.4797000001417473,1.1658999865176156,0.27970000519417226,0.0,0.0,0.0,0.7924,1.3915000017732382,8.996999997179955,0.1743,6.62042,7.8315,0.3048,0.1032,0.1798,11.307000007946044,0.23629999486729503
56,51.95890000322834,36.11250000540167,15.846399997826666,0.02439999661874026,0.0295999925583601,3.1039000023156404,29.663900000741705,27.809600011096336,1.7582000000402331,2.3194999957922846,1.200400001835078,0.36700000055134296,0.0,0.0,0.0,0.6969,4.064599997946061,10.835599998245016,0.8671,5.28983,5.8331,0.3599,0.1476,0.1074,15.788300006533973,0.3144999936921522
57,29.8320000001695,23.0775999953039,6.754400004865602,0.03239999932702631,0.03809999907389283,4.090100002940744,15.770700003486127,13.723700001719408,1.9564999965950847,0.5189000075915828,1.1320999910822138,0.30139999580569565,0.0,0.0,0.0,0.4815,1.6606999997748062,4.472100001294166,0.1756,2.8914,3.6382,0.1809,0.0815,0.0752,6.739500007824972,0.25610000011511147
58,34.137599999667145,20.485100001678802,13.652499997988343,0.019700004486367106,0.024199995095841587,2.4714000028325245,14.516900002490729,12.414600001648068,2.009500007261522,0.6828000041423365,1.257999989320524,0.301499996567145,0.0,0.0,0.0,0.5632,1.0610000026645139,11.789299998781644,0.2652,8.87563,9.5486,0.4378,0.2259,0.284,13.619899997138418,0.2562000008765608
59,33.600499999010935,25.8283000002848,7.772199998726137,0.04289999196771532,0.05259999306872487,5.5010999931255355,16.986200003884733,14.912099999492057,1.982100002351217,0.7410999969579279,1.1759000044548884,0.29689999064430594,0.0,0.0,0.0,1.0813,1.1182000016560778,5.378500005463138,0.2015,2.63344,3.9673,0.1684,0.0778,0.0649,7.703399998717941,0.2523000002838671
60,31.140599996433593,24.07290000701323,7.067699989420362,0.01780000457074493,0.023899992811493576,5.43529998685699,15.254099998855963,13.314700001501478,1.8466000037733465,0.5194999976083636,1.1998999980278313,0.3062999894609675,0.0,0.0,0.0,0.4957,1.7364999948767945,4.689099994720891,0.1697,3.01773,3.8127,0.1999,0.0878,0.0691,7.05020000168588,0.262700006715022
61,29.373099998338148,21.32050000363961,8.05259999469854,0.01960000372491777,0.024199995095841587,2.7611999976215884,15.118299997993745,13.213199999881908,1.811699999962002,0.6693000032100827,1.1652999965008348,0.32890000147745013,0.0,0.0,0.0,0.572,1.1489999887999147,6.176599999889731,0.2193,2.96356,4.3918,0.2231,0.1218,0.1356,8.037999999942258,0.2815000043483451
62,38.30509999534115,29.141699997126125,9.163399998215027,0.020000006770715117,0.02479999966453761,2.667599997948855,15.305399996577762,13.168700010282919,2.0440999942366034,0.8015000057639554,6.921399995917454,0.7435000006807968,0.0,0.0,0.0,1.3093,1.3334999966900796,6.285800001933239,0.3456,2.94056,4.3148,0.2232,0.1117,0.0835,9.117699999478646,0.5990999925415963
63,36.48550000798423,21.71010000165552,14.77540000632871,0.02439999661874026,0.02989999484270811,3.5197999968659133,14.868500002194196,12.899100009235553,1.880299998447299,0.7156000065151602,1.204400003189221,0.2741000062087551,0.0,0.0,0.0,0.5412,2.2889000101713464,11.718200010363944,0.2754,7.53573,9.1702,0.5762,0.2502,0.1661,14.748699992196634,0.2308999974047765
64,41.01950000040233,28.204300004290417,12.815199996111915,0.045199994929134846,0.05499999679159373,6.146500003524125,18.66439999139402,16.20139999431558,2.3686999920755625,0.5143000016687438,1.153099990915507,0.3681999951368198,0.0,0.0,0.0,0.4634,1.4983000000938773,10.604900002363138,0.197,6.94791,8.8981,0.503,0.2549,0.218,12.785999992047437,0.324500011629425
65,39.255999989109114,26.597299991408363,12.65869999770075,0.04460000491235405,0.083099992480129,6.038299994543195,17.138399998657405,15.16500000434462,1.8772000039462,0.6020000000717118,1.1752999998861924,0.28360000578686595,0.0,0.0,0.0,0.5298,1.0515999892959371,10.876000000280328,0.1832,3.67157,9.3295,0.1962,0.0725,0.1519,12.61730000260286,0.24009999469853938
66,28.62890000687912,20.225100000970997,8.403800005908124,0.02300000051036477,0.028299997211433947,2.6867999986279756,14.314700005343184,12.47739999962505,1.7450000013923272,0.45649999810848385,1.132400007918477,0.28730000485666096,0.0,0.0,0.0,1.2097,1.752600001054816,5.317400005878881,0.1639,3.87402,4.5374,0.1835,0.0792,0.065,8.390200004214421,0.24189999385271221
67,30.035600007977337,20.378000001073815,9.657600006903522,0.020099992980249226,0.024599998141638935,2.501399998436682,14.53820000460837,12.668600000324659,1.777500001480803,0.5034000059822574,1.1584000021684915,0.2896000078180805,0.0,0.0,0.0,0.4228,1.5302999963751063,7.572600006824359,0.1989,5.77807,6.7657,0.22,0.0718,0.0651,9.642799996072426,0.24689998826943338
68,27.195800008485094,20.189200004097074,7.006600004388019,0.020099992980249226,0.024499997380189598,2.6338000025134534,14.236899995012209,12.308200006373227,1.8371999904047698,0.4994000046281144,1.145300004282035,0.33790001180022955,0.0,0.0,0.0,0.4334,1.716999991913326,4.690200003096834,0.1644,3.02992,3.8661,0.1839,0.086,0.0765,6.96800000150688,0.29399999766610563
69,29.228200000943616,20.721900000353344,8.506300000590272,0.02099999983329326,0.023500004317611456,2.6154999941354617,14.951300006941892,13.100800002575852,1.7591999931028113,0.6501000025309622,1.1280000035185367,0.28709998878184706,0.0,0.0,0.0,0.492,1.0486000101082027,6.802700008847751,0.2249,3.83022,5.3018,0.2321,0.0769,0.0781,8.488799998303875,0.2443999983370304
70,32.50910001224838,19.75500000116881,12.754100011079572,0.03099998866673559,0.029700007871724665,2.639800004544668,13.92249998752959,12.04249999136664,1.7881999956443906,0.6221999938134104,1.1335000017425045,0.27999999292660505,0.0,0.0,0.0,0.5506,1.0614000057103112,10.990099995979108,0.209,7.62042,9.3064,0.2622,0.0887,0.0849,12.737600001855753,0.2386999985901639
71,35.018499998841435,21.089699992444366,13.928800006397069,0.020799998310394585,0.027999994927085936,2.7276000037090853,15.09970000188332,13.213400001404807,1.7955999937839806,0.5143000016687438,1.1780999921029434,0.3318999952170998,0.0,0.0,0.0,0.452,1.9238999957451597,11.25569999567233,0.357,8.00039,9.1006,0.6809,0.2762,0.1703,13.847199996234849,0.2897000085795298
72,39.035199995851144,27.03129999281373,12.003900003037415,0.06299999949987978,0.07330000516958535,8.198499999707565,15.264400019077584,13.33580000209622,1.8355000065639615,0.47400000039488077,1.3575999910244718,0.3176000027451664,0.0,0.0,0.0,0.4368,1.436000005924143,9.861599988653325,0.1648,6.9365,8.1256,0.7182,0.2725,0.1559,11.971100000664592,0.27180000324733555
