frame,surf_acquire,vp_total,vp_setup,vp_create_view,vp_set_stream,vp_setter_fmt,vp_setter_src_rect,vp_setter_dst_rect,vp_blt,vp_submit_window,vp_range_pass,clear_prev_above,vp_chart_blend,chart_flush,vp_gauge_blend,gauge_flush,map_resample,vp_map_blend,map_flush1,map_flush2,above_blend,above_flush,flush_total,vp_hud_compute,vp_release_view,amf_create_surface,amf_submit_input,amf_query,amf_packet_write,process_frame_total,pool_index,decoder_tex_id,vp_out_tex_id,array_index,setters_skipped,state_sig,amf_submitted,amf_received,amf_query_calls,amf_outputs,retries,submit_result,query_result,decoder_copy
19,0.074,17.1482,0.1504,0.0077,0.1417,0.1241,0.0097,0.0025,0.472,1.2154,0.1634,0,0,0,0,0,0,0,0,0,0,0,0,0.0016,0.0296,0.1023,3.3424,0.8765,0.4321,22.3395,3,1369726368,865794848,1,0,378072108,20,13,1,1,0,0,0,0
20,0.0787,20.1585,1.0165,0.0092,1.0067,0.1582,0.8392,0.0026,0.4263,0.4654,0.0097,0,0,0,0,0,0,0,0,0,0,0,0,0.0016,0.0179,0.1141,0.6181,0.3419,0.2418,21.7706,4,1369726368,865795552,2,0,378072108,21,14,1,1,0,0,0,0
21,0.0685,22.5981,0.756,0.0165,0.7386,0.7296,0.0022,0.0019,0.3723,0.4084,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0.0012,0.0132,0.039,0.6222,0.2923,0.418,24.1974,5,1369726368,865799776,0,0,378072108,22,15,1,1,0,0,0,0
22,0.0775,4.6648,0.3865,0.0066,0.3796,0.0885,0.0099,0.0015,0.2934,0.3207,0.0079,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.0063,0.0287,1.0965,0.0085,0,5.8804,6,1369726368,865800480,1,0,378072108,23,15,1,0,0,0,24,0
23,0.2575,149.194,0.1174,0.0134,0.1037,0.0538,0.0071,0.0013,0.2655,0.2849,0.0048,0,0,0,0,0,0,0,0,0,0,0,0,0.0007,0.004,0.0263,0.9707,0.1867,0.2649,151.034,7,1369726368,865801184,2,0,378072108,24,16,1,1,0,0,0,0
24,0.3021,5.1082,0.0859,0.0105,0.075,0.0572,0.0105,0.0037,0.2242,0.2473,0.0056,0,0,0,0,0,0,0,0,0,0,0,0,0.0006,0.0052,0.0228,0.3874,0.2147,0.2052,6.3681,0,1369726368,865797664,0,0,378072108,25,17,1,1,0,0,0,0
25,0.0646,26.4009,0.2713,0.0048,0.2662,0.0516,0.0037,0.0008,0.2288,0.25,0.0035,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.003,0.0477,0.5161,0.2527,0.2638,27.6798,1,1369726368,865799072,1,0,378072108,26,18,1,1,0,0,0,0
26,0.8758,6.1484,0.2473,0.0598,0.1866,0.161,0.0153,0.0027,0.4763,0.5252,0.0148,0,0,0,0,0,0,0,0,0,0,0,0,0.0014,0.0226,0.0362,0.4417,0.1792,0.1357,7.925,2,1369726368,865804000,2,0,378072108,27,19,1,1,0,0,0,0
27,0.0594,20.9169,0.4334,0.0058,0.4271,0.4197,0.0016,0.0015,0.2901,0.3161,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.0112,0.038,0.5042,0.314,0.2307,22.2349,3,1369726368,865794848,0,0,378072108,28,20,1,1,0,0,0,0
28,0.0529,4.9371,0.1272,0.0051,0.1218,0.1081,0.0077,0.0013,0.3771,0.937,0.5379,0,0,0,0,0,0,0,0,0,0,0,0,0.0016,0.0104,0.0192,0.2817,0.1824,0.1323,5.7162,4,1369726368,865795552,1,0,378072108,29,21,1,1,0,0,0,0
29,0.0493,21.2912,0.7068,0.0043,0.7022,0.0703,0.6277,0.0011,0.2512,0.2704,0.0045,0,0,0,0,0,0,0,0,0,0,0,0,0.0009,0.0066,0.0214,0.3069,0.1455,0.1325,22.041,5,1369726368,865799776,2,0,378072108,30,22,1,1,0,0,0,0
30,0.0573,4053.18,0.1962,0.0032,0.1928,0.052,0.0058,0.0012,0.2647,1423.5,0.0038,0,0,0,0,0,0,0,0,0,0,0,0,0.0011,0.007,0.0204,0.2387,0.1288,0.0929,4053.82,6,1369726368,865800480,0,0,378072108,31,23,1,1,0,0,0,0
31,0.15,10.8987,0.0944,0.0092,0.0849,0.0398,0.0139,0.0046,0.1899,0.2096,0.0046,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.0051,0.0243,0.2202,0.1273,0.0945,11.5969,7,1369726368,865801184,1,0,378072108,32,24,1,1,0,0,0,0
32,0.1371,20.9033,0.0804,0.0084,0.0717,0.053,0.0146,0.0014,0.2811,0.3063,0.0076,0,0,0,0,0,0,0,0,0,0,0,0,0.0007,0.0061,0.0426,0.5564,0.3447,0.3884,22.5688,0,1369726368,865797664,2,0,378072108,33,25,1,1,0,0,0,0
33,0.0603,5.4831,0.1072,0.0077,0.0992,0.0804,0.0125,0.0021,0.9202,0.9529,0.0093,0,0,0,0,0,0,0,0,0,0,0,0,0.0016,0.0139,0.019,0.2282,0.1391,0.1285,6.144,1,1369726368,865799072,0,0,378072108,34,26,1,1,0,0,0,0
34,0.2262,41.7594,0.0831,0.0247,0.0579,0.0479,0.0043,0.0012,0.1938,0.2166,0.0054,0,0,0,0,0,0,0,0,0,0,0,0,0.0009,0.0051,0.0411,0.4908,0.2657,0.353,43.2834,2,1369726368,865804000,1,0,378072108,35,27,1,1,0,0,0,0
35,0.2531,4.9842,0.141,0.0337,0.1069,0.0905,0.0096,0.0022,0.3008,0.3314,0.0092,0,0,0,0,0,0,0,0,0,0,0,0,0.0009,0.0081,0.0198,0.2664,0.1775,0.1507,5.9574,3,1369726368,865794848,2,0,378072108,36,28,1,1,0,0,0,0
