frame,frame_total_ms,producer_ms,consumer_ms,inter_frame_gap_ms,p_Telemetry/frame_data,p_compose_overlay,p_above_total,p_above_compose,p_above_region_to_bytes,p_map_cpu_upload,p_PIL/buffer preparation,p_chart_cpu_tobytes,p_chart_dynamic_tobytes,p_gauge_tobytes,c_MF ReadSample/decode availability,c_consumer_upload,c_consumer_native_call,c_VideoProcessor CPU submit,c_VideoProcessor GPU completion,c_GPU wait/synchronization,c_AMF submit/backpressure,c_AMF QueryOutput,c_Packet write,c_pipeline_total,p_HUD dirty extract
83,34.70170000218786,15.308500005630776,19.393199996557087,0.016399993910454214,0.016999998479150236,11.319400000502355,0.0,0.0,0.0,0.005299996701069176,3.554899987648241,0.0,0.0,0.0,0.6779,1.7943999991985038,16.695300000719726,0.1692,14.32131,14.9009,0.4379,0.1662,0.1705,19.344500004081056,3.5263000027043745
84,29.70820000336971,18.16990000952501,11.538299993844703,0.02849999873433262,0.03099998866673559,14.121700005489402,0.0,0.0,0.0,0.007399998139590025,3.5351000115042552,0.0,0.0,0.0,0.925,1.5611000126227736,8.894800004782155,0.183,6.97948,7.5324,0.2,0.0993,0.0955,11.522800006787293,3.48469999153167
85,27.78250000847038,15.27689999784343,12.50560001062695,0.017099999240599573,0.018999999156221747,11.337500007357448,0.0,0.0,0.0,0.007800001185387373,3.490799994324334,0.0,0.0,0.0,0.5356,1.7242000030819327,10.104699991643429,0.2208,8.08296,8.6034,0.1734,0.0892,0.0821,12.490999986766838,3.453299999819137
86,30.229900003178045,15.679500007536262,14.550399995641783,0.01729998621158302,0.018000006093643606,11.769200005801395,0.0,0.0,0.0,0.008000002708286047,3.4364000021014363,0.0,0.0,0.0,0.6505,1.7573999939486384,11.979300004895777,0.1723,9.9867,10.5537,0.2046,0.0966,0.1336,14.5191000046907,3.3999000006588176
87,32.79199999815319,15.432699990924448,17.35930000722874,0.016200006939470768,0.017400001524947584,11.42470000195317,0.0,0.0,0.0,0.009799987310543656,3.530499991029501,0.0,0.0,0.0,0.547,1.745899993693456,14.881600000080653,0.1959,12.64578,13.2467,0.2786,0.1151,0.104,17.343700004857965,3.492999996524304
88,35.06539999216329,15.724400000181049,19.340999991982244,0.024900000425986946,0.023899992811493576,11.920699995243922,0.0,0.0,0.0,0.008000002708286047,3.3263000077567995,0.0,0.0,0.0,0.5831,1.8389000033494085,16.724500004784204,0.1681,14.46394,15.0645,0.35,0.1595,0.1537,19.322600011946633,3.2950000022538006
89,29.671999989659525,17.903200001455843,11.768799988203682,0.024500011932104826,0.03200001083314419,13.65290000103414,0.0,0.0,0.0,0.009199997293762863,3.525500011164695,0.0,0.0,0.0,1.3436,1.7217999993590638,8.486300008371472,0.1995,6.35322,6.8994,0.3783,0.1039,0.093,11.692899992340244,3.487699999823235
90,30.253200005972758,16.30509999813512,13.948100007837638,0.017600003047846258,0.01780000457074493,12.356100007309578,0.0,0.0,0.0,0.008600007276982069,3.4768000041367486,0.0,0.0,0.0,0.6512,1.9755000103032216,11.142699993797578,0.1742,9.13006,9.6626,0.2187,0.09,0.156,13.932100002421066,3.439699998125434
91,32.555099998717196,15.352400005212985,17.20269999350421,0.018399994587525725,0.01930000144056976,11.52540001203306,0.0,0.0,0.0,0.007200011168606579,3.373200001078658,0.0,0.0,0.0,0.5078,1.8609999970067292,14.67889999912586,0.4183,12.60694,12.9541,0.2058,0.0894,0.1639,17.189299993333407,3.340900002513081
92,34.88040000956971,15.953699999954551,18.92670000961516,0.018699996871873736,0.01780000457074493,11.990900005912408,0.0,0.0,0.0,0.007399998139590025,3.4684999991441146,0.0,0.0,0.0,0.879,1.8946999916806817,15.923300001304597,0.1924,13.28999,13.8946,0.2875,0.1894,0.2612,18.882000003941357,3.432299999985844
93,28.575499993166886,17.593399999896064,10.982099993270822,0.02510000194888562,0.03300000389572233,13.470899997628294,0.0,0.0,0.0,0.008699993486516178,3.573500012862496,0.0,0.0,0.0,0.571,1.8321999959880486,8.360300009371713,0.1609,6.40616,6.9973,0.1564,0.0977,0.0784,10.932599994703196,3.539700002875179
94,29.496800008928403,15.39770000090357,14.099100008024834,0.018699996871873736,0.02059999678749591,11.438400004408322,0.0,0.0,0.0,0.009099996532313526,3.4502999915275723,0.0,0.0,0.0,0.5428,1.973499995074235,11.444999996456318,0.1695,9.24473,9.8058,0.2735,0.1182,0.1037,14.084200010984205,3.4142999938922003
95,34.81230000033975,15.534999998635612,19.277300001704134,0.0185999961104244,0.03160000778734684,11.545899993507192,0.0,0.0,0.0,0.008899995009414852,3.497199999401346,0.0,0.0,0.0,0.5742,1.7410000000381842,16.779900004621595,0.2173,14.41151,14.9645,0.3087,0.1398,0.1544,19.2347999982303,3.4599000064190477
96,29.558300011558458,18.640300011611544,10.917999999946915,0.03139999171253294,0.025399989681318402,14.425899993511848,0.0,0.0,0.0,0.012999997125007212,3.707700001541525,0.0,0.0,0.0,0.5588,1.8626000091899186,8.33019999845419,0.1596,6.32121,6.909,0.1989,0.103,0.1252,10.903599992161617,3.662700008135289
97,27.659700004733168,15.624299994669855,12.035400010063313,0.016699996194802225,0.01780000457074493,11.612199989031069,0.0,0.0,0.0,0.007599999662488699,3.565199993317947,0.0,0.0,0.0,0.6202,1.9691999914357439,9.297299999161623,0.1776,7.2638,7.83,0.1843,0.0927,0.0902,12.021499991533346,3.5284000041428953
98,31.144499997026287,15.413200002512895,15.731299994513392,0.016699996194802225,0.017700003809295595,11.512299999594688,0.0,0.0,0.0,0.010100004146806896,3.4654999908525497,0.0,0.0,0.0,0.5402,1.9580000080168247,13.080400007311255,0.1723,11.17553,11.705,0.2,0.0911,0.0933,15.697099996032193,3.4300999977858737
99,30.721899995114654,15.855999998166226,14.865899996948428,0.017300000763498247,0.01930000144056976,12.139799990109168,0.0,0.0,0.0,0.009399998816661537,3.2489000004716218,0.0,0.0,0.0,0.5688,1.8454999953974038,12.300800008233637,0.1778,10.18377,10.7265,0.2336,0.1026,0.1742,14.850999999907799,3.2140999974217266
100,34.70430000743363,15.851900010602549,18.852399996831082,0.018999999156221747,0.02059999678749591,11.98609999846667,0.0,0.0,0.0,0.008200004231184721,3.3991999953286722,0.0,0.0,0.0,0.4571,1.7416000046068802,16.489300003740937,0.2421,14.06955,14.5517,0.3432,0.1711,0.2882,18.832699992344715,3.3644000068306923
101,32.02590000000782,18.03940000536386,13.986499994643964,0.028599999495781958,0.030100010917522013,14.108100003795698,0.0,0.0,0.0,0.008699993486516178,3.4466999932192266,0.0,0.0,0.0,0.5909,1.5888999914750457,11.622299993177876,0.2423,9.56465,10.051,0.2301,0.1103,0.1101,13.94849999633152,3.408999997191131
102,27.37389999674633,15.582199994241819,11.791700002504513,0.01930000144056976,0.01990000600926578,11.626600011368282,0.0,0.0,0.0,0.012400007108226418,3.447099996265024,0.0,0.0,0.0,0.5858,1.6066999960457906,9.437200002139434,0.1735,7.45632,7.9785,0.1975,0.0924,0.1359,11.775500010116957,3.403700000490062
103,37.261399993440136,15.477900000405498,21.78349999303464,0.01930000144056976,0.020000006770715117,11.574800009839237,0.0,0.0,0.0,0.007100010407157242,3.3897999965120107,0.0,0.0,0.0,0.545,1.7527000018162653,19.291600008727983,0.232,16.26969,16.8001,0.594,0.284,0.1869,21.761000010883436,3.3552999957464635
104,37.268400003085844,18.311600011656992,18.956799991428852,0.030700000934302807,0.028299997211433947,14.289099999587052,0.0,0.0,0.0,0.0092999980552122,3.527400011080317,0.0,0.0,0.0,0.4794,1.923300005728379,16.34260000719223,0.1721,13.88145,14.4296,0.4229,0.1922,0.1766,18.901300005381927,3.489299997454509
105,37.350300000980496,18.190799994044937,19.15950000693556,0.03880000440403819,0.03199999628122896,14.387400005944073,0.0,0.0,0.0,0.008899995009414852,3.3130000083474442,0.0,0.0,0.0,0.8267,1.4818000054219738,16.651800004183315,0.2571,14.31825,14.7599,0.3566,0.1635,0.1817,19.137499999487773,3.2737000001361594
106,30.161700007738546,18.01549999800045,12.146200009738095,0.03169999399688095,0.03239999932702631,14.266600002883933,0.0,0.0,0.0,0.007399998139590025,3.268100001150742,0.0,0.0,0.0,0.5487,1.7127000028267503,9.71249998838175,0.2627,7.49184,8.0017,0.286,0.0985,0.1069,12.130000002798624,3.2344000064767897
107,30.893399991327897,15.655700000934303,15.237699990393594,0.018999999156221747,0.022299995180219412,11.737699998775497,0.0,0.0,0.0,0.008400005754083395,3.481200008536689,0.0,0.0,0.0,0.5323,1.5050000074552372,13.015899996389635,0.1551,11.06311,11.6515,0.26,0.0946,0.0976,15.199199988273904,3.4471999970264733
108,31.56430000672117,16.090300006908365,15.473999999812804,0.01920000067912042,0.02020000829361379,12.081399996532127,0.0,0.0,0.0,0.009000010322779417,3.563000005669892,0.0,0.0,0.0,0.739,1.7686999926809222,12.765500010573305,0.1792,10.71358,11.2422,0.2051,0.0853,0.105,15.451500003109686,3.527099994244054
109,35.25729999819305,16.19560000835918,19.06169998983387,0.020199993741698563,0.02340000355616212,11.955000009038486,0.0,0.0,0.0,0.007399998139590025,3.792000003159046,0.0,0.0,0.0,0.5021,1.9293999939691275,16.436799996881746,0.2205,14.06537,14.3616,0.3594,0.1963,0.1489,19.04110000759829,3.7545999948633835
110,38.9458999998169,19.206500001018867,19.739399998798035,0.03239999932702631,0.0329999893438071,15.4435000004014,0.0,0.0,0.0,0.008499991963617504,3.2645999890519306,0.0,0.0,0.0,0.5892,1.664900002651848,17.21640001051128,0.1614,14.44852,15.0268,0.4308,0.1952,0.3862,19.66780000657309,3.231199996662326
111,40.718999996897765,19.48100001027342,21.237999986624345,0.036600002204068005,0.039300008211284876,15.757200002553873,0.0,0.0,0.0,0.007000009645707905,3.2475999905727804,0.0,0.0,0.0,0.5444,1.7396000039298087,18.703399997320957,0.3488,15.91318,16.3718,0.4305,0.2379,0.1914,21.212399995420128,3.213200005120598
112,37.34029999759514,18.12009999412112,19.22020000347402,0.033500007702969015,0.03580001066438854,13.974899993627332,0.0,0.0,0.0,0.01030000566970557,3.4604999964358285,0.0,0.0,0.0,0.5879,1.5789999888511375,16.855499998200685,0.2086,14.76289,15.252,0.3157,0.1724,0.1299,19.19030000863131,3.4222999966004863
113,29.664899993804283,17.680299992207438,11.984600001596846,0.025500004994682968,0.026699999580159783,13.772799997241236,0.0,0.0,0.0,0.009399998816661537,3.471699994406663,0.0,0.0,0.0,0.484,1.7950000037671998,9.531300005619414,0.1643,7.46091,8.0557,0.2509,0.1236,0.1135,11.94769999710843,3.438500003539957
114,35.39259999524802,16.050199992605485,19.342400002642535,0.026000008801929653,0.020000006770715117,11.86089999100659,0.0,0.0,0.0,0.008999995770864189,3.7182999949436635,0.0,0.0,0.0,1.0765,1.5493999962927774,16.516899995622225,0.1585,14.27015,14.8329,0.3261,0.1957,0.1743,19.321200001286343,3.6826999858021736
115,37.46500000124797,18.256299998029135,19.208700003218837,0.031100003980100155,0.028099995688535273,14.41079999494832,0.0,0.0,0.0,0.00790000194683671,3.411400000914,0.0,0.0,0.0,0.6319,1.6574000037508085,16.691099997842684,0.1722,14.35017,14.9349,0.3716,0.1644,0.1806,19.185400000424124,3.37579999177251
116,32.133900007465854,18.48020000034012,13.653700007125735,0.031499992473982275,0.03840000135824084,14.599499991163611,0.0,0.0,0.0,0.008400005754083395,3.399399996851571,0.0,0.0,0.0,0.6058,1.6566999984206632,11.210800003027543,0.1583,9.15315,9.719,0.2642,0.1096,0.1054,13.617300006444566,3.3651000121608377
117,28.64029999182094,15.782199989189394,12.858100002631545,0.01920000067912042,0.01930000144056976,11.891800008015707,0.0,0.0,0.0,0.008499991963617504,3.4774000087054446,0.0,0.0,0.0,0.5471,2.172900000005029,9.985700002289377,0.1971,7.82832,8.0497,0.2289,0.1086,0.2354,12.846099998569116,3.4442000032868236
118,36.01730000809766,16.876300011062995,19.14099999703467,0.0202999945031479,0.02479999966453761,12.219700001878664,0.0,0.0,0.0,0.006999995093792677,4.221499999403022,0.0,0.0,0.0,0.7106,1.7328999965684488,16.510199988260865,0.1811,14.03837,14.5941,0.4454,0.1747,0.1452,19.116200011922047,4.187300000921823
119,42.96279999834951,18.597799993585795,24.365000004763715,0.028599999495781958,0.029399991035461426,14.55230001010932,0.0,0.0,0.0,0.00960000033956021,3.5391999990679324,0.0,0.0,0.0,1.6777,1.8233000009786338,20.573400004650466,0.2571,17.87953,18.4089,0.4623,0.2272,0.2037,24.253800002043135,3.5001999931409955
120,34.1307000053348,19.278899999335408,14.851800005999394,0.032800002372823656,0.04919999628327787,15.089499996975064,0.0,0.0,0.0,0.009800001862458885,3.6639000027207658,0.0,0.0,0.0,0.4921,1.7829999997047707,12.369100004434586,0.172,9.59534,10.7588,0.2598,0.1172,0.1454,14.827699997113086,3.625199999078177
121,26.66609999141656,15.462799987290055,11.203300004126504,0.026599998818710446,0.02750000567175448,11.595100004342385,0.0,0.0,0.0,0.0092999980552122,3.380000009201467,0.0,0.0,0.0,0.5359,1.8891000072471797,8.619499989436008,0.1767,6.38905,6.9465,0.3148,0.1192,0.1237,11.18609998957254,3.342899988638237
122,42.211499996483326,27.78330000001006,14.428199996473268,0.01920000067912042,0.01920000067912042,24.019699994823895,0.0,0.0,0.0,0.007299997378140688,3.313500012154691,0.0,0.0,0.0,0.5865,1.8885000026784837,11.76100000157021,0.2343,9.2744,9.8616,0.2558,0.1508,0.29,14.388099996722303,3.278199990745634
123,30.217599996831268,17.850099990027957,12.367500006803311,0.018600010662339628,0.021200001356191933,12.792399997124448,0.0,0.0,0.0,0.011600001016631722,4.494599997997284,0.0,0.0,0.0,0.8565,1.7096999945351854,9.632199988118373,0.2373,7.77428,8.2641,0.1916,0.0931,0.0845,12.35070000984706,4.447600003913976
124,28.259599988814443,15.944499988108873,12.31510000070557,0.01580000389367342,0.018000006093643606,11.825299996417016,0.0,0.0,0.0,0.009199997293762863,3.6244000075384974,0.0,0.0,0.0,0.6359,1.6905000084079802,9.836800003540702,0.1707,8.02943,8.5981,0.2012,0.0833,0.0788,12.300599992158823,3.581599987228401
125,35.235500006820075,15.940700002829544,19.29480000399053,0.015900004655122757,0.017300000763498247,11.840399994980544,0.0,0.0,0.0,0.008400005754083395,3.635399989434518,0.0,0.0,0.0,0.6418,1.5870999923208728,16.86610000615474,0.1776,14.5244,15.087,0.319,0.1932,0.21,19.244900002377108,3.5973000049125403
126,31.179900004644878,18.111600002157502,13.068300002487376,0.02749999111983925,0.02680000034160912,14.412299991818145,0.0,0.0,0.0,0.007499998901039362,3.239199999370612,0.0,0.0,0.0,0.5512,1.8435999954817817,10.528500002692454,0.184,8.53322,9.0893,0.2218,0.089,0.0948,13.052800000878051,3.2044999970821664
127,35.24699999252334,15.686699989601038,19.560300002922304,0.021500003640539944,0.019400002202019095,11.815399993793108,0.0,0.0,0.0,0.008800008799880743,3.407099997275509,0.0,0.0,0.0,0.6159,1.5584999928250909,17.221100002643652,0.2784,14.82322,15.3077,0.3506,0.1656,0.1691,19.54239999759011,3.3657000021776184
128,33.936899999389425,18.0607000074815,15.876199991907924,0.026299996534362435,0.0261999957729131,14.111199998296797,0.0,0.0,0.0,0.008999995770864189,3.4638999932212755,0.0,0.0,0.0,0.5285,1.889200008008629,13.243299996247515,0.1744,10.98706,11.5484,0.2714,0.1218,0.1417,15.831600001547486,3.4299999970244244
129,36.02100000716746,16.29270000557881,19.72830000158865,0.01930000144056976,0.021700005163438618,12.224399994011037,0.0,0.0,0.0,0.009099996532313526,3.472900003544055,0.0,0.0,0.0,0.8717,1.6227000014623627,17.04420000896789,0.1835,14.5306,15.0817,0.3957,0.1928,0.188,19.70749998872634,3.43879999127239
130,41.088600002694875,18.399299995508045,22.68930000718683,0.030099996365606785,0.029000002541579306,14.42930000484921,0.0,0.0,0.0,0.009199997293762863,3.5152999917045236,0.0,0.0,0.0,0.6014,1.5688000130467117,20.30479999666568,0.2647,17.68759,18.1888,0.4753,0.2474,0.2139,22.66360000066925,3.4752999927150086
131,39.83590001007542,20.14920000510756,19.68670000496786,0.03749999450519681,0.03700000524986535,16.372199999750592,0.0,0.0,0.0,0.007099995855242014,3.2986000005621463,0.0,0.0,0.0,0.7946,1.7742000054568052,16.90450000751298,0.1844,14.53949,15.1021,0.4023,0.1893,0.1958,19.635300006484613,3.2654999959049746
132,31.653499987442046,18.020099989371374,13.633399998070672,0.03060000017285347,0.044200001866556704,14.208000007783994,0.0,0.0,0.0,0.008400005754083395,3.3273000008193776,0.0,0.0,0.0,0.624,1.9755999965127558,10.854899999685585,0.1814,8.77334,9.3282,0.2588,0.0994,0.1017,13.614800001960248,3.290799999376759
133,35.40670000074897,15.728500002296641,19.678199998452328,0.020400009816512465,0.02139998832717538,11.752000005799346,0.0,0.0,0.0,0.007399998139590025,3.571699999156408,0.0,0.0,0.0,0.563,1.9260999979451299,17.003100001602434,0.1569,14.63298,15.2702,0.3647,0.1706,0.171,19.658999997773208,3.537900003721006
134,31.75090000149794,18.120499997166917,13.630400004331023,0.04739999712910503,0.031100003980100155,14.072099991608411,0.0,0.0,0.0,0.005800000508315861,3.5773999989032745,0.0,0.0,0.0,0.6203,1.7397999909007922,11.097999988123775,0.1756,8.89765,9.471,0.3056,0.1359,0.097,13.589599999249913,3.548999986378476
135,35.98950000014156,16.029700011131354,19.959799989010207,0.019799990695901215,0.021400002879090607,12.108900002203882,0.0,0.0,0.0,0.007299997378140688,3.468099996098317,0.0,0.0,0.0,0.6434,1.6501000063726678,17.466999997850507,0.2687,14.7514,15.2445,0.4286,0.2163,0.2175,19.938199999160133,3.431400007684715
136,41.41330000129528,18.836700008250773,22.57659999304451,0.03270000161137432,0.03189999551977962,14.946099996450357,0.0,0.0,0.0,0.008199989679269493,3.3939999993890524,0.0,0.0,0.0,0.9912,1.7379999917466193,19.630599999800324,0.1777,17.39446,18.0544,0.2556,0.1126,0.1449,22.55460000014864,3.3599000016693026
137,36.60229999513831,17.227999996975996,19.374299998162314,0.026000008801929653,0.03290000313427299,12.363100002403371,0.0,0.0,0.0,0.005800000508315861,3.765500005101785,0.0,0.0,0.0,0.5683,1.752299998770468,16.871300002094358,0.2067,14.67882,15.3841,0.2565,0.1073,0.1118,19.33689998986665,3.7367000040831044
138,34.16390001075342,15.28340000368189,18.880500007071532,0.01829999382607639,0.020799998310394585,11.396900008548982,0.0,0.0,0.0,0.008199989679269493,3.4737999958451837,0.0,0.0,0.0,0.5599,1.5676000039093196,16.563099998165853,0.1767,14.33897,14.9029,0.3064,0.1709,0.161,18.860600001062267,3.4383000020170584
139,29.290600010426715,17.162300006020814,12.1283000044059,0.027399990358389914,0.02989999484270811,13.277000005473383,0.0,0.0,0.0,0.008200004231184721,3.346800003782846,0.0,0.0,0.0,0.5495,1.5404000005219132,9.891900001093745,0.2016,7.58818,8.174,0.2788,0.1466,0.1124,12.111699994420633,3.3121000014944
140,34.813099991879426,15.382999990833923,19.430100001045503,0.020699997548945248,0.02020000829361379,11.115900008007884,0.0,0.0,0.0,0.008699993486516178,3.7752999924123287,0.0,0.0,0.0,0.6886,1.6496000025654212,16.886900004465133,0.1507,14.80938,15.4015,0.2884,0.1544,0.147,19.383899998501875,3.7357000110205263
141,26.52370001305826,16.912700011744164,9.611000001314096,0.02649999805726111,0.028599999495781958,13.08190000418108,0.0,0.0,0.0,0.00790000194683671,3.3672999998088926,0.0,0.0,0.0,0.4901,1.652600010856986,7.306800005608238,0.228,5.42112,5.8917,0.1804,0.0994,0.0897,9.594700008165091,3.3356999920215458
142,25.63200000440702,14.790600005653687,10.841399998753332,0.017999991541728377,0.0185999961104244,11.047000007238239,0.0,0.0,0.0,0.007700000423938036,3.3217000018339604,0.0,0.0,0.0,0.6321,2.0148999901721254,8.049399999435991,0.2322,6.22421,6.6953,0.1723,0.0989,0.0816,10.828400001628324,3.2873000018298626
143,33.83880000910722,14.786800005822442,19.052000003284775,0.016299993149004877,0.016699996194802225,11.005599997588433,0.0,0.0,0.0,0.008000002708286047,3.3910000056494027,0.0,0.0,0.0,0.5261,1.7436000052839518,16.595700013567694,0.1888,14.3397,14.9181,0.318,0.147,0.1252,19.008000002941117,3.355199994985014
144,28.283700012252666,17.151900014141575,11.131799998111092,0.027099988074041903,0.02649999805726111,13.508500007446855,0.0,0.0,0.0,0.007999988156370819,3.222200000891462,0.0,0.0,0.0,0.4906,1.625299992156215,8.881199988536537,0.2443,6.84994,7.3519,0.1855,0.09,0.0876,11.118800000986084,3.1887999939499423
145,28.183100002934225,14.973600002122112,13.209500000812113,0.01649999467190355,0.01819999306462705,11.011800001142547,0.0,0.0,0.0,0.00650000583846122,3.539000012096949,0.0,0.0,0.0,0.49,1.6163999971468002,10.958999991999008,0.158,9.02908,9.6098,0.2134,0.1228,0.0803,13.194900006055832,3.5117999941576272
146,25.48209999804385,14.65759999700822,10.82450000103563,0.01829999382607639,0.017099999240599573,10.971800002153032,0.0,0.0,0.0,0.008200004231184721,3.2796000014059246,0.0,0.0,0.0,0.6863,1.7937999946298078,8.194900001399219,0.1666,6.29098,6.8311,0.1977,0.0886,0.11,10.793099994771183,3.245300002163276
147,25.945200002752244,14.826900005573407,11.118299997178838,0.015500001609325409,0.01720000000204891,11.084899990237318,0.0,0.0,0.0,0.007400012691505253,3.331700005219318,0.0,0.0,0.0,0.4841,1.8712000019149855,8.633400007965975,0.2471,6.29476,7.1723,0.1729,0.0999,0.078,11.104699995485134,3.2974000059766695
148,25.593299986212514,15.472799990675412,10.120499995537102,0.016300007700920105,0.017700003809295595,11.092799992184155,0.0,0.0,0.0,0.006100002792663872,3.8234000094234943,0.0,0.0,0.0,0.4876,1.870400010375306,7.506299996748567,0.1658,5.4796,6.0378,0.1878,0.094,0.1804,10.092299999087118,3.793500000028871
149,26.45870001288131,15.117400005692616,11.341300007188693,0.01720000000204891,0.016999998479150236,11.322300008032471,0.0,0.0,0.0,0.00790000194683671,3.361900002346374,0.0,0.0,0.0,1.2669,1.7635000112932175,8.130899994284846,0.1643,6.35798,6.8846,0.1738,0.0893,0.0916,11.3089999940712,3.325300000142306
150,34.00900000997353,14.90580000972841,19.103200000245124,0.015999990864656866,0.017600003047846258,11.132200001156889,0.0,0.0,0.0,0.008500006515532732,3.3634999999776483,0.0,0.0,0.0,0.5256,2.027299997280352,16.371400008210912,0.2477,14.01051,14.5349,0.3187,0.1463,0.1299,19.08549999643583,3.32620000699535
151,36.845999988145195,17.899599988595583,18.946399999549612,0.02680000034160912,0.026599998818710446,13.94780000555329,0.0,0.0,0.0,0.00960000033956021,3.508900001179427,0.0,0.0,0.0,0.3762,1.7748999962350354,16.627100005280226,0.2442,14.20644,14.7673,0.298,0.153,0.1458,18.92660000885371,3.472900003544055
152,49.061899990192614,17.925299995113164,31.13659999507945,0.028300011763349175,0.02570000651758164,13.877999997930601,0.0,0.0,0.0,0.008099988917820156,3.6007000016979873,0.0,0.0,0.0,0.4764,1.6139000072143972,28.829500006395392,0.182,6.66108,27.1701,0.2751,0.1776,0.208,31.056199994054623,3.560299999662675
153,34.76980001141783,15.913400013232604,18.856399998185225,0.02059999678749591,0.021100000594742596,11.964899997110479,0.0,0.0,0.0,0.010400006431154907,3.497800003970042,0.0,0.0,0.0,0.5046,1.524999999674037,16.61229999444913,0.1823,14.16789,14.7321,0.3781,0.2434,0.1588,18.83260000613518,3.4592000010889024
154,29.13480000279378,18.394600003375672,10.74019999941811,0.03339999238960445,0.034199998481199145,14.747499997611158,0.0,0.0,0.0,0.007399998139590025,3.2021000079112127,0.0,0.0,0.0,0.562,1.465900000766851,8.573600003728643,0.1604,6.76329,7.3171,0.21,0.0954,0.0817,10.72379999095574,3.1657999934395775
155,30.40409999084659,15.184099989710376,15.220000001136214,0.01780000457074493,0.01789999078027904,11.112500011222437,0.0,0.0,0.0,0.008000002708286047,3.634799999417737,0.0,0.0,0.0,0.6312,1.6063000075519085,12.377199993352406,0.1686,7.73032,8.3262,1.1604,0.9226,0.6147,14.992199998232536,3.594699999666773
156,36.35219999705441,24.81160000024829,11.540599996806122,0.12229999992996454,0.10290001227986068,21.126299994648434,0.0,0.0,0.0,0.008400005754083395,3.1285000004572794,0.0,0.0,0.0,1.0234,1.6453999996883795,8.725700012291782,0.1689,6.84684,7.3732,0.168,0.0896,0.081,11.52679999358952,3.0956000118749216
157,25.45260000624694,15.226100003928877,10.226500002318062,0.015900004655122757,0.018000006093643606,11.31349999923259,0.0,0.0,0.0,0.009399998816661537,3.4235000057378784,0.0,0.0,0.0,0.4274,1.5752000035718083,8.082000000285916,0.1411,6.30996,6.8811,0.1958,0.1125,0.0983,10.21200000832323,3.3863999997265637
158,27.068199997302145,14.833899986115284,12.23430001118686,0.017600003047846258,0.020700012100860476,11.079000003519468,0.0,0.0,0.0,0.008100003469735384,3.334499997436069,0.0,0.0,0.0,0.7944,1.6832999972393736,9.598400007234886,0.1632,7.75312,8.323,0.222,0.0877,0.0784,12.201499994262122,3.299799995147623
159,33.69280000333674,14.726900000823662,18.96590000251308,0.01589999010320753,0.017600003047846258,10.947899994789623,0.0,0.0,0.0,0.006000002031214535,3.3522000012453645,0.0,0.0,0.0,0.5816,1.8784999992931262,16.32199999585282,0.1873,13.81244,14.4135,0.3672,0.1682,0.1479,18.946199998026714,3.3128999930340797
160,29.05710000777617,17.168700011097826,11.888399996678345,0.028099995688535273,0.027000001864507794,13.435500004561618,0.0,0.0,0.0,0.007099995855242014,3.315699999802746,0.0,0.0,0.0,0.6561,1.900899995234795,9.17789999220986,0.2357,7.11701,7.585,0.2187,0.1032,0.157,11.874000003444962,3.276600007666275
161,33.46770000644028,14.926400006515905,18.541299999924377,0.016999998479150236,0.0168999977177009,11.187299998709932,0.0,0.0,0.0,0.009199997293762863,3.3242999925278127,0.0,0.0,0.0,0.5183,1.8010999920079485,15.959399999701418,0.1681,13.55332,14.1356,0.3301,0.1789,0.2625,18.495399999665096,3.28770000487566
162,28.204999995068647,17.612800002098083,10.592199992970563,0.02849999873433262,0.027999994927085936,13.906199994380586,0.0,0.0,0.0,0.007399998139590025,3.2543999986955896,0.0,0.0,0.0,0.8942,1.5774999919813126,7.9741999943507835,0.1612,5.96686,6.5946,0.1957,0.0945,0.0794,10.57790000049863,3.219999998691492
163,26.298099997802638,14.697699996759184,11.600400001043454,0.016999998479150236,0.017300000763498247,10.999500009347685,0.0,0.0,0.0,0.007599999662488699,3.2820000051287934,0.0,0.0,0.0,0.5148,1.6254000074695796,9.323200007202104,0.2005,7.50826,7.9982,0.2248,0.1142,0.0876,11.587600005441345,3.2492000027559698
164,25.907599992933683,14.959499996621162,10.948099996312521,0.016400008462369442,0.015600002370774746,11.229600000660866,0.0,0.0,0.0,0.010399991879239678,3.3168999943882227,0.0,0.0,0.0,0.5082,1.8660000059753656,8.424100000411272,0.1596,6.57097,7.1256,0.1769,0.0944,0.084,10.915499995462596,3.282200006651692
165,25.831699997070245,14.980099993408658,10.851600003661588,0.016300007700920105,0.018000006093643606,11.180399989825673,0.0,0.0,0.0,0.007800001185387373,3.3965000038733706,0.0,0.0,0.0,0.5335,1.7511000041849911,8.438099990598857,0.2392,6.41354,6.9643,0.1673,0.0958,0.0816,10.83880000805948,3.311799999210052
166,34.09659999306314,14.864600001601502,19.231999991461635,0.016999998479150236,0.018099992303177714,11.149300000397488,0.0,0.0,0.0,0.007099995855242014,3.3014000073308125,0.0,0.0,0.0,0.5605,1.8525000050431117,16.64879999589175,0.3171,14.44519,14.9394,0.2693,0.1498,0.1221,19.210900005418807,3.2678000134183094
167,36.20620000583585,16.68299999437295,19.523200011462905,0.033200005418621004,0.07029999687802047,13.008000008994713,0.0,0.0,0.0,0.008899995009414852,3.189299997757189,0.0,0.0,0.0,0.8176,1.6842000040924177,16.83029999549035,0.2361,14.53156,15.0729,0.3145,0.1615,0.1172,19.477900001220405,3.1537000031676143
