frame,frame_total_ms,producer_ms,consumer_ms,inter_frame_gap_ms,p_Telemetry/frame_data,p_compose_overlay,p_above_total,p_above_compose,p_above_region_to_bytes,p_map_cpu_upload,p_PIL/buffer preparation,p_chart_cpu_tobytes,p_chart_dynamic_tobytes,p_gauge_tobytes,c_MF ReadSample/decode availability,c_consumer_upload,c_consumer_native_call,c_VideoProcessor CPU submit,c_VideoProcessor GPU completion,c_GPU wait/synchronization,c_AMF submit/backpressure,c_AMF QueryOutput,c_Packet write,c_pipeline_total,p_HUD dirty extract
10,11.647099992842413,7.3708999989321455,4.276199993910268,0.01790000533219427,0.020000006770715117,6.6130999912275,0.0,0.0,0.0,0.00689999433234334,0.6770000036340207,0.0,0.0,0.0,0.5503,0.6091999966884032,2.994299997226335,0.1619,1.90464,2.1638,0.1696,0.074,0.0597,4.262500006007031,0.647599998046644
11,15.609599999152124,6.877000007079914,8.73259999207221,0.015199999324977398,0.01649999467190355,6.136000010883436,0.0,0.0,0.0,0.006100002792663872,0.668799999402836,0.0,0.0,0.0,1.2302,0.581799991778098,6.391299990355037,0.1562,2.09663,2.3532,3.4057,0.0282,0.0,8.561599999666214,0.6451000081142411
12,24.256500008050352,17.306099995039403,6.950400013010949,0.10910000128205866,0.1066999975591898,16.47820000653155,0.0,0.0,0.0,0.005299996701069176,0.603899999987334,0.0,0.0,0.0,0.7164,0.6088999944040552,5.480000007082708,0.18,3.94084,4.2159,0.4908,0.1005,0.0915,6.93459999456536,0.5726000090362504
13,31.408199996803887,19.883900007698685,11.524299989105202,0.01579998934175819,0.019700004486367106,18.97639999515377,0.0,0.0,0.0,0.006700007361359894,0.8195999980671331,0.0,0.0,0.0,0.8223,0.7794999983161688,9.412299987161532,0.2005,4.76409,5.0519,2.056,0.6379,0.35,11.452299993834458,0.7818000012775883
14,30.578799996874295,17.032699994160794,13.546100002713501,0.1086000120267272,0.1314999972237274,15.955299997585826,0.0,0.0,0.0,0.008000002708286047,0.7958000060170889,0.0,0.0,0.0,0.5739,0.7276000105775893,11.754099992685951,0.2312,7.22037,7.7292,1.6689,0.7328,0.3732,13.41659999161493,0.7594000053359196
15,26.906999992206693,15.600599988829345,11.306400003377348,0.08850000449456275,0.08569999772589654,14.540599993779324,0.0,0.0,0.0,0.005299996701069176,0.8636000129627064,0.0,0.0,0.0,0.5386,0.8277000015368685,9.672500003944151,0.2438,6.79529,7.3378,0.8604,0.2725,0.1434,11.273099997197278,0.8286999945994467
16,24.46040000359062,12.59589999972377,11.864500003866851,0.045599997974932194,0.045599997974932194,11.767900010454468,0.0,0.0,0.0,0.005699999746866524,0.7010999979684129,0.0,0.0,0.0,1.0024,0.581799991778098,9.84230000176467,0.1736,6.28099,6.5359,1.3099,0.685,0.3403,11.797699989983812,0.6701999955112115
17,23.879800006398,15.608900008373894,8.270899998024106,0.10859999747481197,0.17640000442042947,14.682199995149858,0.0,0.0,0.0,0.005400012014433742,0.6241999944904819,0.0,0.0,0.0,0.71,0.5314000009093434,6.841800000984222,0.1574,5.57301,5.828,0.2652,0.0919,0.1366,8.218999995733611,0.5933000065851957
18,33.014800006640144,20.435500002349727,12.579300004290417,0.020099992980249226,0.022299995180219412,19.5951000059722,0.0,0.0,0.0,0.006300004315562546,0.741399999242276,0.0,0.0,0.0,1.0985,0.7410999969579279,10.377400001743808,0.2022,6.72663,7.2438,1.2069,0.4698,0.6035,12.534199995570816,0.7078000053297728
19,25.53629998874385,14.213000002200715,11.323299986543134,0.07270000060088933,0.0670000008540228,13.344799997867085,0.0,0.0,0.0,0.005599998985417187,0.7070999999996275,0.0,0.0,0.0,0.6337,0.6004000024404377,9.669499995652586,0.2027,6.02984,6.2677,1.3418,0.7663,0.3795,11.254199998802505,0.6757000082870945
20,26.883999991696328,16.583999997237697,10.29999999445863,0.1103000104194507,0.1545999984955415,15.653099995688535,0.0,0.0,0.0,0.005399997462518513,0.6495999987237155,0.0,0.0,0.0,0.5396,0.5210999952396378,8.800900002825074,0.1665,5.44511,5.6999,1.0729,0.5137,0.5872,10.171400004765019,0.6206999969435856
21,26.417299988679588,14.488199987681583,11.929100000998005,0.12760001118294895,0.07320000440813601,13.608099994598888,0.0,0.0,0.0,0.005900001269765198,0.7104000105755404,0.0,0.0,0.0,0.5012,0.6804000004194677,10.259400005452335,0.1922,7.06618,7.3661,1.1834,0.522,0.3395,11.871499998960644,0.6789000035496429
22,24.416200001724064,15.413000000989996,9.003200000734068,0.11160000576637685,0.10980000661220402,14.442999992752448,0.0,0.0,0.0,0.005900001269765198,0.7314000104088336,0.0,0.0,0.0,0.5681,0.7452999998349696,7.535700002335943,0.1693,5.99939,6.2763,0.3682,0.1821,0.0765,8.987299996078946,0.6977000011829659
23,19.188399994163774,7.120099995518103,12.06829999864567,0.020499996026046574,0.02059999678749591,6.479499992565252,0.0,0.0,0.0,0.004599991370923817,0.5631999956676736,0.0,0.0,0.0,0.936,0.5301000055624172,10.362700006226078,0.2207,8.3032,8.4886,0.5865,0.2527,0.1775,12.003900003037415,0.5400000081863254
24,19.75579999270849,13.21359998837579,6.542200004332699,0.04370001261122525,0.0425000034738332,12.136999997892417,0.0,0.0,0.0,0.005800000508315861,0.9599000040907413,0.0,0.0,0.0,0.5112,0.5880999960936606,5.309300002409145,0.1475,4.1471,4.3876,0.2534,0.078,0.0754,6.529199992655776,0.8753000001888722
25,16.052899998612702,8.224400007748045,7.828499990864657,0.017300000763498247,0.0185999961104244,7.5530000030994415,0.0,0.0,0.0,0.005599998985417187,0.5971999926259741,0.0,0.0,0.0,0.4836,0.563900000997819,6.1649999988731,0.2155,3.17047,3.3794,1.0169,0.514,0.4551,7.772099997964688,0.5738000036217272
26,21.42499999899883,16.434100005426444,4.990899993572384,0.109200002043508,0.10750000365078449,15.616699995007366,0.0,0.0,0.0,0.00549999822396785,0.5824000108987093,0.0,0.0,0.0,0.6189,0.7574999908683822,3.456299993558787,0.1615,2.35554,2.6007,0.1811,0.0845,0.0782,4.9599000049056485,0.5540999991353601
27,16.998100007185712,6.841800000984222,10.15630000620149,0.018799997633323073,0.019500002963468432,6.142500002169982,0.0,0.0,0.0,0.004999994416721165,0.6084999913582578,0.0,0.0,0.0,0.5808,0.6431999936467037,8.50519999221433,0.1383,5.1662,5.4219,1.2309,0.5597,0.4849,10.099199993419461,0.5852000031154603
28,24.606799997854978,16.025399992940947,8.58140000491403,0.11110000195913017,0.11100000119768083,14.985500005423091,0.0,0.0,0.0,0.007599999662488699,0.7923000084701926,0.0,0.0,0.0,0.9528,0.6006000039633363,6.874099999549799,0.2195,5.58182,5.7768,0.2461,0.0858,0.0777,8.566499993321486,0.7546999986516312
29,12.375700011034496,7.004800005233847,5.3709000058006495,0.017999991541728377,0.019400002202019095,6.374799995683134,0.0,0.0,0.0,0.004999994416721165,0.5581000004895031,0.0,0.0,0.0,1.4274,0.6820999988121912,3.108100005192682,0.231,1.96468,2.0923,0.2108,0.0742,0.0749,5.33819998963736,0.534099992364645
30,1233.227699995041,7.180099986726418,1226.0476000083145,0.017300000763498247,0.01780000457074493,6.524600001284853,0.0,0.0,0.0,0.005099995178170502,0.5839999939780682,0.0,0.0,0.0,0.8318,0.596500001847744,1224.1893999889726,351.4617,1220.20152,1.0698,0.2181,0.0946,0.3373,1225.9952000022167,0.5603000026894733
31,32.748000012361445,19.528200005879626,13.219800006481819,0.10979999206028879,0.10849999671336263,18.612200001371093,0.0,0.0,0.0,0.006199989002197981,0.6815999950049445,0.0,0.0,0.0,0.676,0.574399993638508,11.54599999426864,0.2208,6.94248,7.922,1.2142,0.5505,0.7675,13.161599999875762,0.6481000018538907
32,22.898499999428168,16.068700002506375,6.829799996921793,0.11059999815188348,0.1117999927373603,15.194799998425879,0.0,0.0,0.0,0.006000002031214535,0.6381999992299825,0.0,0.0,0.0,0.6614,0.6521000032080337,5.311700006132014,0.1641,3.14343,4.1932,0.221,0.1021,0.1896,6.753499998012558,0.6065000052331015
33,14.547300001140684,7.368300008238293,7.178999992902391,0.017699989257380366,0.016999998479150236,6.60210000933148,0.0,0.0,0.0,0.005199995939619839,0.6921000021975487,0.0,0.0,0.0,0.5171,0.5725999944843352,5.957799992756918,0.1403,4.8604,5.1135,0.2086,0.074,0.0808,7.16649999958463,0.6674000032944605
34,11.866899993037805,7.075199988321401,4.791700004716404,0.024500011932104826,0.01960000372491777,6.352500000502914,0.0,0.0,0.0,0.006100002792663872,0.6438000127673149,0.0,0.0,0.0,0.5192,0.6050999945728108,3.5319000016897917,0.143,2.4017,2.6883,0.2104,0.0778,0.0724,4.779800001415424,0.6157999887363985
35,11.74899999750778,6.934999997611158,4.813999999896623,0.01750000228639692,0.018300008377991617,6.239299997105263,0.0,0.0,0.0,0.005399997462518513,0.6204999954206869,0.0,0.0,0.0,0.5995,0.6028000061633065,3.4540000051492825,0.1512,2.30088,2.5428,0.1841,0.079,0.0768,4.7805999929551035,0.5956999957561493
36,16.128399991430342,7.386299999780022,8.74209999165032,0.01780000457074493,0.01929998688865453,6.588100004591979,0.0,0.0,0.0,0.00650000583846122,0.7183999987319112,0.0,0.0,0.0,0.5275,0.6010999932186678,7.217199992737733,0.1491,4.35211,4.6374,0.9282,0.5633,0.3777,8.687399997143075,0.6901999877300113
37,21.42940000339877,15.221099994960241,6.208300008438528,0.109500004327856,0.10730000212788582,14.408399991225451,0.0,0.0,0.0,0.005299996701069176,0.5856999923707917,0.0,0.0,0.0,0.604,0.5647999932989478,4.902199987554923,0.1694,3.69213,3.9867,0.2453,0.0764,0.0692,6.1961000028532,0.5577999982051551
38,12.245699996128678,6.905000002007,5.340699994121678,0.018399994587525725,0.018499995348975062,6.238100002519786,0.0,0.0,0.0,0.00549999822396785,0.5916000081924722,0.0,0.0,0.0,0.4978,0.6076999998185784,4.081899998709559,0.1598,2.78385,3.0955,0.1901,0.0852,0.1,5.307500003254972,0.5665000062435865
39,17.267599992919713,6.832699989899993,10.43490000301972,0.017000013031065464,0.01959998917300254,6.138199998531491,0.0,0.0,0.0,0.005299996701069176,0.6215000030351803,0.0,0.0,0.0,0.5523,0.6374999938998371,8.95249999302905,0.2288,5.77813,5.9924,1.2167,0.5321,0.2539,10.398999991593882,0.5999999993946403
40,18.727400005445816,13.828600000124425,4.898800005321391,0.07100000220816582,0.07029999687802047,12.962900000275113,0.0,0.0,0.0,0.00790000194683671,0.6927999929757789,0.0,0.0,0.0,0.5371,0.4982999962521717,3.7028000078862533,0.1986,2.51252,2.7546,0.1915,0.0801,0.0756,4.885400005150586,0.6412999937310815
41,17.133700006525032,6.976200005738065,10.157500000786968,0.017399986973032355,0.018499995348975062,6.265300005907193,0.0,0.0,0.0,0.005600013537332416,0.633100004051812,0.0,0.0,0.0,1.1996,0.5456999933812767,7.907999999588355,0.1581,4.91044,5.2107,1.0881,0.5016,0.3343,10.005699994508177,0.6102000043028966
42,21.041200001491234,15.23980000638403,5.801399995107204,0.18279999494552612,0.109200002043508,14.430600000196137,0.0,0.0,0.0,0.0051000097300857306,0.5825999978696927,0.0,0.0,0.0,0.9299,0.6273999897530302,4.099999991012737,0.1812,2.85771,3.1614,0.1896,0.0749,0.0735,5.78720000339672,0.5545000021811575
43,12.134700009482913,7.354900008067489,4.779800001415424,0.018799997633323073,0.018699996871873736,6.426899999496527,0.0,0.0,0.0,0.00650000583846122,0.8419000077992678,0.0,0.0,0.0,0.5694,0.6225999968592077,3.456899998127483,0.1673,2.39816,2.5147,0.2075,0.0751,0.0749,4.765999998198822,0.8155999967129901
44,15.61319999746047,6.874200000311248,8.738999997149222,0.023899992811493576,0.019800005247816443,6.1953999975230545,0.0,0.0,0.0,0.00549999822396785,0.600500003201887,0.0,0.0,0.0,0.9533,0.5437999934656546,6.694499999866821,0.1616,3.54047,3.8521,1.0153,0.5681,0.4597,8.574999999837019,0.5769999988842756
45,22.28780000586994,17.21200000611134,5.075799999758601,0.12630000128410757,0.10799999290611595,16.335799999069422,0.0,0.0,0.0,0.005400012014433742,0.6320999964373186,0.0,0.0,0.0,0.7052,0.5999999993946403,3.6241999914636835,0.174,2.50396,2.7415,0.1983,0.0798,0.077,5.062700001872145,0.6030999938957393
46,13.55370000237599,6.904299996676855,6.649400005699135,0.02099999983329326,0.01920000067912042,6.175900009111501,0.0,0.0,0.0,0.004799992893822491,0.6431999936467037,0.0,0.0,0.0,0.732,0.6597999890800565,5.112799990456551,0.2237,3.85155,4.0251,0.2359,0.0726,0.0738,6.636999998590909,0.6200999923748896
47,24.087799989501946,18.327899990254082,5.759899999247864,0.01750000228639692,0.01819999306462705,17.42519999970682,0.0,0.0,0.0,0.007700000423938036,0.8067000017035753,0.0,0.0,0.0,0.8709,0.5538999976124614,4.123899998376146,0.2132,2.75209,2.9479,0.2758,0.0996,0.0673,5.715700011933222,0.7590000022901222
48,18.656100000953302,7.761300003039651,10.894799997913651,0.02570000651758164,0.027300004148855805,7.049699997878633,0.0,0.0,0.0,0.0050000089686363935,0.6248999998206273,0.0,0.0,0.0,0.5352,0.5959999980404973,9.547100009513088,0.2045,6.91223,7.4027,0.9475,0.2909,0.2218,10.869300007470883,0.599899998633191
49,22.940199996810406,12.956999999005347,9.983199997805059,0.046200002543628216,0.04499999340623617,12.048700009472668,0.0,0.0,0.0,0.005699999746866524,0.7826999935787171,0.0,0.0,0.0,0.5981,0.5161000008229166,8.274899999378249,0.1892,5.26901,5.548,1.1173,0.4909,0.3467,9.9251999927219,0.752499996451661
50,20.787200002814643,14.185300009557977,6.601899993256666,0.12159999459981918,0.08460000390186906,13.351799992960878,0.0,0.0,0.0,0.005599998985417187,0.6429000059142709,0.0,0.0,0.0,0.7275,0.5531999922823161,5.162400004337542,0.1803,3.91824,4.1476,0.2263,0.0762,0.069,6.568800003151409,0.6156000017654151
51,17.70569999644067,7.416799999191426,10.288899997249246,0.016999998479150236,0.0185999961104244,6.656900004600175,0.0,0.0,0.0,0.004999994416721165,0.6836999964434654,0.0,0.0,0.0,0.5976,0.7422999915434048,8.806400001049042,0.2896,6.80356,7.2933,0.2742,0.0885,0.0785,10.277699999278411,0.6584000075235963
52,12.035499996272847,7.1339999994961545,4.901499996776693,0.01790000533219427,0.02020000829361379,6.506199992145412,0.0,0.0,0.0,0.0051000097300857306,0.5504000000655651,0.0,0.0,0.0,0.6291,0.5646000063279644,3.5473000025376678,0.1547,2.35604,2.6241,0.178,0.0814,0.0967,4.887900009634905,0.5275000003166497
53,25.91039999970235,17.402600002242252,8.507799997460097,0.018300008377991617,0.018799997633323073,16.116500002681278,0.0,0.0,0.0,0.011500000255182385,1.1558999976841733,0.0,0.0,0.0,1.4178,1.2883000017609447,5.496099998708814,0.3487,2.09516,3.5116,0.298,0.1538,0.136,8.441099998890422,1.086899996153079
54,13.109699997585267,7.832599992980249,5.277100004605018,0.03239999932702631,0.03440000000409782,7.119999994756654,0.0,0.0,0.0,0.004899993655271828,0.6141000048955902,0.0,0.0,0.0,0.8238,0.5398999928729609,3.7895999994361773,0.2231,2.60589,2.7719,0.1839,0.0878,0.0802,5.2651000005425885,0.5889000021852553
55,18.751800002064556,7.680800001253374,11.071000000811182,0.018399994587525725,0.019099999917671084,6.513300002552569,0.0,0.0,0.0,0.005400012014433742,1.0787999926833436,0.0,0.0,0.0,0.5523,0.6928999937372282,9.572399998432957,0.2045,6.53596,6.8359,1.1492,0.3597,0.2837,11.0424000013154,1.051200000802055
56,18.354500003624707,13.257000013254583,5.097499990370125,0.05669999518431723,0.058999998145736754,12.46910000918433,0.0,0.0,0.0,0.005599998985417187,0.6425000028684735,0.0,0.0,0.0,0.7573,0.5082999996375293,3.6771999875782058,0.1679,2.49189,2.7323,0.2358,0.0958,0.0801,5.06120000500232,0.6110000103944913
57,14.507299987599254,7.154999999329448,7.352299988269806,0.01850000990089029,0.01999999221879989,6.459700001869351,0.0,0.0,0.0,0.0047000066842883825,0.6202000076882541,0.0,0.0,0.0,0.8261,0.5358000053092837,5.591299996012822,0.1625,2.56183,2.8566,1.0175,0.5034,0.3705,7.299700009752996,0.5956000095466152
58,22.29980000993237,17.187900011776946,5.1118999981554225,0.112599998828955,0.1711000077193603,16.2345999997342,0.0,0.0,0.0,0.005699999746866524,0.6568000098923221,0.0,0.0,0.0,0.7487,0.611299998126924,3.6105999897699803,0.2901,2.29872,2.4476,0.2178,0.0857,0.0741,5.098499997984618,0.6243000098038465
59,12.802800003555603,6.773999994038604,6.028800009516999,0.018699996871873736,0.019500002963468432,6.089900009101257,0.0,0.0,0.0,0.005400012014433742,0.6085000059101731,0.0,0.0,0.0,1.6151,0.5696999869542196,3.6850000033155084,0.1541,2.35498,2.6612,0.2653,0.1106,0.0702,5.994200007990003,0.5845999985467643
60,18.072599996230565,6.844899995485321,11.227700000745244,0.017099999240599573,0.019699989934451878,6.1450000066543,0.0,0.0,0.0,0.005199995939619839,0.6247999990591779,0.0,0.0,0.0,0.9513,0.5505000008270144,9.43629999528639,0.1624,6.63752,6.9637,1.1187,0.3798,0.2437,11.192999998456798,0.6018000131007284
61,19.338099999004044,13.633099995786324,5.7050000032177195,0.08100000559352338,0.06749999010935426,12.890799989691004,0.0,0.0,0.0,0.005299996701069176,0.5820999940624461,0.0,0.0,0.0,0.6641,0.5946000019321218,4.305599999497645,0.2435,3.08224,3.2868,0.1817,0.0815,0.0745,5.69089999771677,0.5534999945666641
62,12.771300011081621,7.082399999490008,5.688900011591613,0.017999991541728377,0.019700004486367106,6.408499990357086,0.0,0.0,0.0,0.006600006599910557,0.5970000056549907,0.0,0.0,0.0,0.5808,0.6343999993987381,4.306899994844571,0.1692,3.00844,3.29,0.1862,0.1025,0.1012,5.656199995428324,0.5717000021832064
63,16.906399992876686,6.879499997012317,10.026899995864369,0.025000001187436283,0.019800005247816443,6.215100002009422,0.0,0.0,0.0,0.005599998985417187,0.5919999966863543,0.0,0.0,0.0,1.1893,0.534699996933341,7.867799999075942,0.2304,3.97713,4.2541,1.414,0.6844,0.4884,9.971300009055994,0.568500006920658
64,24.962700001196936,15.444500008015893,9.518199993181042,0.195999993593432,0.1548000000184402,14.550699997926131,0.0,0.0,0.0,0.005399997462518513,0.6059000006644055,0.0,0.0,0.0,0.6511,0.6391000060830265,7.780900006764568,0.2332,4.31539,4.6053,1.2429,0.5055,0.381,9.457199994358234,0.5773000011686236
65,22.070999999414198,16.451000003144145,5.619999996270053,0.1112000027205795,0.22160001390147954,15.37310000276193,0.0,0.0,0.0,0.005800000508315861,0.7067999977152795,0.0,0.0,0.0,0.6547,0.6521000032080337,4.142899997532368,0.1985,3.06966,3.1517,0.2089,0.0848,0.082,5.5881000007502735,0.6762999983038753
66,16.845499994815327,6.789099992602132,10.056400002213195,0.01780000457074493,0.018799997633323073,6.113600000389852,0.0,0.0,0.0,0.0053000112529844046,0.5997999978717417,0.0,0.0,0.0,0.5137,0.6399999983841553,8.616999999503605,0.1338,5.35918,5.7094,1.0502,0.5068,0.3852,10.020400004577823,0.574999998207204
67,18.91490000707563,13.625200008391403,5.2896999986842275,0.07229999755509198,0.06769999163225293,12.788099993485957,0.0,0.0,0.0,0.004999994416721165,0.6729000015184283,0.0,0.0,0.0,0.5483,0.5908000021008775,4.014000005554408,0.1676,2.7502,3.0549,0.1892,0.0775,0.1025,5.277800009935163,0.6446999905165285
68,13.927100008004345,7.160300010582432,6.766799997421913,0.018399994587525725,0.01960000372491777,6.327499999315478,0.0,0.0,0.0,0.006300004315562546,0.7498000049963593,0.0,0.0,0.0,0.3941,0.6303999980445951,5.599900003289804,0.1438,4.49169,4.7415,0.2364,0.0754,0.0703,6.73609999648761,0.7227000023704022
69,12.77739999932237,7.080199997290038,5.697200002032332,0.01750000228639692,0.018499995348975062,6.330100004561245,0.0,0.0,0.0,0.007100010407157242,0.6709000008413568,0.0,0.0,0.0,0.8024,0.5203999899094924,4.241699993144721,0.1475,3.17468,3.4633,0.2176,0.0657,0.0467,5.684300005668774,0.6417000113287941
70,14.129800008959137,6.94130000192672,7.188500007032417,0.01959998917300254,0.01790000533219427,6.269699995755218,0.0,0.0,0.0,0.005500012775883079,0.5959999980404973,0.0,0.0,0.0,0.493,0.6715000054100528,5.887999999686144,0.2912,4.64529,4.8302,0.2158,0.0843,0.0656,7.176399987656623,0.5728999967686832
71,18.391799996607006,7.034800000838004,11.356999995769002,0.018699996871873736,0.01789999078027904,6.3338000036310405,0.0,0.0,0.0,0.005699999746866524,0.6250999867916107,0.0,0.0,0.0,0.4344,0.595899997279048,9.941799988155253,0.2654,6.40674,6.5885,1.7137,0.4971,0.1732,11.21430000057444,0.6003000016789883
72,24.909800005843863,16.52289999765344,8.386900008190423,0.08009999874047935,0.07559999357908964,15.53079999575857,0.0,0.0,0.0,0.005900001269765198,0.8200000011129305,0.0,0.0,0.0,0.4082,0.5687999946530908,7.280600009835325,0.1684,5.96706,6.2336,0.2769,0.0828,0.145,8.375000004889444,0.7886999956099316
73,12.294500003918074,7.315299997571856,4.979200006346218,0.0185999961104244,0.018800012185238302,6.653599994024262,0.0,0.0,0.0,0.0045000051613897085,0.5879999953322113,0.0,0.0,0.0,0.4746,0.5307999963406473,3.8400999910663813,0.1646,2.64648,2.9705,0.1947,0.0879,0.0775,4.96489999932237,0.5603000026894733
74,15.432600004714914,7.439699998940341,7.9929000057745725,0.021100000594742596,0.020000006770715117,6.732599998940714,0.0,0.0,0.0,0.005699999746866524,0.6250000005820766,0.0,0.0,0.0,0.6117,0.6415000098058954,6.237900000996888,0.1726,3.42154,3.6698,0.9561,0.5096,0.3859,7.841799990274012,0.5987000040477142
75,22.81320000474807,17.4741999944672,5.33900001028087,0.10819999442901462,0.10380000458098948,16.58599999791477,0.0,0.0,0.0,0.00549999822396785,0.6460000004153699,0.0,0.0,0.0,0.609,0.5519000114873052,4.023200002848171,0.1716,2.75919,3.0653,0.2204,0.0784,0.0674,5.323999997926876,0.6149000109871849
76,16.50339999468997,7.180399989010766,9.323000005679205,0.01889999839477241,0.02059999678749591,6.495100009487942,0.0,0.0,0.0,0.00549999822396785,0.604200002271682,0.0,0.0,0.0,0.6514,0.7345000049099326,7.773799996357411,0.1565,6.23525,6.8298,0.2182,0.0803,0.0678,9.305500003392808,0.5803000094601884
77,17.719700001180172,7.188700008555315,10.530999992624857,0.01889999839477241,0.01930000144056976,6.560800000443123,0.0,0.0,0.0,0.004799992893822491,0.5512000061571598,0.0,0.0,0.0,0.7032,0.6323999987216666,8.853799998178147,0.2327,5.94895,6.0664,1.2037,0.3563,0.4446,10.4328000015812,0.5265000072540715
78,19.5607000059681,13.79820000147447,5.762500004493631,0.07850000110920519,0.11430001177359372,12.993099997402169,0.0,0.0,0.0,0.005799985956400633,0.5950000049779192,0.0,0.0,0.0,0.615,0.5470000032801181,4.448299994692206,0.2331,3.09006,3.3223,0.1884,0.0812,0.155,5.74050001159776,0.5670000100508332
79,12.953199999174103,7.085799996275455,5.867400002898648,0.018499995348975062,0.018499995348975062,6.382899999152869,0.0,0.0,0.0,0.006600006599910557,0.6239000067580491,0.0,0.0,0.0,0.7971,0.483900003018789,4.45449999824632,0.2453,3.28455,3.4323,0.2416,0.0717,0.0487,5.853700000443496,0.5940999981248751
80,17.723600001772866,7.336800001212396,10.38680000056047,0.01960000372491777,0.01990000600926578,6.601999994018115,0.0,0.0,0.0,0.005199995939619839,0.6582999922102317,0.0,0.0,0.0,0.516,0.6135000003268942,8.901900000637397,0.1658,5.98838,6.2316,1.0612,0.5204,0.3094,10.288600009516813,0.6332000048132613
81,20.18849999876693,14.186800006427802,6.001699992339127,0.07579999510198832,0.0703999976394698,13.38120001310017,0.0,0.0,0.0,0.005599998985417187,0.5860999954165891,0.0,0.0,0.0,0.6738,0.6997000018600374,4.487099999096245,0.1776,3.21912,3.5108,0.2135,0.0745,0.06,5.988899996737018,0.5586000042967498
