frame,frame_total_ms,producer_ms,consumer_ms,inter_frame_gap_ms,p_Telemetry/frame_data,p_compose_overlay,p_above_total,p_above_compose,p_above_region_to_bytes,p_above_region_upload,p_map_cpu_upload,p_PIL/buffer preparation,p_chart_cpu_tobytes,p_chart_dynamic_tobytes,p_gauge_tobytes,c_MF ReadSample/decode availability,c_consumer_upload,c_consumer_native_call,c_VideoProcessor CPU submit,c_VideoProcessor GPU completion,c_GPU wait/synchronization,c_AMF submit/backpressure,c_AMF QueryOutput,c_Packet write,c_pipeline_total,p_HUD dirty extract
10,70.69750000664499,44.95009999664035,25.74740001000464,0.0219999928958714,0.029700007871724665,5.270900001050904,31.112600016058423,21.372200004407205,9.640000003855675,1.9763999880524352,2.0289999956730753,1.084100003936328,0.0,0.0,0.0,0.5712,2.833999998983927,22.170700001879595,0.425,16.10202,16.386,0.3236,0.1458,0.1296,25.724000006448478,1.0276000102749094
11,71.87879999401048,45.785399997839704,26.093399996170774,0.028399997972883284,0.036299999919719994,6.190800006152131,30.973200002335943,21.44630000111647,9.429899990209378,1.6962999798124656,2.1481000003404915,1.0135999909834936,0.0,0.0,0.0,0.5952,2.6304000057280064,22.6634999999078,0.3804,15.62252,15.9982,0.2871,0.1554,0.162,26.042400000733323,0.9581999911461025
12,63.382399996044114,45.80859999987297,17.573799996171147,0.024500011932104826,0.03540000761859119,6.137000003946014,31.023999996250495,21.151799999643117,9.659300005296245,1.7036000062944368,2.191299994592555,1.0076000035041943,0.0,0.0,0.0,0.5609,2.569199990830384,14.287999991211109,0.4,7.7092,8.1289,0.2129,0.1046,0.1028,17.554500009282492,0.9527000074740499
13,68.80589999491349,44.074699995690025,24.731199999223463,0.01930000144056976,0.026300011086277664,4.5123000018065795,30.982399999629706,21.310099997208454,9.574700001394376,1.6365000046789646,2.065799999400042,1.1023999977624044,0.0,0.0,0.0,0.6175,2.5919999898178503,21.29580000473652,0.3287,14.14995,14.6678,0.4899,0.2646,0.2,24.701100002857856,1.0445999942021444
14,63.18339999415912,46.82449999381788,16.358900000341237,0.040400002035312355,0.050399990868754685,6.203799988725223,32.023499996284954,22.26159999554511,9.666199999628589,1.4835000038146973,2.1739999938290566,1.0668000031728297,0.0,0.0,0.0,0.5004,6.890299991937354,8.790599997155368,0.3444,7.55596,7.5758,0.1751,0.0919,0.1008,16.31180000549648,1.0093000018969178
15,64.74069999239873,43.20779998670332,21.53290000569541,0.016700010746717453,0.023600005079060793,3.201999992597848,31.349000011687167,21.59490001213271,9.659100003773347,1.9612999894889072,2.0511000038823113,1.181300001917407,0.0,0.0,0.0,0.5129,2.9608000040752813,17.907100002048537,0.3429,12.05954,12.4015,0.2422,0.103,0.104,21.51449999655597,1.1255999997956678
16,62.49820000084583,44.77799999585841,17.72020000498742,0.019400002202019095,0.0261999957729131,4.673499992350116,31.552499975077808,21.716999995987862,9.698299982119352,1.825500003178604,2.1256999898469076,1.0906999959843233,0.0,0.0,0.0,0.6241,3.0033999937586486,13.931199995568022,0.3939,7.39772,7.6044,0.1896,0.0908,0.103,17.69939999212511,1.0313999955542386
17,81.69240001006983,54.83049999747891,26.861900012590922,0.018499995348975062,0.028099995688535273,3.3109999931184575,41.24059999594465,21.160600008442998,19.983599995612167,1.783400002750568,2.7711000002454966,1.2801999982912093,0.0,0.0,0.0,0.6845,2.7374999917810783,23.174500005552545,0.3107,16.21791,16.7008,0.2944,0.1303,0.1572,26.761800007079728,1.2067000061506405
18,72.19520000217017,46.59300000639632,25.602199995773844,0.023599990527145565,0.03169999399688095,4.310699994675815,33.3861999824876,21.80159999988973,11.489699987578206,1.6543000092497095,2.2796999983256683,1.1952999921049923,0.0,0.0,0.0,0.6215,2.6624999882187694,22.136600004159845,0.2339,16.21038,16.7498,0.3028,0.1458,0.1385,25.57830000296235,1.1317999887978658
19,73.6443999921903,48.4915999986697,25.152799993520603,0.025200002710334957,0.03359999391250312,6.409599998733029,32.91539999190718,22.932899999432266,9.886200001346879,2.1766000136267394,2.1109000081196427,1.5091999957803637,0.0,0.0,0.0,0.6399,5.242799990810454,19.076299999142066,0.5071,9.16769,9.5774,0.2895,0.1232,0.1424,25.128400011453778,1.4453999901888892
20,72.14839999505784,47.520099993562326,24.628300001495518,0.024200009647756815,0.03029999788850546,5.687000011675991,32.87709999131039,22.38690000376664,10.365699999965727,1.8466999899828807,2.215900007286109,1.1613999959081411,0.0,0.0,0.0,0.6562,2.8626000130316243,20.82710000104271,0.455,13.02305,13.2856,0.6619,0.3356,0.4058,24.554000003263354,1.1024999985238537
21,72.26339999760967,51.185899996198714,21.077500001410954,0.04490000719670206,0.05160000000614673,8.535799992387183,34.27610000653658,24.47530000063125,9.703500007162802,1.97870000556577,2.0619000133592635,1.0311999940313399,0.0,0.0,0.0,0.5593,2.9858999914722517,17.36529999470804,0.3906,10.59263,11.0776,0.2472,0.1077,0.1195,21.060300001408905,0.9740999958012253
22,70.33950000186451,43.68119999708142,26.658300004783086,0.020099992980249226,0.027700007194653153,4.537899993010797,30.612799993832596,20.877800008747727,9.637099981773645,1.7325999942841008,2.0700000022770837,1.0873999999603257,0.0,0.0,0.0,0.5524,2.752200001850724,23.17310000944417,0.2367,15.68077,16.2119,0.2603,0.1397,0.2325,26.638800001819618,1.0271000064676628
23,68.14619999204297,46.276299995952286,21.86989999609068,0.02510000194888562,0.032800002372823656,6.042300010449253,31.820100019103847,22.16180000687018,9.565300002577715,1.958400011062622,2.0348999969428405,1.0439000034239143,0.0,0.0,0.0,0.5389,2.88320000981912,18.281800003023818,0.3618,12.48242,12.848,0.262,0.1112,0.1158,21.831600010045804,0.9872000082395971
24,66.76580000203103,45.366899998043664,21.398900003987364,0.02020000829361379,0.026299996534362435,4.824700008612126,32.03209998901002,21.83339999464806,10.09870000416413,1.7776999884517863,2.142400000593625,1.0550000006332994,0.0,0.0,0.0,0.5873,2.732499997364357,17.90690000052564,0.3642,10.91909,11.2726,0.2257,0.1103,0.1415,21.381400001700968,0.99640000553336
25,66.1588000075426,44.73380000854377,21.42499999899883,0.0202999945031479,0.048000001697801054,4.946799992467277,31.25910001108423,21.274800004903227,9.88820000202395,1.8545000057201833,2.1210999984759837,1.0517000046093017,0.0,0.0,0.0,0.5736,2.776499997708015,17.912899988004938,0.2549,10.81209,11.3004,0.2632,0.116,0.1111,21.4096999989124,0.9935000125551596
26,64.20220001018606,44.234200002392754,19.968000007793307,0.019899991457350552,0.029799994081258774,3.364000003784895,31.67820000089705,21.414000002550893,10.070599993923679,1.8261000077473,2.074400006677024,1.040400005877018,0.0,0.0,0.0,0.5982,2.776100009214133,16.374200000427663,0.3638,9.57249,9.9905,0.2563,0.1108,0.2241,19.92380000592675,0.981999997748062
27,65.11860000318848,45.73260000324808,19.385999999940395,0.021599989850074053,0.028099995688535273,4.556200001388788,32.71209998638369,22.644500000751577,9.970599989173934,1.7988999898079783,2.0951999904355034,1.0532000014791265,0.0,0.0,0.0,0.6434,2.7174999995622784,15.870599992922507,0.2678,9.00468,9.3742,0.2689,0.1588,0.1177,19.369000001461245,0.992499990388751
28,61.92330000340007,43.84560001199134,18.077699991408736,0.020199993741698563,0.0337999954354018,3.597200004151091,31.70100001443643,21.437100003822707,10.164600011194125,2.0955999934813008,1.9960999925388023,1.1245999921811745,0.0,0.0,0.0,0.6131,3.1860000017331913,14.125200003036298,0.3768,7.3004,7.583,0.2365,0.1066,0.1295,18.062200004351325,1.0666999878594652
29,61.5988999925321,43.31889998866245,18.280000003869645,0.02030000905506313,0.02680000034160912,3.2809999975143,31.516700008069165,21.697699994547293,9.719500012579374,1.5839000116102397,2.046399997198023,1.1426999990362674,0.0,0.0,0.0,1.4868,7.272499991813675,9.338099989690818,0.2115,7.57044,7.8697,0.2012,0.1158,0.1332,18.24089999718126,1.0842999909073114
30,4857.390199991642,45.15479999827221,4812.235399993369,0.019700004486367106,0.0278999941656366,4.604200003086589,31.833899978664704,21.48039999883622,10.253399988869205,2.1917999983998016,2.145799997379072,1.1333000002196059,0.0,0.0,0.0,0.5292,3.2896999910008162,4807.925599990995,1231.5594,4790.9442,1.2052,0.227,0.1203,0.5389,4812.176800012821,1.0701999999582767
31,84.84260000113863,57.3450999945635,27.497500006575137,0.20510000467766076,0.14000000373926014,12.568800011649728,36.350499984109774,25.422399994567968,10.831699983100407,1.7751000123098493,2.0413000020198524,0.9996000007959083,0.0,0.0,0.0,0.5254,7.680800001253374,19.105300001683645,0.2824,16.62147,17.0329,0.305,0.2216,0.3383,27.47800000361167,0.943200007895939
32,71.51890000386629,45.43009999906644,26.08880000479985,0.025999994250014424,0.033899996196851134,5.833400005940348,31.18880001420621,21.13810001173988,9.9564999982249,1.7030000017257407,2.0625000033760443,1.1071000044466928,0.0,0.0,0.0,0.6244,2.7685000095516443,22.429599994211458,0.4308,15.92279,16.2734,0.2758,0.15,0.1488,25.984000007156283,1.0488999978406355
33,75.14570000057574,47.286800006986596,27.858899993589148,0.02680000034160912,0.03530000685714185,6.7522000026656315,32.163500029128045,21.93960000295192,10.129200018127449,2.437399991322309,2.0117000094614923,0.9837999969022349,0.0,0.0,0.0,0.5944,3.5004000092158094,23.593899997649714,0.3679,16.81416,17.2312,0.3193,0.149,0.142,27.839699992910028,0.9325999999418855
34,65.1534999924479,45.82189999928232,19.331599993165582,0.027300004148855805,0.04810000245925039,6.073899989132769,31.33859997615218,21.089399990160018,10.155199983273633,1.7798999906517565,2.0054000051459298,1.1317999887978658,0.0,0.0,0.0,0.5864,2.701300007174723,15.89619999867864,0.339,9.03114,9.4587,0.2342,0.1114,0.1208,19.316699996124953,1.0760000004665926
35,65.39080000948161,46.489000000292435,18.901800009189174,0.01920000067912042,0.026599998818710446,4.969400004483759,33.39810000034049,22.925700002815574,10.378499995567836,2.084899999317713,1.9453999993856996,0.9888000058708712,0.0,0.0,0.0,0.6143,3.053399996133521,15.060099991387688,0.2297,8.18701,8.6786,0.234,0.1325,0.2076,18.862700002500787,0.9366000012960285
36,66.4732000004733,45.31809999025427,21.15510001021903,0.02269999822601676,0.025699991965666413,4.483900003833696,32.246299990219995,21.51939999021124,10.628499992890283,1.7668000073172152,2.1309000003384426,1.17270000919234,0.0,0.0,0.0,0.5818,3.54769999103155,16.886700002942234,0.5519,9.54719,9.9719,0.2484,0.1085,0.1343,21.140500000910833,1.1134999949717894
37,72.38860000506975,45.22720001114067,27.16139999392908,0.019799990695901215,0.02850001328624785,3.3848000020952895,33.258300012676045,22.458300009020604,10.709399997722358,1.8603000062284991,1.969500008272007,1.0132000024896115,0.0,0.0,0.0,0.589,2.884100002120249,23.479299998143688,0.3387,16.7415,17.1419,0.3011,0.1511,0.1578,27.13999999104999,0.9608999971533194
38,83.45470001222566,57.15910000435542,26.295600007870235,0.02579999272711575,0.035899996873922646,4.637899997760542,42.0771000062814,22.01719999720808,19.968000007793307,1.9141999946441501,2.8732000064337626,1.419100008206442,0.0,0.0,0.0,0.6868,2.8962000069441274,22.516500001074746,1.6333,13.33081,14.0735,0.2742,0.1373,0.1346,26.24859999923501,1.346200006082654
39,69.75790001160931,43.63940001348965,26.11849999811966,0.02309998671989888,0.03170000854879618,4.096100004971959,31.449100002646446,22.67069999652449,8.68369999807328,2.1023999870521948,1.8792999908328056,0.7149000011850148,0.0,0.0,0.0,0.5814,3.189900002325885,22.195600002305582,0.4306,15.03468,15.3858,0.2604,0.1161,0.1159,26.102200004970655,0.6611999997403473
40,59.11900001228787,39.946500008227304,19.172500004060566,0.019499988411553204,0.02579999272711575,3.230799993616529,28.244100001757033,21.575599996140227,6.569300006958656,1.9552000158000737,2.0035000052303076,0.8461999968858436,0.0,0.0,0.0,0.4978,3.2869999995455146,14.897900007781573,0.3343,7.62968,8.0367,0.2872,0.1308,0.6196,19.105300001683645,0.7948999991640449
41,73.60000000335276,54.93589999969117,18.664100003661588,0.14779999037273228,0.13980000221636146,13.342099991859868,30.643600010080263,24.038600007770583,6.511900006444193,1.7825999966589734,1.8888999911723658,0.8100999984890223,0.0,0.0,0.0,0.7586,3.1278999958885834,14.605200005462393,0.3844,7.89248,8.211,0.2088,0.11,0.1174,18.62740000069607,0.7593000045744702
42,62.2643000097014,44.69510000490118,17.569200004800223,0.018799997633323073,0.027000001864507794,3.6140000011073425,32.53260000201408,21.112500005983748,11.33059999847319,2.1373000054154545,2.0059999951627105,1.1316999880364165,0.0,0.0,0.0,0.5764,3.8065999979153275,13.040499994531274,0.3812,7.357,7.6592,0.2371,0.1071,0.1074,17.553500001668,1.059500005794689
43,72.75039999512956,46.15979999653064,26.59059999859892,0.0202999945031479,0.02570000651758164,4.116299998713657,33.9094000228215,22.968800010858104,10.8440000039991,2.2061999916331843,1.8866000027628615,0.9871999936876819,0.0,0.0,0.0,0.6875,3.144400005112402,22.561600009794347,0.3893,15.73006,16.0928,0.3172,0.1967,0.1943,26.570799993351102,0.9365000005345792
44,65.12250000378117,46.954099991125986,18.168400012655184,0.02570000651758164,0.03539999306667596,6.282500005909242,32.18499998911284,21.36039998731576,10.730900001362897,1.9365999905858189,2.034499993897043,1.101300003938377,0.0,0.0,0.0,0.7198,2.8691000043181702,14.401399996131659,0.3581,7.48004,7.8508,0.1819,0.1013,0.1361,18.130800002836622,1.0458000033395365
45,69.4909000012558,43.52810001000762,25.962799991248176,0.01789999078027904,0.02570000651758164,3.4063999919453636,32.099099989864044,22.89059999748133,9.113199994317256,1.8028000049525872,1.8985999922733754,0.7261999999172986,0.0,0.0,0.0,0.6677,2.730299995164387,22.402300004614517,1.2954,12.08691,12.9301,0.2698,0.1352,0.1384,25.943599990569055,0.6745000137016177
46,65.69190000300296,40.744800004176795,24.94709999882616,0.02510000194888562,0.03190001007169485,5.512200004886836,27.18770000501536,20.745100002386607,6.351900010486133,2.1578000159934163,1.8274000030942261,0.7437000022036955,0.0,0.0,0.0,0.6175,3.3952000085264444,20.773900003405288,0.858,9.47335,9.8205,0.2987,0.134,0.1244,24.93020000110846,0.6921000021975487
47,69.6697000093991,41.838300006929785,27.83140000246931,0.0219999928958714,0.03139999171253294,4.987000007531606,28.729500016197562,22.208300011698157,6.42649999645073,1.4721000043209642,2.03719999990426,0.7502999942516908,0.0,0.0,0.0,1.0424,8.340400003362447,18.20070001122076,0.2227,16.24146,16.7101,0.2408,0.1557,0.1035,27.747400003136136,0.6976000004215166
48,59.2501000064658,41.11940000439063,18.130700002075173,0.019399987650103867,0.02719998883549124,4.854500002693385,28.17000000504777,21.482799988007173,6.598300009500235,1.7785999953048304,1.839699994889088,0.7379000016953796,0.0,0.0,0.0,0.6845,2.7448999899206683,14.533299996401183,0.2852,7.6874,8.2385,0.2531,0.1096,0.1883,18.11430000816472,0.6864000024506822
49,58.91570000676438,40.495400011423044,18.420299995341338,0.0185999961104244,0.02680000034160912,3.1340999994426966,29.098399987560697,22.442499990575016,6.555799991474487,1.7456000059610233,2.040899998974055,0.731200008885935,0.0,0.0,0.0,0.6577,2.670000001671724,14.918599990778603,0.2944,7.83256,8.7698,0.244,0.1137,0.1941,18.403200010652654,0.6790000043110922
50,65.9970999986399,39.641600000322796,26.3554999983171,0.019400002202019095,0.026699999580159783,3.1678999948780984,27.96140000282321,21.24010000261478,6.622599990805611,1.9570999866118655,2.052200012258254,0.7522000087192282,0.0,0.0,0.0,0.6345,2.908099995693192,22.582000005058944,0.2625,15.69338,16.1047,0.3356,0.1713,0.1924,26.302800004486926,0.7002000056672841
51,77.04519999970216,54.85589998716023,22.189300012541935,0.02920000406447798,0.03739999374374747,4.907700000330806,39.60779999033548,22.986099997069687,16.524799997569062,1.55790000280831,2.9365999944275245,0.8201000018743798,0.0,0.0,0.0,0.7286,6.554300009156577,14.749699999811128,0.2571,13.33691,13.5066,0.2933,0.1138,0.1371,22.171000004163943,0.7477000035578385
52,58.63459999090992,39.21399998944253,19.420600001467392,0.022499996703118086,0.027700007194653153,3.238799996324815,27.665599976899102,20.978899992769584,6.58939998538699,1.7525999865029007,1.8974000122398138,0.7719999994151294,0.0,0.0,0.0,0.6482,2.6940999960061163,15.918000004603527,0.3258,9.45452,9.8156,0.2443,0.1087,0.1175,19.401900004595518,0.7189000025391579
53,77.6775000122143,53.61350000021048,24.064000012003817,0.01889999839477241,0.02510000194888562,3.1238000083249062,40.4693999880692,30.375499991350807,9.809800001676194,2.227999997558072,2.036899997619912,1.0691000061342493,0.0,0.0,0.0,0.6838,6.833899999037385,16.334999992977828,0.1926,14.85956,15.0073,0.3219,0.1847,0.172,24.01460001419764,1.0116999910678715
54,74.78029999765567,47.933399997418746,26.84690000023693,0.029499991796910763,0.036999990697950125,6.722400008584373,32.835500009241514,21.597500002826564,11.142700008349493,2.1215000160736963,1.9918000034522265,1.0171000030823052,0.0,0.0,0.0,0.569,3.043199991225265,23.064199995133094,0.3637,16.12432,16.4154,0.354,0.1784,0.1689,26.827900001080707,0.9646999969845638
55,71.90429999900516,46.28309998952318,25.62120000948198,0.027900008717551827,0.05129999772179872,4.729500011308119,33.250299995415844,22.442499990575016,10.709599999245256,1.9379000150365755,1.8642000068211928,1.0448000102769583,0.0,0.0,0.0,0.5334,8.302899994305335,16.609599988441914,0.321,14.94587,15.0164,0.3191,0.1499,0.2317,25.602299996535294,0.9914000111166388
56,67.53770000068471,42.77169999841135,24.76600000227336,0.023999993572942913,0.032899988582357764,4.440099990461022,30.435400010901503,21.629199996823445,8.71190000907518,1.9812999962596223,1.8468000052962452,0.7459000044036657,0.0,0.0,0.0,0.7298,8.918999999877997,14.93670001218561,0.3155,13.21057,13.4491,0.2994,0.1435,0.158,24.72299999499228,0.6932999967830256
57,63.06300000869669,43.877800009795465,19.185199998901226,0.020699997548945248,0.029400005587376654,3.5192999930586666,32.19809997244738,22.32989999174606,9.77109998348169,2.087999993818812,1.8823999998858199,0.8883999980753288,0.0,0.0,0.0,0.5329,3.04100000357721,15.442899995832704,0.319,8.31948,8.7343,0.1894,0.1064,0.1737,19.170400002622046,0.8359999919775873
58,85.00320000166539,62.176400009775534,22.826799991889857,0.019699989934451878,0.031100003980100155,10.345699993195012,33.08390000893269,26.49050000763964,6.498900009319186,1.9474999862723053,9.827100002439693,1.8452999938745052,0.0,0.0,0.0,1.0206,3.007200008141808,18.622699994011782,0.7711,11.41034,11.6347,0.2746,0.1242,0.2112,22.805999993579462,1.5890999929979444
59,66.24170001305174,40.44970001268666,25.79200000036508,0.018999999156221747,0.02749999111983925,3.1236000068020076,29.40379999927245,22.961800001212396,6.34870000067167,1.6183999978238717,1.893499997095205,0.7693000079598278,0.0,0.0,0.0,1.1916,2.512200007913634,21.87670000421349,0.348,15.40427,15.7342,0.3209,0.151,0.134,25.744700003997423,0.7167000003391877
60,61.39570000232197,43.19940001005307,18.196299992268905,0.02549999044276774,0.03480000304989517,7.489499999792315,27.822799995192327,21.33069999399595,6.393800009391271,1.7965000006370246,1.791399990906939,0.7422999915434048,0.0,0.0,0.0,0.6118,2.722299992456101,14.709099996252917,0.2739,8.05062,8.5192,0.2262,0.1022,0.1221,18.18009999988135,0.6886000046506524
61,65.0179000076605,39.17080000974238,25.84709999791812,0.018699996871873736,0.026399997295811772,3.2836000027600676,28.084899997338653,21.718899995903485,6.268800003454089,1.7181000002892688,1.8168999959016219,0.7199000101536512,0.0,0.0,0.0,0.7428,2.6548000023467466,22.277800002484582,0.3581,15.56983,15.8236,0.3047,0.2117,0.3014,25.82720000646077,0.6679999933112413
62,59.283999988110736,39.72149999754038,19.56249999057036,0.026900001103058457,0.034599986975081265,4.186799997114576,27.547900011995807,21.108300003106706,6.347300004563294,2.1924999891780317,1.9121999939670786,0.7361000025412068,0.0,0.0,0.0,0.5778,3.277600000728853,15.499499990255572,0.393,8.84713,9.2014,0.2428,0.1007,0.1033,19.485199998598546,0.6833999941591173
63,66.00079999770969,39.594399990164675,26.406400007545017,0.01890001294668764,0.028599999495781958,3.6242000060155988,27.94990000256803,21.40250000229571,6.45089999306947,1.715399994282052,1.8545000057201833,0.7189000025391579,0.0,0.0,0.0,0.6866,2.6369000115664676,22.89500000188127,0.3082,15.84811,16.1645,0.3426,0.1705,0.1663,26.385599994682707,0.6677999917883426
64,60.95869999262504,40.99179999320768,19.966899999417365,0.028599999495781958,0.03650000144261867,4.600800006301142,28.372699991450645,21.827899996424094,6.45089999306947,1.8832000059774145,1.811099995393306,0.7994000043254346,0.0,0.0,0.0,0.5875,10.002499999245629,9.206100003211759,0.2441,7.90013,8.0818,0.2384,0.1105,0.1285,19.9465999903623,0.7446999952662736
65,67.67629999376368,47.19279998971615,20.483500004047528,0.02020000829361379,0.028800001018680632,3.700399989611469,34.77730001031887,22.723700007190928,11.941799995838664,2.403299993602559,2.0222000021021813,1.1235999991185963,0.0,0.0,0.0,0.565,3.4066000080201775,16.340399990440346,0.2234,10.21046,11.0307,0.2235,0.1121,0.1257,20.44449999812059,1.0688000038499013
66,63.246899997466244,45.780300002661534,17.46659999480471,0.019400002202019095,0.027399990358389914,3.4490000107325613,33.862299984321,22.80320000136271,10.961199994198978,2.5324000016553327,2.026699992711656,1.050899998517707,0.0,0.0,0.0,0.653,3.733199991984293,12.905800002044998,0.3658,7.211,7.5185,0.185,0.0916,0.1129,17.449500010116026,0.9867000044323504
67,87.73320000909735,60.427899996284395,27.30530001281295,0.018999999156221747,0.025899993488565087,12.551599997095764,39.24969999934547,28.31730000616517,10.841099996468984,2.183600008720532,2.012299999478273,1.0390999959781766,0.0,0.0,0.0,0.5496,3.1020000024000183,23.484699995606206,0.2201,16.40159,16.8299,0.3393,0.2145,0.1547,27.287300006719306,0.9877000120468438
68,63.13919999229256,44.78989999915939,18.349299993133172,0.0261999957729131,0.03390001074876636,4.789800004800782,31.850399987888522,22.571900000912137,9.188500000163913,1.860599993960932,1.9197000074200332,0.7138999935705215,0.0,0.0,0.0,0.5738,3.0088999919826165,14.576599991414696,0.3324,8.19532,8.5144,0.2054,0.1085,0.1388,18.309899998712353,0.6632000004174188
69,66.88320000830572,40.04069999791682,26.842500010388903,0.01960000372491777,0.02710000262595713,3.2610999915050343,28.756600004271604,22.316000002319925,6.345300003886223,1.9008000090252608,1.8619000038597733,0.7575999916298315,0.0,0.0,0.0,0.5068,2.844799993908964,23.314799997024238,0.2396,16.529,17.0155,0.3017,0.1373,0.1436,26.82309999363497,0.7065999961923808
70,57.61799999163486,39.649300000746734,17.968699990888126,0.026599998818710446,0.03470000228844583,4.407600004924461,27.297799999359995,20.881400007056072,6.322100001852959,1.5860999992582947,1.8320999952265993,0.7545000116806477,0.0,0.0,0.0,0.5999,6.860699999378994,10.34899998921901,0.3459,8.6022,8.8093,0.2023,0.1171,0.1187,17.950500012375414,0.7025000086287037
71,66.36450000223704,40.54319999704603,25.821300005191006,0.02099999983329326,0.029600007110275328,3.4259000094607472,28.863300001830794,22.34179999504704,6.423600003472529,1.5352000045822933,1.9176999921910465,0.7125999982235953,0.0,0.0,0.0,0.4968,7.590699999127537,17.558800012920983,0.2039,15.72957,16.0683,0.2488,0.1079,0.1069,25.78409999841824,0.6599999906029552
72,65.48999999358784,39.93329999502748,25.55669999856036,0.02160000440198928,0.029799994081258774,4.35069999366533,27.616799983661622,21.14919999439735,6.371700001182035,1.8176000012317672,1.8794000061461702,0.7110000005923212,0.0,0.0,0.0,0.5335,2.755499997874722,22.07720000296831,0.2341,14.88246,15.3991,0.3742,0.1911,0.1756,25.534499989589676,0.6600999913644046
