frame,frame_total_ms,producer_ms,consumer_ms,inter_frame_gap_ms,p_Telemetry/frame_data,p_compose_overlay,p_above_total,p_above_compose,p_above_region_to_bytes,p_map_cpu_upload,p_PIL/buffer preparation,p_chart_cpu_tobytes,p_chart_dynamic_tobytes,p_gauge_tobytes,c_MF ReadSample/decode availability,c_consumer_upload,c_consumer_native_call,c_VideoProcessor CPU submit,c_VideoProcessor GPU completion,c_GPU wait/synchronization,c_AMF submit/backpressure,c_AMF QueryOutput,c_Packet write,c_pipeline_total,p_HUD dirty extract
14,20.66400001058355,5.199400009587407,15.464600000996143,0.014699995517730713,0.016999998479150236,5.080200004158542,0.0,0.0,0.0,0.0042000028770416975,0.006700007361359894,0.0,0.027000001864507794,0.0,0.8198,0.13919999764766544,14.258399998652749,0.2789,12.36069,12.4311,0.6396,0.2465,0.1732,15.399500000057742,0.000200001522898674
15,15.767399992910214,10.733999995863996,5.033399997046217,0.043199994252063334,0.04369999805931002,10.540799994487315,0.0,0.0,0.0,0.004699992132373154,0.00859999272506684,0.0,0.03689998993650079,0.0,0.6356,0.2995000104419887,3.956800006562844,0.2496,2.91474,2.9939,0.2421,0.0758,0.0609,5.0205000006826594,0.000300002284348011
16,23.26849999371916,18.270400003530085,4.9980999901890755,0.018400009139440954,0.020100007532164454,18.09019999927841,0.0,0.0,0.0,0.005399997462518513,0.00999998883344233,0.0,0.04220000118948519,0.0,0.852,0.23370000417344272,3.7542999925790355,0.2464,2.61791,2.6864,0.3229,0.0949,0.0827,4.98410000000149,0.000500003807246685
17,15.228400006890297,5.859199998667464,9.369200008222833,0.019500002963468432,0.022100008209235966,5.720000001019798,0.0,0.0,0.0,0.0048000074457377195,0.008099988917820156,0.0,0.03029999788850546,0.0,0.5563,0.5903999990550801,7.761899993056431,0.1358,5.27204,5.3237,1.0844,0.5159,0.3286,9.24959999974817,0.000300002284348011
18,16.727499998523854,12.123399996198714,4.60410000232514,0.08159999561030418,0.07110000296961516,11.883200000738725,0.0,0.0,0.0,0.005299996701069176,0.007499998901039362,0.0,0.03680000372696668,0.0,0.8004,0.2753000007942319,3.4081999910995364,0.2305,2.44577,2.5718,0.1899,0.0932,0.0721,4.593000005115755,0.000200001522898674
19,15.168400001130067,5.355700006475672,9.812699994654395,0.018099992303177714,0.019800005247816443,5.230499999015592,0.0,0.0,0.0,0.0039000005926936865,0.006700007361359894,0.0,0.028800001018680632,0.0,1.0129,0.07480000203941017,8.314499995321967,0.2457,5.55566,5.5944,1.0574,0.5596,0.3971,9.768500007339753,0.000200001522898674
20,17.03329999872949,12.244900004588999,4.788399994140491,0.09210000280290842,0.17600000137463212,11.883600003784522,0.0,0.0,0.0,0.004899993655271828,0.00829999044071883,0.0,0.036299999919719994,0.0,0.6466,0.23190000501926988,3.7666000134777278,0.2296,2.77304,2.8986,0.1759,0.0853,0.0936,4.759299990837462,0.00029998773243278265
21,9.97109999298118,5.299099997500889,4.6719999954802915,0.01650000922381878,0.02139998832717538,5.1851000025635585,0.0,0.0,0.0,0.0040000013541430235,0.005599998985417187,0.0,0.02469999890308827,0.0,0.4603,0.22119999630376697,3.887900005793199,0.1355,3.06833,3.2411,0.174,0.082,0.0736,4.663200001232326,0.000300002284348011
22,11.126500001410022,5.25670000934042,5.869799992069602,0.017099999240599573,0.018999999156221747,5.13600000704173,0.0,0.0,0.0,0.0046000059228390455,0.006300004315562546,0.0,0.026900001103058457,0.0,0.5482,0.24870000197552145,4.955100012011826,0.1667,4.09763,4.2315,0.1461,0.0782,0.0692,5.861399986315519,0.000200001522898674
23,19.622800013166852,5.121100010001101,14.501700003165752,0.016399993910454214,0.017300000763498247,5.009100001188926,0.0,0.0,0.0,0.004399989848025143,0.005599998985417187,0.0,0.024299995857290924,0.0,0.5348,0.2773999876808375,13.448099998640828,0.1643,11.46028,11.6193,0.7996,0.281,0.1881,14.441599996644072,0.000300002284348011
24,15.683000005083159,10.966200003167614,4.716800001915544,0.0658999924780801,0.04730001091957092,10.766599996713921,0.0,0.0,0.0,0.00449999060947448,0.014299992471933365,0.0,0.03429999924264848,0.0,0.6267,0.2921999985119328,3.66480000957381,0.1722,2.63594,2.7864,0.2514,0.0926,0.0775,4.70629999472294,0.00029998773243278265
25,10.143200008315034,5.290500004775822,4.852700003539212,0.018099992303177714,0.021800005924887955,5.154700003913604,0.0,0.0,0.0,0.0049000082071870565,0.007100010407157242,0.0,0.030199997127056122,0.0,0.5046,0.43509999522939324,3.8028000126359984,0.2195,2.91659,2.9586,0.1581,0.0944,0.1355,4.843699993216433,0.000200001522898674
26,11.29939999373164,5.332100001396611,5.967299992335029,0.017400001524947584,0.029600007110275328,5.186700000194833,0.0,0.0,0.0,0.0049000082071870565,0.007000009645707905,0.0,0.03300000389572233,0.0,0.5435,0.593100005062297,4.684500003349967,0.1615,3.54626,3.6854,0.3935,0.1481,0.0918,5.933699998422526,0.000500003807246685
27,18.322699994314462,5.786800000350922,12.53589999396354,0.01990000600926578,0.02230000973213464,5.630999992717989,0.0,0.0,0.0,0.005900001269765198,0.009900002623908222,0.0,0.036299999919719994,0.0,0.6273,0.3073999978369102,11.39810000313446,0.1791,9.78021,10.064,0.5114,0.2238,0.1487,12.519299998530187,0.000200001522898674
28,20.593499997630715,10.27569999860134,10.317799999029376,0.040400002035312355,0.06790000770706683,9.979299997212365,0.0,0.0,0.0,0.007199996616691351,0.012599994079209864,0.0,0.07259999983943999,0.0,0.6707,0.6080000021029264,8.67340000695549,0.1982,5.79527,5.8979,1.1478,0.5989,0.3685,10.285500000463799,0.000300002284348011
29,25.009499993757345,12.57890000124462,12.430599992512725,0.08410000009462237,0.07429999823216349,12.312299993936904,0.0,0.0,0.0,0.006000002031214535,0.011199997970834374,0.0,0.043099993490614,0.0,1.7297,1.0073000012198463,9.393200001795776,0.2287,5.82064,5.8501,1.5764,0.6389,0.263,12.357600004179403,0.00029998773243278265
30,1340.3198000014527,13.041500002145767,1327.278299999307,0.05460000829771161,0.056199991377070546,12.757000004057772,0.0,0.0,0.0,0.007199996616691351,0.012199991033412516,0.0,0.06320000102277845,0.0,0.7942,0.4687999899033457,1325.5969000019832,446.9269,1322.29623,1.1036,0.1953,0.0658,0.0609,1327.2374999942258,0.000400003045797348
31,25.385500004631467,18.676000006962568,6.7094999976689,0.1058999914675951,0.12270000297576189,18.3413000049768,0.0,0.0,0.0,0.00549999822396785,0.008600007276982069,0.0,0.03609999839682132,0.0,0.5749,0.14269999519456178,5.847000007634051,0.2165,3.8903,4.4323,0.3009,0.1135,0.0822,6.698499986669049,0.000300002284348011
32,16.877199988812208,5.7487000012770295,11.128499987535179,0.021900006686337292,0.024200009647756815,5.57449999905657,0.0,0.0,0.0,0.005800000508315861,0.008000002708286047,0.0,0.03399999695830047,0.0,0.9637,0.40099999750964344,9.425199998077005,0.2287,7.12074,7.1557,0.7096,0.4096,0.4378,10.982100007822737,0.000200001522898674
33,16.624800002318807,10.93119999859482,5.6936000037239864,0.04680000711232424,0.04600000102072954,10.732199996709824,0.0,0.0,0.0,0.005399997462518513,0.00829999044071883,0.0,0.03640000068116933,0.0,0.546,0.6384000007528812,4.388800007291138,0.2269,3.17743,3.4633,0.2569,0.0816,0.1142,5.68339999881573,0.00029998773243278265
34,14.580699993530288,5.6831999972928315,8.897499996237457,0.0185999961104244,0.02269999822601676,5.534800002351403,0.0,0.0,0.0,0.00449999060947448,0.008799994247965515,0.0,0.03610001294873655,0.0,0.4872,0.44180000259075314,7.826999993994832,0.1626,7.11414,7.136,0.2094,0.0781,0.0706,8.884700000635348,0.00029998773243278265
35,14.857599991955794,5.241999999270774,9.61559999268502,0.018400009139440954,0.02020000829361379,5.119200010085478,0.0,0.0,0.0,0.0044000043999403715,0.006599992047995329,0.0,0.026599998818710446,0.0,0.4871,0.27579999004956335,8.48819999373518,0.1409,5.55113,5.7514,1.1113,0.5994,0.4428,9.521400002995506,0.000100000761449337
36,18.333700005314313,12.1765000076266,6.157199997687712,0.07130000449251384,0.07069999992381781,11.93809999676887,0.0,0.0,0.0,0.0046000059228390455,0.008400005754083395,0.0,0.03670000296551734,0.0,0.6919,0.29319999157451093,5.041700002038851,0.1714,4.0909,4.2481,0.1736,0.0871,0.1473,6.1486000049626455,0.000300002284348011
37,10.741399994003586,5.20189999951981,5.539499994483776,0.017300000763498247,0.020799998310394585,5.075399996712804,0.0,0.0,0.0,0.0042000028770416975,0.005299996701069176,0.0,0.02519998815841973,0.0,0.4666,0.3870999935315922,4.570099990814924,0.1634,3.68065,3.8151,0.1825,0.0849,0.1309,5.526199995074421,0.000200001522898674
38,10.540400005993433,5.429900003946386,5.110500002047047,0.025000001187436283,0.03369999467395246,5.271800007903948,0.0,0.0,0.0,0.0043000036384910345,0.007399998139590025,0.0,0.031000003218650818,0.0,0.5023,0.4301000008126721,4.035799996927381,0.1417,3.17941,3.268,0.2205,0.0719,0.1488,5.0829999963752925,0.000200001522898674
39,26.567299995804206,18.61060000373982,7.956699992064387,0.016399993910454214,0.020800012862309813,18.43880000524223,0.0,0.0,0.0,0.0053000112529844046,0.009099996532313526,0.0,0.03959999594371766,0.0,1.2162,0.3063000040128827,6.264700001338497,0.2772,5.16055,5.233,0.266,0.0856,0.0891,7.944600001792423,0.00039998849388211966
40,10.829599996213801,5.312599998433143,5.516999997780658,0.019400002202019095,0.022899999748915434,5.166799994185567,0.0,0.0,0.0,0.0039000005926936865,0.007199996616691351,0.0,0.028599999495781958,0.0,0.4431,0.28560000646393746,4.687299995566718,0.2175,3.71097,3.9137,0.1864,0.0879,0.0716,5.506699992110953,0.000200001522898674
41,9.292300004744902,5.204900007811375,4.087399996933527,0.017400001524947584,0.020000006770715117,5.077099995105527,0.0,0.0,0.0,0.0034999975468963385,0.00650000583846122,0.0,0.02680000034160912,0.0,0.5575,0.2212999970652163,3.1802000012248755,0.213,2.29597,2.4224,0.1683,0.0844,0.0695,4.057199999806471,0.000200001522898674
42,11.446599994087592,5.211399999097921,6.235199994989671,0.015900004655122757,0.01930000144056976,5.091900005936623,0.0,0.0,0.0,0.0035999983083456755,0.006699992809444666,0.0,0.028599999495781958,0.0,1.2653,0.5498999962583184,4.294600003049709,0.1602,3.44253,3.4684,0.2903,0.1021,0.0874,6.225300006917678,0.000200001522898674
43,19.453999993856996,5.345600002328865,14.108399991528131,0.019099999917671084,0.023100001271814108,5.209100010688417,0.0,0.0,0.0,0.005299996701069176,0.006600006599910557,0.0,0.03160000778734684,0.0,0.6174,0.31269999453797936,12.982999993255362,0.2384,11.26168,11.4086,0.5481,0.265,0.1506,14.0908000030322,0.000200001522898674
44,15.018999998574145,10.660800006007776,4.3581999925663695,0.04600000102072954,0.044599990360438824,10.449599998537451,0.0,0.0,0.0,0.004699992132373154,0.008199989679269493,0.0,0.037999998312443495,0.0,0.7297,0.2607000060379505,3.218800004106015,0.1473,2.3467,2.4978,0.188,0.0976,0.0672,4.328199996962212,0.00019998697098344564
45,15.297599995392375,5.286100000375882,10.011499995016493,0.01680001150816679,0.020000006770715117,5.15669999003876,0.0,0.0,0.0,0.0051000097300857306,0.007099995855242014,0.0,0.031200004741549492,0.0,0.5412,0.27040000713896006,8.93700000597164,0.2075,6.37992,6.5018,1.086,0.5454,0.2155,9.983999989344738,0.000300002284348011
46,17.218799999682233,12.477800002670847,4.740999997011386,0.07189999450929463,0.07130000449251384,12.24019999790471,0.0,0.0,0.0,0.0048000074457377195,0.007700000423938036,0.0,0.03560000914148986,0.0,0.7493,0.28249999741092324,3.594800000428222,0.1581,2.70322,2.8779,0.1811,0.0971,0.0697,4.73220000276342,0.000200001522898674
47,16.72730001155287,5.233700008830056,11.493600002722815,0.019099999917671084,0.019699989934451878,5.113000006531365,0.0,0.0,0.0,0.0043000036384910345,0.006600006599910557,0.0,0.02680000034160912,0.0,0.5375,0.2719000040087849,10.45940000039991,0.2678,8.94247,9.0145,0.5299,0.1981,0.1262,11.432600003900006,0.000100000761449337
48,15.275900004780851,10.791499997139908,4.484400007640943,0.04539999645203352,0.04610000178217888,10.591699989163317,0.0,0.0,0.0,0.005199995939619839,0.008100003469735384,0.0,0.039300008211284876,0.0,0.6481,0.2528999903006479,3.456699996604584,0.163,2.60665,2.7113,0.2086,0.0822,0.0725,4.473599998163991,0.00029998773243278265
49,15.267599999788217,5.174299993086606,10.093300006701611,0.018799997633323073,0.020899999071843922,5.050699997809716,0.0,0.0,0.0,0.0040000013541430235,0.006000002031214535,0.0,0.0281000102404505,0.0,0.916,0.09619999036658555,8.781199998338707,0.3059,5.84917,5.8845,1.0634,0.5905,0.3218,10.067000010167249,0.000200001522898674
50,17.446799989556894,12.12459999078419,5.322199998772703,0.07449999975506216,0.07280000136233866,11.86990000132937,0.0,0.0,0.0,0.005399997462518513,0.009399998816661537,0.0,0.040099999750964344,0.0,0.7641,0.43169999844394624,3.9449999894713983,0.1643,3.11284,3.1392,0.2158,0.0976,0.1292,5.282099999021739,0.000200001522898674
51,10.310199999366887,5.39819999539759,4.912000003969297,0.02950000634882599,0.02929999027401209,5.24779999977909,0.0,0.0,0.0,0.005399997462518513,0.006599992047995329,0.0,0.030499999411404133,0.0,1.1512,0.598000013269484,3.042500000447035,0.1533,2.27316,2.3909,0.1713,0.0776,0.07,4.903300010482781,0.000100000761449337
52,17.92050000221934,5.144400012795813,12.776099989423528,0.01649999467190355,0.01960000372491777,5.0254000088898465,0.0,0.0,0.0,0.0044000043999403715,0.006100002792663872,0.0,0.02540000423323363,0.0,1.2452,0.09669999417383224,11.249100003624335,0.2288,9.67231,9.7939,0.466,0.2093,0.1974,12.759900011587888,0.000200001522898674
53,14.681499989819713,10.178299999097362,4.503199990722351,0.03920000744983554,0.0391000066883862,9.995300002628937,0.0,0.0,0.0,0.0050000089686363935,0.007599999662488699,0.0,0.03619999915827066,0.0,0.9746,0.5405999982031062,2.8651000029640272,0.1876,2.13414,2.1777,0.1707,0.0881,0.0745,4.473499997402541,0.000200001522898674
54,13.329099994734861,5.261699989205226,8.067400005529635,0.01680001150816679,0.019500002963468432,5.142399997566827,0.0,0.0,0.0,0.003999986802227795,0.006100002792663872,0.0,0.027699992642737925,0.0,0.4716,0.23629999486729503,6.99019999592565,0.1683,3.70384,3.8485,1.1679,0.5996,0.7039,8.025800008908845,0.000200001522898674
55,18.775600008666515,13.91600001079496,4.859599997871555,0.11039999662898481,0.11199999426025897,13.596500008134171,0.0,0.0,0.0,0.00549999822396785,0.008000002708286047,0.0,0.03929999365936965,0.0,0.5761,0.30020000122021884,3.8600999978370965,0.2573,2.85334,2.9464,0.22,0.0821,0.0625,4.849700009799562,0.000300002284348011
56,15.649599998141639,5.255699987174012,10.393900010967627,0.019400002202019095,0.02059999678749591,5.124599992996082,0.0,0.0,0.0,0.0037999998312443495,0.006400005077011883,0.0,0.02609999501146376,0.0,0.6459,0.23950000468175858,9.180399996694177,0.1558,6.94998,7.0849,0.9426,0.4282,0.2439,10.302100010449067,0.000200001522898674
57,16.936800006078556,12.212500005261973,4.724300000816584,0.06989999383222312,0.24349999148398638,11.78980000258889,0.0,0.0,0.0,0.00549999822396785,0.009499999578110874,0.0,0.040700004319660366,0.0,0.5343,0.3164999943692237,3.7238999939290807,0.1729,2.64598,2.741,0.285,0.1225,0.1128,4.713300004368648,0.000300002284348011
58,22.93610000924673,18.259700009366497,4.676399999880232,0.02339998900424689,0.027000001864507794,18.069999990984797,0.0,0.0,0.0,0.00549999822396785,0.009399998816661537,0.0,0.04199999966658652,0.0,0.7762,0.3004999889526516,3.4593000018503517,0.4128,2.41952,2.3478,0.2115,0.0988,0.0759,4.665300002670847,0.000400003045797348
59,10.58819999161642,5.5232000013347715,5.064999990281649,0.019400002202019095,0.022799998987466097,5.394799998612143,0.0,0.0,0.0,0.0039000005926936865,0.006600006599910557,0.0,0.02720000338740647,0.0,1.0826,0.5885999999009073,3.263699996750802,0.3722,2.37072,2.3014,0.1595,0.0826,0.1243,5.0368000083835796,0.000300002284348011
60,12.437099998351187,5.352300009690225,7.084799988660961,0.017099999240599573,0.0185999961104244,5.223999993177131,0.0,0.0,0.0,0.0041000021155923605,0.007400012691505253,0.0,0.03290000313427299,0.0,0.5473,0.22899999748915434,6.187399994814768,0.1572,5.40444,5.5384,0.1555,0.0798,0.0737,7.0761999959358945,0.000200001522898674
61,12.987900001462549,5.149599994183518,7.838300007279031,0.016200006939470768,0.019700004486367106,5.0288000056752935,0.0,0.0,0.0,0.004399989848025143,0.007399998139590025,0.0,0.026399997295811772,0.0,0.5327,0.2803999959724024,6.922200002009049,0.1576,6.0478,6.2115,0.1632,0.0769,0.0647,7.830500006093644,0.000200001522898674
62,19.681300007505342,5.161100008990616,14.520199998514727,0.01649999467190355,0.018100006855092943,5.043800003477372,0.0,0.0,0.0,0.0040000013541430235,0.005900001269765198,0.0,0.026000008801929653,0.0,0.9182,0.07850000110920519,13.289199996506795,0.2477,10.88187,11.0092,0.7287,0.4157,0.4364,14.461499988101423,0.000200001522898674
63,15.989499996067025,10.782800003653392,5.206699992413633,0.04539999645203352,0.04509999416768551,10.592899998300709,0.0,0.0,0.0,0.004699992132373154,0.007700000423938036,0.0,0.033899996196851134,0.0,0.6734,0.23969999165274203,4.162999990512617,0.1681,3.09745,3.2806,0.2517,0.0991,0.0604,5.197299993596971,0.000200001522898674
64,15.97330000367947,5.331100008334033,10.642199995345436,0.01889999839477241,0.019500002963468432,5.196099999011494,0.0,0.0,0.0,0.0046000059228390455,0.006499991286545992,0.0,0.03239999932702631,0.0,0.5165,0.3181000065524131,9.542900006636046,0.2305,6.75274,7.0734,0.988,0.4259,0.3991,10.619599997880869,0.00029998773243278265
65,17.69419999618549,13.671199994860217,4.023000001325272,0.05539999983739108,0.06010000652167946,13.45450000371784,0.0,0.0,0.0,0.0050000089686363935,0.007599999662488699,0.0,0.03609999839682132,0.0,0.4655,0.47420000191777945,2.9485999984899536,0.1424,2.2238,2.2545,0.1708,0.0801,0.1427,3.9936999964993447,0.000200001522898674
66,15.993399996659718,5.518699996173382,10.474700000486337,0.016400008462369442,0.01920000067912042,5.3706000035163015,0.0,0.0,0.0,0.00549999822396785,0.008499991963617504,0.0,0.039000005926936865,0.0,0.8698,0.22390000231098384,9.157099993899465,0.1643,7.21936,7.5058,0.7128,0.2691,0.1706,10.452800008351915,0.000100000761449337
67,15.543400004389696,11.267800000496209,4.275600003893487,0.05539999983739108,0.05570000212173909,11.0483999887947,0.0,0.0,0.0,0.005800000508315861,0.00790000194683671,0.0,0.03940000897273421,0.0,0.5835,0.31600000511389226,3.246499996748753,0.2359,2.39341,2.4002,0.1872,0.0877,0.0918,4.265299998223782,0.000300002284348011
68,9.307600004831329,5.477999991853721,3.8296000129776075,0.0185999961104244,0.0202999945031479,5.333199995220639,0.0,0.0,0.0,0.0045000051613897085,0.008100003469735384,0.0,0.03500000457279384,0.0,0.3859,0.4554999904939905,2.8722999995807186,0.1344,2.32204,2.3174,0.1529,0.0725,0.0625,3.802799998084083,0.000200001522898674
69,19.50659998692572,5.201399995712563,14.305199991213158,0.015400000847876072,0.018000006093643606,5.08560000162106,0.0,0.0,0.0,0.0044000043999403715,0.006100002792663872,0.0,0.026000008801929653,0.0,0.4725,0.21980000019539148,13.412000000244007,0.2394,11.89052,11.9432,0.5014,0.2464,0.1747,14.285400000517257,0.000200001522898674
70,15.613499999744818,11.024099992937408,4.589400006807409,0.050700007705017924,0.04410000110510737,10.825999997905456,0.0,0.0,0.0,0.005400012014433742,0.007800001185387373,0.0,0.03879998985212296,0.0,0.6179,0.2386999985901639,3.602099997806363,0.1554,2.62041,2.7878,0.2339,0.084,0.0724,4.579200001899153,0.000400003045797348
71,22.138900007121265,16.191700007766485,5.94719999935478,0.020199993741698563,0.02090001362375915,15.933100003167056,0.0,0.0,0.0,0.008499991963617504,0.015500001609325409,0.0,0.06379999103955925,0.0,1.4547,0.08499999239575118,4.205999997793697,0.2681,3.04233,3.1187,0.3042,0.0967,0.0653,5.910399995627813,0.000700005330145359
72,11.443199997302145,6.8325000029290095,4.610699994373135,0.02269999822601676,0.023899992811493576,6.685600004857406,0.0,0.0,0.0,0.0043000036384910345,0.007499998901039362,0.0,0.03500000457279384,0.0,0.6537,0.6041000015102327,3.2309000089298934,0.1348,2.5948,2.6128,0.1666,0.0888,0.0802,4.601199994795024,0.00029998773243278265
73,9.00510000064969,5.10119998943992,3.903900011209771,0.018100006855092943,0.018400009139440954,4.975899995770305,0.0,0.0,0.0,0.004899993655271828,0.006499991286545992,0.0,0.029100003303028643,0.0,0.5527,0.18339999951422215,3.0618000018876046,0.1378,2.24788,2.4432,0.1685,0.0813,0.0648,3.8955000054556876,0.00019998697098344564
74,12.929400007124059,5.172800010768697,7.756599996355362,0.01589999010320753,0.018699996871873736,5.053200002294034,0.0,0.0,0.0,0.004299989086575806,0.006100002792663872,0.0,0.02849999873433262,0.0,1.1365,0.07420001202262938,6.405000007362105,0.243,5.44485,5.5678,0.2187,0.0823,0.0617,7.727499993052334,0.000100000761449337
75,15.106900013051927,5.228300011367537,9.87860000168439,0.017999991541728377,0.019800005247816443,5.104399999254383,0.0,0.0,0.0,0.004199988325126469,0.006799993570894003,0.0,0.03060000017285347,0.0,1.087,0.08710000838618726,8.320300010382198,0.2687,5.54039,5.6662,1.0468,0.4813,0.3806,9.835900011239573,0.000400003045797348
76,20.052199994097464,15.600999991875142,4.451200002222322,0.11409999569877982,0.11029999586753547,15.277099999366328,0.0,0.0,0.0,0.005299996701069176,0.008699993486516178,0.0,0.04430000262800604,0.0,0.7936,0.28360000578686595,3.236399992601946,0.2427,2.36586,2.4235,0.1782,0.0823,0.0672,4.4387999951140955,0.00029998773243278265
77,14.378399995621294,5.382200004532933,8.99619999108836,0.021200001356191933,0.02130000211764127,5.258100005448796,0.0,0.0,0.0,0.0042000028770416975,0.006699992809444666,0.0,0.028599999495781958,0.0,0.9214,0.09819999104365706,7.506800000555813,0.2166,4.91572,5.0243,1.0766,0.4603,0.3212,8.854299987433478,0.00019998697098344564
78,17.616800003452227,13.275000004796311,4.341799998655915,0.10720000136643648,0.10769999062176794,12.973700009752065,0.0,0.0,0.0,0.004999994416721165,0.008100003469735384,0.0,0.03519999154377729,0.0,0.5971,0.2865999995265156,3.337300004204735,0.2351,2.44606,2.5353,0.1758,0.0778,0.0723,4.332500000600703,0.000400003045797348
