frame,surf_acquire,vp_total,vp_setup,vp_create_view,vp_set_stream,vp_setter_fmt,vp_setter_src_rect,vp_setter_dst_rect,vp_blt,vp_submit_window,vp_range_pass,clear_prev_above,vp_chart_blend,chart_flush,vp_gauge_blend,gauge_flush,map_resample,vp_map_blend,map_flush1,map_flush2,above_blend,above_flush,flush_total,vp_hud_compute,vp_release_view,amf_create_surface,amf_submit_input,amf_query,amf_packet_write,process_frame_total,pool_index,decoder_tex_id,vp_out_tex_id,array_index,setters_skipped,state_sig,amf_submitted,amf_received,amf_query_calls,amf_outputs,retries,submit_result,query_result,decoder_copy
17,0.0471,21.692,4.5837,0.0024,4.5809,4.5582,0.0166,0.0015,0.388,0.4882,0.0088,0.0261,0.0003,0.0006,0,0,0,0.0056,0,0,0.0051,0.0001,0.0007,0.0159,0.0208,0.0263,0.3478,0.1715,0.149,22.561,1,3193941984,2771638240,2,0,378072108,18,17,1,1,0,0,0,0
18,0.0515,12.8315,0.5664,0.0027,0.5631,0.5497,0.0055,0.0011,0.2132,0.2648,0.0064,0.0142,0.0001,0.0001,0,0,0,0.003,0,0,0.0025,0,0.0001,0.007,0.0146,0.0315,0.3059,0.1222,0.1081,13.5343,2,3193941984,3197158048,0,0,378072108,19,18,1,1,0,0,0,0
19,0.0581,17.8215,0.66,0.0052,0.6541,0.6424,0.0068,0.0011,0.2186,0.3086,0.0042,0.0258,0.0017,0.0004,0,0,0,0.0052,0,0,0.0027,0.0001,0.0005,0.0097,0.0179,0.0338,0.4306,0.1961,0.168,18.8231,3,3193941984,3197158752,1,0,378072108,20,19,1,1,0,0,0,0
20,0.0565,11.5897,0.6856,0.0047,0.6803,0.6625,0.0122,0.0017,0.2392,0.2839,0.0036,0.0116,0.0003,0.0002,0,0,0,0.0028,0,0,0.0024,0,0.0002,0.0071,0.0084,0.0328,0.36,0.1647,0.2983,12.6335,4,3193941984,3197156640,2,0,378072108,21,20,1,1,0,0,0,0
21,0.059,13.9905,4.5245,0.0034,4.5206,4.4993,0.0152,0.002,0.35,0.4463,0.0095,0.0268,0.0003,0.0002,0,0,0,0.0059,0,0,0.0038,0.0001,0.0003,0.0124,0.0148,0.0172,0.1879,0.1091,0.1191,14.5878,5,3193941984,3197165088,0,0,378072108,22,21,1,1,0,0,0,0
22,0.0626,10.6649,0.7633,0.0045,0.7581,0.7404,0.0124,0.0017,0.2278,0.2864,0.003,0.0139,0.0006,0.0003,0,0,0,0.0054,0,0,0.0036,0.0001,0.0004,0.0125,0.0208,0.0253,0.2497,0.1446,0.1525,11.3983,6,3193941984,3197170016,1,0,378072108,23,22,1,1,0,0,0,0
23,0.062,11.5608,0.7506,0.0036,0.7463,0.6891,0.0087,0.0017,0.2928,0.3537,0.0044,0.0138,0.0003,0.0006,0,0,0,0.0044,0,0,0.003,0.0001,0.0007,0.0098,0.0205,0.0267,0.3087,0.1294,0.1272,12.312,7,3193941984,3197162976,2,0,378072108,24,23,1,1,0,0,0,0
24,0.0453,15.8254,4.422,0.0025,4.4189,4.4068,0.008,0.001,0.3583,0.4738,0.0091,0.0332,0.0007,0.0002,0,0,0,0.0067,0,0,0.0052,0.0001,0.0003,0.0173,0.028,0.0213,0.2967,0.127,0.1375,16.5496,0,3193941984,2771648800,0,0,378072108,25,24,1,1,0,0,0,0
25,0.0618,15.9177,0.5779,0.0029,0.5745,0.5617,0.0081,0.0014,0.3374,0.4128,0.0036,0.0238,0.0006,0.0003,0,0,0,0.005,0,0,0.0024,0,0.0003,0.0151,0.0374,0.0246,0.301,0.1161,0.1317,16.6418,1,3193941984,2771638240,1,0,378072108,26,25,1,1,0,0,0,0
26,0.0488,14.0412,4.4793,0.0027,4.4761,4.4517,0.0189,0.0018,0.3376,0.4184,0.0039,0.0384,0.0007,0.0003,0,0,0,0.0056,0,0,0.004,0,0.0003,0.0101,0.0223,0.0234,0.246,0.131,0.1787,14.804,2,3193941984,3197158048,2,0,378072108,27,26,1,1,0,0,0,0
27,0.0486,12.0928,0.5493,0.0027,0.5461,0.5374,0.004,0.0013,0.2477,0.3336,0.0041,0.034,0.0005,0.0006,0,0,0,0.0033,0,0,0.0023,0.0001,0.0007,0.0078,0.0141,0.0281,0.3199,0.1485,0.1424,12.901,3,3193941984,3197158752,0,0,378072108,28,27,1,1,0,0,0,0
28,0.0471,19.4462,4.7082,0.0028,4.7049,4.6931,0.0068,0.0016,0.2242,0.3055,0.0036,0.0308,0.0004,0.0005,0,0,0,0.0055,0,0,0.0031,0,0.0005,0.0111,0.0225,0.0251,0.2336,0.1113,0.134,20.1022,4,3193941984,3197156640,1,0,378072108,29,28,1,1,0,0,0,0
29,0.0426,11.1174,0.5173,0.0023,0.5146,0.5065,0.0042,0.0008,0.2283,0.2916,0.0039,0.0215,0.0005,0.0004,0,0,0,0.0053,0,0,0.0032,0,0.0004,0.0102,0.0247,0.0326,0.3357,0.1795,0.136,11.9789,5,3193941984,3197165088,2,0,378072108,30,29,1,1,0,0,0,0
30,0.0506,4827.7,4.448,0.0024,4.4453,4.4256,0.011,0.0025,0.2552,1345.3,0.0033,0.0239,0.0002,0.0002,0,0,0,0.0042,0,0,0.0031,0.0001,0.0003,0.0233,0.0136,0.0205,0.2366,0.1699,0.0971,4828.46,6,3193941984,3197170016,0,0,378072108,31,30,1,1,0,0,0,0
31,0.0458,16.2719,5.7181,0.0027,5.7149,5.6564,0.0096,0.0011,0.3568,0.4627,0.0088,0.0379,0.0003,0.0002,0,0,0,0.0086,0,0,0.005,0.0001,0.0003,0.014,0.0229,0.023,0.2479,0.1801,0.3682,17.3436,7,3193941984,3197162976,1,0,378072108,32,31,1,1,0,0,0,0
32,0.0559,22.5115,5.2182,0.0029,5.2149,5.1926,0.0157,0.0019,0.3794,0.4925,0.008,0.0344,0.0011,0.0004,0,0,0,0.008,0,0,0.0065,0.0001,0.0005,0.0158,0.0253,0.027,0.3277,0.1734,0.144,23.3524,0,3193941984,2771648800,2,0,378072108,33,32,1,1,0,0,0,0
