timestamp,position_lat,position_long,heart_rate,cadence,distance,temperature,fractional_cadence,enhanced_speed,enhanced_altitude,enhanced_respiration_rate,grit,flow,stamina_potential,stamina,external_heart_rate,x_K1_0_1,x_K2_0_2,x_curVpower_1_0,x_solar_pct_2_0,x_battery_pct_2_1,x_solar_3_0,x_battery_pct_3_2,x_battery_4_0,x_discharge_4_1
"14.08.2026, 11:40:10",,,73,,"0,00",23,,,"68,8",,"0,000000","7,000000",97,97,73,0,67,0,,,0,91,92,0
"14.08.2026, 11:40:11",,,73,,"0,00",23,,,"68,8",,"0,000000","7,000000",97,97,73,0,67,0,,,0,91,92,0
"14.08.2026, 11:40:12",,,73,,"0,00",23,,,"68,8",,"0,000000","7,000000",97,97,73,0,67,0,,,0,91,92,0
"14.08.2026, 11:40:13",,,74,,"0,00",23,,,"68,8",,"0,000000","7,000000",97,97,74,0,67,0,,,0,91,92,0
"14.08.2026, 11:40:14",,,74,,"0,00",23,,,"68,8",,"0,000000","7,000000",97,97,74,0,0,0,,,0,91,92,0
"14.08.2026, 11:40:15",,,74,,"0,00",23,,,"68,8",,"0,000000","7,000000",97,97,74,0,0,0,,,0,91,92,0
"14.08.2026, 11:40:16",,,73,,"1,30",23,,"1,297","68,8",,"0,000000","7,000000",97,97,73,0,0,2,,,0,91,92,0
"14.08.2026, 11:40:17",,,73,,"2,74",23,,"1,446","68,8","17,72","0,000000","7,000000",97,97,73,0,0,2,,,0,91,92,0
"14.08.2026, 11:40:18",,,73,,"4,43",23,,"1,689","68,8","17,72","0,000000","7,000000",97,97,73,0,0,2,,,0,91,92,0
"14.08.2026, 11:40:19",,,73,29,"6,29",23,"0,00","1,857","68,8","17,72","0,000000","7,000000",97,97,73,29,29,2,,,0,91,92,0
"14.08.2026, 11:40:20",,,73,29,"8,33",23,"0,00","2,043","68,8","17,72","0,000000","7,000000",97,97,73,29,29,3,,,0,91,92,0
"14.08.2026, 11:40:21",,,73,31,"10,62",23,"0,00","2,286","68,8","17,72","0,000000","7,000000",97,97,73,29,29,4,,,1,91,92,0
"14.08.2026, 11:40:22","54,331447","18,601496",73,35,"13,09",23,"0,00","2,473","68,8","17,72","0,000000","0,000000",97,97,73,35,35,4,,,3,91,92,0
"14.08.2026, 11:40:23","54,331426","18,601508",73,37,"15,62",23,"0,00","2,529","69,0","15,94","0,000000","0,000000",97,97,73,35,35,6,,,6,91,92,0
"14.08.2026, 11:40:24","54,331417","18,601534",73,37,"18,14",23,"0,00","2,519","69,0","15,94","0,000000","0,000000",97,97,73,37,37,6,,,8,91,92,0
"14.08.2026, 11:40:25","54,331405","18,601497",73,38,"20,66",23,"0,00","2,519","69,2","15,94","0,000000","0,000000",97,97,73,38,38,7,,,9,91,92,0
"14.08.2026, 11:40:26","54,331404","18,601561",73,39,"23,18",23,"0,00","2,519","69,4","15,94","0,000000","0,000000",97,97,73,38,38,7,,,10,91,92,0
"14.08.2026, 11:40:27","54,331404","18,601561",73,39,"25,75",23,"0,00","2,575","69,4","15,94","0,000000","0,000000",97,97,73,39,39,7,,,11,91,92,0
"14.08.2026, 11:40:28","54,331421","18,601508",74,39,"28,28",23,"0,00","2,529","69,6","14,96","0,000000","0,000000",97,97,74,39,39,7,,,39,91,92,0
"14.08.2026, 11:40:29","54,331432","18,601477",74,38,"30,72",23,"0,00","2,435","69,6","14,96","0,000000","3,000000",97,97,74,39,39,7,,,66,91,91,0
"14.08.2026, 11:40:30","54,331439","18,601444",74,38,"33,14",23,"0,00","2,426","69,8","14,96","0,000000","2,000000",97,97,74,38,39,7,,,85,91,91,0
"14.08.2026, 11:40:31","54,331446","18,601408",74,39,"35,65",23,"0,00","2,510","69,8","14,96","18,75000","0,000000",97,97,74,38,39,6,,,98,91,91,0
"14.08.2026, 11:40:32","54,331461","18,601371",74,39,"38,34",23,"0,00","2,687","69,8","14,96","32,81250","0,000000",97,97,74,39,39,7,,,100,91,91,0
"14.08.2026, 11:40:33","54,331472","18,601320",74,39,"41,34",23,"0,00","3,004","69,8","14,96","14,06250","0,000000",97,97,74,39,39,8,,,100,91,91,0
"14.08.2026, 11:40:34","54,331488","18,601283",74,42,"44,39",23,"0,00","3,042","69,8","14,70","0,000000","0,000000",97,97,74,39,39,9,,,100,91,91,0
"14.08.2026, 11:40:35","54,331505","18,601244",74,42,"47,51",23,"0,00","3,126","69,8","14,70","0,000000","0,000000",97,97,74,42,42,10,,,100,91,91,0
"14.08.2026, 11:40:36","54,331523","18,601202",74,45,"50,78",23,"0,00","3,266","69,8","14,70","0,000000","0,000000",97,97,74,45,45,11,,,100,91,91,0
"14.08.2026, 11:40:37","54,331532","18,601146",75,48,"54,16",23,"0,00","3,378","69,6","14,70","0,000000","0,000000",97,97,75,45,45,11,,,100,91,91,0
"14.08.2026, 11:40:38","54,331526","18,601089",75,51,"57,66",23,"0,00","3,508","69,6","14,70","0,000000","0,000000",97,97,75,48,48,13,,,100,91,91,0
"14.08.2026, 11:40:39","54,331508","18,601046",76,52,"61,20",23,"0,00","3,536","69,6","14,70","0,000000","0,000000",97,97,76,51,51,14,,,100,91,91,0
"14.08.2026, 11:40:40","54,331485","18,601011",77,52,"64,62",23,"0,00","3,415","69,6","14,52","0,000000","1,000000",97,97,77,52,52,15,,,100,91,91,0
"14.08.2026, 11:40:41","54,331469","18,600973",78,52,"67,95",23,"0,00","3,331","69,6","14,52","14,06250","3,000000",97,97,78,52,52,15,,,100,91,91,0
"14.08.2026, 11:40:42","54,331467","18,600935",78,52,"71,15",23,"0,00","3,200","69,6","14,52","32,81250","5,000000",97,97,78,52,52,14,,,100,91,91,0
"14.08.2026, 11:40:43","54,331472","18,600896",79,52,"74,13",23,"0,00","2,976","69,6",,"18,75000","9,000000",97,97,79,52,52,13,,,100,91,91,0
"14.08.2026, 11:40:44","54,331481","18,600856",79,52,"76,99",24,"0,00","2,865","69,6",,"0,000000","8,000000",97,97,79,52,52,12,,,100,91,91,0
"14.08.2026, 11:40:45","54,331501","18,600823",80,52,"79,89",24,"0,00","2,902","69,6",,"0,000000","4,000000",97,97,80,52,52,10,,,100,91,91,0
"14.08.2026, 11:40:46","54,331525","18,600806",80,0,"82,74",24,"0,00","2,846","69,6",,"0,000000","2,000000",97,97,80,0,52,10,,,100,91,91,0
"14.08.2026, 11:40:47","54,331545","18,600774",80,0,"85,58",24,"0,00","2,846","69,6","21,75","0,000000","2,000000",97,97,80,0,52,9,,,83,91,91,0
"14.08.2026, 11:40:48","54,331552","18,600730",81,0,"88,66",23,"0,00","3,079","69,4","21,75","0,000000","0,000000",97,97,81,0,52,0,,,95,91,91,0
"14.08.2026, 11:40:49","54,331538","18,600688",81,0,"91,80",24,"0,00","3,135","69,4","21,75","0,000000","0,000000",97,97,81,0,52,0,,,100,91,91,0
"14.08.2026, 11:40:50","54,331520","18,600651",81,50,"94,92",24,"0,00","3,126","69,4","21,75","0,000000","0,000000",97,97,81,50,52,11,,,100,91,91,0
"14.08.2026, 11:40:51","54,331505","18,600604",81,49,"98,11",24,"0,00","3,191","69,4","21,75","18,75000","0,000000",97,97,81,50,52,11,,,100,91,91,0
"14.08.2026, 11:40:52","54,331500","18,600556",82,51,"101,39",24,"0,00","3,275","69,2","21,75","18,75000","0,000000",97,97,82,49,52,12,,,100,91,91,0
"14.08.2026, 11:40:53","54,331508","18,600506",82,53,"104,89",24,"0,00","3,499","69,2","20,80","0,000000","0,000000",97,97,82,51,52,12,,,100,91,91,0
"14.08.2026, 11:40:54","54,331522","18,600453",82,55,"108,52",24,"0,00","3,630","69,2","20,80","0,000000","0,000000",97,97,82,53,53,14,,,100,91,91,0
"14.08.2026, 11:40:55","54,331539","18,600401",82,56,"112,27",24,"0,00","3,751","69,2","20,80","18,75000","0,000000",97,97,82,55,55,15,,,100,91,91,0
"14.08.2026, 11:40:56","54,331555","18,600345",82,54,"116,07",24,"0,00","3,807","69,2","20,80","18,75000","0,000000",97,97,82,56,56,17,,,100,91,91,0
"14.08.2026, 11:40:57","54,331570","18,600291",83,54,"120,00",24,"0,00","3,928","69,4","20,80","0,000000","0,000000",97,97,83,54,56,18,,,100,91,91,0
"14.08.2026, 11:40:58","54,331588","18,600234",83,55,"124,03",24,"0,00","4,031","69,4","20,80","0,000000","0,000000",97,97,83,54,56,19,,,100,91,91,0
"14.08.2026, 11:40:59","54,331604","18,600171",83,55,"128,18",24,"0,00","4,143","69,4","20,80","0,000000","0,000000",97,97,83,55,56,20,,,100,91,91,0
"14.08.2026, 11:41:00","54,331619","18,600109",83,55,"132,44",24,"0,00","4,264","69,4","20,95","0,000000","0,000000",97,97,83,55,56,22,,,100,91,91,0
"14.08.2026, 11:41:01","54,331638","18,600050",84,57,"136,83",24,"0,00","4,385","69,4","20,95","0,000000","0,000000",97,97,84,57,57,23,,,100,91,91,0
"14.08.2026, 11:41:02","54,331656","18,599990",84,57,"141,24",24,"0,00","4,413","69,4","20,95","0,000000","0,000000",97,97,84,57,57,25,,,100,91,91,0
"14.08.2026, 11:41:03","54,331674","18,599926",85,56,"145,75",24,"0,00","4,507","69,4",,"0,000000","0,000000",97,97,85,57,57,26,,,100,91,91,0
"14.08.2026, 11:41:04","54,331691","18,599857",85,55,"150,40",24,"0,00","4,656","69,4",,"0,000000","0,000000",97,97,85,56,57,28,,,100,91,91,0
"14.08.2026, 11:41:05","54,331709","18,599791",86,55,"155,13",24,"0,00","4,731","69,4",,"0,000000","0,000000",97,97,86,55,57,30,,,100,91,91,0
"14.08.2026, 11:41:06","54,331728","18,599726",87,56,"159,92",24,"0,00","4,787","69,4",,"0,000000","0,000000",97,97,87,55,57,31,,,100,91,91,0
"14.08.2026, 11:41:07","54,331749","18,599665",88,56,"164,75",24,"0,00","4,833","69,4","24,49","0,000000","0,000000",97,97,88,56,57,33,,,100,91,91,0
"14.08.2026, 11:41:08","54,331768","18,599600",88,57,"169,60",24,"0,00","4,852","69,4","24,49","0,000000","0,000000",97,97,88,56,57,34,,,100,91,91,0
"14.08.2026, 11:41:09","54,331785","18,599531",88,56,"174,43",24,"0,00","4,824","69,4","24,49","0,000000","0,000000",97,97,88,57,57,34,,,100,91,91,0
"14.08.2026, 11:41:10","54,331799","18,599455",89,55,"179,25",24,"0,00","4,824","69,4","24,49","0,000000","0,000000",97,97,89,56,57,34,,,100,91,91,0
"14.08.2026, 11:41:11","54,331808","18,599384",90,56,"184,07",24,"0,00","4,815","69,4","24,49","0,000000","0,000000",97,97,90,55,57,34,,,100,91,91,0
"14.08.2026, 11:41:12","54,331812","18,599310",90,56,"188,90",24,"0,00","4,833","69,2","24,49","0,000000","0,000000",97,97,90,56,57,34,,,100,91,91,0
"14.08.2026, 11:41:13","54,331808","18,599233",90,57,"193,72",24,"0,00","4,824","69,2","24,49","0,000000","0,000000",97,97,90,56,57,34,,,100,91,91,0
"14.08.2026, 11:41:14","54,331799","18,599164",90,56,"198,50",24,"0,00","4,777","69,0","24,49","0,000000","0,000000",97,97,90,57,57,34,,,100,91,91,0
"14.08.2026, 11:41:15","54,331787","18,599096",91,56,"203,24",24,"0,00","4,740","69,0","24,49","14,06250","1,000000",97,97,91,56,57,34,,,100,91,91,0
"14.08.2026, 11:41:16","54,331771","18,599034",91,56,"207,92",24,"0,00","4,675","69,0","23,81","14,06250","2,000000",97,97,91,56,57,33,,,100,91,91,0
"14.08.2026, 11:41:17","54,331753","18,598973",91,55,"212,49",24,"0,00","4,572","69,2",,"0,000000","3,000000",97,97,91,55,57,32,,,100,91,91,0
"14.08.2026, 11:41:18","54,331731","18,598920",91,54,"216,98",24,"0,00","4,488","69,2",,"0,000000","3,000000",97,97,91,54,57,31,,,100,91,91,0
"14.08.2026, 11:41:19","54,331704","18,598873",91,53,"221,39",24,"0,00","4,413","69,4",,"0,000000","3,000000",97,97,91,54,57,29,,,100,91,91,0
"14.08.2026, 11:41:20","54,331675","18,598838",91,51,"225,71",24,"0,00","4,320","69,6",,"14,06250","3,000000",97,97,91,53,57,28,,,100,91,91,0
"14.08.2026, 11:41:21","54,331645","18,598807",91,51,"229,80",24,"0,00","4,087","69,6",,"14,06250","7,000000",97,97,91,51,57,26,,,100,91,91,0
"14.08.2026, 11:41:22","54,331615","18,598779",92,49,"233,74",24,"0,00","3,947","69,8",,"0,000000","7,000000",97,97,92,51,57,24,,,100,91,91,0
"14.08.2026, 11:41:23","54,331585","18,598737",91,47,"237,69",24,"0,00","3,947","69,8",,"0,000000","7,000000",97,97,91,49,57,22,,,100,91,91,0
"14.08.2026, 11:41:24","54,331568","18,598681",91,47,"241,74",24,"0,00","4,050","70,0","26,06","18,75000","0,000000",97,97,91,47,57,20,,,100,91,91,0
"14.08.2026, 11:41:25","54,331570","18,598619",91,48,"246,00",24,"0,00","4,264","70,0","26,06","18,75000","0,000000",97,97,91,47,57,21,,,100,91,91,0
"14.08.2026, 11:41:26","54,331585","18,598562",91,50,"250,25",24,"0,00","4,245","70,0","26,06","0,000000","0,000000",97,97,91,48,57,22,,,100,91,91,0
"14.08.2026, 11:41:27","54,331608","18,598513",91,50,"254,55",24,"0,00","4,301","70,2","26,06","0,000000","0,000000",97,97,91,50,57,24,,,100,91,91,0
"14.08.2026, 11:41:28","54,331637","18,598469",91,50,"258,91",24,"0,00","4,357","70,2","26,06","0,000000","0,000000",97,97,91,50,57,25,,,100,91,91,0
"14.08.2026, 11:41:29","54,331665","18,598418",91,51,"263,32",24,"0,00","4,413","70,2","26,06","0,000000","0,000000",97,97,91,51,57,25,,,100,91,91,0
"14.08.2026, 11:41:30","54,331692","18,598364",92,51,"267,77",25,"0,00","4,451","70,2","26,04","0,000000","0,000000",97,97,92,51,57,26,,,100,91,91,0
"14.08.2026, 11:41:31","54,331717","18,598311",92,52,"272,24",25,"0,00","4,469","70,2",,"0,000000","0,000000",97,97,92,51,57,27,,,100,91,91,0
"14.08.2026, 11:41:32","54,331741","18,598255",92,52,"276,75",25,"0,00","4,507","70,4",,"0,000000","0,000000",97,97,92,52,57,28,,,100,91,91,0
"14.08.2026, 11:41:33","54,331763","18,598189",92,52,"281,29",25,"0,00","4,544","70,4",,"0,000000","0,000000",97,97,92,52,57,28,,,100,91,91,0
"14.08.2026, 11:41:34","54,331774","18,598122",92,53,"285,90",25,"0,00","4,609","70,4",,"0,000000","0,000000",97,97,92,52,57,29,,,100,91,91,0
"14.08.2026, 11:41:35","54,331785","18,598052",92,54,"290,57",25,"0,00","4,665","70,4",,"0,000000","0,000000",97,97,92,53,57,30,,,100,91,91,0
"14.08.2026, 11:41:36","54,331789","18,597982",92,54,"295,25",25,"0,00","4,684","70,4",,"14,06250","0,000000",97,97,92,54,57,31,,,100,91,91,0
"14.08.2026, 11:41:37","54,331792","18,597913",92,54,"299,91",25,"0,00","4,656","70,4",,"14,06250","0,000000",97,97,92,54,57,31,,,100,91,91,0
"14.08.2026, 11:41:38","54,331792","18,597843",92,54,"304,54",25,"0,00","4,628","70,4","26,65","0,000000","0,000000",97,97,92,54,57,31,,,100,91,91,0
"14.08.2026, 11:41:39","54,331793","18,597768",92,54,"309,19",25,"0,00","4,656","70,4","26,65","0,000000","0,000000",97,97,92,54,57,31,,,100,91,91,0
"14.08.2026, 11:41:40","54,331794","18,597697",92,54,"313,93",25,"0,00","4,740","70,4","26,65","0,000000","0,000000",97,97,92,54,57,31,,,100,91,91,0
"14.08.2026, 11:41:41","54,331795","18,597623",92,54,"318,86",25,"0,00","4,927","70,4","26,65","0,000000","0,000000",97,97,92,54,57,31,,,100,91,91,0
"14.08.2026, 11:41:42","54,331809","18,597551",92,41,"323,87",25,"0,00","5,011","70,4","26,65","0,000000","0,000000",97,97,92,54,57,33,,,100,91,91,0
"14.08.2026, 11:41:43","54,331833","18,597484",92,47,"328,91",25,"0,00","5,039","70,4","26,65","14,06250","0,000000",97,97,92,41,57,36,,,100,91,91,0
"14.08.2026, 11:41:44","54,331860","18,597424",92,51,"333,96",25,"0,00","5,048","70,4","26,65","32,81250","0,000000",97,97,92,47,57,38,,,100,91,91,0
"14.08.2026, 11:41:45","54,331887","18,597365",92,54,"339,05",25,"0,00","5,095","70,2","26,65","32,81250","0,000000",97,97,92,51,57,39,,,100,91,91,0
"14.08.2026, 11:41:46","54,331916","18,597301",93,56,"344,21",25,"0,00","5,160","70,2","27,18","14,06250","0,000000",97,97,93,54,57,39,,,100,91,91,0
"14.08.2026, 11:41:47","54,331946","18,597237",93,58,"349,49",25,"0,00","5,281","70,0","27,18","0,000000","0,000000",97,97,93,58,58,40,,,100,91,91,0
"14.08.2026, 11:41:48","54,331977","18,597171",93,59,"354,82",25,"0,00","5,328","69,8","27,18","0,000000","0,000000",97,97,93,58,58,42,,,100,91,91,0
"14.08.2026, 11:41:49","54,332008","18,597104",93,61,"360,23",25,"0,00","5,412","69,6","27,18","0,000000","0,000000",97,97,93,61,61,43,,,100,91,91,0
"14.08.2026, 11:41:50","54,332038","18,597039",93,62,"365,62",25,"0,00","5,393","69,6","27,18","0,000000","0,000000",97,97,93,62,62,45,,,100,91,91,0
"14.08.2026, 11:41:51","54,332071","18,596978",93,62,"370,98",25,"0,00","5,356","69,6","27,18","0,000000","0,000000",97,97,93,62,62,46,,,100,91,91,0
"14.08.2026, 11:41:52","54,332106","18,596922",93,62,"376,27",25,"0,00","5,291","69,6","27,18","0,000000","1,000000",97,97,93,62,62,46,,,100,91,91,0
"14.08.2026, 11:41:53","54,332140","18,596870",92,62,"381,49",25,"0,00","5,216","69,6","27,18","0,000000","2,000000",97,97,92,62,62,45,,,100,91,91,0
"14.08.2026, 11:41:54","54,332175","18,596814",92,61,"386,70",25,"0,00","5,216","69,8","26,78","0,000000","2,000000",97,97,92,61,62,44,,,100,91,91,0
"14.08.2026, 11:41:55","54,332201","18,596748",92,61,"391,90",25,"0,00","5,197","69,8","26,78","0,000000","0,000000",97,97,92,61,62,43,,,100,91,91,0
"14.08.2026, 11:41:56","54,332234","18,596691",92,61,"397,07",25,"0,00","5,169","70,0","26,78","0,000000","1,000000",97,97,92,61,62,42,,,100,91,91,0
"14.08.2026, 11:41:57","54,332275","18,596667",92,62,"402,38",25,"0,00","5,309","70,2","26,78","14,06250","0,000000",97,97,92,61,62,43,,,100,91,91,0
"14.08.2026, 11:41:58","54,332313","18,596648",92,58,"407,26",25,"0,00","4,880","70,4","26,78","14,06250","7,000000",97,97,92,62,62,42,,,100,91,91,0
"14.08.2026, 11:41:59","54,332336","18,596601",93,58,"411,73",25,"0,00","4,469","70,6","26,78","0,000000","23,00000",97,97,93,58,62,39,,,100,91,91,0
"14.08.2026, 11:42:00","54,332367","18,596564",93,54,"415,87",25,"0,00","4,143","70,8","26,78","0,000000","13,00000",97,97,93,54,62,33,,,100,91,91,0
"14.08.2026, 11:42:01","54,332403","18,596557",93,52,"420,26",25,"0,00","4,395","71,0",,"0,000000","1,000000",97,97,93,54,62,28,,,99,91,91,0
"14.08.2026, 11:42:02","54,332443","18,596559",93,53,"424,75",25,"0,00","4,488","71,2","25,67","0,000000","0,000000",97,97,93,52,62,27,,,100,91,91,0
"14.08.2026, 11:42:03","54,332487","18,596561",93,54,"429,44",25,"0,00","4,684","71,2","25,67","0,000000","0,000000",97,97,93,53,62,27,,,100,91,91,0
"14.08.2026, 11:42:04","54,332534","18,596560",93,55,"434,30",25,"0,00","4,861","71,2","25,67","0,000000","0,000000",97,97,93,54,62,30,,,100,91,91,0
"14.08.2026, 11:42:05","54,332583","18,596558",93,57,"439,36",26,"0,00","5,067","71,2","25,67","0,000000","0,000000",97,97,93,55,62,34,,,100,91,91,0
"14.08.2026, 11:42:06","54,332632","18,596559",92,59,"444,72",26,"0,00","5,356","71,2","25,67","0,000000","0,000000",97,97,92,57,62,38,,,100,91,91,0
"14.08.2026, 11:42:07","54,332680","18,596557",92,61,"450,19",26,"0,00","5,468","71,2","25,67","0,000000","0,000000",97,97,92,59,62,42,,,100,91,91,0
"14.08.2026, 11:42:08","54,332730","18,596554",92,60,"455,72",26,"0,00","5,533","71,0","25,67","0,000000","0,000000",97,97,92,61,62,45,,,100,91,91,0
"14.08.2026, 11:42:09","54,332780","18,596550",92,60,"461,34",26,"0,00","5,617","71,0","24,20","0,000000","0,000000",97,97,92,60,62,48,,,100,91,91,0
"14.08.2026, 11:42:10","54,332829","18,596550",92,60,"466,95",26,"0,00","5,608","71,0","24,20","0,000000","0,000000",97,97,92,60,62,50,,,100,91,91,0
"14.08.2026, 11:42:11","54,332881","18,596557",92,60,"472,66",26,"0,00","5,710","70,8","24,20","0,000000","0,000000",97,97,92,60,62,51,,,100,91,91,0
"14.08.2026, 11:42:12","54,332931","18,596554",92,60,"478,37",26,"0,00","5,710","70,8","24,20","0,000000","0,000000",97,97,92,60,62,52,,,100,91,91,0
"14.08.2026, 11:42:13","54,332983","18,596560",92,61,"484,13",26,"0,00","5,766","70,8","24,20","0,000000","0,000000",97,97,92,60,62,53,,,100,91,91,0
"14.08.2026, 11:42:14","54,333036","18,596571",92,61,"490,05",26,"0,00","5,916","70,8",,"0,000000","0,000000",97,97,92,61,62,55,,,100,91,91,0
"14.08.2026, 11:42:15","54,333089","18,596580",92,62,"496,14",26,"0,00","6,093","70,8",,"0,000000","0,000000",97,97,92,62,62,58,,,100,91,91,0
"14.08.2026, 11:42:16","54,333142","18,596580",92,63,"502,28",26,"0,00","6,140","70,6",,"0,000000","0,000000",97,97,92,63,63,61,,,100,91,91,0
"14.08.2026, 11:42:17","54,333198","18,596573",92,64,"508,42",26,"0,00","6,140","70,6","27,63","0,000000","0,000000",97,97,92,64,64,64,,,100,91,91,0
"14.08.2026, 11:42:18","54,333255","18,596569",92,64,"514,60",26,"0,00","6,177","70,6","27,63","0,000000","0,000000",97,97,92,64,64,66,,,100,91,91,0
"14.08.2026, 11:42:19","54,333311","18,596573",92,65,"520,84",26,"0,00","6,242","70,6","27,63","0,000000","0,000000",97,97,92,64,64,66,,,100,91,91,0
"14.08.2026, 11:42:20","54,333368","18,596572",92,65,"527,06",26,"0,00","6,224","70,8","27,63","0,000000","0,000000",97,97,92,65,65,67,,,100,91,91,0
"14.08.2026, 11:42:21","54,333423","18,596573",91,63,"533,29",26,"0,00","6,224","70,8","27,63","0,000000","0,000000",97,97,91,65,65,68,,,100,91,91,0
"14.08.2026, 11:42:22","54,333480","18,596571",91,63,"539,50",26,"0,00","6,214","70,8","27,63","0,000000","0,000000",97,97,91,63,65,69,,,100,91,91,0
"14.08.2026, 11:42:23","54,333535","18,596571",91,61,"545,73",26,"0,00","6,224","70,8","27,63","0,000000","0,000000",97,97,91,61,65,69,,,100,91,91,0
"14.08.2026, 11:42:24","54,333592","18,596577",91,61,"551,95",26,"0,00","6,224","71,0","26,69","0,000000","0,000000",97,97,91,61,65,69,,,100,91,91,0
"14.08.2026, 11:42:25","54,333649","18,596579",91,60,"558,24",26,"0,00","6,289","71,0","26,69","0,000000","0,000000",97,97,91,60,65,69,,,100,91,91,0
"14.08.2026, 11:42:26","54,333707","18,596575",91,60,"564,54",26,"0,00","6,308","70,8","26,69","0,000000","0,000000",97,97,91,60,65,69,,,100,91,91,0
"14.08.2026, 11:42:27","54,333763","18,596567",92,60,"570,85",26,"0,00","6,308","70,8","26,69","0,000000","0,000000",97,97,92,60,65,70,,,100,91,91,0
"14.08.2026, 11:42:28","54,333820","18,596561",92,60,"577,22",26,"0,00","6,364","70,8","26,69","0,000000","0,000000",97,97,92,60,65,71,,,100,91,91,0
"14.08.2026, 11:42:29","54,333876","18,596567",92,60,"583,62",26,"0,00","6,401","70,8",,"0,000000","0,000000",97,97,92,60,65,72,,,100,91,91,0
"14.08.2026, 11:42:30","54,333931","18,596581",93,60,"590,02",26,"0,00","6,401","70,8",,"0,000000","0,000000",97,97,93,60,65,73,,,100,91,91,0
"14.08.2026, 11:42:31","54,333986","18,596597",93,60,"596,44",26,"0,00","6,420","70,8",,"0,000000","0,000000",97,97,93,60,65,74,,,100,91,91,0
"14.08.2026, 11:42:32","54,334041","18,596616",93,60,"602,86",26,"0,00","6,420","70,8","26,26","0,000000","0,000000",97,97,93,60,65,74,,,100,91,91,0
"14.08.2026, 11:42:33","54,334097","18,596639",93,61,"609,31",26,"0,00","6,457","70,8","26,26","0,000000","0,000000",97,97,93,60,65,75,,,100,91,91,0
"14.08.2026, 11:42:34","54,334154","18,596659",93,61,"615,80",26,"0,00","6,476","70,8","26,26","0,000000","0,000000",97,97,93,61,65,75,,,100,91,91,0
"14.08.2026, 11:42:35","54,334211","18,596683",93,61,"622,28",26,"0,00","6,494","70,8","26,26","0,000000","0,000000",97,97,93,61,65,76,,,100,91,91,0
"14.08.2026, 11:42:36","54,334268","18,596710",93,61,"628,78",26,"0,00","6,494","71,0","26,26","0,000000","0,000000",97,97,93,61,65,77,,,100,91,91,0
"14.08.2026, 11:42:37","54,334323","18,596740",92,61,"635,27",26,"0,00","6,494","71,0","26,26","0,000000","0,000000",97,97,92,61,65,77,,,100,91,91,0
"14.08.2026, 11:42:38","54,334379","18,596774",92,62,"641,84",26,"0,00","6,569","71,0","26,26","0,000000","0,000000",97,97,92,61,65,77,,,100,91,91,0
"14.08.2026, 11:42:39","54,334434","18,596810",91,62,"648,46",26,"0,00","6,625","71,0","25,77","0,000000","0,000000",97,97,91,62,65,79,,,100,91,91,0
"14.08.2026, 11:42:40","54,334489","18,596848",90,62,"655,03",26,"0,00","6,569","71,0","25,77","0,000000","0,000000",97,97,90,62,65,80,,,100,91,91,0
"14.08.2026, 11:42:41","54,334543","18,596881",90,62,"661,62",26,"0,00","6,587","71,0","25,77","0,000000","0,000000",97,97,90,62,65,81,,,100,91,91,0
"14.08.2026, 11:42:42","54,334596","18,596918",91,62,"668,17",26,"0,00","6,550","71,0","25,77","0,000000","0,000000",97,97,91,62,65,81,,,100,91,91,0
"14.08.2026, 11:42:43","54,334650","18,596963",91,62,"674,76",26,"0,00","6,587","71,0","25,77","0,000000","0,000000",97,97,91,62,65,81,,,100,91,91,0
"14.08.2026, 11:42:44","54,334702","18,597002",91,62,"681,35",26,"0,00","6,587","70,8",,"0,000000","0,000000",97,97,91,62,65,80,,,100,91,91,0
"14.08.2026, 11:42:45","54,334753","18,597042",91,62,"687,93",26,"0,00","6,587","71,0",,"0,000000","0,000000",97,97,91,62,65,80,,,100,91,91,0
"14.08.2026, 11:42:46","54,334806","18,597081",91,62,"694,48",26,"0,00","6,550","71,0",,"0,000000","1,000000",97,97,91,62,65,80,,,100,91,91,0
"14.08.2026, 11:42:47","54,334859","18,597118",91,62,"701,00",26,"0,00","6,513","71,0","25,27","0,000000","1,000000",97,97,91,62,65,79,,,100,91,91,0
"14.08.2026, 11:42:48","54,334912","18,597158",91,62,"707,57",27,"0,00","6,569","71,0","25,27","0,000000","0,000000",97,97,91,62,65,78,,,100,91,91,0
"14.08.2026, 11:42:49","54,334966","18,597199",91,62,"714,17",27,"0,00","6,606","71,0","25,27","0,000000","0,000000",97,97,91,62,65,78,,,100,91,91,0
"14.08.2026, 11:42:50","54,335018","18,597240",91,62,"720,76",27,"0,00","6,587","71,2","25,27","0,000000","0,000000",97,97,91,62,65,79,,,100,91,91,0
"14.08.2026, 11:42:51","54,335068","18,597288",91,62,"727,26",27,"0,00","6,494","71,2","25,27","0,000000","1,000000",97,97,91,62,65,79,,,100,91,91,0
"14.08.2026, 11:42:52","54,335120","18,597332",91,62,"733,75",27,"0,00","6,494","71,2","25,27","0,000000","1,000000",97,97,91,62,65,79,,,100,91,91,0
"14.08.2026, 11:42:53","54,335170","18,597383",92,62,"740,34",27,"0,00","6,587","71,2","25,27","0,000000","0,000000",97,97,92,62,65,78,,,100,91,91,0
"14.08.2026, 11:42:54","54,335216","18,597445",92,62,"746,88",27,"0,00","6,550","71,4","25,27","0,000000","0,000000",97,97,92,62,65,79,,,100,91,91,0
